n_nodes,influence,obj,nodes
0.04,0.55,0.78100025631779,"[0, 1744, 107, 368, 1047, 2654, 351, 1301, 3849, 1131, 1034, 2252, 1122, 783, 2450, 1813, 1785, 3120, 1700, 352, 3367, 1850, 2824, 1806, 3929, 1968, 3362, 315, 1831, 297, 1821, 1758, 1827, 2347, 1699, 1848, 1851, 341, 2912, 2917, 2407, 927, 4019, 1462, 1463, 4024, 811, 2998, 350, 954, 236, 1779, 2295, 1273, 3818, 965, 3529, 853, 792, 3433, 365, 3952, 379, 2431, 1925, 1413, 389, 2440, 3978, 1422, 3486, 2977, 3502, 945, 1970, 948, 2997, 3518, 960, 1992, 3528, 2507, 1995, 463, 474, 1498, 3038, 2021, 1002, 1517, 3056, 3057, 498, 3569, 2036, 1012, 735]"
0.75,0.51,0.7499784135825616,"[0, 1792, 3712, 1925, 2055, 2824, 3849, 1034, 1806, 2450, 1821, 547, 1827, 1699, 1968, 2613, 315, 350, 351, 352, 1892, 2917, 107, 368, 852, 2431]"
1.0,0.2,0.3791025486590107,[107]
0.56,0.52,0.7700918638345189,"[0, 1792, 1538, 1925, 2055, 3849, 1034, 1806, 2450, 1813, 792, 1816, 3099, 1821, 1694, 1699, 1827, 1831, 811, 1968, 4019, 2613, 2998, 1463, 4024, 1462, 954, 315, 701, 2245, 965, 853, 3929, 350, 351, 735, 1758, 2912, 352, 2278, 3818, 107, 2295, 1273, 3437]"
0.78,0.51,0.73119607604921,"[0, 1779, 2054, 3699, 1821, 547, 1699, 3626, 1827, 349, 352, 1968, 2087, 1851, 2917, 2613, 350, 351, 1831, 3562, 315, 107, 368]"
0.32,0.54,0.7739598817340057,"[0, 1792, 1538, 1925, 2055, 3849, 1034, 1806, 2450, 1813, 2197, 792, 3099, 1821, 1694, 2594, 1699, 1827, 1700, 3366, 3362, 1831, 297, 3626, 811, 4019, 2613, 2998, 1463, 4024, 1462, 954, 315, 188, 701, 1728, 3528, 2507, 2252, 972, 3406, 1874, 3923, 341, 3929, 348, 989, 350, 351, 1758, 2912, 352, 2654, 1892, 3424, 2278, 3172, 2917, 3818, 107, 3562, 3563, 368, 3572, 761, 2295, 1273, 3962, 2941]"
0.81,0.51,0.732011997713164,"[0, 1779, 2054, 3849, 1821, 3626, 1699, 547, 2087, 1831, 1827, 1968, 1851, 2613, 349, 350, 40, 351, 352, 107]"
0.99,0.31,0.48996621009676167,"[107, 1442]"
0.32,0.54,0.7721008064526708,"[0, 2055, 1034, 3099, 547, 2654, 3172, 107, 3712, 3721, 148, 177, 1716, 1786, 1694, 1699, 3362, 1831, 188, 701, 1728, 2295, 1273, 3818, 2252, 1758, 761, 297, 3626, 846, 4019, 2613, 1462, 3424, 2278, 1792, 1925, 1806, 2450, 792, 1821, 1827, 2998, 3406, 1874, 3923, 1463, 341, 3929, 348, 3962, 350, 2941, 352, 368, 351, 2917, 1892, 4024, 2912, 315, 954, 3528, 2507, 972, 989, 3562, 3563, 3572]"
0.81,0.51,0.719458357616032,"[0, 1538, 1806, 1428, 1821, 1831, 1827, 2087, 297, 3626, 3843, 2347, 556, 3502, 1968, 945, 352, 107, 349, 351]"
0.96,0.47,0.6316129237845225,"[0, 352, 107, 1821, 351]"
0.31,0.54,0.7709606354697356,"[0, 1792, 1538, 352, 1925, 2436, 1831, 107, 1273, 1821, 351, 2824, 1034, 3978, 3468, 2444, 1806, 2188, 2955, 2450, 792, 3048, 1827, 1700, 3366, 297, 3626, 811, 1968, 1457, 4019, 1972, 2613, 1462, 2998, 4024, 954, 315, 188, 701, 1728, 3528, 1097, 2507, 2252, 972, 3406, 1874, 3923, 341, 3929, 348, 989, 1758, 350, 2912, 2654, 1892, 2917, 3424, 3172, 3818, 3562, 3563, 368, 3572, 2295, 761, 3962, 2941]"
0.87,0.5,0.7053560506675346,"[0, 352, 1831, 3626, 3562, 107, 1968, 368, 1779, 2613, 315, 1821, 350, 351]"
0.67,0.52,0.7331054458721395,"[0, 1413, 1925, 1538, 2055, 1416, 3721, 1034, 2543, 1162, 3468, 2444, 1972, 2613, 188, 701, 1821, 1728, 2541, 366, 3697, 2221, 2912, 352, 1699, 1827, 1700, 1831, 107, 365, 1968, 315, 1758, 351]"
0.78,0.51,0.7248563891175335,"[0, 1792, 3712, 3699, 3626, 349, 2087, 2188, 1831, 352, 1699, 547, 1827, 1821, 2917, 3562, 107, 1968, 315, 368, 1851, 350, 351]"
0.18,0.55,0.7660849575855952,"[0, 1792, 3712, 2436, 1937, 1273, 3721, 1034, 3392, 2197, 1806, 1699, 2594, 2188, 2450, 792, 1821, 3362, 1827, 1700, 3366, 1831, 297, 811, 3626, 1968, 1874, 4019, 1972, 2613, 1462, 2998, 4024, 954, 315, 188, 701, 1728, 3528, 1097, 2507, 2252, 972, 3406, 3929, 350, 351, 2912, 1758, 2917, 368, 3572, 2295, 107, 761, 352, 3962, 2955, 3923, 2941, 341, 348, 989, 2654, 1892, 3424, 3172, 3818, 3562, 3563, 2977, 3502, 945, 1970, 948, 2997, 1463, 3518, 960, 965, 2262, 3529, 1995]"
0.47,0.53,0.7699085024129838,"[0, 1792, 1538, 1925, 2055, 3849, 1034, 1806, 2450, 1813, 792, 1816, 3416, 1821, 1694, 1699, 1827, 1831, 811, 2594, 4019, 2613, 2998, 1463, 4024, 1700, 954, 315, 701, 3366, 3362, 185, 3929, 350, 351, 1462, 1758, 2912, 352, 2389, 865, 107, 3646, 3626, 188, 1728, 3528, 2507, 2252, 972, 3406, 1874, 1892, 2917]"
0.44,0.53,0.7729526792097903,"[0, 1792, 1538, 1925, 2055, 3849, 1034, 1806, 2450, 1813, 792, 1816, 3099, 1821, 1694, 1699, 1827, 1831, 811, 1968, 4019, 2613, 2998, 1463, 4024, 2245, 954, 169, 701, 1462, 965, 853, 3929, 350, 351, 735, 3626, 2912, 1758, 352, 3818, 107, 2295, 2824, 1457, 3528, 1097, 2507, 2252, 972, 3406, 1874, 1728, 188, 3923, 1972, 341]"
