n_nodes,influence,nodes
11,94.88,"[386, 8458, 1546, 1420, 141, 906, 16, 15, 529, 1305, 220, 31]"
4,44.4,"[15, 220, 8, 4469]"
14,107.19,"[1546, 8458, 1420, 141, 906, 15, 16, 529, 1873, 1068, 86, 1305, 220, 31]"
16,115.01,"[4484, 36, 38, 1546, 906, 1068, 13, 141, 15, 1556, 54, 86, 1305, 58, 30, 31]"
32,192.34,"[2180, 132, 1546, 4491, 906, 141, 13, 15, 8464, 529, 1556, 277, 920, 31, 1184, 290, 35, 3490, 163, 36, 38, 1068, 1199, 54, 951, 442, 67, 582, 458, 1873, 86, 4473]"
40,220.81,"[132, 2180, 1546, 4491, 906, 141, 13, 15, 8464, 529, 1556, 277, 920, 1305, 24, 30, 31, 1184, 290, 36, 1443, 35, 38, 1068, 54, 58, 8, 582, 458, 1873, 86, 163, 428, 1663, 1199, 590, 1332, 734, 951, 442]"
30,183.65,"[2180, 8, 1546, 4491, 906, 141, 13, 15, 8464, 529, 1556, 277, 920, 1305, 24, 30, 31, 1184, 290, 163, 36, 35, 38, 1068, 54, 58, 582, 458, 1873, 86]"
7,73.52,"[35, 141, 15, 8464, 86, 24, 1305, 220]"
9,82.85,"[2180, 220, 1546, 8449, 38, 141, 277, 24, 1305, 31]"
6,59.52,"[386, 8, 141, 15, 1305, 220]"
7,65.3,"[8, 141, 15, 16, 1305, 220, 276]"
24,157.92,"[8, 1546, 2180, 4491, 13, 141, 15, 8464, 904, 1556, 277, 24, 1907, 920, 30, 1305, 1694, 31, 1184, 35, 38, 1068, 54, 86]"
1,11.04,[8]
5,53.66,"[8, 1546, 15, 1305, 220]"
20,143.27,"[2180, 8, 1546, 4491, 906, 141, 13, 15, 8464, 529, 277, 920, 30, 31, 1184, 35, 163, 1068, 951, 1873, 86]"
29,179.7,"[2180, 132, 8, 1546, 4491, 906, 141, 13, 15, 8464, 529, 1556, 920, 1305, 24, 30, 31, 1184, 35, 36, 163, 38, 1443, 1068, 54, 582, 458, 1873, 86]"
91,353.71,"[2180, 132, 1546, 4487, 906, 141, 1556, 4490, 36, 15, 8464, 277, 920, 24, 529, 30, 290, 1305, 1068, 1092, 54, 58, 67, 582, 458, 4473, 1694, 31, 1873, 1904, 86, 588, 879, 1663, 1754, 65, 590, 6763, 138, 433, 617, 3490, 35, 3858, 1404, 600, 224, 808, 881, 734, 172, 428, 4477, 627, 1324, 889, 1231, 1199, 1332, 946, 1697, 1461, 442, 192, 2559, 13, 2016, 951, 978, 3030, 1254, 231, 233, 2028, 1013, 8065, 1184, 386, 38, 8454, 1414, 392, 1296, 276, 914, 1443, 1369, 429, 851, 4925, 446]"
19,136.15,"[132, 8458, 906, 1546, 141, 13, 15, 16, 529, 277, 920, 1305, 30, 31, 163, 35, 38, 1068, 951, 86]"
26,167.52,"[2180, 8, 1546, 4491, 906, 13, 141, 15, 529, 277, 920, 1305, 30, 31, 1184, 35, 163, 36, 38, 1068, 54, 582, 458, 1873, 2005, 86]"
66,299.24,"[2180, 8, 1546, 4491, 562, 13, 141, 15, 8463, 277, 920, 1092, 1697, 588, 30, 31, 1184, 600, 35, 1443, 36, 163, 38, 1068, 54, 582, 458, 1873, 86, 627, 3502, 51, 1461, 529, 428, 1556, 590, 442, 58, 1332, 62, 4473, 8447, 5911, 132, 1694, 8454, 906, 1296, 734, 1305, 224, 276, 1231, 233, 192, 172, 1199, 290, 921, 1324, 951, 446, 851, 1904, 881, 1013]"
57,275.23,"[2180, 132, 8, 1546, 4491, 906, 141, 13, 15, 8464, 529, 1556, 277, 920, 1305, 1694, 1184, 1697, 290, 35, 36, 1443, 38, 163, 808, 553, 1068, 428, 172, 1324, 1199, 561, 51, 1332, 54, 951, 58, 442, 62, 192, 67, 1092, 582, 458, 75, 590, 1873, 851, 86, 600, 734, 889, 224, 1904, 881, 4473, 1663]"
63,290.97,"[8447, 2180, 132, 8, 1546, 4491, 906, 141, 13, 15, 8464, 529, 144, 277, 920, 1305, 24, 413, 30, 31, 1184, 1697, 3490, 35, 36, 290, 38, 1443, 163, 808, 1068, 428, 172, 1324, 1199, 429, 1332, 1461, 54, 951, 58, 442, 446, 192, 67, 1092, 582, 458, 1694, 590, 1231, 1873, 86, 600, 734, 233, 5614, 1904, 881, 627, 1013, 4473, 1663]"
2,25.35,"[4469, 15]"
50,254.57,"[8, 1546, 13, 15, 529, 1556, 24, 30, 31, 35, 1918, 36, 1068, 2180, 906, 141, 67, 1092, 413, 8464, 590, 86, 600, 277, 920, 627, 1663, 1305, 1694, 1184, 290, 1443, 1697, 808, 172, 1324, 428, 1199, 951, 442, 734, 224, 192, 458, 1873, 851, 4473, 1904, 881, 889]"
