n_nodes,influence,nodes
2,23.08,"[4480, 252]"
4,41.17,"[1, 35, 1299, 4488]"
1,12.84,[4480]
13,100.63,"[2, 2180, 38, 4488, 8, 1546, 40, 1068, 527, 15, 51, 627, 1461]"
11,97.72,"[252, 2180, 38, 8, 1546, 1094, 35, 15, 920, 75, 1873, 4478]"
10,90.58,"[2, 2180, 38, 4488, 8, 1546, 40, 1068, 15, 627, 1461]"
19,134.27,"[2, 3490, 2180, 163, 38, 1094, 4488, 8, 1546, 40, 1068, 15, 627, 1556, 1461, 54, 920, 62, 6457]"
5,50.04,"[2, 38, 8, 40, 4497]"
6,58.34,"[2, 386, 38, 8, 40, 4497]"
53,264.71,"[2, 1546, 13, 527, 40, 614, 24, 2028, 15, 3374, 38, 1199, 1068, 2180, 4488, 75, 8, 8459, 904, 1663, 67, 8457, 1299, 277, 1128, 920, 35, 1305, 627, 3227, 283, 413, 1697, 3490, 163, 433, 3507, 1332, 442, 62, 1094, 87, 76, 590, 1231, 1873, 851, 86, 600, 192, 881, 734, 224]"
17,124.75,"[2, 386, 2180, 141, 40, 1546, 75, 4494, 15, 1873, 8466, 73, 920, 220, 4478, 38, 906]"
26,165.33,"[2, 35, 40, 8, 1546, 8459, 141, 4494, 15, 527, 1556, 277, 920, 1305, 24, 283, 3227, 413, 1697, 163, 38, 1068, 442, 31, 67, 1094]"
33,201.8,"[2, 2180, 38, 4488, 8, 1546, 904, 1068, 15, 627, 8457, 8453, 40, 141, 527, 4494, 277, 920, 24, 1305, 3227, 413, 1697, 163, 54, 442, 62, 1094, 76, 86, 600, 3811, 1128, 1907]"
9,82.67,"[3490, 2, 2180, 163, 38, 1094, 4488, 8, 1546, 40]"
8,77.36,"[2, 35, 38, 1094, 8, 1546, 15, 4476, 62]"
7,64.24,"[2, 386, 4476, 8, 1094, 1546, 163]"
15,114.2,"[3490, 2, 163, 38, 35, 8, 458, 1546, 15, 4497, 1873, 1556, 4471, 920, 26]"
16,121.21,"[2, 2180, 8, 904, 1546, 141, 8457, 4494, 15, 1326, 527, 1873, 163, 38, 54, 62]"
14,107.36,"[2, 163, 2180, 38, 8, 1546, 40, 1068, 527, 15, 51, 627, 1461, 1305]"
