n_nodes,influence,nodes
4,42.78,"[252, 2, 1420, 4481]"
9,84.03,"[1184, 8, 1546, 4495, 15, 252, 1687, 24, 220, 31]"
31,187.46,"[1026, 2, 2180, 132, 1414, 4487, 1546, 1872, 8447, 4468, 15, 16, 1687, 1553, 920, 32, 1184, 1697, 38, 806, 553, 171, 1068, 1461, 54, 62, 67, 1094, 86, 734, 1128]"
1,13.09,[8]
18,130.25,"[1546, 1420, 4495, 920, 24, 171, 54, 442, 1094, 458, 76, 1873, 86, 220, 1904, 252, 1022, 8447]"
70,306.16,"[1, 8, 2, 13, 1546, 4495, 527, 3013, 1687, 920, 1296, 1184, 1697, 35, 38, 553, 428, 458, 1199, 3507, 1461, 54, 58, 442, 62, 64, 1068, 1556, 1553, 1873, 86, 25, 8447, 30, 60, 1094, 1098, 1635, 138, 141, 2134, 1709, 76, 2774, 220, 734, 8449, 1324, 1369, 3847, 132, 15, 869, 4487, 906, 1254, 4497, 914, 154, 3227, 162, 165, 806, 856, 171, 1907, 429, 4473, 951, 1404]"
71,308.82,"[2180, 904, 1546, 4495, 2054, 1296, 16, 15, 1553, 36, 30, 13, 1556, 1199, 25, 54, 62, 67, 1663, 86, 35, 1873, 1190, 173, 192, 38, 553, 64, 58, 1094, 1098, 76, 1068, 734, 527, 1254, 1324, 1907, 1404, 4925, 318, 856, 1369, 4961, 4472, 4473, 889, 392, 3227, 8447, 428, 1461, 442, 458, 8449, 132, 1414, 4487, 1601, 141, 1687, 920, 154, 1184, 1697, 162, 165, 171, 806, 824, 3013]"
3,34.78,"[4481, 1420, 252]"
42,228.31,"[2, 386, 132, 2180, 1414, 8, 1546, 138, 906, 13, 141, 527, 15, 1553, 4495, 1296, 914, 1687, 920, 25, 154, 30, 1184, 1697, 35, 36, 165, 38, 553, 1068, 428, 1199, 54, 58, 62, 64, 3013, 1094, 458, 1873, 86, 8447]"
17,125.12,"[163, 8, 1546, 220, 4495, 1094, 1582, 1068, 141, 1326, 15, 76, 1873, 920, 86, 24, 62]"
83,335.5,"[2, 2054, 8, 1546, 13, 15, 527, 1553, 1556, 25, 30, 35, 36, 38, 553, 1068, 58, 60, 62, 64, 67, 1094, 1098, 76, 2134, 86, 1128, 1663, 132, 2180, 138, 141, 144, 1687, 154, 3227, 8349, 1184, 1697, 162, 165, 1190, 171, 1709, 173, 1199, 192, 201, 220, 734, 1254, 8447, 8449, 1296, 806, 1324, 824, 4925, 318, 1873, 856, 1369, 4961, 1907, 1404, 1414, 4487, 906, 4495, 4497, 402, 4499, 914, 407, 920, 428, 3507, 951, 446, 3013, 458, 2028, 7329]"
20,145.64,"[2, 1026, 1546, 8458, 15, 1296, 4495, 1687, 920, 24, 1697, 35, 38, 553, 1199, 1461, 54, 62, 1873, 86, 1904]"
69,304.37,"[8449, 1026, 2, 2180, 132, 2054, 4487, 1414, 1546, 138, 4492, 13, 141, 4495, 527, 16, 4497, 1553, 1556, 4372, 15, 1687, 920, 3609, 25, 3227, 30, 1184, 1697, 162, 35, 36, 165, 38, 1190, 806, 553, 171, 428, 173, 1068, 1663, 1199, 3507, 1461, 54, 951, 824, 58, 62, 64, 67, 1094, 201, 458, 1098, 76, 2250, 906, 1873, 86, 2016, 2026, 1907, 914, 1296, 1404, 2045, 8447]"
49,253.61,"[1, 2, 8449, 2180, 132, 8, 1546, 138, 906, 13, 141, 527, 4495, 1296, 1687, 3227, 1556, 1553, 920, 25, 1324, 30, 1184, 1697, 35, 38, 553, 428, 1663, 1068, 1199, 15, 1414, 4487, 54, 58, 62, 64, 67, 3013, 1094, 458, 76, 1873, 86, 220, 734, 4469, 8447]"
24,159.95,"[4481, 2, 2180, 132, 1546, 1420, 15, 4495, 16, 1687, 920, 32, 806, 38, 428, 1068, 1199, 1461, 54, 58, 62, 86, 1904, 8447]"
35,206.61,"[4481, 2, 2180, 1414, 8, 906, 138, 8459, 13, 64, 1546, 15, 67, 1296, 3013, 458, 1873, 1687, 920, 8447, 141, 4493, 1184, 1697, 35, 38, 553, 428, 1068, 1199, 1461, 54, 58, 62, 86]"
29,178.48,"[1026, 2, 132, 2180, 1414, 4487, 1546, 8459, 906, 141, 15, 4495, 17, 1296, 1556, 1687, 920, 25, 30, 1184, 1697, 35, 1068, 62, 1094, 76, 1873, 86, 970]"
81,333.58,"[1026, 2, 8, 1546, 13, 15, 16, 17, 1553, 527, 1556, 24, 25, 30, 35, 36, 38, 1068, 54, 58, 62, 67, 582, 1094, 736, 76, 86, 1128, 2180, 138, 141, 144, 1687, 154, 3227, 8349, 1184, 1697, 162, 165, 1190, 171, 173, 1709, 1199, 192, 201, 2250, 1231, 220, 734, 1254, 8459, 1296, 806, 1324, 824, 4925, 318, 1873, 856, 1369, 4961, 1907, 1404, 1414, 906, 4495, 4497, 402, 4499, 914, 407, 920, 428, 3507, 951, 446, 3013, 458, 1998]"
30,183.89,"[4481, 2, 1546, 1420, 13, 141, 15, 1296, 4493, 1687, 1184, 1697, 35, 38, 553, 428, 1068, 1199, 1461, 54, 58, 62, 64, 67, 3013, 458, 1873, 86, 252, 8447]"
11,96.92,"[163, 8, 1546, 141, 1904, 220, 920, 86, 1687, 24, 252, 4477]"
28,177.12,"[4481, 2, 2180, 1414, 8, 906, 17, 138, 8459, 1873, 1546, 15, 141, 1296, 4495, 529, 1687, 920, 25, 30, 1184, 1697, 35, 1068, 62, 1094, 76, 86]"
2,24.71,"[4481, 2]"
43,231.38,"[1026, 2, 2180, 132, 1414, 4487, 8447, 1546, 8459, 906, 141, 15, 4495, 17, 1296, 1556, 1687, 920, 25, 30, 1184, 1697, 35, 38, 553, 1068, 428, 1199, 54, 58, 62, 64, 67, 3013, 1094, 970, 458, 76, 1873, 86, 220, 734, 1663]"
44,238.99,"[2, 1026, 2180, 1414, 4487, 8, 8458, 1546, 138, 906, 141, 15, 1296, 4495, 13, 527, 1553, 1556, 1687, 920, 25, 3227, 30, 1184, 1697, 35, 38, 553, 1324, 428, 1068, 1199, 1663, 302, 54, 58, 62, 64, 67, 3013, 1094, 458, 1873, 86, 8447]"
39,219.58,"[4481, 2, 2180, 1414, 207, 1546, 906, 4495, 138, 15, 1296, 1687, 920, 25, 3227, 30, 1184, 1697, 35, 38, 553, 1068, 64, 1199, 3507, 1461, 54, 442, 428, 58, 67, 132, 3013, 1556, 1873, 86, 8447, 1553, 1663]"
8,78.09,"[165, 1094, 1546, 4495, 15, 1687, 24, 252, 31]"
80,330.27,"[8, 1546, 13, 15, 16, 17, 1553, 527, 1556, 24, 25, 30, 35, 36, 38, 1068, 54, 58, 62, 5183, 67, 582, 1094, 76, 86, 1128, 2180, 138, 141, 144, 1687, 154, 3227, 8349, 1184, 1697, 162, 163, 165, 1190, 171, 173, 1709, 1199, 192, 201, 2250, 1231, 220, 734, 1254, 8459, 1296, 806, 1324, 824, 4925, 318, 1873, 856, 1369, 4961, 1907, 1404, 1414, 906, 4495, 4497, 402, 4499, 914, 407, 920, 428, 3507, 951, 446, 3013, 458, 1998]"
25,163.16,"[8, 1546, 141, 4493, 1687, 920, 24, 1184, 1697, 35, 38, 553, 428, 1068, 1199, 1461, 54, 58, 62, 86, 220, 1904, 252, 4477, 8447]"
61,286.81,"[1026, 2, 2180, 1414, 8, 1546, 906, 8459, 13, 138, 4495, 15, 17, 4497, 1553, 1556, 1296, 141, 16, 24, 25, 1687, 920, 3227, 30, 1184, 1697, 162, 35, 36, 38, 806, 171, 428, 173, 1068, 1199, 3507, 1461, 54, 951, 442, 58, 62, 64, 67, 3013, 582, 1094, 1098, 76, 1231, 1873, 144, 86, 527, 734, 1254, 1128, 233, 1663]"
58,278.48,"[4481, 2, 2180, 8, 1546, 906, 138, 13, 15, 527, 1553, 4495, 1296, 1556, 1687, 920, 25, 30, 1697, 35, 38, 294, 553, 1068, 428, 1324, 1199, 1461, 58, 442, 62, 64, 3013, 1094, 1098, 458, 76, 1873, 86, 220, 8450, 162, 36, 806, 171, 173, 3507, 54, 951, 67, 582, 1231, 144, 734, 1254, 1128, 233, 1663]"
50,254.09,"[1026, 163, 132, 1546, 141, 4495, 2180, 920, 15, 1687, 4486, 62, 1414, 392, 8459, 1420, 12, 13, 144, 1553, 16, 1296, 25, 3227, 30, 1184, 1697, 35, 36, 806, 38, 3368, 596, 1324, 1068, 1199, 1663, 1461, 54, 58, 64, 67, 1094, 1098, 76, 906, 1873, 86, 2016, 8447]"
79,326.46,"[2, 8, 1546, 13, 527, 15, 1553, 17, 1556, 24, 25, 30, 35, 36, 1068, 54, 58, 62, 5183, 67, 1094, 582, 76, 86, 1128, 2180, 138, 141, 144, 1687, 154, 3227, 8349, 1184, 1697, 162, 163, 165, 1190, 171, 1709, 173, 1199, 192, 201, 2250, 1231, 220, 734, 1254, 8459, 1296, 806, 1324, 824, 4925, 318, 1873, 856, 1369, 4961, 1907, 1404, 1414, 906, 4495, 4497, 402, 4499, 914, 407, 920, 428, 3507, 951, 446, 3013, 458, 1998]"
6,59.9,"[252, 2, 1420, 54, 4495, 15]"
16,118.77,"[8449, 252, 1461, 3704, 1697, 35, 1420, 15, 4495, 1296, 1873, 54, 1687, 920, 86, 62]"
59,279.25,"[4481, 2, 2180, 1414, 8, 906, 138, 8459, 13, 1546, 15, 16, 1553, 1296, 527, 4495, 1556, 4493, 1687, 920, 25, 154, 3227, 30, 1184, 1697, 162, 36, 165, 38, 1190, 806, 553, 171, 428, 1068, 173, 1199, 3507, 1461, 54, 951, 58, 62, 64, 192, 3013, 141, 1094, 201, 1098, 2250, 76, 1873, 86, 1254, 1907, 1404, 8447]"
33,202.93,"[4481, 2, 1, 2180, 1414, 1546, 906, 1420, 141, 15, 1296, 4493, 138, 1687, 920, 1184, 1697, 35, 38, 553, 428, 1068, 1199, 1461, 54, 58, 62, 64, 67, 3013, 458, 1873, 86, 8447]"
45,242.96,"[1026, 2, 2180, 132, 1414, 4487, 8447, 138, 1546, 3227, 906, 339, 15, 4495, 3507, 1296, 442, 1687, 920, 25, 30, 1184, 1697, 35, 38, 1461, 2020, 428, 1199, 54, 58, 62, 64, 67, 3013, 3368, 36, 16, 1324, 1873, 86, 220, 2054, 1907, 1404, 1553]"
7,71.2,"[8466, 2, 220, 1546, 1420, 4495, 15, 1687]"
19,140.92,"[4481, 2, 8458, 1546, 15, 4495, 1687, 24, 920, 1697, 35, 38, 553, 1199, 1461, 54, 62, 1873, 86, 1904]"
84,336.59,"[2, 2054, 8, 1546, 13, 15, 527, 1553, 1556, 25, 30, 35, 36, 38, 553, 1068, 58, 60, 62, 64, 67, 1094, 1098, 76, 2134, 86, 1128, 1663, 2180, 132, 138, 144, 148, 1687, 154, 3227, 8349, 1184, 1697, 162, 7329, 165, 1190, 171, 1709, 173, 1199, 192, 201, 220, 734, 1254, 8447, 8449, 1296, 806, 1324, 824, 4925, 318, 1873, 856, 1369, 4961, 1907, 1404, 1414, 4487, 906, 4495, 4497, 914, 402, 4499, 407, 920, 428, 3507, 951, 446, 3013, 458, 2028, 910]"
96,358.46,"[1026, 2, 8, 1546, 13, 15, 16, 17, 1553, 527, 1556, 24, 25, 30, 35, 36, 38, 1068, 54, 58, 62, 67, 582, 1094, 1098, 76, 86, 1128, 2180, 138, 141, 144, 1687, 154, 3227, 8349, 1184, 1697, 162, 165, 1190, 171, 173, 1709, 1199, 192, 201, 2250, 1231, 220, 734, 1254, 8459, 1296, 806, 1324, 824, 4925, 318, 1873, 856, 1369, 4961, 1907, 1404, 1414, 1416, 906, 1420, 4492, 4495, 4497, 914, 402, 4499, 407, 920, 428, 429, 1456, 3507, 1461, 951, 442, 446, 3013, 458, 1998, 1504, 2529, 2024, 2028, 7661, 2030, 5109, 8010]"
36,208.67,"[1026, 2180, 1414, 4487, 8, 1546, 8458, 138, 141, 906, 4495, 1296, 15, 527, 1553, 1556, 13, 920, 25, 127, 1687, 30, 1184, 1697, 35, 38, 553, 1324, 428, 1068, 1199, 54, 58, 62, 86, 881]"
65,296.5,"[4481, 2, 2180, 1414, 8, 1546, 906, 138, 4495, 553, 1296, 1687, 920, 25, 3227, 30, 1184, 1697, 35, 38, 12, 1068, 442, 1199, 3507, 1461, 54, 428, 58, 64, 67, 1556, 3013, 8459, 1873, 86, 165, 413, 233, 292, 4487, 1128, 914, 2026, 1907, 1404, 8447, 132, 1094, 1663, 1098, 141, 144, 76, 1553, 36, 171, 173, 951, 824, 62, 201, 2250, 734, 1254]"
33,198.2,"[4481, 2, 2180, 132, 4487, 1546, 906, 138, 4493, 141, 15, 1296, 1687, 920, 1184, 1697, 35, 38, 553, 428, 1068, 1199, 1461, 54, 58, 62, 64, 67, 3013, 458, 1873, 86, 8447]"
26,167.29,"[1, 2, 8449, 2180, 8, 1546, 13, 4495, 527, 1296, 15, 920, 1184, 38, 428, 1068, 1199, 3507, 1461, 54, 58, 62, 3013, 1873, 86, 4477]"
51,257.19,"[8449, 2, 2180, 132, 4486, 1414, 392, 1546, 8459, 1420, 141, 13, 15, 144, 1553, 553, 163, 1687, 920, 25, 3227, 30, 1184, 1697, 35, 36, 38, 3368, 62, 1296, 1324, 4495, 1199, 54, 58, 1068, 64, 67, 1094, 1098, 76, 2016, 220, 1873, 86, 734, 97, 402, 1838, 906, 8461]"
27,172.11,"[4481, 2, 2180, 1420, 1546, 132, 15, 4495, 16, 1687, 920, 32, 428, 1461, 1904, 1094, 76, 3263, 1199, 58, 62, 806, 54, 8447, 86, 38, 1068]"
48,248.51,"[4481, 2, 8447, 2180, 132, 1414, 4487, 8, 906, 138, 1546, 13, 141, 15, 527, 17, 4495, 1556, 1553, 1687, 920, 25, 3227, 30, 1184, 1697, 35, 38, 553, 1068, 1324, 428, 1199, 54, 58, 62, 64, 67, 3013, 1094, 458, 76, 1873, 86, 220, 734, 4469, 1663]"
63,289.3,"[4481, 2, 8447, 132, 1414, 4487, 8, 1546, 906, 8459, 138, 141, 4495, 15, 144, 914, 1296, 1553, 1556, 13, 1687, 920, 25, 3227, 413, 30, 1184, 1697, 35, 36, 38, 1068, 173, 428, 1199, 3507, 1461, 54, 951, 824, 58, 62, 446, 192, 64, 67, 3013, 1094, 201, 1098, 2250, 76, 1873, 86, 734, 2016, 614, 1254, 2026, 881, 1907, 1404, 1663]"
