n_nodes,influence,nodes
2,27.68,"[35, 4469]"
13,105.83,"[35, 904, 138, 1420, 76, 1068, 141, 15, 4494, 277, 54, 920, 442]"
1,15.47,[35]
36,210.4,"[1, 386, 2180, 4495, 527, 8463, 15, 8468, 920, 1305, 35, 163, 40, 808, 1068, 51, 564, 1461, 3507, 54, 442, 67, 1094, 582, 713, 458, 75, 590, 1231, 1873, 851, 86, 220, 734, 231, 1128]"
24,159.78,"[2, 1026, 2180, 386, 1546, 4494, 15, 8463, 8465, 529, 14, 920, 3227, 31, 32, 1697, 163, 1068, 1324, 1326, 73, 1873, 86, 252]"
22,155.56,"[1026, 904, 2180, 1546, 1420, 15, 13, 4494, 141, 14, 8466, 4493, 1556, 35, 277, 54, 920, 458, 1873, 851, 86, 26, 2027]"
29,182.79,"[4482, 2180, 904, 13, 141, 15, 14, 4497, 8463, 920, 163, 35, 40, 3507, 564, 1461, 54, 442, 1094, 75, 1231, 851, 86, 220, 734, 231, 2028, 1907, 252]"
48,252.98,"[1026, 2, 1546, 13, 14, 25, 35, 40, 1068, 2102, 62, 54, 8459, 1094, 75, 596, 76, 590, 86, 252, 600, 2134, 627, 4477, 2180, 4484, 904, 141, 8462, 276, 277, 920, 3227, 413, 1697, 3490, 163, 1443, 734, 172, 173, 1199, 433, 951, 318, 1873, 851, 1907]"
51,259.48,"[1026, 4484, 2180, 1414, 904, 1546, 1420, 13, 14, 15, 4493, 141, 8466, 8462, 1556, 277, 22, 150, 24, 25, 1687, 283, 920, 3227, 413, 1697, 3490, 35, 163, 1443, 806, 40, 3368, 42, 1068, 429, 172, 6319, 1199, 433, 54, 951, 442, 62, 67, 1094, 75, 1873, 86, 734, 1022]"
50,258.99,"[8449, 1026, 2, 4484, 2180, 906, 1546, 1420, 141, 14, 13, 4493, 276, 22, 920, 24, 25, 3227, 413, 951, 416, 62, 1697, 3490, 163, 36, 1443, 35, 806, 67, 1873, 851, 86, 1094, 75, 808, 40, 734, 3368, 1068, 173, 1199, 433, 1332, 54, 318, 1907, 627, 252, 4477]"
16,117.13,"[35, 1305, 904, 40, 75, 76, 15, 4497, 8468, 564, 1461, 86, 920, 1369, 220, 127]"
4,46.2,"[2, 4475, 15, 35]"
49,255.41,"[1026, 2, 1546, 13, 14, 25, 35, 40, 1068, 2102, 62, 8459, 54, 1094, 75, 596, 76, 252, 86, 590, 600, 2134, 627, 4477, 4484, 904, 8462, 276, 318, 851, 1907, 224, 2180, 141, 277, 920, 3573, 413, 734, 1697, 3490, 163, 1443, 172, 173, 1199, 433, 951, 1873]"
