n_nodes,influence,nodes
5,48.32,"[1, 2, 1420, 15, 920]"
1,11.04,[2]
9,86.02,"[35, 8, 4490, 1420, 141, 527, 15, 277, 1461, 920]"
30,184.49,"[2, 2180, 8, 1546, 1420, 141, 4493, 15, 1553, 920, 36, 1068, 1461, 54, 58, 582, 75, 590, 1872, 1873, 851, 86, 600, 220, 734, 1128, 624, 881, 4468, 1663]"
6,57.7,"[8, 4490, 1546, 15, 277, 920]"
11,98.46,"[35, 8, 4490, 1420, 141, 527, 15, 881, 1907, 277, 920, 889]"
81,335.53,"[2, 1546, 13, 15, 36, 40, 1068, 2102, 54, 58, 62, 67, 582, 75, 588, 590, 86, 600, 624, 127, 1663, 2180, 144, 1687, 665, 3227, 1694, 1697, 162, 163, 172, 173, 1199, 200, 201, 220, 734, 1248, 224, 2786, 8447, 8449, 8454, 1296, 8465, 290, 806, 808, 1324, 1326, 824, 1872, 1873, 851, 8020, 1369, 868, 359, 880, 370, 1907, 889, 1414, 4486, 392, 1420, 4493, 914, 2454, 920, 413, 3490, 1443, 428, 429, 433, 3507, 1461, 442, 2026, 1022]"
32,194.25,"[2180, 4487, 8, 1420, 141, 8461, 527, 144, 15, 529, 277, 2569, 920, 3227, 35, 806, 40, 173, 1326, 1068, 1199, 3507, 1873, 54, 220, 734, 590, 86, 1907, 1128, 600, 75]"
38,217.13,"[2180, 1414, 8454, 8, 1546, 1420, 4493, 141, 15, 277, 527, 35, 173, 1461, 529, 1687, 920, 3227, 3490, 1379, 40, 1068, 1326, 1199, 3507, 54, 62, 582, 590, 1873, 851, 86, 220, 734, 224, 881, 1907, 889]"
13,106.24,"[2, 163, 2180, 8, 1546, 1420, 141, 15, 1907, 4468, 1461, 920, 734]"
65,299.17,"[2, 1546, 13, 15, 36, 386, 1068, 54, 62, 67, 582, 75, 588, 590, 86, 600, 1128, 1663, 141, 8465, 277, 569, 3507, 224, 4482, 58, 4925, 190, 201, 458, 2126, 1369, 172, 231, 2028, 624, 881, 220, 734, 4468, 4470, 8449, 2180, 1414, 8454, 144, 1296, 1687, 920, 665, 200, 3227, 1694, 1697, 3490, 806, 173, 1199, 880, 428, 1907, 889, 442, 1873, 851]"
44,239.84,"[2, 1546, 13, 15, 36, 40, 1068, 54, 62, 67, 582, 75, 588, 590, 86, 600, 1128, 1663, 172, 201, 8465, 705, 224, 881, 8449, 2180, 1414, 141, 4493, 127, 1687, 920, 3227, 824, 806, 173, 220, 734, 1326, 1199, 1461, 1873, 851, 1907, 889]"
41,230.6,"[8449, 2, 2180, 1546, 1420, 13, 4493, 527, 16, 144, 15, 1687, 920, 3227, 413, 35, 36, 806, 40, 1068, 173, 3374, 4494, 1199, 1461, 54, 58, 62, 1697, 141, 582, 3490, 590, 1873, 851, 86, 220, 734, 224, 1907, 889]"
7,68.1,"[35, 8, 4489, 1420, 141, 527, 15]"
48,251.43,"[8449, 2, 2180, 1414, 8454, 4486, 1546, 1420, 13, 4493, 15, 144, 1296, 1687, 920, 665, 3227, 413, 1694, 1697, 3490, 162, 36, 806, 40, 1068, 172, 173, 1326, 1199, 1461, 54, 62, 67, 582, 201, 75, 588, 590, 1873, 851, 86, 220, 734, 224, 1128, 1907, 889]"
36,211.05,"[35, 13, 1546, 36, 1420, 141, 1461, 15, 277, 62, 40, 1068, 30, 920, 67, 582, 75, 2180, 590, 86, 600, 1128, 1663, 1414, 8454, 1687, 3227, 806, 173, 1326, 1199, 1873, 220, 734, 1907, 889]"
76,324.97,"[2, 1546, 13, 15, 35, 36, 40, 1068, 62, 67, 582, 75, 590, 86, 600, 1663, 2180, 141, 144, 1687, 665, 3227, 1694, 1697, 162, 172, 173, 1199, 200, 201, 1231, 220, 734, 1248, 224, 231, 8454, 1296, 8465, 1299, 276, 806, 808, 1324, 1326, 3374, 1332, 824, 1873, 851, 868, 880, 881, 370, 1907, 889, 1414, 4486, 4490, 1420, 402, 920, 3490, 1443, 5538, 428, 429, 433, 3507, 1461, 442, 458, 2016, 2026, 2028, 1022]"
7,72.75,"[35, 8, 4490, 141, 527, 15, 881, 277]"
