n_nodes,influence,nodes
0.00023153507756425097,0.0,"[4493, 15]"
0.00011576753878212549,0.0,[15]
0.0009261403102570039,0.01,"[386, 4491, 529, 1873, 15, 54, 277, 62]"
0.005093771706413522,0.03,"[2180, 8, 904, 1546, 4490, 12, 13, 527, 920, 1184, 3490, 163, 36, 35, 38, 806, 1068, 429, 1332, 54, 951, 4154, 62, 64, 1092, 458, 1098, 76, 588, 2126, 80, 86, 600, 220, 734, 224, 2016, 627, 1907, 4471, 252, 8446, 127, 1907]"
0.0024311183144246355,0.02,"[4480, 2180, 8, 904, 1546, 15, 8464, 920, 1184, 3490, 163, 35, 36, 806, 38, 40, 1068, 54, 62, 86, 734]"
0.006367214633016902,0.03,"[8, 1546, 13, 15, 36, 1553, 529, 35, 527, 38, 40, 1068, 561, 54, 55, 62, 64, 67, 582, 70, 76, 77, 590, 4475, 80, 86, 618, 2180, 904, 627, 4488, 8464, 920, 1329, 283, 1184, 1697, 163, 1324, 1199, 3507, 1332, 951, 446, 192, 458, 1873, 734, 252, 224, 2016, 881, 1907, 4471, 889]"
0.0010419078490391295,0.01,"[8, 4491, 15, 1873, 529, 277, 54, 62, 1689]"
0.0023153507756425097,0.02,"[2180, 8, 4488, 1546, 15, 8464, 920, 25, 1184, 3490, 35, 163, 36, 806, 38, 40, 1068, 62, 86, 734]"
0.0017365130817318824,0.01,"[163, 2180, 8, 904, 1546, 4488, 12, 141, 13, 15, 4490, 86, 54, 62, 1420]"
0.0026626533919888863,0.02,"[8, 904, 1546, 4488, 13, 15, 527, 529, 1553, 8465, 8464, 1184, 163, 35, 36, 806, 38, 40, 1068, 1332, 54, 1873, 86]"
0.0032414910858995136,0.02,"[2180, 8, 904, 1546, 4488, 13, 15, 8464, 4497, 8465, 527, 1553, 920, 793, 283, 413, 1694, 1184, 35, 163, 36, 38, 40, 54, 2126, 1873, 86, 1907]"
0.0005788376939106274,0.01,"[231, 1326, 15, 54, 62]"
0.004051863857374392,0.02,"[2180, 132, 8, 4488, 1546, 138, 13, 2061, 15, 8464, 529, 1553, 920, 793, 1305, 413, 1184, 1697, 35, 36, 163, 38, 40, 1068, 561, 54, 62, 582, 590, 86, 734, 1904, 889, 252, 8446]"
0.010766381106737671,0.04,"[8, 1546, 12, 13, 527, 529, 1553, 25, 30, 35, 36, 38, 553, 1068, 51, 54, 64, 1092, 70, 1098, 75, 76, 2126, 80, 86, 87, 600, 618, 627, 1663, 2180, 138, 3227, 1694, 1184, 163, 173, 1199, 192, 1219, 200, 214, 734, 222, 224, 252, 8449, 8451, 8452, 8454, 8461, 8464, 8465, 1299, 277, 793, 1305, 283, 806, 1324, 3374, 1332, 823, 3909, 1872, 1873, 851, 856, 1369, 880, 881, 370, 1907, 1904, 1397, 4471, 889, 4480, 904, 4488, 407, 920, 413, 3490, 3507, 1461, 951, 442, 446, 458, 3548, 2016, 7142]"
0.00821949525353091,0.04,"[8, 4475, 15, 4490, 1687, 62, 561, 38, 55, 54, 86, 64, 67, 70, 13, 1305, 76, 77, 1553, 1098, 35, 529, 40, 1068, 36, 2126, 582, 588, 1546, 75, 851, 87, 734, 889, 252, 627, 600, 920, 2180, 793, 8464, 163, 1184, 1697, 1369, 220, 860, 8580, 904, 8465, 277, 3490, 224, 1199, 806, 1324, 3374, 3507, 1332, 1461, 951, 442, 446, 458, 1872, 1873, 856, 2016, 881, 322, 4471]"
0.009029868025005789,0.04,"[8, 1546, 12, 2061, 13, 15, 527, 1553, 35, 36, 38, 40, 1068, 54, 62, 64, 67, 582, 70, 76, 77, 590, 2126, 80, 86, 618, 6764, 624, 627, 127, 132, 138, 141, 3227, 214, 222, 8466, 1305, 806, 824, 849, 4490, 429, 2001, 4495, 734, 252, 8446, 2180, 224, 904, 246, 920, 192, 1219, 793, 283, 1199, 413, 163, 1184, 1697, 3490, 3374, 3507, 1332, 951, 446, 458, 881, 1907, 1872, 4471, 889, 856, 370, 1873, 2016]"
0.0018522806205140078,0.01,"[8, 1546, 13, 15, 4475, 1184, 3490, 35, 36, 627, 38, 904, 8464, 54, 86, 920]"
0.0038203287798101414,0.02,"[8, 904, 1546, 4488, 13, 527, 15, 1553, 1687, 529, 62, 1324, 920, 8465, 1184, 4475, 64, 35, 36, 163, 38, 40, 1068, 70, 614, 2152, 54, 76, 67, 2180, 590, 1873, 86]"
0.0031257235471173882,0.02,"[8, 904, 1546, 4488, 1055, 15, 527, 529, 1553, 8465, 35, 806, 8464, 1332, 4471, 889, 252, 8446, 1184, 163, 54, 36, 86, 1873, 38, 1068, 40]"
0.0006946052326927529,0.01,"[1, 231, 4471, 62, 15, 54]"
0.008335262792313036,0.04,"[4480, 2180, 8580, 8, 904, 1546, 13, 15, 8464, 1553, 529, 8465, 277, 1687, 920, 1305, 793, 1184, 1697, 3490, 163, 35, 36, 38, 806, 40, 1068, 1324, 3374, 1199, 561, 3507, 1332, 1461, 54, 55, 951, 442, 62, 446, 64, 322, 67, 582, 70, 1098, 75, 76, 77, 2126, 588, 458, 1873, 1872, 851, 86, 87, 600, 1369, 856, 220, 860, 734, 224, 2016, 881, 627, 4471, 889, 4475, 252, 4586]"
0.008914100486223663,0.04,"[8, 1546, 12, 13, 527, 529, 1553, 30, 35, 36, 38, 1068, 51, 54, 64, 1092, 70, 1098, 75, 76, 588, 77, 80, 86, 87, 600, 618, 627, 127, 2180, 1694, 1184, 1697, 163, 173, 1199, 192, 1219, 200, 220, 734, 224, 252, 8464, 8465, 8466, 277, 793, 1305, 283, 806, 1324, 3374, 1332, 824, 1872, 1873, 849, 1880, 856, 880, 881, 1907, 4471, 889, 904, 4490, 920, 413, 3490, 429, 3507, 951, 446, 458, 2001, 2016]"
0.008566797869877286,0.04,"[8, 4475, 15, 4490, 1687, 62, 55, 561, 64, 38, 86, 54, 67, 2126, 70, 1092, 200, 76, 77, 849, 370, 1907, 1098, 13, 1305, 127, 282, 2180, 1699, 1553, 35, 87, 734, 889, 252, 851, 582, 627, 40, 75, 600, 1068, 904, 1546, 529, 36, 8464, 8465, 1369, 220, 860, 277, 920, 1184, 1697, 224, 3490, 163, 806, 1324, 3374, 1199, 3507, 1332, 1461, 951, 442, 446, 458, 1872, 1873, 881, 4471, 856]"
0.0008103727714748784,0.01,"[8, 4491, 15, 1873, 529, 54, 62]"
0.01030331095160917,0.04,"[8, 1546, 12, 13, 2061, 15, 527, 1553, 529, 35, 36, 38, 40, 1068, 54, 55, 62, 64, 67, 582, 70, 76, 77, 590, 2126, 80, 86, 618, 6764, 624, 627, 127, 132, 2180, 138, 141, 3227, 1184, 1697, 163, 1199, 192, 1219, 214, 222, 734, 224, 246, 252, 8446, 8449, 8451, 8452, 8461, 8466, 1299, 277, 1305, 793, 283, 806, 3374, 1332, 824, 1346, 1872, 849, 1873, 856, 881, 370, 1907, 4471, 889, 904, 4490, 4495, 920, 413, 429, 3507, 951, 442, 446, 458, 2001, 3548, 2016, 265]"
0.0015049780041676314,0.01,"[1184, 35, 38, 8, 1546, 13, 15, 54, 1687, 86, 1305, 4475, 62]"
0.002546885853206761,0.02,"[8, 904, 1546, 4488, 13, 527, 15, 1553, 529, 1687, 920, 35, 36, 163, 806, 38, 40, 1068, 54, 62, 1873, 86]"
0.0033572586246816394,0.02,"[8, 1546, 2061, 529, 15, 13, 527, 1553, 35, 36, 38, 40, 1068, 561, 54, 555, 62, 4470, 2180, 904, 4488, 8465, 2126, 920, 1184, 86, 163, 1873, 1907]"
