n_nodes,influence,obj,nodes
0.93,0.01,0.9899128434278636,"[1857, 1858, 3622, 3697, 1714, 2491, 1564, 3518]"
1.0,0.0,0.9994690970225192,[3983]
1.0,0.0,0.9989381940450383,[249]
0.9,0.01,0.9869043932221386,"[1537, 2695, 8, 1160, 1805, 399, 1366, 3484, 101, 3486, 1310]"
0.97,0.0,0.9972570012830155,"[3841, 914, 3388, 75]"
0.97,0.0,0.9978763880900765,"[2688, 1233, 131, 2221]"
0.94,0.01,0.9919922134229969,"[1857, 1858, 3622, 1714, 2491, 1564, 3518]"
0.98,0.0,0.9965048887315843,"[1857, 3622, 3697]"
0.93,0.01,0.9945582444808211,"[3585, 1153, 3334, 1162, 3339, 397, 2830, 1552]"
0.96,0.01,0.9949121797991417,"[1537, 2507, 8, 1160, 1805]"
1.0,0.0,0.9998672742556298,[164]
0.96,0.01,0.9959297438393133,"[3588, 266, 3819, 2747, 2317]"
0.94,0.01,0.9950449055435119,"[3585, 1153, 3334, 1162, 3339, 1564, 3518]"
0.9,0.02,0.9866389417333982,"[1537, 101, 2695, 2686, 1160, 1805, 399, 1366, 3484, 3486, 1310]"
0.95,0.01,0.9892049727912224,"[1573, 2695, 1160, 1805, 399, 1310]"
0.97,0.0,0.9982745653231871,"[2688, 1997, 131, 2221]"
0.96,0.01,0.9959739857541035,"[266, 3819, 3588, 2317, 1814]"
0.99,0.0,0.9973454851125957,"[1857, 3697]"
0.93,0.03,0.9775251072866433,"[0, 3586, 1031, 1578, 2604, 530, 2076, 1053]"
0.93,0.03,0.9788081228155554,"[0, 3629, 3697, 282, 2076, 2717, 1946, 3571]"
0.98,0.0,0.9955315666062027,"[3697, 2425, 1031]"
0.91,0.01,0.9915940361898863,"[2688, 131, 836, 8, 1160, 3339, 1233, 530, 3484, 3486]"
0.99,0.01,0.9923461487413175,"[403, 1031]"
0.96,0.03,0.9781444940937044,"[0, 1031, 1578, 2604, 2096]"
0.98,0.0,0.9977879042604963,"[1688, 1564, 1613]"
