n_nodes,influence,obj,nodes
0.99,0.01,0.7942842250486951,"[1052, 517]"
0.96,0.02,0.8509088239072604,"[1221, 2374, 408, 1052, 958]"
0.95,0.02,0.8745834088501899,"[3712, 1221, 2374, 408, 1052, 958]"
0.98,0.02,0.8013713500170027,"[408, 1052, 2374]"
1.0,0.01,0.49707304640079897,[408]
0.73,0.04,0.9321231214290402,"[3712, 517, 902, 1430, 408, 1052, 690, 58, 1853, 1854, 958, 832, 2114, 6467, 322, 1221, 198, 2374, 5191, 1607, 6217, 3909, 2377, 4428, 2634, 3794, 3156, 4929]"
0.92,0.03,0.8741221530015018,"[3712, 1221, 2374, 5515, 958, 408, 1052, 1853, 13]"
0.97,0.02,0.827960078405483,"[3712, 2374, 408, 1052]"
0.74,0.04,0.9316087561813486,"[3712, 517, 902, 408, 1052, 690, 58, 1853, 1854, 958, 832, 4929, 322, 2114, 6467, 1221, 198, 2374, 5191, 1607, 6217, 3909, 2377, 2634, 3794, 3156, 2044]"
0.82,0.04,0.9236399678502109,"[3712, 517, 902, 408, 1052, 690, 58, 1853, 1854, 958, 322, 2114, 1221, 2374, 5191, 2377, 4428, 3673, 2013]"
0.98,0.02,0.8095509401406169,"[1052, 408, 2374]"
0.72,0.05,0.9314858143385459,"[3712, 517, 902, 1430, 408, 1052, 4260, 690, 58, 1853, 1854, 958, 2114, 6467, 322, 1221, 198, 2374, 5191, 1607, 3909, 2377, 4428, 2634, 73, 4048, 2013, 1247, 2047]"
0.78,0.04,0.9310706605868037,"[3712, 517, 902, 6541, 1430, 408, 1052, 2590, 690, 58, 1854, 958, 322, 6467, 1221, 198, 2374, 5191, 6217, 2377, 4428, 2634, 1879]"
0.95,0.02,0.890858944952981,"[3712, 1221, 902, 2374, 690, 408]"
0.93,0.03,0.8771102932955102,"[3712, 1221, 2374, 5515, 408, 1052, 1853, 958]"
0.96,0.02,0.8686010796215093,"[408, 1052, 1221, 2374, 4321]"
0.87,0.04,0.9131834137214574,"[3712, 517, 902, 1221, 2374, 5448, 2890, 429, 2013, 690, 408, 58, 1052, 1853]"
0.88,0.04,0.9135020532389934,"[3712, 1221, 2374, 517, 902, 2890, 1853, 429, 690, 408, 58, 1052, 2013]"
0.94,0.02,0.8749658690152872,"[3712, 1221, 2374, 408, 1052, 958, 2763]"
0.74,0.05,0.9315848660965298,"[3712, 517, 902, 1430, 408, 1052, 4260, 690, 1853, 958, 1854, 832, 6467, 322, 1221, 198, 2374, 5191, 1607, 3909, 2377, 4428, 2634, 73, 4048, 2523, 2013]"
0.94,0.02,0.8638005642027582,"[3712, 1221, 2374, 408, 1052, 1853, 2491]"
0.83,0.04,0.9133369443404236,"[3712, 517, 902, 408, 1052, 690, 58, 1853, 958, 1854, 322, 1221, 2374, 5191, 2377, 4428, 3673, 2013]"
0.92,0.03,0.8858024884080486,"[1221, 902, 517, 2374, 690, 408, 58, 1052, 1853]"
0.99,0.01,0.7931248593888397,"[1052, 2374]"
0.67,0.05,0.9384966222951735,"[3712, 3076, 902, 1430, 408, 1052, 690, 58, 699, 1853, 958, 1854, 832, 2114, 6467, 322, 1221, 198, 2374, 5191, 1017, 6217, 3909, 2377, 4428, 2634, 4048, 3669, 3673, 5850, 2139, 476, 2013, 1255]"
0.94,0.02,0.8815713552035552,"[3712, 517, 1221, 2374, 1483, 408, 58]"
0.92,0.03,0.9035018741952907,"[3712, 1221, 902, 2374, 6417, 690, 408, 58, 1052]"
0.75,0.05,0.9304043113958854,"[3712, 1329, 902, 1430, 408, 1052, 690, 58, 5563, 699, 1853, 1854, 958, 832, 2114, 6467, 322, 1221, 198, 2374, 5191, 1607, 3909, 2377, 4428, 2634]"
0.9,0.03,0.9158313757757254,"[3712, 1221, 2374, 517, 902, 2890, 1853, 690, 408, 1052, 2013]"
0.81,0.04,0.924548795581847,"[3712, 517, 902, 408, 1052, 690, 58, 1853, 958, 1854, 322, 2114, 1221, 2374, 5191, 2377, 4428, 3673, 2013, 1306]"
0.99,0.01,0.7783348746571531,"[408, 2374]"
0.79,0.04,0.9270955259993545,"[3712, 902, 1430, 408, 1052, 690, 58, 699, 1853, 1854, 958, 322, 6467, 1221, 198, 2374, 5191, 6217, 4708, 2634, 4428, 1879]"
0.98,0.02,0.8034518204580976,"[3712, 408, 2374]"
0.86,0.04,0.912701441880084,"[3712, 1221, 2374, 517, 902, 5191, 2377, 1853, 4428, 690, 408, 58, 2013, 958, 6527]"
0.9,0.03,0.9147829940367631,"[3712, 517, 902, 1221, 2374, 1355, 2013, 690, 408, 1052, 1853]"
0.97,0.02,0.8746762640662026,"[3712, 1221, 2374, 408]"
0.97,0.02,0.8616329341388539,"[1221, 2374, 408, 1052]"
0.96,0.02,0.8682048951619178,"[3712, 408, 1221, 2374, 1786]"
0.84,0.04,0.9179438009063962,"[3712, 322, 517, 1221, 902, 2374, 5191, 2377, 4428, 2013, 1854, 690, 408, 3673, 1052, 1853, 958]"
0.76,0.05,0.9293019767385187,"[3712, 517, 902, 1430, 408, 1052, 690, 58, 699, 1853, 1854, 958, 2114, 6467, 322, 1221, 198, 2374, 5191, 1607, 6217, 3909, 2377, 2634, 3895]"
0.89,0.04,0.9237077246970321,"[3712, 517, 2374, 1221, 902, 1853, 690, 408, 58, 1052, 2013, 3208]"
0.69,0.05,0.934240768778701,"[3712, 902, 1430, 408, 1052, 690, 58, 699, 1853, 1854, 958, 832, 2114, 6467, 322, 1221, 198, 2374, 5191, 6217, 3909, 2377, 4428, 2634, 4048, 3669, 3673, 2139, 476, 2013, 1255, 1017]"
0.96,0.02,0.8509027616105416,"[3712, 1221, 2374, 408, 1853]"
0.81,0.04,0.9216012963009709,"[3712, 517, 902, 408, 1052, 690, 58, 699, 1853, 1854, 958, 832, 2114, 6467, 322, 1221, 198, 2374, 5191, 1607]"
0.87,0.04,0.9157678703670783,"[3712, 517, 902, 1221, 2374, 2890, 429, 2013, 690, 408, 58, 1052, 1853, 795]"
0.86,0.04,0.9065194725003833,"[3712, 832, 546, 6467, 2114, 517, 902, 1853, 690, 958, 408, 58, 699, 1052, 2013]"
