seed_set,spread,seed,communities,fairness,budget,time
"[4097, 3490, 1546, 1256, 920, 86, 54, 13]",197.07,7.999999999999995,0.5499468581217865,0.7266589466167852,383.99999999999994,0.9999999999999998
"[2124, 1546, 1420, 1256, 920, 527, 86, 54, 15, 13, 12, 1]",286.4,11.999999999999998,0.4995145294421852,0.6944188993095494,564.9999999999999,0.0
"[4740, 4097, 3490, 3227, 2325, 2124, 2061, 1873, 1563, 1546, 1420, 1414, 1256, 920, 904, 600, 582, 523, 413, 277, 163, 141, 86, 54, 35, 17, 15, 13, 8]",570.88,29.000000000000004,0.40337634936847466,0.6064461244742417,1212.0,0.0
[4097],19.329999999999995,1.0,0.7983153012442956,0.8325546111576978,35.00000000000018,2.0
"[4097, 3490, 2124, 1546, 1332, 920, 889, 527, 163, 86, 54, 15, 13, 1]",325.88,14.0,0.48838053286353966,0.6772551518521837,656.9999999999999,0.0
"[4097, 1546]",46.53,2.000000000000001,0.73499967562088,0.8325546111576978,88.00000000000014,0.9999999999999998
"[4740, 3490, 2124, 1546, 1332, 920, 889, 527, 163, 86, 54, 15, 13]",306.33,13.0,0.4850398570088068,0.6636194801472357,605.0000000000001,0.0
"[4740, 4097, 3735, 3490, 3227, 2325, 2124, 2061, 1873, 1621, 1546, 1420, 1414, 1256, 920, 906, 600, 582, 523, 413, 277, 163, 86, 54, 15, 13, 8, 1]",544.46,28.0,0.4104716891655662,0.5971523336391178,1129.0,0.0
"[4097, 2124, 1873, 1553, 1546, 1256, 1231, 920, 600, 527, 523, 86, 40, 15, 13, 8]",373.68,16.0,0.4652298492492708,0.6618261705631243,703.9999999999999,0.0
"[4740, 4165, 4097, 3490, 3227, 2124, 2061, 1873, 1697, 1579, 1546, 1420, 1414, 1332, 1256, 1219, 1050, 920, 904, 600, 588, 582, 523, 413, 163, 86, 54, 45, 36, 25, 24, 15, 13, 8]",631.12,33.99999999999999,0.40712325827706153,0.5901536347377588,1323.0,0.0
"[4740, 4097, 3735, 3724, 3490, 3227, 3196, 2325, 2208, 2124, 2102, 2061, 1999, 1907, 1873, 1862, 1824, 1778, 1760, 1731, 1697, 1696, 1663, 1563, 1553, 1546, 1443, 1420, 1414, 1379, 1332, 1324, 1256, 1231, 1128, 1092, 920, 914, 906, 904, 869, 734, 608, 600, 590, 582, 523, 474, 442, 413, 410, 400, 354, 335, 277, 231, 224, 173, 163, 144, 141, 86, 76, 75, 67, 62, 54, 45, 40, 36, 35, 25, 15, 13, 8]",1145.13,75.0,0.34952265316828846,0.49345907064681815,2657.0,0.0
"[4740, 3490, 2124, 1873, 1546, 1332, 920, 889, 600, 527, 429, 163, 86, 54, 15]",346.75,15.000000000000002,0.4768677304471203,0.6658114650674826,688.0000000000002,0.0
"[1546, 920, 231, 86]",105.16,4.000000000000003,0.6124345663306628,0.7677346615096362,210.0000000000002,0.9999999999999998
"[4740, 4165, 4097, 3735, 3520, 3490, 3442, 3227, 3196, 3063, 3031, 2325, 2208, 2124, 2061, 1999, 1918, 1907, 1873, 1862, 1824, 1778, 1775, 1760, 1754, 1731, 1697, 1696, 1579, 1563, 1553, 1546, 1443, 1442, 1420, 1414, 1379, 1369, 1332, 1256, 1231, 1220, 1219, 1206, 1128, 1050, 951, 920, 914, 906, 904, 871, 869, 734, 600, 588, 582, 562, 523, 474, 442, 413, 410, 400, 370, 360, 354, 335, 277, 231, 224, 173, 163, 86, 54, 45, 40, 38, 36, 35, 25, 15, 13, 8]",1238.63,84.0,0.32910298053549203,0.46465010808837315,2819.0,0.0
"[4740, 4097, 3735, 3724, 3490, 3227, 3196, 2325, 2208, 2124, 2061, 1907, 1873, 1778, 1731, 1553, 1546, 1420, 1414, 1332, 1256, 1231, 1128, 920, 914, 906, 904, 734, 600, 582, 523, 474, 442, 413, 400, 335, 277, 163, 144, 141, 86, 67, 54, 38, 36, 35, 25, 15, 13, 8]",850.14,50.0,0.37440254884961344,0.5539349507647,1912.0,0.0
"[4740, 4097, 3490, 3227, 2325, 2124, 1873, 1563, 1546, 1414, 1256, 920, 904, 523, 413, 277, 163, 141, 86, 54, 35, 15, 8]",476.21,22.999999999999996,0.4393589561224658,0.604956485905598,986.0000000000001,0.0
"[4740, 4097, 3735, 3490, 3227, 3196, 2124, 1999, 1873, 1731, 1579, 1563, 1553, 1546, 1414, 1332, 1256, 1128, 1050, 951, 920, 889, 600, 527, 523, 474, 442, 413, 277, 163, 86, 54, 40, 36, 35, 32, 25, 22, 15, 13, 8]",733.77,41.0,0.3949134433139525,0.5658874974583473,1568.9999999999998,0.0
"[4097, 2124, 1918, 1873, 1546, 1369, 1256, 1231, 920, 600, 527, 86, 54, 40, 15, 13, 8]",383.28,17.000000000000004,0.4685340989309934,0.6791236303396091,762.9999999999998,0.0
"[4740, 4414, 4165, 4097, 3490, 3227, 3196, 2208, 2124, 2102, 2061, 1907, 1873, 1775, 1760, 1731, 1663, 1579, 1553, 1546, 1420, 1414, 1369, 1296, 1256, 1219, 1128, 1092, 1050, 920, 904, 889, 869, 600, 582, 523, 474, 458, 442, 413, 335, 277, 231, 224, 173, 163, 104, 86, 76, 67, 54, 45, 40, 38, 35, 15, 13, 8]",942.72,58.00000000000001,0.3697881101232754,0.5419965963058982,2103.0,0.0
"[4740, 4097, 3735, 3724, 3520, 3490, 3442, 3292, 3227, 3196, 3063, 3031, 2208, 2124, 2061, 1999, 1918, 1907, 1873, 1862, 1824, 1778, 1775, 1760, 1754, 1731, 1697, 1696, 1579, 1563, 1553, 1546, 1504, 1443, 1442, 1420, 1414, 1379, 1369, 1332, 1256, 1231, 1220, 1206, 1128, 1050, 951, 920, 914, 906, 881, 871, 734, 600, 588, 582, 562, 523, 474, 442, 413, 410, 400, 370, 360, 354, 335, 277, 231, 224, 222, 163, 86, 67, 54, 50, 45, 40, 38, 36, 35, 32, 25, 24, 15, 13, 8]",1268.43,87.0,0.3281108604871271,0.4530260028696447,2915.0,0.0
