n_nodes,influence,nodes
0.0009261403102570039,0.02,"[4097, 3490, 1256, 1546, 13, 54, 86, 920]"
0.0013892104653855058,0.03,"[920, 1, 1256, 1546, 1420, 12, 13, 527, 15, 2124, 54, 86]"
0.0033572586246816394,0.07,"[4097, 1414, 8, 904, 1546, 523, 1420, 2061, 13, 15, 4740, 141, 2325, 277, 920, 1563, 3227, 413, 3490, 35, 163, 54, 582, 17, 2124, 1873, 86, 600, 1256]"
0.00011576753878212549,0.0,[4097]
0.0016207455429497568,0.04,"[4097, 1, 3490, 163, 1546, 2124, 13, 527, 15, 1332, 86, 54, 920, 889]"
0.00023153507756425097,0.01,"[4097, 1546]"
0.0015049780041676314,0.04,"[3490, 163, 4740, 1546, 2124, 13, 527, 15, 1332, 86, 54, 920, 889]"
0.0032414910858995136,0.06,"[4097, 1, 4740, 1414, 8, 1546, 523, 906, 2061, 13, 15, 1420, 277, 2325, 3735, 920, 3227, 413, 3490, 163, 54, 582, 2124, 1873, 86, 600, 1256, 1621]"
0.0018522806205140078,0.04,"[4097, 8, 1256, 1546, 523, 40, 2124, 13, 527, 15, 1553, 1231, 1873, 920, 86, 600]"
0.003936096318592266,0.07,"[4097, 4740, 1414, 8, 904, 1546, 523, 1420, 2061, 13, 15, 24, 25, 1050, 3227, 920, 413, 1697, 3490, 163, 36, 1579, 45, 1332, 54, 1219, 4165, 582, 588, 2124, 1873, 86, 600, 1256]"
0.008682565408659412,0.13,"[4097, 4740, 1414, 8, 904, 1546, 523, 906, 2061, 13, 15, 3724, 1553, 141, 144, 400, 1420, 2325, 3735, 277, 25, 920, 1563, 3227, 410, 413, 1696, 2208, 1697, 35, 36, 163, 1824, 3490, 40, 1443, 1324, 45, 173, 1332, 2102, 54, 442, 62, 67, 1092, 1731, 582, 1862, 75, 76, 2124, 590, 335, 1231, 1873, 1999, 86, 600, 474, 734, 608, 1760, 354, 1379, 224, 869, 1128, 231, 1256, 1778, 1907, 914, 3196, 1663]"
0.0017365130817318824,0.04,"[3490, 163, 4740, 1546, 2124, 429, 527, 1332, 15, 86, 54, 920, 889, 1873, 600]"
0.00046307015512850195,0.01,"[231, 1546, 86, 920]"
0.009724473257698542,0.14,"[4097, 8, 1546, 523, 2061, 13, 15, 1553, 25, 1050, 1563, 35, 36, 38, 40, 1579, 45, 562, 54, 4165, 582, 588, 2124, 86, 600, 1128, 3196, 4740, 3735, 3227, 1696, 2208, 1697, 163, 173, 1206, 1219, 1731, 1220, 1231, 1754, 734, 1760, 224, 231, 1256, 1775, 1778, 2325, 277, 1824, 1332, 1862, 335, 1873, 1369, 354, 1379, 869, 871, 360, 3442, 1907, 370, 1918, 1414, 904, 906, 1420, 400, 914, 920, 410, 413, 3490, 1443, 1442, 951, 442, 3520, 1999, 3031, 474, 3063]"
0.005788376939106275,0.1,"[4097, 4740, 1414, 8, 904, 1546, 523, 906, 2061, 13, 15, 3724, 1553, 400, 141, 144, 2325, 914, 3735, 920, 25, 277, 3227, 413, 2208, 3490, 35, 36, 163, 38, 1332, 54, 442, 1731, 67, 582, 2124, 335, 1231, 1873, 86, 600, 474, 734, 1256, 1420, 1128, 1778, 1907, 3196]"
0.0026626533919888863,0.06,"[4097, 4740, 1414, 8, 904, 1546, 523, 141, 15, 2325, 277, 920, 1563, 3227, 413, 3490, 163, 35, 54, 2124, 1873, 86, 1256]"
0.004746469090067145,0.08,"[4097, 4740, 1414, 8, 1546, 523, 13, 527, 15, 1553, 277, 22, 3735, 920, 25, 1050, 1563, 3227, 413, 32, 3490, 35, 36, 163, 40, 1579, 1332, 54, 951, 442, 1731, 2124, 1999, 1873, 86, 600, 474, 1128, 1256, 889, 3196]"
0.001968048159296133,0.04,"[1369, 4097, 527, 8, 1546, 13, 1918, 15, 1231, 1873, 920, 1256, 40, 2124, 600, 86, 54]"
0.006714517249363279,0.11,"[4097, 1414, 8, 904, 1546, 523, 1420, 2061, 13, 15, 1296, 1553, 277, 920, 4414, 1050, 3227, 413, 2208, 3490, 163, 35, 38, 40, 4740, 45, 1579, 173, 54, 2102, 442, 1219, 67, 1731, 582, 2124, 76, 335, 1092, 1873, 86, 600, 474, 1760, 224, 869, 231, 1256, 1128, 1775, 4165, 1907, 3196, 458, 1369, 104, 889, 1663]"
0.010071775874044918,0.15,"[4097, 8, 1546, 523, 2061, 13, 15, 1553, 24, 25, 1050, 1563, 32, 35, 36, 38, 40, 1579, 45, 562, 50, 54, 67, 582, 588, 2124, 86, 600, 1128, 3196, 4740, 3724, 3735, 3227, 2208, 1697, 1696, 163, 1206, 1731, 1220, 1231, 1754, 222, 734, 1760, 224, 231, 1256, 1775, 1778, 277, 1824, 1332, 1862, 335, 1873, 1369, 354, 1379, 871, 360, 881, 3442, 1907, 370, 1918, 1414, 906, 1420, 400, 914, 920, 410, 413, 3490, 1443, 1442, 951, 442, 3520, 1999, 3031, 474, 1504, 3063, 3292]"
0.00358879370224589,0.07,"[1537, 4097, 1, 4740, 1414, 8, 904, 1546, 523, 1420, 141, 15, 3724, 144, 2325, 277, 920, 3227, 413, 1697, 163, 36, 1579, 45, 1332, 54, 458, 2124, 1873, 86, 1256]"
0.0021995832368603844,0.05,"[4097, 1414, 8, 1546, 523, 2061, 13, 15, 2325, 277, 920, 3227, 3490, 163, 54, 2124, 1873, 86, 1256]"
0.0046307015512850195,0.08,"[4097, 1, 4740, 1414, 8, 904, 1546, 1420, 2061, 13, 15, 400, 141, 144, 914, 2325, 277, 3735, 920, 25, 3227, 413, 2208, 3490, 163, 36, 38, 1332, 54, 442, 1731, 2124, 1873, 86, 600, 474, 1128, 1256, 889, 3196]"
0.0038203287798101414,0.07,"[4097, 1, 4740, 1414, 8, 1546, 523, 906, 2061, 13, 15, 1420, 277, 2325, 3735, 920, 3227, 413, 3490, 1579, 45, 1332, 54, 582, 458, 2124, 1873, 86, 600, 1256, 1907, 3196, 1663]"
