n_nodes,influence,obj,nodes
0.98,0.0,0.2687886330211293,"[8, 386, 38]"
0.48,0.03,0.45482620045197864,"[1, 2180, 132, 2054, 8, 1687, 920, 24, 1305, 155, 413, 31, 1697, 290, 32, 3490, 36, 162, 202, 1324, 429, 163, 171, 1332, 55, 1068, 172, 442, 54, 440, 6591, 1092, 582, 200, 458, 1872, 590, 1231, 209, 67, 856, 978, 1873, 214, 889, 600, 1369, 224, 97, 2016, 614, 233, 2026]"
0.84,0.01,0.36788308052476193,"[1026, 1546, 138, 1326, 141, 15, 17, 1555, 2454, 1687, 920, 32, 67, 165, 806, 596, 54]"
0.38,0.03,0.4404353329032944,"[1026, 1546, 4492, 141, 15, 1555, 8468, 4499, 2454, 1687, 920, 1305, 24, 25, 26, 413, 3227, 31, 32, 155, 3490, 1443, 806, 416, 40, 171, 163, 165, 428, 38, 1068, 173, 1225, 172, 817, 3374, 1461, 54, 55, 442, 190, 6591, 951, 1092, 582, 458, 590, 1872, 209, 978, 1873, 214, 67, 1231, 86, 200, 856, 600, 1369, 224, 2016, 889, 1404]"
0.37,0.03,0.4427461413213011,"[1026, 1546, 4492, 141, 15, 1555, 8468, 4499, 2454, 1687, 920, 1305, 26, 25, 3227, 413, 155, 31, 36, 24, 3490, 1443, 163, 165, 806, 416, 38, 40, 171, 428, 1068, 173, 3374, 1199, 172, 817, 1461, 54, 55, 951, 442, 190, 6591, 67, 1092, 582, 200, 458, 590, 1231, 1872, 209, 978, 1873, 86, 214, 856, 600, 1369, 224, 2016, 614, 233, 889]"
0.38,0.03,0.46076228263455743,"[4481, 2180, 132, 2054, 1687, 920, 1305, 24, 155, 413, 31, 32, 1697, 290, 3490, 36, 162, 38, 1324, 171, 163, 429, 1068, 172, 26, 54, 55, 3227, 190, 1443, 67, 806, 590, 1231, 416, 40, 86, 165, 428, 173, 1225, 817, 889, 3374, 1461, 442, 6591, 951, 1092, 582, 458, 1872, 209, 978, 1873, 214, 200, 856, 600, 1369, 224, 2087, 2570]"
0.94,0.01,0.2889325970999763,"[386, 2, 1, 163, 38, 4492, 54]"
0.47,0.03,0.4263668770873178,"[1026, 1546, 4492, 141, 15, 1555, 8468, 4499, 2454, 1687, 920, 1305, 26, 3227, 24, 413, 25, 31, 32, 416, 3490, 1443, 163, 165, 806, 38, 40, 171, 428, 1068, 429, 172, 3507, 1461, 54, 951, 55, 442, 59, 190, 6591, 67, 3013, 458, 590, 86, 5340, 734, 2271, 2272, 2016, 4468, 889, 1022]"
0.98,0.0,0.2400160749106235,"[4481, 15, 38]"
0.27,0.04,0.4611985234185686,"[1, 386, 1026, 2180, 132, 165, 906, 806, 67, 8462, 4499, 1305, 26, 2454, 1687, 920, 54, 25, 3227, 413, 24, 31, 32, 155, 3490, 1443, 163, 416, 38, 40, 171, 428, 1068, 173, 3374, 1199, 172, 817, 1461, 55, 951, 442, 190, 6591, 1092, 582, 6930, 458, 590, 1231, 1872, 209, 978, 1873, 86, 214, 856, 600, 1369, 224, 2016, 614, 233, 2026, 618, 2926, 880, 627, 30, 889, 1404, 1790, 1663, 2089]"
0.54,0.03,0.45434027758124484,"[1, 1026, 2180, 132, 2054, 1556, 1687, 920, 25, 26, 155, 30, 32, 1697, 290, 1443, 162, 163, 38, 806, 808, 171, 1068, 1324, 1582, 1326, 172, 3374, 433, 1461, 54, 951, 55, 2873, 442, 190, 67, 1092, 582, 590, 1231, 1873, 86, 3160, 1369, 736, 224]"
0.66,0.02,0.43113427785924674,"[1026, 2, 8, 904, 1546, 4491, 1420, 13, 15, 527, 817, 58, 446, 32, 1443, 165, 806, 40, 171, 428, 1068, 3374, 1199, 54, 172, 442, 1461, 67, 1092, 4178, 458, 590, 1231, 1872, 951]"
0.55,0.03,0.437825877791981,"[4481, 2180, 132, 2054, 1687, 920, 1305, 24, 155, 413, 31, 32, 1697, 290, 3490, 36, 162, 38, 1324, 171, 2237, 429, 1068, 172, 54, 26, 55, 3227, 190, 1443, 67, 806, 590, 1231, 416, 40, 86, 165, 428, 173, 1225, 817, 889, 3374, 1461, 442]"
0.39,0.03,0.47949641477670146,"[1, 386, 1026, 2180, 132, 906, 2570, 8462, 1296, 1556, 2454, 1687, 920, 25, 26, 3227, 155, 5019, 30, 31, 416, 1697, 290, 1443, 38, 806, 40, 2087, 1324, 429, 428, 3374, 173, 817, 1068, 172, 1461, 54, 55, 951, 442, 190, 6591, 67, 1092, 582, 200, 1225, 458, 590, 1231, 1872, 209, 978, 1873, 86, 214, 600, 856, 1369, 224, 889]"
0.55,0.03,0.4570393935680108,"[252, 1026, 2, 36, 38, 1324, 2237, 26, 172, 3227, 86, 67, 1231, 590, 40, 165, 2180, 428, 132, 1687, 24, 155, 1697, 162, 190, 173, 1225, 4353, 920, 1305, 413, 1068, 55, 32, 290, 3490, 1443, 806, 416, 171, 429, 817, 1461, 54, 442, 889]"
0.96,0.01,0.30370617320002324,"[8, 15, 252, 38, 386]"
0.56,0.03,0.4504255502244181,"[4353, 2, 2180, 132, 1546, 138, 1687, 920, 1305, 26, 155, 3227, 413, 24, 32, 1697, 162, 290, 36, 165, 38, 806, 416, 40, 3490, 171, 1324, 1068, 172, 173, 428, 429, 1461, 54, 55, 442, 2237, 190, 67, 1225, 590, 1231, 86, 1443, 889]"
0.4,0.03,0.4931175006558105,"[8, 1026, 2180, 132, 2054, 1556, 2454, 1687, 920, 25, 24, 155, 3227, 26, 413, 30, 32, 416, 31, 3490, 163, 165, 1443, 38, 806, 40, 2089, 171, 1068, 428, 1582, 173, 1199, 172, 817, 1461, 54, 55, 951, 442, 190, 6591, 67, 1092, 582, 200, 458, 2126, 1231, 209, 590, 978, 1873, 214, 1872, 86, 856, 600, 219, 224, 2016]"
0.57,0.03,0.45472629910296025,"[4353, 2, 2180, 132, 1546, 138, 1687, 920, 1305, 26, 155, 3227, 413, 24, 32, 1697, 162, 1286, 36, 165, 38, 806, 416, 40, 3490, 171, 1324, 1068, 172, 173, 428, 429, 1461, 55, 442, 54, 2237, 190, 67, 1225, 590, 1231, 86, 1443]"
0.54,0.03,0.4576717272182296,"[1, 1026, 2, 2180, 132, 4353, 1687, 24, 920, 26, 3227, 155, 1305, 413, 32, 1697, 162, 290, 36, 165, 38, 3490, 40, 1443, 806, 171, 1324, 172, 1068, 428, 173, 416, 429, 817, 1461, 54, 55, 442, 2237, 190, 67, 1225, 590, 1231, 86, 889, 197]"
0.97,0.0,0.27954937054848994,"[31, 1026, 8, 38]"
0.57,0.03,0.45310511446316626,"[252, 1026, 2, 8, 1546, 13, 370, 527, 172, 165, 86, 38, 1231, 40, 1324, 173, 428, 2180, 2237, 1687, 24, 155, 1697, 162, 190, 132, 67, 1225, 590, 920, 1305, 1068, 55, 413, 32, 416, 3490, 1443, 806, 171, 429, 1461, 54, 442]"
0.43,0.03,0.4919135810547054,"[901, 132, 2061, 13, 15, 16, 1556, 407, 1687, 25, 26, 42, 30, 31, 1443, 38, 806, 40, 1580, 171, 920, 1068, 1582, 3374, 172, 1199, 1461, 442, 446, 6591, 67, 1092, 200, 458, 590, 1231, 1872, 1617, 190, 582, 2126, 1873, 209, 978, 86, 214, 600, 856, 219, 224, 2016, 614, 233, 618, 2926, 880, 889, 276]"
0.54,0.03,0.4701061946059487,"[1026, 2180, 132, 2054, 1546, 1556, 2454, 1687, 920, 24, 26, 3227, 413, 30, 31, 32, 25, 3490, 163, 1443, 165, 806, 38, 40, 2089, 171, 428, 172, 1582, 173, 416, 1199, 1068, 817, 1461, 54, 55, 951, 442, 6591, 67, 1092, 200, 458, 590, 1231, 1872]"
0.66,0.02,0.4663447152929535,"[1026, 2180, 2054, 1546, 1556, 2454, 920, 25, 26, 3227, 155, 413, 30, 31, 416, 1697, 1443, 38, 806, 1068, 1582, 1199, 54, 190, 67, 1092, 590, 1231, 86, 614, 1128, 618, 624, 627, 1663]"
0.46,0.03,0.4869334515505668,"[1026, 2180, 132, 2054, 1546, 1556, 2454, 1687, 920, 24, 26, 3227, 413, 30, 31, 32, 2084, 3490, 163, 1443, 165, 806, 38, 40, 190, 171, 428, 172, 1582, 173, 582, 1199, 1068, 817, 1461, 54, 55, 951, 442, 3196, 67, 1092, 200, 458, 590, 1231, 1872, 2126, 209, 978, 25, 1873, 214, 86, 416]"
0.31,0.03,0.482630988847931,"[1026, 2, 132, 2180, 2454, 1687, 920, 24, 25, 3227, 26, 155, 413, 30, 32, 416, 31, 163, 1443, 165, 38, 806, 40, 2089, 3368, 171, 1324, 1068, 172, 173, 1199, 305, 428, 817, 1326, 1461, 1332, 55, 951, 824, 442, 2873, 190, 6591, 194, 67, 1092, 458, 2126, 1231, 590, 1873, 1872, 851, 86, 1369, 2016, 359, 233, 618, 2026, 2926, 1904, 881, 880, 627, 889, 1404, 1790, 1663]"
0.92,0.01,0.32042291056914385,"[200, 163, 1443, 38, 67, 1546, 4492, 141, 54]"
0.99,0.0,0.2508230093201381,"[38, 15]"
0.54,0.03,0.4395132372037076,"[4353, 1026, 2, 2180, 132, 8, 1546, 1420, 13, 4493, 1687, 24, 920, 26, 3227, 155, 1305, 413, 32, 1697, 162, 1443, 290, 165, 806, 3490, 40, 416, 171, 428, 173, 1068, 429, 817, 1461, 54, 55, 442, 190, 67, 1225, 590, 1231, 86, 889, 252, 2414]"
0.49,0.03,0.4419980861362137,"[1, 2180, 132, 8468, 2454, 1687, 24, 1305, 25, 26, 3227, 413, 30, 31, 32, 416, 3490, 163, 36, 165, 38, 806, 40, 1697, 1443, 171, 172, 1068, 1326, 3374, 428, 1199, 817, 1461, 54, 951, 55, 442, 190, 6591, 67, 582, 839, 200, 1231, 1873, 86, 614, 2026, 880, 624, 353]"
0.42,0.03,0.46264159360441603,"[4481, 1026, 2180, 132, 2054, 8, 1546, 13, 2061, 15, 16, 1556, 276, 1687, 920, 25, 26, 30, 31, 1443, 38, 42, 171, 1068, 1582, 3374, 1199, 1461, 824, 442, 190, 1092, 1094, 582, 200, 458, 2126, 1231, 1872, 1873, 209, 978, 86, 214, 856, 600, 219, 736, 224, 2016, 614, 233, 2026, 618, 2926, 880, 4469, 889, 2711]"
0.56,0.02,0.48486645824174734,"[1026, 2054, 1546, 3377, 25, 26, 30, 31, 32, 38, 1697, 1068, 162, 54, 55, 67, 290, 36, 40, 590, 86, 1324, 429, 2237, 1225, 2180, 1687, 920, 155, 3227, 413, 416, 3490, 1443, 165, 806, 171, 172, 173, 428, 1231, 190, 1461, 442, 889]"
0.29,0.03,0.5042623283924789,"[1026, 2180, 2054, 1546, 2061, 16, 8081, 1687, 920, 25, 26, 155, 3227, 413, 30, 31, 32, 1697, 162, 290, 36, 416, 38, 3490, 40, 165, 1443, 171, 1068, 1324, 429, 173, 428, 3377, 1582, 1199, 1461, 54, 55, 442, 2237, 190, 67, 1092, 582, 199, 200, 1225, 458, 590, 2126, 1231, 1873, 978, 209, 1872, 86, 214, 856, 600, 1369, 219, 224, 2017, 233, 618, 2926, 880, 4081, 889, 1404, 2169]"
1.0,0.0,0.2149990486714024,[15]
0.34,0.03,0.5016017095373557,"[8, 1546, 1556, 25, 26, 30, 31, 38, 1068, 1128, 54, 67, 1092, 590, 614, 1582, 618, 627, 1663, 1697, 3490, 163, 165, 40, 2089, 171, 173, 817, 1461, 1231, 55, 209, 6591, 214, 190, 224, 1199, 200, 172, 2126, 155, 978, 1687, 2180, 132, 86, 600, 856, 219, 233, 2926, 1872, 1873, 880, 386, 806, 2454, 889, 920, 1379, 416, 1443, 428, 951, 442, 458, 2016]"
0.35,0.03,0.4801028248019722,"[1026, 132, 2180, 4492, 155, 416, 172, 1068, 920, 428, 26, 3227, 1582, 413, 30, 31, 173, 3490, 1443, 163, 1199, 165, 806, 38, 40, 2089, 171, 67, 817, 54, 1461, 32, 55, 25, 951, 442, 190, 6591, 1092, 582, 200, 458, 590, 2126, 1231, 209, 978, 1873, 1872, 214, 86, 600, 856, 220, 224, 2016, 614, 233, 618, 2926, 880, 627, 889, 1404, 1663, 2683]"
0.17,0.04,0.4683574042734798,"[1026, 2054, 8, 1546, 13, 2061, 15, 16, 1556, 25, 26, 30, 31, 38, 1068, 1582, 54, 1092, 1094, 2126, 80, 86, 600, 627, 1663, 132, 624, 3227, 155, 165, 172, 1199, 5233, 209, 212, 219, 817, 856, 214, 1231, 224, 200, 233, 2926, 880, 173, 171, 163, 7561, 1420, 2180, 1687, 4494, 914, 407, 3490, 1452, 1872, 889, 1873, 3507, 1404, 951, 5052, 446, 6591, 806, 6092, 978, 2518, 4491, 4493, 402, 4499, 2454, 920, 413, 416, 1443, 428, 1461, 442, 458, 2016]"
0.44,0.03,0.495305246913047,"[1026, 1546, 13, 15, 16, 1556, 276, 1687, 407, 25, 26, 920, 30, 31, 1443, 38, 806, 40, 42, 171, 1580, 1068, 3374, 172, 1199, 1461, 442, 446, 6591, 190, 67, 1092, 582, 200, 458, 590, 1231, 1872, 1617, 2126, 1873, 209, 978, 86, 214, 600, 856, 219, 224, 2016, 614, 233, 618, 2926, 624, 880, 889]"
0.5,0.03,0.4641368322788716,"[4481, 1026, 2180, 132, 8, 1546, 13, 2061, 15, 16, 1556, 276, 1687, 920, 25, 26, 30, 31, 1443, 38, 42, 171, 1068, 1582, 3374, 1199, 1461, 824, 442, 190, 1092, 1094, 582, 200, 458, 2126, 1231, 1872, 1873, 209, 978, 86, 214, 856, 600, 219, 736, 224, 2016, 614, 233]"
0.6,0.02,0.44670029820774027,"[1026, 2, 132, 2180, 2054, 8, 1546, 1420, 13, 1687, 920, 1305, 429, 54, 67, 276, 25, 970, 30, 31, 86, 1443, 38, 42, 171, 1068, 1582, 1199, 3374, 1461, 824, 442, 190, 1092, 1094, 582, 200, 458, 590, 1003, 5366]"
0.57,0.02,0.4711835279573181,"[2180, 132, 8, 1546, 1556, 1687, 920, 25, 26, 155, 30, 31, 416, 1697, 3490, 1443, 38, 806, 40, 171, 1068, 1324, 1582, 429, 173, 428, 1461, 54, 55, 442, 2237, 190, 67, 1092, 1225, 715, 590, 1231, 614, 1128, 618, 627, 1663, 524]"
0.51,0.03,0.4612081716835875,"[2180, 132, 8, 1546, 1556, 1687, 26, 25, 31, 155, 920, 413, 30, 32, 1697, 162, 416, 3490, 1443, 38, 806, 40, 171, 173, 290, 1068, 429, 1461, 54, 55, 442, 2237, 190, 67, 1225, 590, 1231, 428, 5012, 86, 1324, 3227, 165, 172, 4499, 2454, 458, 889, 2016, 2026]"
0.58,0.03,0.45229645122033857,"[4481, 1026, 2180, 132, 2054, 8, 1546, 13, 2061, 15, 16, 7315, 1556, 276, 1687, 920, 25, 26, 30, 31, 32, 416, 3490, 1443, 38, 806, 42, 171, 1068, 429, 1582, 1199, 3374, 1461, 54, 55, 824, 442, 190, 1092, 1094, 590, 86]"
0.75,0.02,0.40508225639978823,"[1026, 2180, 8, 1546, 1420, 13, 4493, 15, 527, 26, 163, 1443, 806, 54, 67, 1866, 590, 1231, 80, 1873, 600, 97, 614, 2026, 880, 1907]"
0.83,0.01,0.42549283764410795,"[1026, 132, 13, 2061, 15, 16, 8, 1546, 906, 1420, 527, 54, 808, 1263, 1332, 172, 1231, 86]"
0.89,0.01,0.3772462233072632,"[386, 2180, 132, 1443, 38, 8, 1546, 906, 1420, 13, 54, 920]"
0.08,0.04,0.465871443020767,"[1026, 2180, 2054, 1546, 2061, 16, 8081, 1687, 920, 25, 26, 155, 3227, 413, 30, 31, 32, 1697, 162, 290, 36, 416, 38, 3490, 40, 165, 1324, 171, 1068, 1443, 429, 173, 428, 3377, 1582, 1199, 1461, 54, 55, 442, 2237, 190, 67, 1092, 582, 199, 200, 1225, 458, 590, 2126, 1231, 1873, 978, 209, 1872, 86, 214, 856, 600, 1369, 219, 224, 382, 233, 4474, 8463, 80, 220, 889, 1404, 283, 97, 8455, 127, 1414, 51, 359, 7674, 2016, 247, 881, 144, 624, 222, 42, 402, 392, 4491, 276, 4475, 596, 1184]"
0.49,0.03,0.48694775946502356,"[8, 1546, 1556, 25, 26, 30, 31, 38, 1068, 1128, 1013, 1092, 413, 24, 590, 1582, 3227, 32, 442, 458, 1873, 2024, 2180, 132, 2454, 1687, 3490, 163, 40, 2089, 209, 173, 1231, 214, 1461, 224, 171, 165, 920, 155, 416, 1443, 978, 806, 2126, 1199, 856, 86, 219, 600, 200, 1872]"
0.59,0.02,0.44782490926300134,"[4481, 1026, 2180, 132, 2054, 8, 1546, 13, 2061, 16, 1556, 276, 1687, 920, 25, 26, 30, 31, 1443, 38, 42, 171, 1068, 1582, 3374, 1199, 1461, 824, 442, 190, 1092, 1094, 582, 200, 458, 2126, 1231, 1872, 1873, 209, 978, 86]"
0.9,0.01,0.3329948326583435,"[386, 4485, 38, 8, 172, 13, 527, 588, 86, 54, 252]"
0.33,0.03,0.5026171132927046,"[2180, 132, 8, 1546, 1556, 1687, 26, 25, 31, 155, 30, 413, 920, 32, 1697, 162, 416, 3490, 1443, 38, 806, 40, 171, 173, 290, 429, 1068, 1461, 54, 55, 442, 2237, 190, 67, 1225, 590, 1231, 5012, 817, 86, 951, 6591, 200, 2126, 209, 978, 428, 889, 1872, 2016, 1873, 458, 214, 600, 856, 172, 219, 224, 104, 614, 233, 2926, 165, 880, 627, 1663, 8131, 2454]"
0.91,0.01,0.36309593243891547,"[132, 38, 8, 1546, 588, 13, 527, 54, 86, 252]"
0.89,0.01,0.38901041270149905,"[1026, 1443, 1546, 172, 429, 141, 15, 1231, 920, 413, 190, 31]"
0.76,0.02,0.4071326097386655,"[1, 2, 2180, 1546, 1420, 2061, 13, 15, 16, 4493, 1556, 26, 163, 1443, 806, 54, 590, 1231, 80, 1873, 600, 97, 2026, 880, 1907]"
0.4,0.03,0.4741006400678579,"[1026, 2054, 8, 1546, 2061, 13, 15, 16, 1556, 25, 26, 30, 31, 38, 1324, 307, 1068, 194, 614, 806, 1092, 40, 165, 172, 86, 2089, 627, 817, 55, 1663, 3368, 1326, 951, 190, 6591, 67, 1332, 590, 2873, 2126, 1873, 851, 1904, 942, 618, 2926, 132, 2454, 1687, 1231, 920, 163, 1443, 171, 428, 1199, 1461, 442, 458, 1872, 2016]"
