n_nodes,influence,obj,nodes
1.0,0.0,0.6,[1045]
0.98,0.09,0.0,"[0, 1821, 351]"
1.0,0.0,1.0,[2319]
0.97,0.1,0.0,"[107, 1397, 1821, 351]"
1.0,0.03,0.19999999999999996,[1821]
0.99,0.0,1.0,"[2319, 2939]"
0.99,0.0,0.6,"[3351, 1879]"
0.16,0.3,0.0,"[0, 2305, 1285, 1289, 2315, 780, 3726, 271, 2832, 2836, 277, 2326, 2841, 1821, 1827, 1188, 1063, 2088, 1705, 3626, 1831, 2096, 2739, 1843, 2107, 572, 67, 2630, 2130, 1107, 348, 349, 351, 352, 2152, 2154, 107, 365, 366, 368, 678, 1458, 1268, 203, 721, 885, 1312, 1320, 2870, 2871, 1850, 322, 838, 1864, 844, 852, 2902, 1373, 3938, 1892, 361, 3946, 362, 877, 370, 906, 1426, 1428, 917, 1431, 1950, 2463, 3486, 1441, 1443, 942, 1457, 1973, 1470, 1490, 1495, 3545, 991, 2047, 2773]"
0.88,0.07,0.19999999999999996,"[0, 801, 2, 352, 2990, 1391, 271, 1521, 1490, 1428, 3446, 1371, 348]"
0.34,0.29,0.0,"[0, 2305, 1285, 2315, 3726, 271, 2832, 1426, 1428, 277, 917, 1431, 2841, 1821, 1950, 1312, 1441, 1827, 1443, 1188, 1831, 1320, 3626, 2088, 2096, 1843, 1973, 2871, 56, 1850, 67, 838, 2630, 1864, 844, 2126, 2641, 1490, 2130, 1107, 1108, 852, 2902, 3545, 348, 349, 1373, 991, 351, 352, 3938, 863, 1892, 1253, 3559, 2152, 361, 2154, 107, 362, 877, 365, 366, 2675, 371, 1268, 1663]"
0.99,0.01,0.4,"[224, 1827]"
1.0,0.01,0.4,[1827]
0.99,0.06,0.19999999999999996,"[0, 107]"
0.81,0.21,0.0,"[0, 2305, 1285, 352, 3938, 1827, 838, 1831, 2088, 1431, 362, 1821, 56, 107, 349, 1490, 1843, 1108, 348, 351]"
0.99,0.0,0.8,"[2319, 243]"
0.17,0.3,0.0,"[0, 1063, 2088, 3626, 1070, 2096, 56, 2107, 572, 67, 2630, 2130, 1107, 2152, 2154, 107, 3726, 1188, 678, 1705, 2739, 203, 721, 2773, 1268, 2305, 1285, 2315, 271, 2832, 2836, 277, 2326, 2841, 1821, 1312, 1827, 1831, 1320, 1843, 2870, 2871, 1850, 322, 838, 1864, 844, 852, 2902, 348, 349, 1373, 351, 352, 3938, 1892, 361, 3946, 362, 365, 366, 877, 368, 370, 885, 906, 1426, 1428, 917, 1431, 1950, 2463, 3486, 1441, 1443, 1457, 1458, 1973, 1470, 1490, 1495, 3545, 991, 2047]"
0.37,0.28,0.0,"[0, 2305, 1285, 1289, 271, 2832, 277, 917, 1431, 2841, 1821, 3616, 545, 1312, 1699, 1188, 2594, 678, 1063, 2088, 1705, 3626, 1831, 1827, 1843, 2871, 1850, 572, 2630, 838, 203, 590, 2126, 2130, 1490, 1108, 1107, 852, 2902, 3545, 1884, 348, 349, 351, 352, 1373, 3938, 991, 863, 1253, 1892, 2152, 361, 2154, 107, 362, 2797, 365, 366, 368, 877, 2675, 1268, 2293]"
0.96,0.14,0.0,"[0, 1821, 352, 107, 351]"
0.08,0.31,0.0,"[0, 1063, 2088, 556, 2096, 1070, 572, 1096, 2630, 2130, 1098, 590, 2126, 107, 1107, 1108, 1648, 2675, 1699, 1188, 2305, 1285, 1431, 1821, 1827, 1490, 2902, 348, 349, 1373, 351, 352, 3559, 366, 362, 838, 1843, 1831, 2739, 203, 1769, 1268, 2806, 763, 2315, 271, 2832, 2836, 277, 2326, 2841, 1312, 1320, 1839, 304, 1842, 3090, 2871, 1850, 322, 1864, 844, 852, 3938, 359, 3946, 877, 367, 368, 885, 1426, 1428, 917, 1950, 1441, 942, 1457, 2995, 1973, 1462, 1479, 2508, 2513, 1495, 3545, 991, 2017, 2537, 1002, 500, 3581, 1022, 2047]"
0.92,0.16,0.0,"[0, 352, 1285, 1831, 107, 3156, 349, 1821, 351]"
0.79,0.21,0.0,"[0, 2305, 2315, 1428, 277, 1431, 2841, 1821, 1827, 1063, 2088, 1831, 3626, 685, 1843, 2107, 1490, 348, 349, 351, 352, 107]"
1.0,0.0,0.8,[1879]
0.99,0.07,0.0,"[107, 1821]"
1.0,0.04,0.0,[107]
0.13,0.31,0.0,"[0, 3616, 545, 2594, 1063, 2088, 3626, 2630, 2130, 2154, 107, 1663, 3726, 1699, 1188, 678, 2216, 1705, 1199, 1268, 2806, 763, 2305, 1285, 2315, 780, 271, 2832, 2836, 277, 2326, 2841, 1821, 1312, 1827, 1831, 1320, 1839, 304, 1842, 1843, 2870, 2871, 1850, 322, 838, 1864, 844, 852, 2902, 348, 349, 1373, 351, 352, 863, 1892, 359, 362, 3946, 877, 366, 367, 368, 365, 371, 885, 1424, 1426, 1428, 917, 1431, 1950, 2463, 1441, 942, 1457, 2995, 1462, 2513, 1490, 1495, 3545, 991, 3559, 2537, 2047, 3572]"
0.98,0.07,0.19999999999999996,"[213, 1821, 351]"
0.09,0.31,0.0,"[0, 3090, 2088, 1070, 2096, 572, 2630, 1096, 1098, 590, 2126, 2130, 1107, 1108, 107, 1648, 2675, 3726, 1699, 1188, 2739, 203, 1769, 1268, 2806, 763, 2305, 1285, 2315, 271, 2832, 2836, 277, 2326, 2841, 1821, 1312, 1827, 1831, 1320, 1839, 304, 1842, 1843, 2871, 1850, 322, 838, 1864, 844, 852, 2902, 348, 349, 1373, 351, 352, 3938, 359, 3946, 362, 877, 366, 367, 368, 885, 1426, 1428, 917, 1431, 1950, 1441, 942, 1457, 2995, 1973, 1462, 1479, 2508, 2513, 1490, 1495, 3545, 991, 2017, 3559, 2537, 1002, 500, 3581, 1022, 2047]"
0.82,0.2,0.0,"[0, 2105, 1285, 271, 1428, 1490, 1431, 2841, 1821, 352, 1827, 1063, 2088, 1831, 107, 349, 1843, 348, 351]"
0.19,0.3,0.0,"[0, 1063, 2088, 3626, 1070, 2096, 56, 2107, 572, 67, 2630, 2130, 1107, 2152, 2154, 107, 678, 203, 721, 2773, 361, 1842, 863, 359, 1268, 369, 367, 371, 1397, 2739, 3726, 1705, 1188, 1462, 2508, 2513, 2305, 1285, 2315, 271, 2832, 1426, 2836, 277, 2326, 917, 1431, 2841, 1843, 2870, 838, 852, 2902, 348, 349, 1864, 351, 352, 3946, 3938, 365, 366, 877, 368, 885, 362, 1892, 1373, 844, 285, 2871, 1850, 1831, 1320, 1821, 1950, 1312, 1827, 942, 1457, 1490, 1495]"
0.2,0.3,0.0,"[0, 1063, 2088, 3626, 1070, 2096, 56, 572, 67, 2630, 2130, 1107, 2152, 2154, 107, 3726, 1188, 678, 1705, 2739, 203, 721, 2773, 1268, 2305, 1285, 2315, 271, 2832, 2836, 277, 2326, 2841, 1821, 1312, 1827, 1831, 1320, 1843, 2870, 2871, 1850, 322, 838, 1864, 844, 852, 2902, 348, 349, 1373, 351, 352, 3938, 1892, 361, 3946, 362, 365, 366, 877, 368, 370, 885, 906, 1426, 1428, 917, 1431, 3486, 2463, 1950, 1441, 1443, 1457, 1458, 1973, 1470, 1490, 3545, 991]"
0.26,0.3,0.0,"[0, 2305, 1285, 1289, 2315, 780, 3726, 271, 2832, 2836, 277, 2326, 2841, 1821, 1827, 1188, 1063, 2088, 863, 3626, 1253, 2096, 3559, 1843, 1831, 371, 67, 2630, 2130, 1107, 348, 349, 351, 352, 2806, 2154, 107, 365, 366, 368, 763, 1663, 1268, 3487, 1462, 885, 2508, 2513, 1426, 1428, 917, 1431, 1950, 1312, 1441, 1443, 1320, 1457, 2871, 1850, 838, 1864, 844, 1490, 852, 3938, 3946, 1892, 362, 361, 2902, 1373, 1495, 3545, 1419]"
0.62,0.24,0.0,"[0, 1063, 2088, 3626, 1070, 1227, 2126, 590, 1253, 3559, 2630, 3818, 244, 2305, 2154, 107, 1285, 271, 2832, 203, 277, 917, 1593, 1431, 2841, 1821, 1312, 1827, 1831, 1843, 1490, 2902, 348, 349, 1373, 351, 352, 365, 366]"
0.38,0.28,0.0,"[0, 2305, 1285, 2315, 2316, 271, 2832, 1426, 2836, 21, 1428, 1431, 2326, 917, 2841, 1821, 1950, 3616, 1312, 2976, 1827, 1188, 1441, 1831, 2088, 1320, 3626, 556, 1070, 1843, 1973, 2871, 1850, 572, 2630, 838, 1096, 1098, 1490, 2130, 348, 349, 351, 352, 3559, 2152, 361, 2154, 107, 362, 365, 366, 3946, 368, 371, 1268, 885, 2806, 632, 763, 2685, 1663, 549]"
0.32,0.29,0.0,"[0, 2305, 1285, 906, 2315, 3726, 271, 2832, 1426, 2836, 1428, 2326, 277, 917, 1431, 2841, 1821, 1950, 1312, 1441, 1827, 1188, 1443, 678, 1063, 2088, 1705, 3626, 1831, 1320, 1070, 2739, 1843, 1973, 2871, 56, 1850, 572, 67, 2630, 838, 1864, 203, 844, 721, 2130, 1107, 852, 2773, 2902, 1490, 3545, 348, 349, 1373, 351, 352, 991, 3938, 1892, 2152, 361, 2154, 107, 362, 365, 366, 877, 1268]"
