n_nodes,influence,communities,nodes
19.999999999999993,68.25,88,"[6784, 7171, 1541, 8583, 7564, 1425, 7711, 1969, 1978, 7034, 8511, 8015, 2257, 4823, 4580, 1642, 4202, 3310, 7026, 1914]"
89.0,376.56,544,"[2565, 4107, 4112, 3600, 4631, 3096, 1052, 3622, 7212, 52, 7222, 5179, 3648, 1604, 2125, 3154, 3675, 6238, 2655, 7776, 1129, 1142, 635, 6787, 6282, 8333, 670, 6306, 4772, 4261, 1194, 6320, 1713, 2736, 6323, 1729, 7877, 709, 5320, 1228, 1235, 1241, 7389, 736, 738, 4837, 2797, 8432, 754, 6391, 766, 2815, 5388, 6933, 4901, 1318, 1320, 305, 4407, 6458, 5435, 1342, 5951, 8515, 5963, 7499, 845, 6494, 5472, 7014, 4968, 1905, 8564, 1400, 8575, 1414, 1428, 1966, 4020, 2486, 8122, 444, 4554, 4060, 5094, 3047, 7661, 8176, 6649]"
101.0,446.86,670,"[1030, 1039, 17, 3603, 2068, 7713, 1570, 5687, 6712, 2617, 4153, 2112, 69, 4680, 3145, 5196, 3671, 2155, 5743, 1652, 132, 1162, 4749, 6800, 8336, 2708, 150, 6807, 8354, 3748, 7850, 692, 6837, 5316, 5834, 7378, 2259, 5332, 8405, 7899, 6365, 4325, 2799, 2288, 5873, 3323, 1788, 1790, 3333, 3848, 4366, 1296, 3873, 7972, 6438, 2343, 7976, 5422, 7984, 2867, 6460, 8516, 2377, 330, 1869, 5460, 2401, 6503, 5483, 8556, 2938, 892, 5503, 6529, 2949, 901, 6025, 2954, 6544, 8602, 3483, 6044, 431, 4539, 1980, 4545, 964, 6608, 7637, 4566, 5590, 6112, 481, 2531, 3050, 4077, 7661, 7151, 4087, 2553, 5115]"
2.000000000000001,4.56,5,"[6489, 3547]"
51.0,175.11,230,"[7301, 5766, 4743, 8337, 2066, 4372, 7957, 6295, 8087, 3226, 5278, 929, 5412, 3365, 1835, 812, 5421, 1325, 7731, 6580, 3384, 7736, 7609, 3899, 5304, 570, 3129, 2106, 4162, 7492, 7417, 5830, 7622, 5832, 2634, 8527, 1365, 3798, 6872, 4056, 4954, 7645, 7523, 4067, 5350, 3056, 5361, 4979, 4857, 6654, 2559]"
3.0000000000000018,18.27,24,"[7568, 6883, 598]"
93.0,342.85,480,"[1027, 3078, 1031, 5641, 2571, 2573, 2581, 3096, 7711, 1064, 563, 4664, 6712, 2632, 7241, 2122, 7757, 7246, 5735, 4209, 2163, 6269, 2184, 6283, 8336, 3734, 2203, 4257, 7843, 4772, 5286, 6311, 4270, 7344, 5319, 5831, 714, 1743, 7379, 3294, 5854, 3827, 7927, 3834, 4860, 7423, 3843, 5382, 5389, 1809, 4892, 1308, 3870, 5935, 6448, 1332, 6968, 5944, 4420, 6471, 5449, 4434, 8538, 4443, 4447, 362, 882, 4467, 8565, 7032, 8571, 6552, 3482, 925, 2463, 5037, 7603, 8117, 6069, 8635, 4539, 7110, 3528, 2009, 6110, 3044, 4582, 1003, 6644, 2038, 5116, 6141, 2559]"
33.99999999999999,128.69,164,"[3713, 4998, 8208, 4503, 1304, 7320, 3608, 7966, 4899, 8101, 2342, 45, 8109, 3768, 957, 6848, 8003, 7239, 456, 2376, 2764, 6734, 6357, 3030, 4054, 6616, 4821, 1761, 5986, 4976, 8050, 7538, 5622, 4734]"
95.0,314.16,411,"[1536, 3075, 5136, 8209, 4115, 4123, 7725, 6203, 63, 6722, 5191, 584, 8290, 7778, 6245, 2672, 6768, 6265, 3196, 125, 8324, 1668, 2697, 3727, 5265, 1682, 8343, 6299, 7865, 2235, 5308, 7365, 3279, 722, 2772, 6356, 2788, 8426, 4843, 2284, 1262, 4855, 2295, 5367, 4859, 2301, 7433, 7951, 1825, 3364, 7974, 8495, 2353, 6962, 4915, 308, 6972, 4924, 5438, 3396, 4936, 5449, 4957, 3423, 1391, 2421, 6518, 3960, 378, 5504, 3969, 8066, 7046, 6027, 6539, 5015, 3482, 4510, 4001, 3493, 8617, 7609, 8122, 6594, 7620, 4555, 2515, 6612, 4056, 4057, 7641, 8160, 3041, 5091, 6653]"
90.0,369.65,532,"[2052, 3096, 1052, 3622, 7212, 52, 7222, 5179, 3648, 1604, 2125, 3154, 3675, 6238, 2655, 7776, 1129, 1142, 635, 6787, 6282, 8333, 670, 6306, 4772, 4261, 1194, 6320, 1713, 2736, 6323, 1729, 7877, 709, 5320, 1228, 1235, 1241, 7389, 736, 738, 4837, 2797, 8432, 754, 6391, 766, 2815, 3844, 1286, 5388, 6933, 4901, 1318, 1320, 305, 4407, 6458, 5435, 1342, 5951, 8515, 5963, 7499, 845, 6494, 5472, 7014, 4968, 1905, 8564, 1400, 8575, 7552, 8580, 1414, 1428, 1966, 4020, 2486, 8122, 444, 4554, 4060, 5094, 3047, 7661, 8176, 6649, 5384]"
