n_nodes,influence,obj,nodes
0.63,0.02,0.9442302749935749,"[6019, 6404, 2315, 6287, 3091, 4756, 3993, 4763, 7581, 7197, 3872, 5410, 162, 7205, 549, 6314, 3886, 3895, 7230, 8387, 6596, 8519, 1479, 3535, 8527, 7631, 724, 601, 8027, 1380, 3174, 2410, 747, 2166, 2935, 4857, 766, 4991]"
0.99,0.0,0.992289899768697,"[523, 7799]"
0.64,0.02,0.9267540478026215,"[898, 773, 524, 17, 6290, 1050, 3354, 8091, 6299, 7712, 3876, 5033, 2862, 8367, 1848, 3909, 1862, 1221, 5193, 4433, 1747, 1875, 2899, 1494, 8023, 473, 8029, 6626, 8548, 3687, 3944, 8557, 4717, 6645, 3318, 380, 3196]"
0.73,0.01,0.9735286558725263,"[6663, 5002, 1821, 3488, 8488, 7728, 7345, 2738, 8500, 2620, 6337, 2514, 7124, 1748, 4194, 8549, 4325, 7528, 2537, 6121, 235, 1518, 7537, 2417, 2033, 628, 8312, 6655]"
0.25,0.04,0.8871755332819327,"[1408, 2433, 6658, 1409, 6149, 8069, 2823, 3336, 6792, 3465, 6156, 1166, 2576, 4115, 3860, 2196, 3220, 3611, 5789, 3359, 3233, 8611, 4136, 296, 7466, 5162, 7340, 2862, 432, 4272, 3506, 6707, 7732, 6322, 3126, 3380, 4786, 6203, 4923, 317, 8126, 2367, 6976, 5182, 5954, 3652, 1990, 1867, 8270, 3663, 4304, 3151, 978, 722, 3028, 7379, 2771, 8535, 8151, 5847, 6872, 2141, 1759, 1890, 3837, 5353, 3437, 1389, 251, 5362, 8184, 3706, 4219, 4732, 5245, 6271]"
0.86,0.01,0.9868928296067849,"[1272, 5252, 773, 4516, 4140, 2942, 6515, 3038, 7096, 6744, 6238, 6362, 3135, 6462, 5599]"
0.97,0.0,0.9925469031097405,"[369, 2698, 5172, 6117]"
0.81,0.01,0.9773837059881778,"[3590, 7558, 3983, 2333, 4386, 936, 2605, 4013, 6447, 3639, 5967, 6867, 1366, 5334, 1624, 4579, 6889, 5995, 7155, 2040]"
0.26,0.03,0.9002827036751477,"[2051, 6408, 7816, 8202, 2442, 653, 5007, 402, 5907, 7318, 3224, 4760, 7195, 5916, 1438, 7070, 5534, 5538, 7587, 4007, 8488, 2729, 6827, 4267, 6062, 306, 307, 3380, 4276, 3765, 4148, 3509, 4153, 1843, 6452, 3646, 6592, 2882, 66, 7109, 70, 1991, 5324, 1741, 7375, 2516, 7764, 982, 5722, 7515, 220, 2015, 4835, 2915, 3557, 6374, 489, 6250, 1899, 3947, 1387, 5869, 6511, 2160, 4207, 3312, 2796, 6004, 7407, 7159, 3704, 8570, 1531, 7165, 1151]"
0.08,0.04,0.883834489848368,"[4106, 2061, 5647, 3182, 1585, 7218, 1075, 7732, 2111, 3653, 6725, 4170, 5711, 2128, 4698, 5224, 5254, 8334, 661, 3748, 3788, 2770, 5848, 8421, 6888, 7431, 8460, 6929, 2324, 7445, 7969, 3362, 7461, 2342, 5927, 6952, 5929, 6443, 1837, 6959, 5423, 1843, 8500, 6965, 7991, 5943, 5947, 4929, 5955, 3911, 3400, 1354, 5963, 4441, 8025, 8545, 353, 8040, 4969, 7020, 6004, 3454, 6538, 404, 5016, 5531, 2468, 6057, 1450, 2987, 6575, 1465, 6074, 3005, 8130, 966, 8140, 1490, 3544, 5084, 1502, 7138, 7654, 1510, 1000, 6121, 7145, 8169, 2538, 8173, 8176, 7675, 3068]"
0.78,0.01,0.9681315857106142,"[1539, 5635, 4739, 7687, 4103, 7385, 7699, 1045, 7191, 4632, 30, 4639, 7714, 1062, 6698, 4155, 8256, 8259, 1607, 6220, 95, 7781, 7785]"
