hv,seed-spread,seed-spread-communities,seed-spread-fairness,seed-spread-budget,seed-spread-time
0.0039963557752077,0.009776027940943007,0.0039963557752077,0.007441013935766513,0.008109774812816288,0.0071334592792506755
0.004138620169209522,0.009888172725829498,0.004138620169209522,0.007572438331666797,0.00820763947618557,0.007488474361009685
0.004383049859739613,0.01007907604381648,0.004383049859739613,0.007692854225386066,0.008257045922032505,0.007605353230671535
0.004527111061833733,0.01025021431973329,0.004527111061833733,0.007707777363543578,0.008258491674710152,0.00733665661216066
0.004647544910974686,0.0103714240355612,0.004647544910974686,0.007975221571115926,0.008262680207783374,0.007399799968248928
0.004778582894699441,0.010521003333862518,0.004778582894699441,0.007897133390366188,0.00829069987637475,0.0074977488490236555
0.0049878212746668985,0.010664026035878713,0.0049878212746668985,0.007986979199558028,0.008246202290843373,0.007520041276393079
0.005062422846536091,0.010756040641371648,0.005062422846536091,0.008072178927365307,0.008126410631463368,0.007587131290681061
0.005198465340156705,0.010872582949674553,0.005198465340156705,0.008211671510842827,0.008242772783854047,0.0076598285442133675
0.005281787813857828,0.010959866645499286,0.005281787813857828,0.00838686273083631,0.008238146588698304,0.007710328623591047
0.005362234407284195,0.01105567550404826,0.005362234407284195,0.008456366730538532,0.008284407366485736,0.007486493094141927
0.005404726065595387,0.011115304016510558,0.005404726065595387,0.008467433938359373,0.008289016405629304,0.007591081123987936
0.005493906425402633,0.011181759009366564,0.005493906425402633,0.008493662995899282,0.008339006641996946,0.007631081123987934
0.005571146278391039,0.011258056834418162,0.005571146278391039,0.008462201855101811,0.008393037374141326,0.007680619145896174
0.00561379107281216,0.011310541355770755,0.00561379107281216,0.008432644598281759,0.008426033827577454,0.007712122559136369
0.005721038673569063,0.011407842514684867,0.005721038673569063,0.008460257979117165,0.008421950862667605,0.007771760596920144
0.005751288393810936,0.011452341641530398,0.005751288393810936,0.008389667348638885,0.00843677626556416,0.007797371011271629
0.0057980422955150445,0.011481425623114777,0.0057980422955150445,0.00844405760623535,0.008420268873955004,0.00781497380536593
0.005817941458618912,0.011510811239879343,0.005817941458618912,0.008445635823585075,0.008425243477247418,0.007831328782346403
0.005911824007802429,0.011599349103032229,0.005911824007802429,0.00850956405463791,0.008508495628773777,0.007632509922209875
0.005928369401816774,0.011619368153675189,0.005928369401816774,0.00853366945389826,0.00843576043282947,0.007644521352595651
0.006007662403015945,0.011694919828544214,0.006007662403015945,0.008645159325946894,0.008496997401462897,0.007699946023178283
0.006018023861318831,0.011702492459120495,0.006018023861318831,0.008627316580419781,0.008486601201916778,0.007820323860930307
0.00605018134333115,0.011733418002857599,0.00605018134333115,0.008687380019772208,0.008444291511828817,0.00787980314335609
0.00607526090016529,0.011767836164470554,0.00607526090016529,0.008784615152613409,0.008467434023751177,0.007860222257501192
0.006144491535706151,0.01178885537386887,0.006144491535706151,0.00876049004004643,0.00845196059310243,0.007873240196856646
0.006199021109324023,0.011868947451976506,0.006199021109324023,0.008826551483918144,0.008471681992269478,0.007922336878869663
0.006247979048607508,0.011921193840292112,0.006247979048607508,0.008835540360911378,0.00849032295392621,0.007948290204794414
0.0062776807071320785,0.011937101127163044,0.0062776807071320785,0.008830287536149322,0.008476183423972487,0.007957920304810288
0.006310563325996431,0.011970122241625657,0.006310563325996431,0.00882735061912597,0.008425823284063844,0.007995948563264011
0.006365327573179395,0.011989617399587238,0.006365327573179395,0.008901401150750792,0.008417454315744845,0.008007245594538817
0.006445528395990609,0.01203406889982537,0.006445528395990609,0.008920887849451402,0.00841736097138835,0.008034427686934435
0.0064593087231073106,0.012056802667090017,0.0064593087231073106,0.009024042385642205,0.008407599247886118,0.00807215748531513
0.0065735392864805925,0.012116415304016514,0.0065735392864805925,0.009071090066490664,0.008413236794109243,0.008110214319733293
0.006643957483868512,0.012212922686140661,0.006643957483868512,0.009139763108555616,0.008452718030447122,0.008112944911890777
0.006667453941173403,0.012241546277186858,0.006667456430873746,0.009160885909340841,0.008422430258794947,0.00813498015558025
0.006682312007651457,0.01226570884267344,0.006682314497351799,0.009480194261146244,0.008427494092320686,0.008149668201301793
0.006708587675130858,0.012301174789649151,0.006708590164831201,0.00955003858050708,0.008410048075959754,0.008171316081917764
0.006725217758085412,0.012324924591204954,0.006725220247785754,0.009580680012220955,0.00841805131414223,0.00818402921098587
0.006732769881373125,0.012337767899666615,0.006732772371073468,0.009591906147487568,0.008421680682152445,0.00819236069217336
0.00678148032162619,0.012396237498015555,0.006781482811326532,0.009639849143232538,0.008403389065277144,0.00822781393872043
0.006805553037483015,0.012429004603905381,0.0068055555271833565,0.0096729763377669,0.008364456762047535,0.008244340371487536
0.006831821347352933,0.012448690268296553,0.006831905285034389,0.009677716620996611,0.008350696751063893,0.008262263851404984
0.006847405536089121,0.012471757421812986,0.006847489473770577,0.009792912117440858,0.008322275842829116,0.008234926178758534
0.0068591729434677035,0.012491712970312749,0.006859256881149158,0.009813958844202414,0.00835108858869095,0.008244540403238609
0.0068798118489967995,0.012520781076361327,0.006879895786678255,0.0097983354331336,0.008328307182962643,0.008261622479758693
0.006896053770687553,0.012536989998412445,0.006896137708369007,0.009829275014132458,0.00832561372462004,0.008290871566915384
0.006908004067809585,0.012548896650261947,0.00690808800549104,0.009823911305120728,0.008310743967444599,0.008298536275599303
0.006926621250193001,0.012572344816637562,0.0069267051878744565,0.009738530895894486,0.008346832581626516,0.008312528972852834
0.006949772119292421,0.012596015240514367,0.006949856056973876,0.009837441649772407,0.008357734925028702,0.008328874424511828
0.006960544801603915,0.01261044610255596,0.006960628739285371,0.009846191960291083,0.008367678132344583,0.008332052706778854
0.006995093624538656,0.012656151770122245,0.006995177562220112,0.009879806061144815,0.00836642232885218,0.008128639466581999
0.007001844872170449,0.012666867756786795,0.0070019288098519036,0.009873385047684625,0.0083734292259959,0.008135069058580729
0.007025250397049764,0.012677393237021752,0.007025334334731219,0.00979685794777073,0.008351111329002873,0.008143930782663917
0.007070055747295854,0.012701349420542947,0.007070139684977309,0.009757790975492847,0.00836511044523705,0.00815978726782029
0.007078000667754305,0.012711096999523738,0.007078084605435761,0.009906819300699195,0.008388486857510606,0.008165359580885857
0.007090899729579188,0.012728306080330216,0.007090983667260644,0.0099360262974071,0.008375480608430203,0.008175685029369743
0.0071146009941795586,0.01274221304969043,0.007114684931861015,0.009852612396300085,0.008370077934771823,0.00818430544530878
0.007131809315882517,0.0127619304651532,0.007131893253563972,0.00987084236776487,0.00837946507150927,0.008139641212890937
0.007159503199970303,0.012784743610096842,0.007159587137651758,0.00973821346139113,0.008339782065292203,0.00815314811874901
0.007168390809076697,0.012800381012859186,0.007168474746758153,0.009770852898830179,0.008347700424489776,0.008157704397523419
0.007182485657227594,0.012817066200984283,0.007182569594909051,0.009818370851396016,0.008367402770642617,0.00816885854897603
0.007191230328844697,0.01282746467693285,0.007191314266526153,0.009827822849183616,0.008361949802717717,0.008173986347039213
0.0072011793132340475,0.012839784092713132,0.007201263250915504,0.00973586276992744,0.00835108823300307,0.00818146054929354
0.007236429544852167,0.012852976662962378,0.007236513482533622,0.009890284062404784,0.008378849435066865,0.008189865057945708
0.007250072435056456,0.012860866804254648,0.007250156372737913,0.009927853270792864,0.008398494361339288,0.008194322908398161
0.0072617980072451115,0.012868995078583904,0.007261881944926567,0.009947541114653138,0.008374712049911071,0.008199126845531039
0.007265958207831522,0.012870503254484841,0.007266042145512978,0.009993642544792554,0.008375363942804913,0.008202895697729801
0.007282744096623075,0.012882473408477538,0.00728282803430453,0.010007645771330223,0.00837551171926362,0.00821051595491348
0.007295577160361798,0.012889665026194638,0.007295661098043253,0.010011963515467855,0.008381713943711918,0.008214634068899827
0.007315282030018781,0.012923067153516436,0.007315365967700237,0.010034978696573287,0.008416911109211472,0.008230344499126848
0.007322237463080446,0.012936720114303859,0.007322321400761902,0.010208025406786583,0.00843689423537835,0.008222247975869186
0.007331187744608642,0.012945689792030483,0.007331271682290097,0.01022010507484528,0.008457031220266713,0.008227804413398952
0.007338030704195782,0.01295507223368789,0.0073381085247841964,0.010062719788451524,0.00845823729859322,0.00823454834100651
0.007346075065693827,0.012960977933005241,0.007346152886282243,0.010091065904319765,0.008462029405665707,0.008238425146848707
0.007361724045928106,0.012982965550087317,0.007361801866516521,0.010106706297107033,0.008464991669196991,0.00825163041752659
0.00736575482930642,0.01298907763137006,0.007365832649894835,0.010108445003876029,0.008454384582305643,0.00829858072709954
0.007377232701039773,0.01300284172090808,0.007377310521628188,0.010103413785478195,0.008466335624002815,0.008306293062390856
0.007389401944003247,0.013009826956659786,0.0073894797645916626,0.010068630987628904,0.00846578229222107,0.008306794729322114
