n_nodes,influence,obj,nodes
0.67,0.02,0.3602942409296839,"[58, 138, 4485, 1687, 2, 3368, 12, 290, 4495, 1299, 233, 428, 442, 54, 8468, 24, 588, 2126, 527, 8462, 172, 8461, 4490, 1461, 4489, 614, 4474, 3490, 889, 713, 1663, 458, 32, 2028]"
0.99,0.0,0.17698296019694992,"[4471, 624]"
0.73,0.02,0.34085256868611336,"[428, 1324, 36, 4477, 407, 4476, 62, 1461, 627, 458, 8, 920, 4481, 38, 596, 2, 8467, 8459, 1556, 806, 30, 58, 1873, 4468, 8464, 4486, 582, 190]"
0.97,0.0,0.28264828164811107,"[734, 277, 1546, 588]"
0.61,0.02,0.38792066279976267,"[2926, 3013, 2, 277, 946, 220, 1254, 14, 40, 889, 141, 138, 564, 1296, 1546, 1277, 851, 588, 4488, 4486, 4495, 8452, 1555, 87, 1872, 208, 224, 446, 15, 596, 97, 163, 600, 3227, 1461, 276, 2054, 527, 402, 553]"
0.96,0.01,0.2729125145905712,"[596, 40, 4472, 15, 413]"
0.38,0.03,0.4209690706883312,"[1324, 173, 141, 851, 36, 624, 590, 734, 600, 1092, 3490, 4490, 561, 1556, 208, 86, 808, 219, 233, 1546, 1026, 67, 1254, 8467, 165, 2028, 290, 1907, 8446, 8462, 4482, 202, 4481, 38, 4473, 1461, 8459, 428, 4492, 713, 26, 8447, 62, 1369, 1687, 1443, 1404, 8452, 1582, 15, 1013, 8451, 4470, 553, 906, 2180, 3507, 14, 201, 413, 2, 1332, 1231]"
0.47,0.03,0.40044339504833004,"[201, 1199, 8460, 618, 86, 600, 1555, 73, 1420, 1305, 2, 851, 13, 1068, 163, 49, 561, 1546, 17, 4469, 442, 1092, 1022, 808, 38, 26, 222, 8467, 1404, 35, 1299, 906, 172, 1907, 4925, 8461, 951, 4490, 4495, 240, 824, 127, 3507, 4496, 2026, 318, 3374, 429, 87, 569, 190, 8453, 8, 4480]"
1.0,0.0,0.13023038159319855,[561]
0.74,0.02,0.3317738666083815,"[40, 24, 59, 2250, 73, 2, 252, 208, 4475, 3227, 1, 442, 1305, 247, 8455, 4477, 31, 276, 8448, 8463, 70, 162, 1907, 582, 144, 1555, 1546]"
0.12,0.04,0.43573786998485864,"[1420, 86, 73, 32, 1556, 4482, 70, 294, 8446, 2102, 8468, 173, 1369, 1, 527, 624, 165, 386, 14, 4486, 54, 614, 141, 904, 416, 4478, 1694, 4493, 1098, 13, 4472, 200, 4471, 1582, 172, 8456, 1697, 824, 219, 127, 28, 15, 220, 171, 4495, 318, 8461, 881, 75, 30, 8467, 64, 1184, 1546, 413, 77, 1026, 851, 734, 80, 67, 590, 222, 2054, 1231, 569, 951, 2126, 4481, 8453, 920, 627, 370, 1013, 276, 8464, 1461, 889, 2250, 3490, 233, 1907, 3374, 382, 1199, 1873, 20, 3013, 428]"
0.56,0.02,0.3912844102633174,"[734, 163, 8, 8455, 64, 55, 201, 86, 1254, 824, 173, 851, 4474, 904, 8454, 2454, 202, 920, 144, 58, 38, 3227, 150, 8448, 30, 1697, 276, 67, 1324, 1873, 386, 359, 73, 1461, 588, 8452, 3490, 1420, 4482, 8457, 808, 1022, 40, 880, 318]"
0.67,0.02,0.3595115006827868,"[8, 8461, 13, 97, 201, 4486, 200, 8454, 1326, 527, 413, 881, 2028, 1873, 58, 627, 25, 35, 1443, 127, 220, 8451, 36, 294, 370, 1128, 2454, 277, 222, 4481, 1254, 1296, 8458, 163]"
0.45,0.01,0.3513393595653024,"[1272, 3969, 7812, 392, 7306, 3343, 7060, 5269, 3995, 3996, 2460, 1821, 6939, 7067, 1573, 7976, 6058, 5803, 3756, 1203, 1205, 6200, 5565, 61, 4415, 6464, 6463, 7490, 6980, 1221, 1606, 5833, 5963, 5580, 3660, 2899, 1364, 596, 3926, 7001, 5599, 5600, 5861, 8170, 8427, 2539, 4205, 110, 3692, 8052, 3062, 7416, 4857, 6906, 2556, 6781]"
0.06,0.02,0.3755727240556834,"[1024, 4609, 3076, 6666, 4109, 15, 532, 1053, 4129, 5672, 42, 6190, 2607, 3642, 67, 2119, 5709, 6734, 4181, 4182, 3678, 7775, 7783, 7784, 2669, 4720, 8305, 4721, 7286, 6275, 3203, 5267, 1685, 4245, 3747, 4274, 3762, 7870, 4296, 4298, 6862, 3280, 1238, 6364, 7390, 6369, 5858, 232, 4335, 2801, 4850, 1777, 6388, 6398, 7937, 769, 8454, 263, 1291, 2321, 6935, 3365, 8488, 1836, 4914, 7480, 4920, 7483, 7485, 2370, 1350, 840, 4941, 5973, 3930, 3946, 1902, 7031, 8575, 4495, 6044, 5539, 6566, 5038, 2483, 2488, 8120, 2491, 3529, 8146, 981, 3556, 3049, 502, 6649]"
0.79,0.0,0.23044782335883585,"[3077, 5384, 6293, 5789, 543, 7732, 7736, 953, 2365, 5309, 3136, 6211, 4297, 2261, 1880, 6232, 3680, 6753, 237, 7665, 4090, 4223]"
