n_nodes,influence,obj,nodes
0.0,0.02,0.8750963762528913,"[5121, 8205, 5647, 2064, 7699, 2582, 3606, 3610, 1567, 3621, 2602, 2095, 1080, 2113, 5196, 1105, 1115, 3171, 6255, 5749, 3703, 5755, 128, 7297, 3203, 4741, 2183, 5258, 5262, 1177, 5280, 8362, 6829, 8366, 7354, 4291, 5828, 5835, 7392, 739, 6884, 1766, 1255, 7412, 4345, 2297, 3841, 2308, 1285, 3343, 2831, 5394, 275, 4374, 6936, 6938, 7451, 3360, 1313, 7469, 8500, 1338, 3900, 7998, 2885, 6472, 3407, 357, 4471, 8569, 3961, 1920, 6530, 389, 5510, 2954, 6547, 1430, 6041, 3485, 6050, 2982, 1454, 7599, 8625, 953, 457, 3531, 4044, 972, 6098, 7123, 7646, 4065, 2017, 5610, 7146, 7148, 4598, 2041, 2046]"
0.09,0.02,0.8771524029812388,"[2053, 5, 3084, 4620, 8208, 1555, 2075, 5148, 4133, 6182, 1580, 1079, 7225, 7743, 5701, 6728, 5193, 3662, 81, 2135, 2654, 4709, 6765, 621, 5235, 3192, 3706, 640, 6795, 6796, 7312, 7322, 8356, 3236, 2223, 6838, 8377, 4799, 8392, 6859, 6353, 3808, 6884, 7397, 2797, 1263, 8432, 1779, 6389, 1793, 4866, 4871, 6932, 3352, 3357, 1827, 2344, 8492, 6963, 1843, 6965, 8507, 1348, 333, 3406, 6478, 338, 859, 3424, 4454, 5483, 2923, 4469, 6015, 1410, 909, 1422, 3983, 3477, 8086, 5533, 3489, 8611, 5554, 1987, 6094, 1489, 5075, 479, 1504, 4065, 4084]"
1.0,0.0,0.9974299665895656,[825]
0.81,0.0,0.9704446157800052,"[5376, 4231, 7818, 4494, 3474, 3604, 6173, 6701, 2485, 7739, 4926, 578, 967, 1868, 979, 4051, 6751, 2272, 1264, 5884]"
0.14,0.02,0.8740683628887176,"[1538, 7686, 3592, 1042, 22, 6680, 6171, 3115, 3122, 8245, 5691, 4673, 7748, 7251, 5208, 3162, 1636, 1138, 7804, 127, 2688, 128, 650, 6282, 5770, 8340, 668, 1702, 6311, 7849, 5816, 2247, 7377, 6356, 5847, 8409, 7898, 6874, 3291, 3813, 3303, 2287, 5874, 6402, 259, 774, 7945, 1821, 290, 3884, 812, 4911, 3895, 1337, 6972, 322, 3913, 4938, 3915, 859, 5987, 1389, 1902, 888, 3961, 4474, 6533, 3461, 7052, 911, 402, 2456, 6042, 8611, 8101, 7084, 3009, 3010, 6594, 6087, 8138, 3530, 462, 7148, 6645, 2554, 7676]"
0.02,0.02,0.8853765098946287,"[5639, 4105, 2064, 4137, 7211, 3120, 4670, 7743, 6213, 585, 7244, 5196, 2641, 3157, 8282, 3674, 92, 7276, 4211, 3194, 5755, 6780, 5246, 6795, 2699, 5263, 5265, 658, 1690, 5286, 4264, 6141, 2747, 188, 707, 1227, 6351, 208, 8407, 5852, 1249, 6371, 6376, 6384, 251, 5883, 2300, 2813, 5383, 5896, 1803, 3348, 5402, 6442, 299, 4908, 1854, 6976, 3908, 4934, 6983, 7504, 2897, 4437, 2906, 2911, 1378, 356, 4971, 8046, 8559, 7540, 6519, 1916, 3964, 6526, 4488, 2956, 8589, 8591, 918, 418, 1444, 6568, 4521, 2474, 2475, 7615, 7104, 1471, 3012, 6598, 2533, 6123, 5614, 2033, 3067, 1021, 7166]"
1.0,0.0,0.9982009766126959,[7392]
0.95,0.0,0.9956309432022616,"[3233, 7684, 1964, 3222, 7294, 7390]"
0.97,0.0,0.9943459264970445,"[4608, 259, 6789, 2440]"
0.8,0.0,0.9814957594448728,"[5635, 6278, 6926, 2578, 1943, 6168, 1830, 1449, 8364, 3885, 4912, 8497, 1073, 1979, 4031, 6468, 5204, 6003, 2170, 6269, 6879]"
0.29,0.01,0.9077358005654074,"[5383, 5896, 4105, 5639, 6795, 2699, 1803, 5263, 2064, 5265, 658, 1021, 1690, 5755, 5246, 5286, 4264, 4137, 7211, 3120, 2747, 188, 4670, 7743, 6780, 707, 6213, 1227, 7244, 5196, 6351, 208, 2641, 3196, 3157, 7894, 8407, 8282, 3674, 92, 5852, 8285, 4318, 6751, 1249, 7777, 6371, 7009, 4323, 4196, 7782, 6376, 8551, 2536, 362, 7276, 6509, 6253, 251, 6384, 7791, 5102, 4211, 6004, 116, 4477, 3194, 5883, 2300, 2813, 4990, 4223]"
0.33,0.02,0.8864045232588024,"[8448, 3328, 7170, 1409, 6279, 776, 393, 8206, 6293, 4373, 4885, 5784, 1305, 3867, 7325, 1787, 1057, 1825, 3748, 38, 8360, 3242, 811, 6955, 7728, 3249, 2808, 2739, 181, 4662, 1333, 7737, 6842, 2236, 3776, 2753, 6978, 7491, 5190, 6215, 2632, 2121, 5706, 73, 3148, 6345, 2250, 8399, 7760, 334, 5457, 1107, 1363, 1110, 4822, 5978, 863, 2784, 5984, 8031, 4963, 5476, 869, 4974, 1267, 8437, 6520, 2427]"
0.3,0.02,0.8894885633513235,"[8448, 3328, 7170, 1409, 6279, 776, 393, 5515, 8206, 3470, 6293, 4373, 4885, 5784, 1305, 3867, 7325, 1787, 1057, 1825, 3748, 38, 8360, 3242, 811, 6955, 7728, 3249, 2808, 2739, 181, 4662, 1333, 7737, 6842, 2236, 3776, 2753, 6978, 7491, 5190, 6215, 2632, 2121, 5706, 73, 3148, 6345, 4380, 8399, 7760, 334, 5457, 1107, 1363, 1110, 4822, 5978, 863, 2784, 5984, 8031, 4963, 5476, 869, 362, 4974, 1267, 8437, 6520, 2427]"
0.49,0.01,0.9031097404266255,"[8448, 3328, 7170, 1409, 6279, 776, 393, 8206, 6293, 4373, 4885, 5784, 1305, 3867, 7325, 1057, 1825, 3748, 38, 8360, 3242, 811, 6955, 7728, 3249, 2739, 181, 4662, 1333, 7737, 6842, 2236, 3776, 2753, 6978, 7491, 5190, 6215, 2632, 2121, 5706, 73, 3148, 8088, 2250, 8399, 7760, 334, 5457, 1107, 6520, 2427]"
0.01,0.02,0.8714983294782832,"[1041, 8220, 1054, 6182, 6717, 2129, 6741, 3672, 5720, 2138, 3680, 2667, 2675, 2164, 7296, 2190, 3216, 7824, 1171, 660, 3733, 6806, 7321, 5273, 4249, 1690, 3238, 8358, 5293, 7343, 2737, 8390, 4809, 8398, 6867, 4312, 6361, 3290, 231, 2282, 7915, 236, 4335, 4336, 3823, 5364, 5381, 778, 271, 6416, 1298, 2836, 7444, 5912, 3877, 811, 7475, 308, 8508, 5449, 850, 8532, 3413, 343, 352, 3426, 3944, 7028, 4473, 3963, 7548, 3463, 5000, 7049, 7570, 8083, 2458, 6045, 926, 6050, 4521, 1450, 2474, 2482, 440, 3001, 6588, 6593, 4549, 6091, 972, 7631, 4569, 5595, 988, 3053, 3055, 5112, 4089, 4753]"
0.69,0.01,0.9542534052942688,"[4608, 259, 6789, 4485, 5511, 2440, 7305, 5130, 3468, 5647, 7957, 3607, 5145, 2079, 6048, 7329, 7750, 7239, 8520, 1096, 4682, 77, 1747, 3156, 7261, 4702, 5341, 5345, 3700, 7285, 4218, 2694]"
0.77,0.01,0.9583654587509638,"[4483, 2310, 776, 905, 6664, 4876, 8333, 2574, 2063, 3342, 5779, 8213, 5400, 5914, 1050, 5404, 2459, 1948, 3742, 5408, 5409, 6433, 5375, 8463]"
0.99,0.0,0.9902338730403495,"[4483, 2427]"
