n_nodes,influence,communities,nodes
3.0000000000000018,8.28,27,"[6203, 3139, 8447]"
3.0000000000000018,6.47,25,"[2312, 4152, 1286]"
7.999999999999995,11.13,30,"[2816, 6496, 6860, 4429, 3312, 6417, 6259, 1588]"
1.0,1.87,3,[2114]
87.0,161.15,517,"[3597, 533, 3093, 3619, 7721, 42, 8234, 8245, 3126, 3640, 8249, 1082, 6206, 4158, 64, 6730, 4185, 3673, 1122, 6763, 4715, 7294, 3218, 3223, 7854, 5297, 5303, 7865, 194, 3781, 712, 2259, 3796, 4315, 3806, 5356, 2286, 6385, 6899, 3828, 1783, 4346, 763, 5887, 2817, 8466, 6424, 6958, 7471, 820, 3899, 7487, 7489, 6465, 1355, 4942, 4955, 2400, 359, 4968, 5488, 881, 4468, 887, 6016, 6023, 3464, 399, 7059, 1435, 3999, 7084, 6576, 5554, 3006, 446, 1484, 2510, 8154, 7138, 4067, 3052, 1522, 1011, 5623, 1528, 3065]"
24.0,54.27,144,"[2185, 4876, 148, 3733, 1694, 7071, 2599, 7335, 2602, 44, 5422, 5429, 204, 2125, 7248, 3412, 2906, 1764, 1639, 362, 4978, 8435, 8570, 4476]"
5.0000000000000036,7.46,16,"[6400, 7053, 3734, 271, 6638]"
2.000000000000001,2.92,5,"[1408, 5805]"
7.999999999999995,10.46,27,"[6496, 7682, 7204, 4429, 3312, 6417, 6259, 1588]"
22.999999999999996,46.27,106,"[1408, 1926, 5644, 8077, 1806, 3863, 4375, 7335, 2602, 44, 5422, 5429, 204, 2125, 7248, 3412, 2906, 1639, 362, 4978, 8435, 8570, 4476]"
92.0,154.81,473,"[1552, 7700, 4637, 5671, 6183, 2095, 1609, 3662, 6240, 6265, 5254, 1164, 7314, 1685, 3223, 6331, 8387, 4291, 6345, 208, 209, 1243, 1756, 2269, 4830, 2786, 4844, 237, 8435, 5881, 764, 1792, 257, 4864, 3334, 7945, 271, 274, 275, 4371, 6937, 2843, 7965, 2845, 6434, 7459, 7972, 6441, 819, 1852, 6977, 2372, 324, 7508, 1878, 7513, 859, 3931, 8541, 8039, 4457, 4978, 8569, 6524, 7549, 4481, 1924, 6022, 6540, 8588, 3984, 2451, 4501, 7583, 4001, 418, 5026, 3500, 2478, 2998, 5564, 4547, 1988, 7114, 7117, 462, 4047, 3535, 1496, 2521, 2010, 4068]"
83.0,154.23,493,"[6656, 20, 532, 534, 3612, 2592, 1056, 2608, 569, 1596, 5196, 5256, 7829, 2231, 7359, 2249, 7883, 4299, 3277, 4352, 6408, 6409, 2314, 3852, 5391, 786, 3360, 6447, 5944, 1852, 6975, 1855, 6981, 2923, 4472, 1408, 2947, 1411, 8579, 3978, 395, 911, 8595, 5525, 8598, 6551, 407, 8093, 5535, 4009, 425, 5547, 4525, 3505, 6580, 5561, 3001, 3515, 446, 5566, 4032, 3009, 8130, 7106, 5571, 450, 1990, 5067, 7119, 3024, 4048, 5073, 1490, 997, 1000, 6120, 2540, 1010, 3059, 2546, 5107, 4088, 2403]"
66.99999999999999,129.09,431,"[6275, 137, 3978, 3211, 3723, 781, 395, 5393, 6802, 2323, 3860, 2836, 1276, 5535, 544, 672, 7969, 1058, 2335, 5288, 169, 3118, 560, 6199, 8504, 2744, 2359, 5561, 2875, 3001, 2237, 318, 5566, 3137, 1985, 7233, 8513, 3009, 1860, 7106, 202, 75, 8396, 4173, 3279, 4432, 3921, 724, 1365, 3671, 2776, 4441, 3162, 2783, 7903, 3424, 6497, 4196, 4964, 2923, 2671, 3697, 2675, 4472, 3324, 5885, 7422]"
26.0,39.24,91,"[8150, 6915, 2947, 6661, 1411, 7810, 6283, 3214, 8595, 5525, 8598, 6551, 1816, 407, 7960, 153, 3230, 6175, 7458, 425, 6315, 4525, 4655, 4399, 3505, 6962]"
81.0,134.99,386,"[4621, 28, 7210, 3124, 4159, 7238, 650, 1681, 6315, 3248, 3249, 4796, 7363, 5829, 1738, 1227, 3816, 6915, 6926, 1816, 7960, 8474, 7458, 4399, 6962, 5427, 7487, 5958, 4946, 2907, 8542, 3424, 865, 3426, 6497, 4964, 3941, 8040, 2923, 4472, 1408, 2435, 2947, 1411, 8579, 3978, 395, 8595, 5525, 8598, 6551, 407, 5535, 425, 4525, 3505, 6580, 5561, 3001, 3515, 446, 5566, 4032, 3009, 7106, 5571, 450, 5067, 7119, 4048, 5073, 1490, 997, 1000, 6120, 2540, 1010, 3059, 2546, 5107, 4088]"
