n_nodes,influence,obj,nodes
1.0,0.0,0.8,[5882]
0.86,0.0,1.0,"[1600, 4800, 2724, 6246, 1483, 1901, 4879, 784, 722, 659, 596, 2005, 2326, 5719, 3901]"
0.65,0.01,0.8,"[1665, 2, 2434, 1413, 5766, 786, 2451, 2322, 3356, 412, 4513, 3623, 5288, 2986, 5165, 429, 1072, 818, 2229, 3766, 829, 317, 2751, 6227, 1876, 4822, 4825, 5211, 2655, 995, 2792, 4970, 3949, 3698, 5237, 3199]"
0.94,0.0,1.0,"[2401, 3041, 3779, 5065, 6026, 5743, 4507]"
0.62,0.01,0.8,"[1033, 906, 6163, 5908, 2707, 3091, 537, 2074, 283, 665, 4767, 36, 1445, 1318, 3369, 2218, 1196, 5037, 4660, 4409, 1598, 5695, 2246, 713, 204, 4944, 3027, 1367, 3931, 2150, 1254, 2023, 2794, 4078, 3316, 1782, 2424, 1534, 5375]"
0.9,0.0,1.0,"[1665, 2, 2434, 1413, 5766, 786, 2451, 2322, 3356, 412, 1145]"
0.68,0.01,0.8,"[2268, 5590, 62, 766, 54, 1664, 70, 867, 3623, 5288, 2986, 5165, 429, 1072, 818, 2229, 3766, 829, 317, 2751, 6227, 2376, 4822, 4825, 5211, 2655, 995, 2792, 4970, 3949, 3698, 5237, 3199]"
0.75,0.01,0.8,"[896, 3, 1796, 5509, 5254, 2184, 4880, 1168, 6293, 22, 1434, 1179, 2460, 6045, 2597, 6183, 5800, 5032, 43, 5170, 4158, 1855, 5696, 4958, 1519, 4946]"
0.95,0.0,1.0,"[5127, 5770, 5006, 226, 4102, 1279]"
0.86,0.0,0.8,"[2562, 3, 776, 9, 6157, 5649, 5854, 11, 1621, 475, 3307, 423, 14, 3977, 5216]"
0.76,0.01,0.8,"[2817, 2306, 389, 270, 1167, 1936, 3988, 2068, 3292, 4761, 5785, 5789, 5030, 3879, 2726, 4519, 1195, 6013, 52, 5813, 5049, 2854, 62, 6017, 1649]"
0.91,0.0,1.0,"[1145, 2, 2434, 1413, 72, 786, 2451, 2322, 412, 3356]"
0.79,0.0,0.8,"[2294, 3095, 1049, 4646, 3400, 6192, 2993, 2866, 3123, 5177, 57, 3394, 4674, 1480, 2390, 603, 4321, 2662, 490, 4461, 1520, 3324]"
