n_nodes,influence,obj,nodes
0.01,0.41,0.9436066858920991,"[530, 3090, 3616, 2084, 3112, 3115, 4142, 560, 2555, 1083, 4183, 3677, 5216, 1639, 5737, 6249, 1654, 3212, 4751, 5265, 1171, 2710, 4250, 2721, 2726, 3755, 2732, 1717, 694, 695, 4287, 714, 5335, 216, 5340, 1244, 5855, 233, 5354, 236, 2798, 3824, 3313, 2805, 248, 5882, 2811, 4350, 766, 5915, 5410, 5418, 1834, 5935, 2864, 1840, 4405, 4921, 835, 5955, 3397, 2892, 5454, 1872, 2392, 5984, 3425, 5987, 3428, 4965, 4465, 4467, 3454, 6019, 4484, 4485, 2439, 2955, 3985, 2450, 2455, 408, 412, 1442, 1443, 5540, 2984, 2985, 1962, 2992, 6067, 5562, 5564, 3012, 985, 2019, 5099, 1522, 3579, 2379]"
0.99,0.03,0.6606406649375753,"[3090, 4727]"
0.93,0.08,0.8391180899187554,"[3090, 4727, 1171, 2710, 6249, 1821, 694, 5882]"
0.91,0.11,0.8378578215800095,"[5801, 3755, 5265, 3090, 530, 2805, 1654, 694, 5882, 766]"
0.14,0.39,0.9384991401832684,"[530, 3090, 3616, 6179, 2084, 3112, 3115, 4142, 560, 1083, 4183, 3579, 3677, 5216, 3168, 1639, 6249, 1654, 4727, 3212, 4751, 1171, 2710, 2721, 3755, 2732, 694, 4287, 714, 5335, 216, 1244, 5340, 5855, 233, 236, 3824, 3313, 2805, 248, 5882, 4350, 766, 5915, 5410, 2346, 1834, 5418, 5935, 1840, 2864, 4405, 4921, 2879, 835, 5955, 2892, 5454, 1872, 2392, 5984, 3425, 5987, 3428, 4965, 4465, 4467, 3454, 6019, 4484, 4485, 2439, 2955, 6031, 3985, 2450, 2455, 408, 412, 926, 2463, 1442, 1443, 2984, 2985, 1962, 2555]"
0.56,0.28,0.9175134467132832,"[3473, 2984, 4727, 5695, 5801, 2602, 236, 4738, 1083, 530, 5882, 3677, 6031, 3090, 3168, 5216, 1654, 1669, 3108, 1163, 3112, 560, 3212, 694, 6249, 4751, 1171, 2710, 2455, 1799, 5410, 2721, 1443, 2985, 3170, 3755, 2732, 4287, 714, 5335, 5340, 233, 3313, 2805, 5855]"
0.7,0.22,0.9164551817394915,"[2439, 1163, 3212, 6031, 4751, 5265, 3090, 3473, 1556, 1171, 2710, 5915, 2984, 2985, 3755, 560, 694, 216, 1244, 5340, 3677, 5216, 3168, 6249, 233, 236, 4465, 2805, 4727, 5882, 766]"
0.4,0.32,0.9344114627166109,"[4484, 1669, 2439, 1163, 2955, 3212, 766, 4751, 3090, 530, 1171, 2710, 5915, 3616, 2721, 5410, 1443, 2084, 2726, 3112, 2602, 3115, 1962, 3755, 4142, 2732, 560, 5418, 2864, 3124, 694, 1083, 4287, 5955, 3012, 714, 5335, 216, 2392, 3579, 5340, 3677, 1244, 5855, 3168, 5216, 5984, 3425, 3428, 6249, 233, 5099, 2798, 3313, 2805, 1654, 4727, 5882, 2555, 1404, 4350]"
0.77,0.18,0.9038872090880886,"[3090, 1171, 530, 2080, 2984, 2985, 2602, 3755, 5801, 560, 694, 1872, 5461, 5335, 1244, 3677, 5216, 6249, 1770, 3313, 2805, 1654, 4727, 5882]"
0.12,0.4,0.9398091237160653,"[2392, 4727, 5675, 2602, 3473, 5265, 6157, 1654, 4627, 3212, 5882, 926, 4250, 4751, 2080, 408, 3579, 530, 5099, 3090, 1171, 5915, 3616, 2721, 2084, 2726, 3112, 3115, 2710, 3755, 4142, 6067, 560, 694, 1083, 4287, 714, 4183, 248, 3677, 5335, 4308, 6249, 3306, 5564, 121, 3459, 1896, 5292, 1385, 3313, 2811, 3397, 695, 1442, 2985, 3454, 4484, 5855, 4921, 4485, 1872, 2439, 3985, 5410, 1443, 4965, 2984, 1834, 5418, 5935, 233, 2864, 1962, 4405, 835, 5955, 3012, 2892, 5454, 216, 1244, 5340, 5987, 3428, 236, 2798, 4465, 4467]"
