n_nodes,influence,nodes
0.00035587188612099647,0.02,[237]
0.11886120996441281,0.9,"[13, 23, 536, 2074, 1052, 1053, 33, 36, 554, 1074, 51, 1075, 53, 54, 1591, 64, 67, 72, 73, 584, 587, 1103, 81, 1112, 98, 1124, 1126, 2152, 107, 108, 2161, 625, 1140, 1143, 122, 1149, 127, 129, 1667, 644, 1158, 1161, 1674, 139, 1164, 2191, 657, 659, 2196, 149, 2203, 158, 159, 162, 682, 174, 688, 1201, 717, 1208, 188, 1725, 1220, 2226, 214, 732, 221, 1246, 2275, 237, 750, 1263, 241, 1265, 1779, 432, 1273, 762, 765, 1792, 1282, 1271, 2484, 261, 2487, 2325, 279, 2334, 444, 816, 2503, 311, 1336, 829, 1354, 1358, 1362, 342, 457, 1383, 878, 886, 1401, 378, 891, 2506, 459, 1407, 385, 2508, 1924, 903, 1417, 910, 1423, 464, 408, 925, 1950, 450, 469, 1954, 1957, 941, 1470, 2526, 967, 460, 465, 1491, 304, 483, 470, 896, 1497, 2009, 1552, 1502, 487, 488, 493, 2544, 501, 2552, 2553, 508, 1015, 2555, 2558, 513, 2568, 2571, 525, 527, 2580, 2582, 1726, 1732, 1734, 1737, 1738, 1747, 1765, 1767, 1793, 1802, 1803, 1806, 1807, 1828, 1831, 1837, 1839, 1843, 1847, 1857, 1858, 1860, 1863, 1864, 1865, 1866, 1909, 2003, 2005, 2019, 2022, 2030, 2047, 2563, 2564, 1019, 529, 1045, 1046, 547, 2597, 1072, 1084, 574, 575, 593, 595, 2643, 2645, 601, 603, 613, 1094, 617, 2666, 620, 2673, 631, 2680, 645, 2700, 2708, 661, 2707, 664, 2715, 2717, 1180, 672, 673, 2722, 2736, 689, 691, 1209, 1211, 703, 1216, 705, 1217, 1224, 2762, 1228, 2766, 2768, 949, 989, 1005, 990, 950, 982, 980, 959, 951, 964, 965, 938, 932, 721, 722, 2771, 2772, 1232, 726, 1234, 1237, 1239, 731, 733, 2780, 1242, 1243, 1245, 2787, 877, 1247, 1248, 2791, 1251, 1252, 1253, 1255, 1260, 804, 815, 1264, 1267, 756, 1268, 1270, 1276, 1277, 1280, 1287, 1294, 1296, 1299, 1302, 1303, 1304, 1305, 1814, 1310, 1311, 1313, 881, 1316, 1317, 1320, 1322, 1325, 851, 852, 1842, 1340, 1347, 1352, 844, 1368, 1883, 1374, 1376, 1382, 1394, 1402, 1406, 1409, 1416, 1427, 1431, 1438, 1440, 1444, 1447, 1449, 1451, 1453, 1463]"
0.0099644128113879,0.15,"[385, 1665, 644, 645, 522, 2325, 149, 23, 408, 279, 2074, 1052, 1053, 33, 36, 554, 174, 304, 1074, 1075, 73, 460, 214, 221, 107, 237, 241, 590]"
0.008185053380782919,0.13,"[644, 645, 2696, 20, 23, 408, 536, 33, 36, 2597, 554, 174, 304, 1074, 1075, 73, 214, 2009, 221, 107, 237, 241, 1265]"
0.019217081850533807,0.27,"[1792, 129, 1282, 263, 385, 645, 1674, 139, 13, 20, 2196, 149, 23, 536, 279, 2074, 27, 1052, 1053, 2203, 408, 36, 554, 174, 33, 688, 304, 1074, 51, 1075, 816, 1591, 311, 1336, 829, 64, 67, 72, 970, 584, 73, 587, 460, 717, 465, 1362, 625, 221, 214, 1407, 107, 237, 127, 241]"
0.027402135231316727,0.45,"[385, 129, 771, 1282, 139, 13, 659, 2196, 149, 23, 536, 279, 2074, 408, 1052, 1053, 2203, 33, 36, 2597, 1407, 554, 2734, 174, 816, 304, 1074, 51, 1075, 53, 54, 1591, 688, 57, 1208, 311, 1336, 188, 1725, 191, 64, 829, 67, 1220, 72, 73, 584, 587, 460, 717, 1103, 81, 465, 1362, 84, 214, 1112, 218, 221, 98, 994, 1124, 1383, 2152, 107, 237, 750, 2161, 625, 1015, 1140, 241, 1143, 122, 1149, 127, 2576]"
0.009608540925266904,0.15,"[73, 237, 2558, 1053, 385, 644, 1674, 13, 2325, 149, 23, 408, 414, 2074, 1052, 33, 36, 554, 174, 304, 1074, 1075, 460, 214, 221, 107, 241]"
0.006405693950177936,0.12,"[385, 644, 645, 522, 23, 408, 33, 547, 36, 554, 174, 304, 1074, 1075, 214, 221, 237, 241]"
0.004270462633451958,0.07,"[33, 20, 547, 237, 73, 2074, 2597, 554, 174, 304, 1074, 408]"
0.007829181494661922,0.13,"[385, 644, 645, 23, 408, 33, 547, 36, 2597, 554, 174, 304, 1074, 1075, 73, 214, 2009, 221, 107, 237, 1265, 241]"
0.007473309608540925,0.13,"[513, 1053, 174, 385, 33, 554, 237, 214, 608, 408, 304, 1074, 1075, 64, 67, 584, 73, 587, 221, 107, 241]"
0.021708185053380784,0.31,"[1792, 129, 1282, 385, 645, 263, 383, 1674, 139, 13, 20, 2196, 149, 23, 536, 279, 2074, 27, 1052, 1053, 2203, 408, 33, 36, 554, 941, 174, 688, 816, 2226, 1074, 51, 1075, 304, 1591, 311, 1336, 188, 829, 1725, 64, 67, 72, 584, 73, 587, 460, 717, 1358, 1103, 465, 1362, 214, 221, 233, 107, 237, 625, 241, 1407, 395]"
0.0007117437722419929,0.03,"[214, 237]"
0.0199288256227758,0.28,"[385, 1665, 644, 645, 522, 2325, 149, 23, 408, 279, 2074, 1052, 1053, 33, 36, 554, 174, 304, 1074, 1075, 73, 460, 214, 221, 107, 237, 241, 1674, 139, 13, 20, 2196, 1407, 536, 27, 51, 688, 2203, 1591, 311, 302, 1336, 829, 64, 67, 72, 970, 584, 587, 717, 465, 1596, 750, 625, 127, 383]"
0.003202846975088968,0.06,"[385, 644, 1053, 798, 408, 33, 554, 237, 214]"
0.0017793594306049821,0.04,"[33, 73, 139, 237, 20]"
0.0028469750889679717,0.06,"[33, 547, 554, 237, 20, 214, 408, 2074]"
0.06690391459074733,0.83,"[13, 23, 2074, 27, 33, 36, 51, 53, 54, 64, 67, 72, 73, 81, 98, 2152, 107, 108, 2161, 122, 127, 129, 139, 2191, 2196, 149, 2203, 158, 159, 162, 174, 2226, 188, 214, 216, 221, 2275, 237, 241, 261, 2325, 279, 2334, 304, 311, 342, 378, 383, 2473, 408, 385, 2474, 428, 430, 432, 2484, 2487, 450, 2003, 2005, 472, 991, 460, 2019, 1000, 465, 1003, 470, 1880, 1989, 1924, 893, 226, 2009, 994, 1994, 2022, 627, 1766, 2558, 986, 248, 771, 2350, 837, 1961, 1521, 2559, 1388, 2563, 2564, 529, 1046, 536, 1052, 1053, 547, 2597, 554, 1074, 1075, 1591, 2555, 587, 1103, 1124, 625, 1143, 1149, 645, 1161, 1674, 1164, 659, 688, 1201, 1208, 1725, 1217, 1183, 1227, 1228, 1231, 1232, 1234, 1237, 1239, 1240, 1242, 732, 1246, 750, 1263, 1265, 1779, 1271, 762, 1276, 765, 1277, 1792, 1282, 1287, 1302, 1814, 1305, 1310, 1317, 1320, 1325, 816, 1842, 1336, 829, 1347, 1354, 1358, 1362, 1383, 878, 886, 1401, 891, 1407, 896, 903, 1417, 910, 1423, 925, 1950, 1954, 1957, 941, 951, 1470, 967, 1491, 980, 982, 1497, 987, 989, 1502, 1510, 1005, 1015, 1019]"
