n_nodes,influence,nodes
0.0007937767899666614,0.05,"[6019, 3012, 5526, 5783, 5882]"
0.00031751071598666456,0.02,"[5882, 4484]"
0.002222575011906652,0.12,"[6019, 5233, 2019, 3112, 5783, 1962, 3755, 3115, 2732, 5526, 4727, 216, 5882, 926]"
0.00015875535799333228,0.02,[5882]
0.0004762660739799968,0.03,"[4912, 5526, 5783]"
0.001111287505953326,0.07,"[5410, 3115, 2732, 3755, 4912, 5526, 5783]"
0.0020638196539133195,0.12,"[2019, 4727, 3112, 1962, 3755, 3115, 2732, 5233, 5526, 5783, 216, 5882, 926]"
0.002381330369899984,0.12,"[6019, 2019, 4727, 3112, 1962, 3755, 3115, 2732, 5233, 5526, 5783, 216, 5882, 926, 5703]"
0.006826480393713288,0.21,"[6019, 4484, 5526, 5783, 926, 1442, 5410, 3108, 5285, 1955, 1575, 2472, 3112, 4906, 3115, 3755, 2732, 694, 2877, 4422, 2249, 3018, 1103, 5335, 216, 5595, 1244, 5597, 1246, 2016, 3553, 2017, 2531, 4071, 3258, 4591, 2289, 5746, 4469, 4727, 5882, 1531, 5244]"
0.007302746467693285,0.21,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 5542, 1575, 2472, 3112, 4906, 3115, 3755, 2732, 694, 4422, 2249, 3018, 1227, 1103, 5205, 4054, 5335, 216, 2518, 5847, 6104, 1244, 3167, 2016, 3553, 5987, 4071, 3050, 4077, 4591, 2289, 5746, 4469, 4597, 4727, 5882, 4092, 4925]"
0.005238926813779965,0.19,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 3773, 1955, 2472, 3112, 4906, 3115, 3755, 2732, 694, 4422, 2249, 3018, 1103, 5335, 216, 1244, 1246, 3553, 4071, 3050, 4077, 2289, 4597, 4727, 5882]"
0.004286394665819971,0.18,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 5542, 2472, 3112, 4906, 3115, 3755, 2732, 694, 2249, 3018, 1103, 5335, 216, 1244, 1246, 3553, 3429, 4727, 5882]"
0.0019050642959199872,0.11,"[2019, 5783, 1962, 3755, 3115, 2732, 5233, 5526, 4727, 216, 5882, 926]"
0.002857596443879981,0.14,"[6019, 5526, 5783, 926, 5410, 3108, 1575, 2472, 3499, 3115, 3755, 2732, 1085, 3012, 216, 2289, 4727, 5882]"
0.005080171455786633,0.19,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 1955, 2472, 3112, 4906, 3115, 3755, 2732, 694, 3773, 2249, 3018, 1103, 5335, 216, 1244, 1246, 3553, 4071, 3050, 4077, 2289, 4597, 4727, 5882]"
0.006508969677726623,0.2,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 5542, 2472, 3112, 4906, 3115, 3755, 2732, 694, 2249, 3018, 1103, 2518, 5335, 216, 5847, 6104, 1244, 1246, 3167, 2016, 3553, 5987, 3429, 4071, 3050, 4077, 4591, 2289, 5746, 4597, 4727, 5882, 4092]"
0.0015875535799333227,0.1,"[6019, 4727, 3115, 2732, 3755, 5526, 5783, 216, 5882, 926]"
0.004127639307826639,0.17,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 5542, 3112, 4906, 3115, 3755, 2732, 694, 2249, 3018, 1103, 5335, 216, 1244, 1246, 3553, 3429, 4727, 5882]"
0.0038101285918399745,0.16,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 1575, 2472, 3112, 4906, 3115, 3755, 2732, 2355, 1103, 4050, 5335, 216, 1246, 2289, 4727, 5882]"
0.0014287982219399905,0.09,"[6019, 5783, 2732, 3755, 5526, 4727, 216, 5882, 926]"
0.006667725035719956,0.2,"[6019, 5526, 5783, 157, 926, 1442, 5410, 3108, 5285, 2472, 3112, 4906, 3115, 3755, 2732, 694, 2249, 3018, 1103, 2518, 5335, 216, 5847, 6104, 1244, 1246, 3167, 2016, 3553, 5987, 3429, 4071, 3050, 4077, 4591, 2289, 5746, 4597, 4727, 5882, 4092, 3866]"
0.007937767899666614,0.22,"[6019, 4484, 5526, 5783, 926, 1442, 5410, 3108, 5285, 1444, 1575, 3112, 5542, 4906, 3115, 3755, 2732, 694, 4422, 2249, 3018, 1227, 1103, 5205, 4054, 5335, 216, 2518, 5847, 6104, 1244, 5597, 1246, 2016, 3553, 5474, 6114, 2019, 2531, 4071, 3050, 4077, 2289, 5746, 4469, 4597, 4727, 5882, 1531, 4092]"
0.005873948245753294,0.2,"[6019, 5526, 5783, 926, 1442, 5410, 3108, 5285, 5542, 1955, 2472, 3112, 4906, 3115, 3755, 2732, 425, 2350, 694, 1334, 4663, 1103, 5335, 216, 1244, 1246, 3553, 2017, 5474, 4071, 3050, 4077, 2289, 4469, 4727, 5882, 3171]"
