n_nodes,influence,nodes
0.00023153507756425097,0.01,"[1546, 15]"
0.0005788376939106274,0.01,"[8, 1546, 15, 1296, 1873]"
0.0010419078490391295,0.02,"[2, 8, 1546, 2189, 15, 1553, 1873, 24, 669]"
0.00011576753878212549,0.0,[15]
0.0006946052326927529,0.02,"[8, 1546, 15, 1296, 1553, 1873]"
0.00034730261634637646,0.01,"[1873, 1546, 15]"
0.0008103727714748784,0.02,"[2, 8, 1546, 15, 1553, 1873, 24]"
0.0009261403102570039,0.02,"[2, 8, 1546, 15, 1553, 1873, 691, 442]"
0.0015049780041676314,0.03,"[2, 67, 1220, 8, 1546, 202, 141, 15, 1296, 529, 1553, 1873, 4790]"
0.0012734429266033805,0.03,"[2, 67, 1220, 8, 1546, 202, 141, 15, 1296, 529, 1873]"
0.001968048159296133,0.04,"[2, 67, 1220, 8, 1546, 202, 2189, 15, 1296, 529, 1553, 178, 2867, 1873, 24, 442, 3227]"
0.00694605232692753,0.07,"[2, 8, 1546, 2189, 141, 15, 1296, 1553, 5264, 6935, 24, 1306, 3227, 669, 2337, 803, 1324, 685, 3502, 942, 178, 691, 2867, 1332, 569, 67, 1220, 463, 6736, 1873, 1872, 2899, 1106, 467, 851, 4570, 3291, 3676, 222, 351, 7263, 609, 3554, 2016, 2785, 4577, 4710, 3558, 3559, 3048, 1512, 4586, 1129, 6636, 1128, 1513, 4330, 6123, 8046, 1904]"
0.004283398934938643,0.06,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 290, 803, 38, 1324, 685, 942, 178, 691, 2867, 67, 1220, 1873, 2899, 4697, 222, 351, 3558, 3559, 1512, 1129, 1128, 6123, 3691, 1901, 1904]"
0.00046307015512850195,0.01,"[1546, 15, 1873, 24]"
0.0024311183144246355,0.04,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 290, 442, 67, 1220, 202, 1873, 4450, 881, 3837]"
0.003473026163463765,0.05,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 290, 803, 38, 1324, 685, 3502, 942, 178, 691, 2867, 569, 67, 1220, 1873, 2899, 222, 351, 7263]"
0.0031257235471173882,0.05,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 1306, 3227, 669, 2337, 803, 38, 1324, 685, 3502, 942, 178, 691, 2867, 569, 67, 1220, 1873, 2899]"
0.0027784209307710117,0.04,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 2337, 1190, 3243, 1324, 3502, 178, 691, 2867, 67, 1220, 1873, 4618]"
0.004978004167631396,0.06,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 3227, 669, 2337, 803, 38, 1324, 685, 3502, 942, 178, 691, 2867, 1332, 569, 67, 1220, 1484, 974, 463, 1872, 1873, 222, 3558, 3559, 1512, 1129, 1128, 6123, 3691, 1901, 1904, 8570, 5737]"
0.0018522806205140078,0.03,"[2, 67, 1220, 8, 1546, 202, 15, 1296, 529, 1553, 178, 2867, 1873, 442, 3227, 3837]"
0.005209539245195647,0.06,"[2, 8, 1546, 2189, 15, 1296, 529, 1553, 24, 1306, 3227, 669, 2337, 803, 38, 1324, 685, 3502, 178, 691, 2867, 1332, 569, 67, 1220, 1873, 2899, 222, 7263, 2016, 1121, 3554, 609, 2785, 5093, 3558, 1512, 3048, 4586, 1129, 1128, 1901, 1904, 1661, 1468]"
0.0028941884695531375,0.04,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 1306, 3227, 2337, 1190, 3243, 1324, 3502, 942, 178, 691, 2867, 569, 67, 1220, 1873, 360]"
0.0013892104653855058,0.03,"[2, 67, 1220, 8, 1546, 202, 141, 15, 1296, 529, 1553, 1873]"
0.005093771706413522,0.06,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 3227, 669, 2337, 803, 38, 1324, 685, 3502, 942, 178, 691, 2867, 1332, 569, 67, 1220, 1484, 974, 463, 1872, 1873, 222, 3558, 3559, 1512, 1129, 1128, 6123, 3691, 1901, 5737, 1904, 8570, 7541]"
0.004399166473720769,0.06,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 290, 38, 1324, 685, 942, 178, 691, 2867, 442, 67, 1220, 1873, 2899, 4697, 222, 351, 3558, 3559, 1512, 1129, 1128, 6123, 3691, 1901, 1904, 5171]"
0.0016207455429497568,0.03,"[2, 67, 1220, 8, 1546, 202, 141, 15, 1296, 529, 1553, 1873, 5392, 1028]"
0.004051863857374392,0.06,"[2, 8, 1546, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 2337, 1190, 38, 1324, 3502, 178, 691, 2867, 569, 67, 1220, 1873, 2899, 222, 351, 7263, 1128, 1129, 7784, 6123, 3691, 1901, 1904, 1773]"
0.007872192637184533,0.08,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 669, 2337, 38, 1324, 685, 3502, 942, 178, 691, 2867, 569, 3389, 3520, 3649, 1218, 67, 1220, 3141, 1222, 969, 1228, 1484, 3789, 1102, 975, 1873, 6736, 1872, 1106, 2899, 1110, 467, 463, 851, 4570, 987, 3676, 7263, 351, 609, 1121, 4577, 4710, 3558, 3559, 3048, 1512, 4586, 1129, 6636, 1128, 1513, 4330, 6123, 8046, 1904]"
0.0038203287798101414,0.05,"[2, 7059, 1546, 2189, 15, 1296, 529, 1553, 24, 1306, 3227, 669, 2337, 803, 38, 1324, 685, 3502, 178, 691, 2867, 1332, 67, 1220, 1873, 2899, 222, 351, 7263, 1128, 6123, 3691, 1904]"
0.0021995832368603844,0.04,"[2337, 2, 67, 1220, 8, 1546, 202, 15, 1296, 1553, 529, 178, 2867, 1873, 24, 442, 3227, 3837, 3275]"
0.0046307015512850195,0.06,"[2, 8, 1546, 523, 2189, 141, 15, 1296, 529, 1553, 24, 3527, 3227, 290, 178, 691, 2867, 1332, 569, 442, 67, 1220, 202, 5579, 1484, 974, 463, 1872, 1873, 222, 3558, 3559, 1512, 1129, 1128, 6123, 3691, 1901, 1904, 8570]"
0.0045149340125028945,0.06,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 290, 38, 1324, 685, 942, 178, 691, 2867, 5171, 442, 67, 1220, 1873, 2899, 4697, 222, 351, 3558, 3559, 1512, 1129, 1128, 6123, 3691, 1901, 1904, 4180]"
0.002546885853206761,0.04,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 2337, 1190, 3243, 1324, 3502, 178, 691, 2867, 67, 1220, 1873]"
0.006598749710581153,0.07,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 2337, 1190, 1324, 3502, 178, 691, 2867, 1332, 569, 442, 67, 1220, 463, 6736, 1873, 1872, 2899, 1106, 467, 851, 5720, 4570, 3291, 3676, 222, 351, 7263, 609, 3554, 2016, 2785, 4577, 3558, 3559, 3048, 1512, 4586, 1129, 6636, 1128, 4330, 6123, 8046, 1904, 6002]"
0.004746469090067145,0.06,"[2, 8, 1546, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 2337, 803, 1190, 38, 1324, 685, 3502, 178, 691, 2867, 1332, 569, 67, 1220, 463, 1873, 1872, 2899, 1106, 467, 851, 5720, 4570, 3291, 3676, 222, 351, 7263, 609, 3554]"
0.0017365130817318824,0.03,"[2, 67, 1220, 8, 1546, 1306, 2189, 141, 15, 1296, 529, 24, 442, 3227, 3837]"
0.003009956008335263,0.05,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 3227, 2337, 1190, 1324, 3502, 3250, 691, 442, 6331, 67, 1220, 1222, 463, 6736, 1873, 2899, 2772]"
0.002083815698078259,0.04,"[2, 8, 1546, 2189, 15, 1296, 529, 1553, 24, 3227, 2337, 803, 38, 67, 1220, 202, 1873, 3837]"
0.00717758740449178,0.07,"[2, 8, 1546, 2189, 141, 15, 1296, 529, 1553, 24, 1306, 3227, 2337, 1190, 1324, 3502, 942, 6704, 178, 691, 2867, 569, 442, 3389, 3520, 3649, 1218, 67, 1220, 3141, 1222, 969, 1228, 1484, 3789, 1102, 975, 1873, 6736, 1872, 1106, 2899, 467, 463, 851, 4570, 3291, 3676, 7263, 351, 609, 4577, 4710, 3558, 3559, 3048, 1512, 4586, 1129, 6636, 1128, 1987]"
