spread-min,spread-max,spread-1q,spread-3q,spread-median,spread-mean,seed-min,seed-max,seed-1q,seed-3q,seed-median,seed-mean,communities-min,communities-max,communities-1q,communities-3q,communities-median,communities-mean,fairness-min,fairness-max,fairness-1q,fairness-3q,fairness-median,fairness-mean,budget-min,budget-max,budget-1q,budget-3q,budget-median,budget-mean,time-min,time-max,time-1q,time-3q,time-median,time-mean
0.006643002028397566,0.5250709939148074,0.46043610547667346,0.512789046653144,0.4972616632860041,0.4637849035432222,0.06,1.0,0.22999999999999998,0.6950000000000001,0.4,0.47468085106382973,0.04979193595517084,0.9458876914919518,0.9342402507547349,0.9410125070896707,0.9383180544899723,0.9095660634279897,0.1674453888423022,0.9479051822120014,0.7876067819427872,0.8907723449515073,0.8679858199861635,0.7981948134198714,0.47166167809211157,0.9993241286086705,0.6280293521289948,0.8347977213478807,0.680892150236555,0.7258078101150625,0.0,1.0,0.0,0.0,0.0,0.02978723404255319
0.05160243407707911,0.52631845841785,0.46780679513184587,0.5122920892494929,0.49556795131845843,0.46969587039059657,0.06,1.0,0.25,0.6975,0.42,0.47500000000000003,0.24649399816803852,0.9476546600329199,0.934973222767187,0.9413287099527964,0.9382636641822271,0.9212580921892478,0.1674453888423022,0.9358967681372375,0.7981804552752305,0.8898856330214823,0.8647170907468404,0.807348080270676,0.47166167809211157,0.9981654919378198,0.6314569856135946,0.7976489330887323,0.6753886260500145,0.7184847111949555,0.0,0.8,0.0,0.0,0.0,0.017948717948717947
0.05969574036511156,0.52631845841785,0.46801724137931033,0.5101014198782962,0.4899290060851927,0.4718534215864204,0.06,1.0,0.265,0.695,0.49,0.48789473684210527,0.39413346727897247,0.9476546600329199,0.9350156024072407,0.9410125070896707,0.9380618823526359,0.9257883488856224,0.1674453888423022,0.9358967681372375,0.7951586652851541,0.887990456739274,0.85536456814845,0.8071619871363563,0.47166167809211157,0.9946895819252679,0.6330983875639664,0.79313507772521,0.680892150236555,0.7201211486764609,0.0,0.6,0.0,0.0,0.0,0.01263157894736842
0.05969574036511156,0.5265720081135903,0.46332657200811356,0.510841784989858,0.48744421906693713,0.4706995279039294,0.06,1.0,0.28,0.71,0.5,0.5020353982300886,0.39413346727897247,0.9484276134020491,0.9340225230932769,0.9416614525047365,0.9382092738744817,0.9270135377015202,0.1674453888423022,0.9391470433213023,0.7804105350628923,0.885274370876897,0.8515245246752113,0.800045137701225,0.47166167809211157,0.9946895819252679,0.6386019117505068,0.8269769238196389,0.7089890895046829,0.7293481130713186,0.0,0.6,0.0,0.0,0.0,0.012389380530973451
0.05969574036511156,0.5265720081135903,0.4626470588235294,0.5080983772819473,0.48744421906693713,0.47204117182540295,0.06,1.0,0.28,0.71,0.5,0.5025954198473283,0.39413346727897247,0.948652329554269,0.9340199634041153,0.9419559000773718,0.9384593594884705,0.9286251979385143,0.1674453888423022,0.9391470433213023,0.7792928891182056,0.8851526179666278,0.8522644753823885,0.8024728187535305,0.47166167809211157,0.9946895819252679,0.6359467027131409,0.8135077725210003,0.7098580670078207,0.7259087227209978,0.0,0.6,0.0,0.0,0.0,0.010687022900763359
0.05969574036511156,0.5265720081135903,0.46412018255578097,0.5121982758620689,0.4928296146044625,0.4743676221195092,0.1,1.0,0.2625,0.7,0.445,0.48516393442622957,0.39413346727897247,0.948652329554269,0.9352767358954531,0.9423606405388765,0.9391922946427506,0.9286632433626257,0.1674453888423022,0.945507406396628,0.7906596888042429,0.8860770818051549,0.8542592603793391,0.8064522081123635,0.5029448682050787,0.9946895819252679,0.627643139905378,0.8012938109491166,0.6862025683112871,0.7179701065407572,0.0,0.6,0.0,0.0,0.0,0.011475409836065573
0.05969574036511156,0.5275152129817444,0.46814148073022316,0.5123427991886409,0.49524340770791075,0.4793137546338393,0.09,1.0,0.2675,0.6924999999999999,0.43,0.4770689655172414,0.39413346727897247,0.948652329554269,0.9368123216538651,0.942903179905479,0.9399578483211057,0.9328853700826432,0.1674453888423022,0.9329475165054759,0.7935719090001622,0.8830885716653226,0.8518945000287999,0.8054487795559998,0.5241865405040069,0.9946895819252679,0.6187602587621898,0.7779521096842715,0.6774645167519552,0.7069057076173703,0.0,0.6,0.0,0.0,0.0,0.005172413793103448
0.05969574036511156,0.5275152129817444,0.47112576064908723,0.5117317444219067,0.49767241379310345,0.4804756758554185,0.09,1.0,0.2725,0.6875,0.415,0.4779508196721311,0.39413346727897247,0.9496905763959204,0.9371605536379658,0.9435920803772668,0.9409717454987431,0.9339194459221996,0.1674453888423022,0.9561356620893768,0.7902448519022023,0.8821780212693248,0.8554944513983875,0.8068210902743914,0.5241865405040069,0.9946895819252679,0.6159360818769914,0.760596697885488,0.6722023752051752,0.7040759635124418,0.0,0.6,0.0,0.0,0.0,0.0049180327868852455
0.05969574036511156,0.5275152129817444,0.4697008113590264,0.5110699797160243,0.49496957403651115,0.47971561206484276,0.09,1.0,0.28,0.69,0.45,0.4895121951219512,0.39413346727897247,0.9496905763959204,0.9369917483699011,0.9433585310115357,0.9411337902189523,0.9338774754823309,0.1674453888423022,0.9368058743103214,0.7917687078368962,0.8851097922194767,0.8518063226065731,0.8070263877631606,0.5241865405040069,0.9946895819252679,0.617553345563387,0.76498986192913,0.6822438930192141,0.7068916117373977,0.0,0.6,0.0,0.0,0.0,0.004878048780487805
0.05969574036511156,0.5275152129817444,0.4671577079107505,0.5111384381338742,0.4934330628803245,0.4789808815960764,0.09,1.0,0.28,0.6975,0.47,0.49746268656716414,0.39413346727897247,0.9496905763959204,0.9369198857326964,0.9433603818962625,0.9409442082789239,0.934137421476551,0.1674453888423022,0.9540943309589943,0.786747220312001,0.8843025023208775,0.8481669521769146,0.8028612461715157,0.5241865405040069,0.9946895819252679,0.6167809211161533,0.7781210775321039,0.6869749927585208,0.7097153990595443,0.0,0.6,0.0,0.0,0.0,0.004477611940298508
