n_nodes,influence,nodes
1,55.33,[160]
3,103.87,"[160, 107, 5]"
7,180.42,"[160, 801, 546, 5, 82, 83, 21, 86]"
8,190.29,"[160, 801, 546, 5, 82, 83, 21, 86, 129]"
5,137.94,"[160, 5, 82, 83, 952]"
22,301.85,"[2, 259, 5, 13, 142, 141, 21, 411, 160, 37, 183, 65, 82, 86, 121, 614, 231, 106, 107, 236, 622, 868, 377]"
20,288.44,"[5, 13, 142, 14, 533, 21, 411, 160, 37, 183, 65, 82, 86, 868, 614, 231, 377, 106, 107, 622, 121]"
54,384.11,"[4, 5, 13, 142, 141, 533, 21, 411, 413, 160, 417, 32, 419, 546, 420, 166, 44, 568, 57, 186, 318, 65, 322, 79, 82, 83, 86, 342, 216, 219, 348, 94, 607, 96, 97, 610, 353, 740, 608, 614, 231, 872, 377, 106, 107, 747, 366, 495, 880, 241, 375, 760, 121, 518]"
59,397.87,"[128, 5, 13, 142, 141, 14, 533, 21, 411, 160, 417, 32, 419, 546, 420, 166, 183, 57, 827, 828, 318, 63, 960, 65, 322, 450, 453, 454, 840, 459, 206, 79, 976, 80, 977, 82, 83, 213, 86, 216, 219, 348, 608, 353, 740, 485, 614, 231, 358, 106, 107, 747, 874, 366, 377, 880, 241, 375, 121]"
21,296.37,"[5, 13, 142, 485, 21, 411, 160, 183, 65, 79, 82, 86, 96, 614, 231, 377, 106, 107, 622, 495, 247, 121]"
10,221.04,"[160, 65, 37, 5, 13, 82, 21, 86, 183, 121, 411]"
4,123.99,"[160, 5, 82, 83]"
65,409.13,"[128, 5, 13, 142, 141, 14, 533, 21, 411, 160, 417, 32, 419, 546, 420, 166, 44, 46, 430, 48, 183, 184, 57, 185, 827, 828, 825, 318, 63, 960, 65, 322, 450, 453, 454, 840, 459, 206, 79, 80, 977, 82, 83, 86, 219, 348, 608, 353, 868, 740, 614, 231, 358, 872, 106, 107, 747, 874, 366, 377, 880, 241, 375, 121, 275]"
6,143.55,"[160, 546, 5, 82, 6, 498]"
48,373.87,"[2, 259, 5, 13, 142, 141, 21, 411, 160, 417, 32, 419, 546, 420, 166, 44, 183, 186, 318, 65, 322, 79, 82, 83, 85, 86, 342, 348, 96, 97, 611, 99, 740, 358, 614, 616, 742, 103, 231, 106, 107, 747, 236, 377, 241, 247, 121, 572]"
7,177.64,"[160, 5, 107, 82, 83, 21, 86]"
24,306.76,"[897, 5, 13, 142, 141, 21, 411, 160, 183, 65, 20, 82, 83, 86, 96, 614, 231, 377, 106, 107, 622, 495, 247, 121]"
44,366.69,"[5, 13, 142, 14, 141, 145, 533, 21, 411, 160, 417, 419, 420, 166, 44, 183, 186, 318, 65, 322, 79, 82, 83, 86, 342, 94, 96, 97, 611, 99, 740, 358, 614, 616, 742, 103, 231, 106, 107, 747, 236, 377, 241, 247, 121]"
15,256.22,"[160, 65, 5, 295, 106, 107, 44, 13, 930, 82, 533, 21, 183, 86, 121]"
13,241.72,"[160, 65, 5, 295, 106, 107, 44, 13, 82, 533, 21, 183, 86]"
50,377.97,"[128, 5, 13, 142, 141, 14, 533, 21, 411, 160, 417, 32, 419, 546, 420, 166, 44, 568, 57, 318, 65, 322, 79, 82, 83, 86, 342, 216, 219, 348, 94, 96, 97, 610, 353, 740, 608, 614, 231, 358, 872, 106, 107, 747, 874, 366, 121, 377, 893, 81]"
33,341.44,"[5, 13, 142, 14, 270, 533, 21, 411, 160, 417, 546, 419, 420, 166, 44, 183, 186, 318, 65, 322, 837, 79, 82, 83, 86, 342, 346, 614, 377, 106, 107, 622, 121, 426]"
41,363.42,"[5, 13, 142, 141, 533, 21, 411, 160, 32, 546, 419, 420, 37, 166, 424, 44, 48, 568, 57, 318, 65, 79, 82, 83, 86, 342, 476, 607, 96, 97, 610, 611, 99, 121, 742, 103, 231, 106, 107, 377, 907]"
17,270.69,"[160, 65, 5, 614, 231, 106, 107, 492, 13, 141, 79, 82, 21, 86, 183, 121, 411]"
40,361.56,"[5, 13, 142, 14, 533, 21, 411, 160, 417, 32, 419, 546, 420, 166, 37, 44, 48, 568, 57, 318, 64, 65, 322, 82, 83, 86, 342, 607, 96, 97, 610, 611, 99, 121, 742, 103, 231, 106, 107, 377]"
26,321.48,"[5, 141, 142, 21, 793, 411, 160, 183, 186, 62, 65, 79, 82, 83, 86, 94, 121, 614, 231, 106, 107, 236, 622, 366, 115, 377]"
49,375.24,"[5, 13, 14, 142, 270, 533, 21, 411, 160, 417, 546, 419, 420, 166, 426, 183, 186, 318, 65, 322, 79, 82, 83, 86, 342, 348, 94, 96, 97, 121, 99, 740, 358, 614, 616, 742, 103, 231, 106, 872, 107, 747, 366, 495, 880, 241, 375, 760, 377]"
31,334.47,"[5, 13, 142, 141, 14, 533, 21, 411, 160, 417, 419, 546, 420, 166, 44, 568, 57, 318, 65, 322, 79, 82, 83, 86, 121, 614, 106, 107, 493, 622, 377]"
11,234.0,"[160, 65, 5, 295, 106, 107, 13, 82, 533, 21, 183, 86]"
58,397.23,"[5, 13, 142, 14, 533, 21, 411, 160, 417, 32, 419, 546, 420, 166, 37, 44, 48, 568, 57, 318, 63, 64, 65, 322, 960, 450, 453, 454, 840, 459, 206, 79, 80, 977, 82, 83, 86, 342, 219, 348, 608, 353, 121, 868, 740, 614, 231, 358, 872, 106, 107, 121, 874, 366, 880, 241, 375, 377, 253]"
2,86.38,"[160, 82]"
27,326.76,"[5, 13, 142, 141, 21, 793, 411, 160, 183, 62, 65, 82, 83, 86, 342, 474, 94, 121, 231, 106, 107, 747, 236, 622, 366, 115, 377]"
19,276.42,"[2, 5, 13, 160, 37, 183, 65, 82, 86, 96, 614, 231, 377, 106, 107, 622, 495, 247, 121]"
9,208.66,"[160, 801, 546, 5, 82, 83, 86, 183, 121, 411]"
30,327.55,"[768, 5, 13, 142, 14, 533, 21, 411, 160, 419, 420, 37, 166, 44, 183, 568, 318, 65, 322, 79, 82, 83, 86, 121, 614, 106, 107, 493, 622, 377]"
39,358.8,"[5, 13, 142, 14, 533, 21, 411, 160, 417, 32, 419, 546, 420, 166, 37, 44, 48, 568, 57, 318, 65, 322, 82, 83, 86, 342, 607, 96, 97, 610, 611, 99, 742, 103, 231, 377, 106, 107, 121]"
32,340.77,"[5, 13, 141, 142, 14, 533, 21, 411, 160, 417, 546, 419, 420, 166, 44, 568, 57, 318, 65, 322, 79, 82, 83, 86, 614, 377, 106, 107, 493, 622, 121, 224]"
52,382.95,"[5, 13, 142, 14, 533, 21, 411, 160, 417, 32, 419, 546, 420, 166, 37, 44, 48, 568, 57, 318, 65, 322, 82, 83, 86, 342, 219, 247, 94, 96, 97, 610, 611, 99, 608, 353, 868, 740, 614, 231, 358, 106, 107, 747, 970, 366, 113, 880, 241, 375, 377, 121]"
