n_nodes,influence,nodes
1,55.6,[160]
4,126.98,"[160, 5, 13, 82]"
8,189.19,"[160, 5, 13, 301, 210, 82, 211, 84, 212]"
37,354.13,"[5, 393, 13, 19, 160, 549, 169, 301, 434, 178, 52, 438, 54, 697, 58, 952, 188, 184, 183, 62, 65, 333, 82, 210, 83, 84, 213, 215, 211, 338, 96, 738, 231, 104, 107, 748, 114]"
31,337.26,"[5, 13, 142, 160, 165, 38, 168, 424, 438, 952, 56, 184, 62, 64, 65, 450, 333, 81, 210, 83, 82, 211, 84, 213, 215, 338, 96, 231, 104, 107, 588]"
27,317.07,"[5, 13, 142, 160, 165, 168, 424, 952, 56, 184, 62, 64, 65, 450, 333, 81, 210, 83, 82, 211, 84, 215, 338, 96, 231, 104, 107]"
24,300.49,"[5, 13, 160, 549, 568, 952, 440, 697, 58, 62, 64, 65, 333, 82, 83, 211, 213, 215, 96, 231, 104, 107, 252, 937]"
28,326.83,"[5, 13, 142, 160, 168, 424, 438, 952, 56, 184, 62, 64, 65, 450, 333, 81, 210, 83, 82, 211, 84, 213, 215, 338, 96, 231, 104, 107]"
7,184.38,"[160, 5, 13, 301, 82, 211, 62, 56]"
36,347.67,"[5, 393, 13, 160, 549, 169, 301, 434, 178, 52, 438, 54, 952, 183, 58, 184, 188, 930, 62, 65, 333, 82, 210, 83, 84, 213, 215, 211, 338, 96, 738, 231, 104, 107, 748, 114]"
47,382.04,"[5, 13, 142, 151, 160, 546, 549, 38, 421, 168, 301, 434, 178, 52, 75, 54, 952, 184, 57, 56, 58, 183, 62, 445, 191, 65, 450, 962, 452, 333, 82, 211, 338, 83, 84, 596, 213, 88, 601, 215, 96, 610, 226, 104, 234, 107, 121]"
38,359.2,"[5, 13, 142, 160, 165, 168, 424, 183, 952, 57, 58, 56, 184, 445, 62, 447, 64, 65, 450, 333, 81, 82, 83, 84, 213, 211, 601, 92, 96, 423, 226, 104, 361, 107, 368, 114, 115, 249]"
3,115.26,"[160, 82, 13]"
53,394.22,"[5, 393, 13, 142, 160, 546, 549, 38, 168, 169, 301, 306, 434, 178, 52, 563, 438, 54, 952, 57, 56, 184, 183, 568, 58, 185, 697, 62, 188, 64, 65, 445, 447, 450, 962, 452, 191, 338, 82, 83, 84, 596, 211, 213, 88, 215, 96, 610, 226, 104, 107, 121, 73]"
25,309.62,"[5, 13, 142, 160, 165, 168, 424, 952, 56, 184, 62, 64, 65, 450, 333, 81, 83, 82, 211, 84, 213, 215, 338, 96, 231]"
48,387.27,"[5, 13, 142, 411, 414, 415, 160, 417, 301, 817, 434, 178, 52, 54, 438, 184, 952, 58, 56, 183, 188, 62, 447, 64, 65, 450, 962, 452, 191, 333, 82, 211, 338, 83, 84, 596, 213, 88, 601, 215, 96, 610, 226, 104, 234, 107, 121, 413]"
5,140.82,"[160, 5, 13, 82, 211]"
2,84.34,"[160, 82]"
18,269.21,"[5, 160, 301, 54, 62, 64, 65, 333, 82, 83, 84, 211, 338, 215, 96, 104, 107, 252]"
33,343.22,"[5, 393, 13, 142, 160, 165, 552, 301, 817, 434, 178, 52, 54, 183, 56, 438, 58, 952, 62, 65, 333, 82, 83, 84, 213, 211, 215, 338, 96, 738, 231, 104, 107, 114]"
52,392.49,"[5, 393, 13, 160, 546, 549, 38, 168, 169, 301, 306, 434, 178, 52, 563, 438, 54, 952, 57, 56, 184, 183, 568, 58, 185, 697, 62, 843, 64, 65, 445, 447, 450, 962, 452, 191, 338, 82, 83, 84, 596, 211, 213, 88, 601, 215, 96, 610, 226, 104, 107, 121]"
11,222.36,"[160, 65, 64, 5, 13, 301, 333, 82, 83, 84, 54, 62]"
43,371.29,"[5, 13, 142, 160, 165, 301, 817, 434, 178, 52, 54, 183, 56, 438, 58, 952, 188, 184, 62, 447, 64, 65, 450, 962, 452, 191, 333, 82, 211, 83, 84, 596, 213, 88, 601, 215, 96, 610, 226, 104, 234, 107, 121]"
9,200.0,"[160, 65, 64, 5, 13, 301, 333, 82, 211, 375]"
35,345.96,"[5, 13, 142, 160, 930, 549, 169, 301, 434, 178, 52, 438, 54, 952, 183, 58, 184, 188, 62, 65, 82, 210, 83, 84, 213, 215, 211, 338, 96, 738, 231, 104, 107, 748, 114]"
