n_nodes,influence,nodes
1,57.05,[160]
2,75.13,"[160, 13]"
33,335.78,"[129, 5, 13, 142, 913, 160, 165, 166, 41, 560, 48, 59, 64, 448, 452, 591, 592, 82, 83, 339, 213, 86, 96, 612, 614, 231, 104, 105, 232, 107, 618, 121, 411]"
68,416.9,"[5, 523, 12, 13, 142, 403, 411, 157, 285, 543, 160, 420, 549, 166, 37, 424, 41, 430, 560, 952, 954, 59, 956, 446, 64, 448, 706, 65, 452, 960, 456, 458, 459, 205, 591, 592, 975, 82, 83, 464, 213, 86, 216, 307, 729, 91, 473, 96, 738, 99, 612, 739, 614, 249, 232, 105, 234, 618, 107, 106, 746, 238, 880, 114, 882, 370, 502, 121]"
9,200.89,"[160, 96, 5, 166, 165, 107, 13, 142, 913, 82]"
3,103.85,"[160, 129, 5]"
19,282.19,"[5, 13, 142, 913, 411, 160, 165, 166, 434, 62, 205, 82, 851, 83, 213, 86, 96, 107, 121]"
6,157.54,"[160, 96, 5, 165, 107, 86]"
16,261.75,"[160, 129, 96, 5, 165, 166, 107, 13, 913, 82, 83, 213, 86, 215, 62, 804]"
11,228.58,"[160, 129, 96, 5, 166, 165, 107, 13, 913, 82, 86, 184]"
37,354.84,"[5, 13, 142, 913, 411, 160, 801, 165, 166, 549, 41, 560, 48, 434, 59, 64, 448, 452, 591, 592, 82, 83, 339, 213, 86, 96, 612, 614, 231, 104, 105, 232, 107, 618, 376, 121, 733]"
33,338.67,"[129, 5, 13, 913, 160, 165, 166, 41, 173, 560, 48, 434, 52, 59, 62, 64, 325, 205, 591, 82, 83, 339, 213, 86, 340, 9, 612, 614, 231, 104, 232, 618, 107, 121]"
17,265.89,"[160, 129, 96, 5, 166, 165, 107, 205, 592, 82, 83, 213, 86, 215, 121, 62, 13]"
44,375.21,"[129, 5, 13, 142, 913, 411, 160, 165, 166, 41, 173, 560, 48, 434, 52, 59, 62, 64, 205, 591, 82, 83, 339, 213, 86, 345, 96, 736, 738, 612, 249, 614, 231, 104, 105, 618, 107, 106, 232, 238, 370, 502, 887, 121]"
41,362.42,"[129, 5, 13, 160, 165, 166, 424, 173, 560, 48, 434, 52, 59, 62, 64, 205, 591, 82, 83, 339, 213, 86, 96, 736, 738, 739, 612, 121, 614, 231, 104, 105, 618, 107, 106, 232, 238, 370, 502, 887, 249]"
5,147.48,"[160, 129, 5, 107, 86]"
64,411.24,"[5, 523, 12, 13, 142, 411, 157, 285, 543, 160, 420, 549, 166, 37, 165, 424, 41, 168, 430, 952, 954, 59, 956, 446, 64, 448, 706, 65, 452, 325, 458, 459, 591, 592, 464, 82, 83, 213, 86, 216, 729, 473, 91, 96, 121, 738, 99, 612, 739, 614, 232, 105, 234, 618, 107, 106, 746, 238, 880, 114, 882, 370, 502, 249]"
25,308.49,"[129, 5, 13, 142, 913, 411, 160, 165, 166, 41, 560, 48, 59, 62, 64, 205, 592, 82, 552, 83, 213, 86, 96, 107, 121]"
26,311.65,"[129, 5, 13, 142, 913, 411, 160, 165, 166, 552, 41, 560, 48, 59, 62, 64, 205, 592, 82, 83, 213, 86, 96, 107, 121, 844]"
4,120.42,"[160, 96, 5, 107]"
7,185.99,"[160, 96, 5, 166, 107, 13, 913, 82]"
24,301.42,"[129, 5, 13, 142, 405, 533, 411, 925, 160, 801, 434, 52, 62, 205, 592, 82, 851, 822, 213, 86, 96, 107, 366, 121]"
51,390.76,"[129, 5, 13, 142, 913, 283, 411, 160, 165, 166, 41, 173, 560, 48, 434, 52, 59, 62, 64, 205, 591, 335, 82, 83, 339, 213, 86, 345, 96, 736, 738, 739, 612, 99, 614, 231, 104, 105, 618, 107, 106, 232, 238, 880, 114, 370, 371, 502, 121, 249, 385]"
35,345.39,"[129, 5, 13, 142, 533, 411, 160, 801, 165, 166, 549, 41, 560, 48, 59, 64, 448, 591, 592, 82, 83, 339, 213, 86, 733, 96, 612, 614, 231, 104, 105, 232, 107, 618, 121]"
29,322.42,"[129, 5, 13, 142, 405, 533, 411, 925, 160, 801, 417, 930, 434, 50, 52, 62, 205, 592, 82, 851, 83, 213, 86, 96, 104, 232, 107, 121, 145]"
40,356.02,"[129, 5, 13, 142, 913, 411, 160, 165, 166, 41, 560, 48, 59, 64, 448, 452, 591, 592, 82, 83, 86, 96, 736, 738, 835, 612, 121, 614, 231, 104, 105, 618, 107, 106, 232, 238, 370, 502, 887, 249]"
62,407.72,"[129, 5, 13, 142, 913, 411, 160, 165, 166, 41, 173, 560, 48, 434, 52, 952, 954, 59, 62, 446, 64, 448, 572, 65, 452, 456, 458, 205, 591, 592, 975, 82, 83, 464, 213, 86, 216, 729, 473, 91, 96, 121, 738, 99, 612, 739, 614, 232, 105, 234, 618, 107, 106, 746, 238, 880, 369, 114, 882, 370, 502, 249]"
30,330.61,"[129, 5, 13, 142, 913, 411, 160, 165, 166, 41, 173, 560, 48, 434, 52, 59, 62, 205, 592, 82, 851, 83, 213, 86, 96, 104, 232, 107, 121, 952]"
19,286.77,"[129, 5, 142, 913, 411, 160, 165, 166, 434, 62, 205, 82, 851, 83, 213, 86, 96, 107, 121, 404]"
20,288.9,"[129, 5, 142, 913, 404, 411, 160, 165, 166, 434, 62, 205, 82, 851, 83, 213, 86, 96, 107, 121, 85]"
