n_nodes,influence,nodes
1,51.97,[160]
11,236.44,"[160, 801, 4, 5, 106, 107, 82, 212, 86, 87, 377, 62]"
5,146.29,"[160, 801, 5, 107, 82]"
71,418.84,"[2, 4, 5, 142, 21, 919, 157, 285, 160, 801, 928, 929, 418, 548, 165, 931, 420, 169, 553, 421, 936, 425, 426, 427, 939, 941, 562, 307, 303, 181, 952, 955, 444, 957, 62, 960, 449, 65, 450, 964, 969, 971, 972, 461, 976, 82, 83, 212, 84, 86, 87, 468, 218, 604, 92, 738, 612, 231, 359, 105, 233, 107, 103, 361, 377, 114, 499, 115, 121, 509, 664]"
7,174.16,"[160, 5, 107, 82, 499, 83, 86]"
4,130.71,"[160, 5, 107, 82]"
52,394.89,"[2, 5, 142, 21, 924, 160, 801, 169, 553, 44, 564, 181, 952, 443, 62, 960, 65, 450, 964, 969, 74, 971, 972, 461, 976, 82, 211, 83, 212, 86, 87, 468, 218, 604, 92, 121, 738, 99, 612, 103, 231, 359, 105, 107, 233, 361, 377, 114, 499, 115, 246, 249]"
3,109.63,"[160, 82, 107]"
7,186.91,"[160, 4, 5, 106, 107, 82, 212, 86]"
2,82.93,"[160, 5]"
18,282.63,"[4, 5, 160, 801, 82, 83, 212, 84, 86, 87, 211, 352, 377, 106, 107, 114, 115, 121]"
40,378.24,"[2, 5, 269, 13, 21, 160, 801, 546, 44, 181, 952, 62, 882, 65, 74, 82, 211, 83, 212, 84, 86, 87, 218, 478, 610, 99, 612, 249, 103, 105, 233, 107, 361, 377, 114, 115, 499, 498, 121, 509]"
6,167.85,"[160, 5, 106, 107, 82, 86]"
8,199.78,"[160, 5, 106, 107, 82, 212, 86, 87, 62]"
38,372.05,"[2, 5, 13, 269, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 83, 212, 84, 86, 87, 218, 478, 121, 610, 99, 612, 103, 105, 233, 107, 361, 882, 114, 115, 499, 377, 881]"
36,363.83,"[2, 4, 5, 142, 21, 160, 944, 952, 62, 960, 65, 82, 83, 84, 211, 86, 87, 729, 218, 121, 610, 89, 612, 103, 231, 359, 105, 107, 233, 377, 114, 115, 499, 498, 249, 509]"
20,304.63,"[5, 13, 269, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 83, 212, 84, 86, 87, 121]"
41,390.58,"[2, 5, 13, 269, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 83, 212, 84, 86, 87, 218, 478, 121, 610, 99, 612, 103, 105, 233, 107, 361, 377, 882, 114, 115, 499, 498, 249, 509, 183]"
29,344.13,"[2, 4, 5, 10, 142, 21, 793, 160, 801, 183, 952, 62, 65, 74, 714, 82, 211, 86, 87, 218, 121, 233, 105, 107, 361, 114, 499, 115, 377]"
15,266.02,"[160, 4, 5, 377, 106, 107, 82, 211, 212, 84, 86, 87, 114, 121, 115]"
44,393.88,"[2, 5, 13, 269, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 83, 212, 84, 86, 87, 218, 478, 121, 610, 99, 612, 738, 103, 359, 105, 106, 107, 233, 361, 377, 494, 878, 114, 115, 499, 498, 249, 509, 762]"
31,351.64,"[2, 5, 269, 13, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 212, 86, 87, 214, 218, 121, 233, 105, 107, 361, 114, 499, 115, 377, 322]"
30,345.55,"[4, 5, 10, 142, 21, 793, 160, 801, 567, 952, 183, 62, 65, 74, 82, 211, 212, 86, 87, 134, 218, 121, 233, 105, 107, 361, 114, 499, 115, 377]"
14,265.42,"[160, 121, 5, 106, 107, 13, 82, 114, 211, 212, 115, 86, 87, 377]"
33,356.89,"[5, 13, 21, 793, 160, 801, 183, 952, 62, 65, 74, 714, 82, 211, 212, 86, 87, 249, 359, 232, 233, 105, 107, 361, 377, 490, 114, 499, 115, 498, 121, 509, 22]"
24,321.65,"[5, 13, 21, 22, 793, 160, 801, 952, 62, 65, 714, 82, 211, 212, 84, 86, 87, 121, 231, 359, 105, 115, 377, 132]"
9,207.76,"[160, 5, 107, 13, 499, 84, 212, 86, 87, 62]"
27,338.15,"[2, 5, 21, 793, 160, 801, 183, 952, 62, 65, 74, 714, 82, 211, 212, 86, 87, 218, 233, 361, 107, 377, 114, 499, 115, 121, 69]"
17,276.64,"[160, 801, 65, 121, 5, 985, 107, 82, 83, 212, 84, 86, 87, 211, 377, 114, 115]"
10,231.17,"[160, 5, 106, 107, 13, 82, 114, 211, 115, 86, 121]"
21,311.99,"[4, 5, 13, 160, 801, 62, 448, 65, 714, 82, 211, 212, 84, 86, 87, 231, 359, 105, 107, 377, 115, 121]"
61,406.52,"[2, 4, 5, 10, 142, 21, 793, 160, 801, 427, 531, 941, 429, 303, 562, 307, 181, 183, 952, 955, 444, 957, 62, 960, 65, 449, 450, 964, 969, 74, 714, 971, 972, 461, 976, 82, 211, 212, 83, 86, 87, 84, 468, 218, 604, 92, 738, 612, 231, 359, 105, 233, 107, 103, 361, 377, 114, 499, 115, 121, 509]"
19,304.35,"[2, 4, 5, 142, 21, 160, 944, 952, 62, 65, 82, 83, 84, 86, 121, 106, 107, 114, 115, 377]"
13,242.8,"[160, 801, 5, 107, 13, 82, 114, 211, 212, 173, 86, 87, 121]"
63,412.72,"[2, 4, 5, 142, 21, 919, 664, 157, 285, 160, 801, 928, 929, 418, 548, 165, 931, 420, 169, 183, 952, 955, 444, 957, 62, 960, 65, 449, 450, 964, 969, 74, 714, 971, 972, 461, 976, 82, 211, 83, 212, 84, 86, 87, 468, 218, 604, 92, 738, 612, 231, 359, 105, 103, 107, 361, 377, 114, 499, 115, 121, 509, 470]"
37,370.44,"[2, 4, 5, 142, 21, 793, 160, 801, 183, 952, 62, 960, 65, 74, 82, 211, 83, 212, 84, 86, 87, 218, 478, 121, 610, 99, 612, 359, 105, 233, 107, 361, 114, 115, 499, 498, 377]"
45,394.81,"[2, 5, 269, 13, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 83, 212, 84, 86, 87, 218, 478, 610, 99, 612, 738, 249, 103, 359, 105, 106, 107, 233, 361, 377, 494, 878, 114, 115, 499, 498, 121, 762, 509, 42]"
55,400.63,"[2, 5, 13, 269, 21, 160, 801, 546, 939, 44, 303, 562, 307, 181, 952, 955, 62, 960, 65, 322, 449, 969, 74, 971, 972, 461, 976, 82, 211, 212, 83, 86, 87, 214, 84, 218, 468, 604, 92, 121, 738, 612, 231, 359, 233, 105, 107, 103, 361, 114, 499, 115, 377, 509, 66]"
26,326.2,"[2, 5, 160, 801, 434, 183, 952, 62, 65, 69, 74, 714, 82, 211, 586, 86, 87, 218, 121, 233, 361, 107, 114, 499, 115, 377]"
19,292.25,"[5, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 83, 84, 86, 87, 377, 121]"
64,413.5,"[2, 5, 13, 142, 21, 919, 664, 285, 157, 160, 801, 928, 929, 418, 548, 165, 931, 420, 169, 183, 952, 955, 444, 957, 62, 960, 65, 449, 450, 964, 969, 74, 714, 971, 972, 461, 976, 82, 211, 83, 212, 84, 86, 87, 468, 218, 470, 604, 92, 121, 738, 612, 231, 359, 105, 103, 107, 361, 114, 499, 115, 377, 509, 447]"
25,324.55,"[5, 13, 160, 801, 173, 181, 952, 62, 65, 74, 82, 211, 83, 86, 205, 218, 121, 233, 105, 107, 361, 114, 499, 115, 377]"
32,355.6,"[5, 13, 21, 160, 801, 546, 44, 181, 952, 62, 65, 74, 82, 211, 83, 86, 87, 218, 121, 233, 105, 107, 361, 377, 490, 114, 499, 115, 498, 249, 509, 120]"
57,401.36,"[2, 5, 269, 13, 21, 160, 801, 546, 931, 935, 181, 183, 952, 955, 444, 189, 957, 62, 960, 65, 216, 450, 964, 961, 74, 714, 972, 461, 591, 976, 82, 211, 83, 212, 84, 86, 87, 468, 218, 604, 92, 121, 738, 612, 231, 359, 105, 103, 107, 361, 494, 878, 114, 499, 115, 377, 509]"
58,402.71,"[2, 5, 142, 913, 21, 924, 160, 801, 931, 420, 169, 553, 44, 181, 183, 952, 955, 444, 957, 62, 960, 65, 449, 450, 964, 969, 74, 714, 971, 972, 461, 976, 82, 211, 83, 212, 84, 86, 87, 468, 516, 470, 604, 92, 121, 738, 612, 231, 359, 105, 103, 107, 361, 114, 499, 115, 377, 509]"
16,274.35,"[160, 5, 377, 106, 107, 944, 82, 83, 84, 21, 86, 114, 952, 121, 115, 62]"
53,399.02,"[2, 5, 269, 13, 21, 160, 801, 169, 553, 44, 564, 181, 952, 443, 62, 960, 65, 450, 964, 969, 74, 971, 972, 461, 976, 82, 211, 83, 212, 84, 86, 87, 468, 218, 604, 92, 121, 738, 99, 612, 103, 231, 359, 105, 107, 575, 361, 377, 114, 499, 115, 246, 249]"
69,415.51,"[2, 4, 5, 10, 142, 21, 793, 160, 801, 418, 931, 548, 165, 420, 421, 936, 169, 553, 425, 426, 427, 939, 941, 303, 562, 307, 181, 183, 952, 955, 444, 957, 62, 960, 65, 449, 450, 964, 969, 971, 972, 461, 976, 82, 83, 212, 84, 86, 87, 468, 218, 604, 92, 121, 738, 612, 231, 359, 105, 233, 107, 103, 361, 114, 499, 115, 377, 509, 283]"
