n_nodes,influence,obj,nodes
0.95,0.0,0.9929439435515484,"[5223, 1160, 2439, 1387, 3536, 5620]"
0.97,0.0,0.9934666143995818,"[6641, 5850, 2909, 230]"
0.96,0.0,0.9950346269436822,"[832, 5062, 2029, 5940, 6142]"
0.76,0.01,0.9870638965111721,"[7175, 1031, 1044, 20, 6166, 1556, 5145, 7195, 4136, 2603, 557, 4149, 3128, 1080, 3645, 575, 6726, 7240, 78, 89, 7258, 3162, 3164, 2144, 3415]"
0.92,0.0,0.9956879655037241,"[4733, 813, 6673, 5272, 2392, 1116, 2200, 5470, 7423]"
0.56,0.04,0.9340128054357768,"[3334, 1542, 2311, 3979, 143, 656, 1553, 2322, 1171, 19, 278, 6809, 3867, 1069, 7215, 2611, 5940, 2227, 2490, 7487, 832, 3394, 1859, 7618, 3906, 5062, 2374, 70, 7375, 3792, 2263, 7257, 861, 350, 5728, 6626, 6887, 7143, 6761, 4846, 1135, 4208, 623, 2550, 2424]"
0.47,0.04,0.9520449496929309,"[7176, 1419, 3727, 6302, 6178, 7331, 5156, 36, 5669, 1701, 2424, 3114, 1322, 4139, 6445, 429, 5167, 6194, 3123, 179, 1718, 2615, 7483, 956, 5185, 1985, 2241, 3906, 5193, 7375, 3792, 6225, 2263, 7257, 861, 350, 5728, 3681, 6626, 6887, 7143, 6761, 4846, 1135, 7599, 623, 2550, 2551, 4728, 2041, 6778, 6268, 5373, 5887]"
0.82,0.01,0.9874558996471972,"[4643, 36, 6665, 6188, 2605, 5275, 5649, 2706, 6173, 2837, 6167, 3352, 5242, 4027, 1884, 957, 3485, 4895, 4749]"
0.9,0.01,0.9943812883836404,"[1129, 7434, 6410, 813, 6673, 2872, 5272, 2392, 1116, 2200, 2090]"
0.94,0.0,0.9946426238076571,"[160, 4609, 5153, 4, 6407, 2930, 5726]"
