n_nodes,influence,obj,nodes
1.0,0.02,0.9784686685333591,[282]
0.91,0.05,0.9538476392777832,"[224, 290, 743, 361, 715, 335, 562, 631, 90, 60]"
0.55,0.16,0.8304528338321908,"[0, 258, 901, 262, 519, 8, 648, 394, 11, 909, 916, 789, 793, 285, 415, 800, 161, 802, 550, 425, 304, 945, 818, 824, 447, 582, 72, 848, 849, 721, 340, 982, 344, 94, 862, 739, 231, 873, 618, 492, 365, 496, 752, 882, 381, 767]"
0.49,0.2,0.7850728975572077,"[128, 768, 771, 516, 891, 647, 383, 10, 395, 397, 269, 655, 14, 532, 277, 663, 921, 410, 33, 547, 933, 678, 679, 38, 298, 939, 688, 564, 309, 694, 567, 56, 437, 314, 699, 565, 948, 950, 835, 963, 454, 329, 462, 976, 465, 84, 598, 470, 215, 857, 730, 219]"
0.04,0.36,0.44646133050111036,"[517, 10, 19, 20, 24, 540, 29, 543, 544, 40, 52, 55, 61, 576, 73, 587, 79, 591, 592, 602, 94, 105, 630, 129, 642, 132, 137, 139, 144, 150, 157, 159, 161, 167, 169, 190, 191, 196, 717, 734, 222, 231, 238, 239, 755, 252, 771, 778, 779, 789, 290, 802, 300, 816, 310, 318, 831, 322, 323, 843, 334, 336, 856, 348, 351, 873, 362, 877, 881, 370, 372, 889, 381, 389, 908, 397, 911, 399, 913, 914, 405, 923, 926, 414, 421, 940, 941, 430, 453, 966, 456, 974, 463, 474, 486, 502, 814]"
0.78,0.3,0.4918412667760934,"[86, 3, 121, 96, 160, 133, 419, 450, 63, 142, 62, 105, 801, 81, 375, 107, 4, 377, 129, 64, 172, 87, 635]"
0.2,0.28,0.6391812300859322,"[642, 422, 520, 20, 547, 552, 44, 120, 46, 48, 563, 578, 580, 78, 603, 92, 95, 609, 613, 625, 627, 117, 131, 132, 143, 154, 682, 683, 697, 700, 710, 713, 205, 718, 214, 731, 737, 762, 260, 267, 782, 788, 793, 795, 302, 833, 331, 335, 851, 343, 858, 859, 354, 359, 370, 379, 368, 395, 912, 922, 924, 412, 925, 418, 420, 426, 429, 433, 437, 950, 440, 444, 956, 976, 981, 982, 473, 490, 491, 501, 510]"
0.37,0.23,0.7258858742879213,"[384, 640, 3, 4, 261, 392, 638, 13, 658, 660, 533, 409, 796, 285, 30, 542, 416, 548, 421, 164, 939, 944, 946, 178, 818, 565, 813, 693, 311, 185, 571, 451, 195, 585, 970, 969, 457, 201, 462, 464, 722, 845, 470, 86, 856, 604, 839, 733, 477, 605, 349, 863, 744, 745, 619, 595, 109, 364, 111, 240, 754, 885, 615, 876]"
0.13,0.33,0.4997586173602394,"[7, 51, 570, 571, 590, 86, 598, 91, 93, 99, 620, 111, 624, 627, 119, 646, 648, 141, 143, 146, 658, 666, 155, 671, 170, 181, 189, 191, 706, 707, 195, 721, 211, 731, 223, 232, 744, 746, 751, 249, 254, 256, 770, 267, 792, 795, 796, 284, 290, 292, 307, 309, 827, 333, 334, 335, 851, 351, 360, 370, 375, 893, 895, 402, 409, 924, 925, 927, 935, 936, 425, 952, 954, 957, 446, 447, 958, 450, 965, 459, 975, 465, 470, 473, 475, 502, 510, 623]"
0.96,0.03,0.9730616974027227,"[507, 2, 838, 698, 191]"
