n_nodes,influence,obj,nodes
0.67,0.47,0.19999999999999996,"[419, 333, 96, 81, 11, 212, 209, 82, 211, 169, 295, 86, 83, 434, 285, 366, 121, 233, 132, 283, 546, 166, 160, 303, 172, 115, 4, 411, 180, 424, 107, 473, 405, 64]"
0.52,0.48,0.19999999999999996,"[87, 473, 2, 168, 13, 215, 132, 333, 115, 63, 83, 165, 434, 42, 74, 65, 114, 290, 180, 366, 62, 438, 533, 210, 233, 84, 408, 300, 183, 107, 6, 474, 256, 106, 450, 116, 367, 419, 412, 405, 86, 160, 371, 129, 184, 283, 170, 254, 404]"
1.0,0.36,0.0,[160]
0.97,0.43,0.0,"[160, 420, 107, 86]"
0.08,0.54,0.0,"[8, 522, 13, 20, 533, 22, 537, 574, 72, 587, 598, 646, 652, 143, 182, 185, 192, 195, 198, 202, 719, 215, 739, 744, 752, 242, 762, 763, 769, 770, 771, 775, 272, 273, 796, 798, 289, 299, 824, 319, 832, 837, 841, 846, 334, 849, 351, 358, 359, 877, 878, 365, 881, 882, 886, 888, 893, 389, 903, 394, 908, 913, 914, 401, 404, 917, 405, 408, 409, 411, 929, 427, 940, 429, 941, 431, 434, 435, 952, 445, 446, 451, 453, 966, 455, 975, 464, 977, 978, 976, 980, 471, 502]"
0.16,0.53,0.0,"[10, 522, 13, 549, 561, 564, 569, 570, 574, 72, 587, 598, 107, 129, 646, 652, 143, 657, 182, 185, 192, 195, 198, 202, 719, 215, 739, 744, 752, 242, 762, 763, 769, 770, 771, 775, 272, 273, 796, 798, 289, 299, 824, 319, 832, 837, 841, 334, 846, 849, 351, 358, 359, 877, 878, 365, 881, 882, 886, 888, 893, 389, 902, 394, 908, 401, 914, 409, 417, 932, 425, 940, 941, 434, 435, 952, 449, 451, 454, 966, 464, 977, 978, 984, 475]"
0.01,0.54,0.0,"[7, 522, 13, 17, 533, 549, 561, 564, 569, 570, 574, 72, 587, 822, 316, 242, 762, 763, 905, 831, 607, 396, 399, 769, 771, 389, 902, 272, 273, 796, 798, 289, 299, 824, 912, 917, 319, 334, 841, 849, 351, 358, 405, 365, 893, 408, 882, 878, 886, 888, 832, 923, 928, 846, 881, 433, 447, 877, 775, 908, 941, 977, 978, 984, 837, 359, 394, 914, 929, 427, 172, 445, 446, 453, 455, 975, 976, 401, 402, 980, 471, 483, 409, 926, 414, 417, 932, 940, 429, 431, 425, 952, 464, 475, 451, 966, 435, 486, 411, 942]"
0.1,0.53,0.19999999999999996,"[549, 45, 564, 62, 72, 587, 83, 86, 598, 96, 107, 142, 160, 166, 182, 185, 191, 192, 193, 195, 198, 202, 719, 215, 232, 744, 752, 242, 762, 763, 769, 770, 771, 264, 272, 273, 280, 796, 798, 289, 806, 299, 303, 816, 824, 319, 832, 841, 846, 334, 849, 351, 358, 359, 877, 878, 365, 881, 882, 371, 886, 888, 376, 893, 901, 389, 902, 393, 908, 401, 409, 932, 425, 940, 941, 429, 431, 433, 435, 952, 449, 451, 966, 454, 972, 977, 978, 984, 475, 508, 939]"
0.99,0.4,0.0,"[160, 249]"
1.0,0.29,0.19999999999999996,[128]
0.99,0.18,0.4,"[68, 753]"
1.0,0.17,0.4,[68]
1.0,0.06,0.8,[931]
0.98,0.42,0.0,"[160, 86, 107]"
0.71,0.48,0.0,"[9, 10, 522, 13, 914, 564, 493, 533, 574, 22, 404, 193, 195, 198, 917, 966, 185, 537, 570, 62, 107, 837, 192, 417, 525, 561, 434, 182, 86, 952]"
0.48,0.51,0.0,"[0, 5, 902, 393, 11, 908, 13, 141, 401, 20, 533, 22, 404, 917, 409, 160, 289, 417, 35, 932, 549, 425, 299, 940, 429, 941, 431, 939, 433, 435, 564, 182, 824, 569, 952, 192, 449, 451, 454, 966, 72, 587, 972, 977, 978, 598, 984, 475, 508, 502, 124, 381, 254]"
0.15,0.52,0.19999999999999996,"[4, 533, 546, 35, 549, 550, 564, 64, 83, 86, 115, 121, 132, 160, 166, 172, 180, 202, 231, 233, 770, 771, 775, 272, 273, 283, 796, 285, 798, 289, 806, 807, 295, 299, 303, 824, 319, 832, 841, 334, 846, 849, 351, 355, 358, 359, 365, 366, 878, 881, 882, 371, 886, 888, 893, 389, 902, 394, 401, 404, 917, 405, 409, 411, 417, 932, 934, 424, 425, 940, 429, 941, 433, 434, 435, 952, 449, 451, 454, 966, 464, 977, 978, 984, 473, 544]"
0.93,0.45,0.0,"[107, 115, 86, 5, 412, 13, 426, 160]"
0.19,0.53,0.0,"[0, 522, 13, 20, 22, 24, 537, 556, 561, 52, 564, 569, 570, 62, 574, 65, 72, 587, 81, 598, 107, 124, 182, 185, 192, 195, 215, 744, 762, 763, 769, 770, 771, 272, 273, 796, 798, 289, 299, 824, 319, 832, 837, 841, 846, 849, 859, 861, 351, 358, 874, 876, 878, 881, 882, 886, 888, 893, 381, 901, 908, 914, 917, 409, 411, 940, 941, 431, 433, 434, 435, 952, 449, 451, 966, 454, 464, 977, 978, 984, 475, 502]"
