n_nodes,influence,nodes
1,44.97,[699]
4,117.45,"[1383, 408, 699, 1052]"
7,227.86,"[538, 1221, 483, 2374, 3712, 2013, 699, 408]"
21,424.8,"[3712, 4225, 4355, 4356, 517, 773, 915, 1687, 408, 1052, 30, 31, 286, 1183, 699, 1221, 2374, 5191, 2013, 2665, 1146, 1404]"
8,251.83,"[3712, 4225, 1186, 2374, 408, 699, 2013, 30, 286]"
90,836.12,"[2564, 517, 7, 538, 1052, 29, 30, 31, 546, 34, 1072, 1089, 5185, 1093, 5191, 2634, 82, 2665, 1643, 1146, 3712, 4225, 4233, 144, 1687, 666, 1183, 160, 1194, 1709, 2735, 1200, 690, 699, 190, 1221, 720, 220, 733, 734, 230, 747, 1274, 768, 4355, 4356, 773, 1287, 775, 1289, 286, 3885, 1853, 322, 2374, 1350, 2377, 331, 1362, 877, 886, 902, 5515, 1421, 915, 3988, 408, 430, 942, 1457, 2993, 439, 1463, 2489, 958, 959, 962, 1498, 2013, 990, 482, 483, 6129, 2550, 502, 1018, 508, 4606, 1535, 4245]"
88,827.58,"[2564, 517, 7, 20, 538, 1052, 29, 30, 31, 837, 546, 1072, 1089, 1093, 5191, 2634, 82, 2665, 1643, 1146, 1200, 236, 3885, 350, 1421, 3988, 430, 2993, 1463, 2489, 958, 962, 990, 482, 6129, 3712, 4225, 4233, 1194, 1709, 2735, 220, 747, 734, 230, 720, 690, 1221, 699, 190, 1183, 160, 144, 145, 1687, 666, 4355, 4356, 773, 877, 1404, 886, 1274, 1287, 775, 1289, 1362, 2374, 331, 1350, 902, 5515, 322, 2550, 502, 4606, 1535, 915, 1853, 408, 286, 508, 942, 483, 2013, 1498, 1457, 959]"
32,527.83,"[3712, 4225, 2564, 517, 4356, 7, 773, 915, 1687, 408, 1052, 286, 1183, 30, 31, 699, 190, 958, 959, 1221, 2374, 5191, 2377, 1362, 2013, 350, 483, 2665, 747, 877, 1146, 4606]"
66,735.85,"[2564, 517, 7, 20, 1052, 30, 31, 34, 546, 1072, 60, 5181, 1089, 579, 1093, 5191, 2634, 82, 2665, 1643, 1146, 1635, 3885, 508, 886, 517, 3712, 4225, 773, 902, 4233, 775, 4356, 144, 915, 1687, 408, 666, 1183, 286, 1709, 1200, 2735, 207, 220, 720, 747, 734, 699, 190, 690, 942, 1457, 1853, 958, 959, 322, 2374, 2377, 331, 1362, 1498, 2013, 483, 1404, 877, 4606, 1535]"
59,694.78,"[3712, 4225, 2, 4355, 2564, 517, 877, 7, 4356, 775, 1543, 4233, 773, 915, 1687, 408, 666, 1052, 29, 30, 1183, 31, 286, 546, 34, 1194, 3885, 1072, 1457, 1200, 690, 439, 699, 1853, 190, 959, 322, 1350, 1221, 2374, 5191, 1093, 331, 2634, 82, 1362, 2013, 483, 2665, 747, 1643, 1146, 4606, 207, 734, 886, 2550, 1404, 1535]"
