n_nodes,influence,nodes
3,108.64,"[3712, 408, 2374]"
6,172.69,"[3712, 4356, 2374, 902, 408, 699]"
14,318.27,"[3712, 2564, 2374, 902, 775, 2665, 877, 30, 408, 699, 1052, 2013, 1374, 286]"
70,754.56,"[3712, 4225, 2, 2564, 517, 4356, 7, 902, 775, 1287, 1163, 5515, 4233, 773, 145, 915, 1687, 408, 666, 1052, 30, 1183, 286, 3885, 430, 2735, 1200, 690, 699, 60, 1853, 190, 959, 958, 1089, 962, 579, 196, 1093, 194, 5191, 2374, 1350, 2634, 2377, 331, 82, 1362, 220, 2013, 2665, 747, 877, 31, 1065, 942, 2234, 322, 1221, 207, 1117, 734, 483, 6812, 1643, 236, 2550, 3192, 1146, 255]"
72,763.31,"[3712, 2, 2564, 517, 4356, 4233, 902, 1072, 5515, 1146, 773, 1163, 58, 915, 408, 105, 1052, 30, 60, 1274, 7, 286, 699, 1287, 1093, 2374, 5191, 775, 1089, 579, 2013, 2665, 1643, 31, 656, 82, 877, 3192, 734, 230, 546, 236, 1065, 1183, 958, 1350, 2377, 2634, 2550, 1117, 1362, 194, 322, 196, 2234, 1687, 2984, 666, 892, 255, 747, 145, 1200, 1544, 190, 3885, 942, 1404, 430, 1853, 959, 483]"
88,825.55,"[2, 2564, 517, 7, 1052, 30, 31, 546, 60, 1089, 5191, 2634, 2665, 1643, 3192, 1146, 3712, 4225, 4233, 1163, 144, 145, 1687, 666, 1183, 160, 1709, 2735, 1200, 690, 2234, 699, 190, 194, 196, 1221, 207, 220, 733, 734, 230, 747, 236, 1272, 4356, 773, 775, 1287, 1806, 286, 3885, 1853, 322, 2374, 1350, 2377, 1362, 877, 886, 892, 1404, 902, 5515, 1425, 915, 3988, 408, 410, 934, 428, 430, 942, 2993, 1457, 439, 5562, 958, 959, 962, 2013, 990, 482, 483, 1011, 2550, 1018, 508, 1535]"
63,720.25,"[3712, 4225, 2, 2564, 517, 4356, 7, 773, 4233, 775, 1163, 5515, 902, 145, 915, 1687, 408, 1052, 30, 286, 1183, 546, 430, 2735, 2234, 699, 958, 194, 322, 962, 1221, 1350, 5191, 1065, 2374, 2634, 1195, 1093, 3885, 2377, 2013, 1200, 1117, 2665, 747, 877, 1146, 942, 690, 196, 60, 1853, 959, 190, 1089, 579, 483, 1643, 2550, 3192, 1274, 3695, 1535]"
5,157.48,"[3885, 699, 408, 1052, 286]"
81,799.44,"[2564, 517, 7, 533, 1052, 30, 31, 546, 1072, 58, 60, 1089, 579, 5191, 2634, 82, 1117, 2665, 1643, 3192, 1146, 3712, 4225, 4233, 1163, 656, 145, 1687, 666, 1183, 1195, 2735, 1200, 690, 2234, 699, 190, 194, 196, 733, 747, 1274, 255, 257, 4356, 773, 775, 1287, 1806, 286, 3885, 1853, 322, 2374, 1350, 2377, 331, 1362, 877, 1404, 892, 902, 5515, 1425, 915, 3988, 408, 430, 942, 958, 959, 962, 2013, 990, 483, 6129, 2550, 1018, 508, 1535, 4212]"
79,796.34,"[2, 2564, 517, 7, 1052, 30, 31, 546, 1065, 58, 60, 1089, 579, 1093, 5191, 2634, 82, 1117, 2665, 105, 1643, 3192, 1146, 3712, 4225, 4233, 656, 145, 1687, 666, 1183, 1195, 2735, 1200, 690, 2234, 699, 190, 194, 196, 1221, 1274, 255, 257, 4356, 773, 1287, 775, 1806, 286, 3885, 1853, 322, 2374, 1350, 2377, 1362, 877, 886, 892, 1404, 902, 5515, 1425, 915, 3988, 408, 410, 934, 430, 942, 958, 959, 962, 469, 2013, 483, 2550, 1535]"
33,526.43,"[3712, 4225, 2, 2564, 517, 773, 7, 4356, 775, 902, 915, 20, 1687, 408, 1052, 286, 1183, 31, 1200, 690, 699, 958, 1093, 2374, 5191, 2377, 2634, 2013, 483, 2665, 747, 877, 1146, 772]"
9,276.53,"[3712, 902, 2374, 408, 1274, 699, 1052, 2013, 30, 286]"
10,287.74,"[3712, 4225, 4356, 2374, 915, 408, 699, 1052, 2013, 30, 286]"
15,339.23,"[3712, 4225, 4356, 902, 775, 773, 2374, 2665, 877, 408, 699, 1052, 2013, 30, 286]"
20,405.33,"[3712, 4225, 517, 4356, 7, 775, 4233, 408, 1052, 286, 1183, 30, 31, 546, 699, 2374, 2013, 350, 483, 747, 877]"
77,785.11,"[3712, 4225, 2564, 517, 4356, 7, 773, 775, 4233, 1163, 902, 5515, 1287, 1274, 892, 145, 1425, 915, 1687, 408, 666, 1052, 30, 31, 286, 1183, 546, 1065, 1195, 3885, 430, 942, 1072, 1200, 690, 1093, 58, 2234, 60, 699, 958, 959, 190, 1089, 758, 579, 194, 2735, 962, 5191, 105, 1350, 2634, 331, 2374, 2377, 82, 1362, 1117, 2013, 483, 2665, 886, 1643, 747, 877, 1853, 196, 2550, 3192, 1146, 1404, 255, 6129, 1018, 508, 1535]"
66,739.86,"[3712, 4225, 2564, 517, 4356, 7, 775, 4233, 1287, 902, 773, 5515, 145, 915, 1687, 408, 666, 1052, 30, 31, 286, 1183, 546, 2234, 699, 958, 959, 194, 322, 196, 1093, 2374, 5191, 1350, 2377, 2634, 331, 1362, 2013, 1117, 483, 2665, 747, 877, 2550, 1274, 3885, 942, 2735, 430, 1200, 690, 1072, 60, 1853, 190, 58, 1089, 962, 1221, 1234, 82, 105, 1643, 3192, 1146, 876]"
