n_nodes,influence,nodes
1,52.89,[408]
92,846.58,"[3712, 2564, 517, 4356, 7, 773, 775, 902, 1287, 5515, 1687, 408, 546, 410, 1052, 29, 30, 31, 1065, 286, 34, 958, 2090, 699, 60, 1853, 190, 1089, 322, 2374, 5191, 58, 2634, 59, 2013, 350, 483, 5181, 2665, 1643, 743, 1183, 508, 3192, 690, 1277, 255, 194, 1221, 230, 796, 2856, 220, 1350, 331, 3934, 1386, 1274, 877, 886, 892, 734, 1362, 2377, 1195, 1404, 1421, 1425, 4233, 934, 428, 430, 3885, 145, 942, 1200, 2993, 1457, 4225, 1146, 439, 959, 469, 1498, 990, 482, 502, 1527, 1018, 4606, 3893, 4355]"
63,724.84,"[3712, 4225, 4355, 2564, 517, 4356, 7, 773, 775, 902, 5515, 4233, 1274, 1687, 408, 410, 1052, 29, 31, 1183, 286, 546, 34, 1065, 2090, 1072, 1200, 690, 58, 699, 60, 5181, 190, 1853, 958, 1089, 194, 322, 196, 1221, 959, 5191, 2374, 1350, 2634, 2377, 6608, 1362, 220, 2013, 734, 350, 3934, 483, 2665, 1386, 1643, 747, 508, 3192, 1146, 892, 4606]"
6,190.02,"[2374, 408, 1018, 699, 2013, 30]"
19,386.31,"[3712, 2564, 517, 902, 7, 408, 1052, 29, 286, 30, 31, 699, 2374, 2634, 2013, 483, 2665, 747, 1146]"
24,446.52,"[3712, 2, 2564, 517, 902, 4356, 7, 775, 773, 408, 1052, 30, 31, 286, 1183, 34, 699, 1853, 190, 2374, 2634, 2013, 483, 2665]"
88,828.49,"[2, 2564, 517, 538, 1052, 29, 30, 31, 546, 58, 2090, 34, 59, 60, 5181, 1089, 5191, 2634, 2665, 1643, 3192, 1146, 145, 1195, 230, 743, 1277, 255, 796, 2856, 3885, 3893, 1350, 331, 1386, 877, 886, 1200, 220, 734, 194, 1221, 690, 190, 699, 1404, 1421, 1183, 1425, 4233, 3712, 1687, 4225, 934, 428, 430, 2993, 1457, 439, 469, 1498, 2374, 2377, 3934, 892, 350, 1362, 322, 990, 482, 4355, 1853, 4356, 1274, 773, 286, 902, 775, 1417, 1806, 915, 3988, 408, 959, 2013, 483, 508, 4606]"
40,592.64,"[3712, 2564, 517, 902, 7, 4356, 775, 773, 1146, 1687, 408, 1052, 29, 30, 31, 286, 1183, 34, 1065, 699, 1853, 190, 958, 959, 322, 194, 2374, 5191, 2634, 2013, 734, 350, 483, 2665, 747, 1643, 877, 1274, 508, 4606]"
41,598.94,"[3712, 4225, 1018, 2564, 517, 4356, 7, 775, 773, 747, 902, 1146, 1274, 1687, 408, 1052, 1643, 29, 286, 1183, 30, 31, 34, 546, 699, 1853, 190, 958, 959, 322, 502, 2374, 5191, 2634, 2013, 350, 483, 2665, 877, 508, 4606]"
5,166.79,"[3712, 2374, 408, 2013, 30]"
14,332.31,"[3712, 2564, 517, 4356, 7, 1350, 2374, 286, 408, 699, 1052, 2013, 30, 1183]"
90,834.63,"[2, 2564, 517, 538, 1052, 29, 30, 31, 546, 58, 743, 2090, 59, 60, 5181, 1089, 5191, 2634, 2665, 1643, 3192, 1146, 145, 1195, 230, 796, 1277, 255, 34, 2856, 3885, 3893, 1350, 331, 1386, 877, 886, 1417, 942, 958, 502, 1527, 5515, 3712, 4225, 1404, 1421, 4233, 1425, 1687, 1200, 220, 120, 934, 428, 430, 2993, 1457, 439, 469, 1498, 1183, 690, 194, 1221, 699, 190, 1274, 990, 482, 4355, 4356, 773, 775, 286, 1853, 892, 322, 2374, 2377, 3934, 1362, 350, 902, 408, 483, 508, 4606, 959, 2013]"
16,367.5,"[3712, 483, 4356, 517, 2374, 902, 2665, 2634, 31, 408, 1146, 699, 1052, 2013, 30, 286]"
21,430.06,"[3712, 517, 902, 7, 775, 1687, 408, 1052, 30, 31, 1183, 286, 2090, 699, 1853, 190, 959, 2374, 2634, 2013, 747, 1146]"
