seed_set,spread,seed,communities,fairness,budget,time
"[6030, 5333, 4722]",33.26,3.0000000000000018,0.773155627637689,0.4173815300737329,15.000000000000552,4.0
"[4272, 3419, 3394, 1438]",118.08000000000001,4.000000000000003,0.486321040336564,0.45607353361294667,48.000000000000526,2.0
"[6880, 6872, 6792, 6644, 5983, 5750, 5486, 5422, 5195, 5177, 4115, 3571, 3443, 3121, 2987, 2754, 2708, 2215, 1114]",289.2,19.000000000000004,0.21475304071292667,0.1714998358530232,171.0000000000007,0.9999999999999998
"[5846, 4804]",110.08,2.000000000000001,0.43244049437544096,0.6270214114912965,82.00000000000117,0.9999999999999998
[4761],2.65,1.0,0.9307581850601453,0.8325546111576978,6.00000000000084,5.0
"[6554, 5506, 4504, 4365, 3740, 3738]",46.05,6.000000000000004,0.707259894461355,0.13979200297289962,24.000000000000263,3.0
[6784],8.66,1.0,0.8997584901665094,0.8325546111576978,7.000000000001496,5.0
"[6554, 5506, 4365, 3738, 2952]",91.21,5.0000000000000036,0.5119649520605579,0.08729026840889209,40.00000000000147,2.0
"[3924, 1802]",28.58,2.000000000000001,0.881226481547769,0.6294502343767944,5.000000000000184,5.0
"[6554, 4365, 4272, 3394, 2952, 2162]",205.52,6.000000000000004,0.34664460848392964,0.46272340356751673,76.00000000000033,0.9999999999999998
"[4882, 3992, 3731, 2634, 2167, 1675, 459, 277]",664.24,7.999999999999995,0.12960540913408403,0.46312091598342087,791.9999999999994,0.0
"[3885, 2167, 408]",803.15,3.0000000000000018,0.10244665818268461,0.6319913933667296,1122.9999999999998,0.0
"[6880, 6872, 6644, 6554, 6044, 5983, 5750, 5506, 5486, 5195, 5177, 4365, 3740, 3738, 3571, 3443, 3121, 2754]",221.30999999999997,18.000000000000004,0.27073347717760865,0.1618945854990882,115.00000000000114,0.9999999999999998
"[4492, 4009, 3885, 2167, 1846, 459, 408]",860.22,7.000000000000005,0.09631353402562282,0.4572734265523255,1484.9999999999989,0.0
"[2564, 1846, 1163, 904, 408]",880.88,5.0000000000000036,0.09312489556142989,0.6274633844057661,1621.999999999999,0.0
"[6999, 6822, 6817, 6792, 6554, 6103, 6044, 5854, 5842, 5803, 5683, 5597, 5554, 5506, 4828, 4790, 4765, 4565, 4365, 4225, 3785, 3747, 3740, 3738, 3719, 3712, 3491, 3411, 3287, 3279, 3256, 3254, 3234, 3012, 2783, 2774, 2765, 2758, 2708, 2215, 2179, 2142, 2006, 1880, 1710, 1667, 1232, 1166, 1158, 958, 516, 497]",938.5100000000001,52.0,0.10157338254758541,0.186699718779489,1781.0000000000011,0.0
"[1823, 1675]",215.15,2.000000000000001,0.2924402112261568,0.6294502343767944,129.00000000000102,0.9999999999999998
"[6999, 6926, 6822, 6817, 6644, 6103, 5983, 5896, 5854, 5842, 5683, 5636, 5597, 5554, 5486, 5269, 5066, 4828, 4790, 4565, 4225, 4116, 3785, 3747, 3571, 3491, 3443, 3411, 3287, 3279, 3256, 3254, 3234, 3012, 2783, 2774, 2765, 2758, 2464, 2448, 2215, 2142, 2075, 2006, 1880, 1710, 1232, 958, 776, 497, 408, 145]",999.8,52.0,0.07539500812037037,0.15840334213248708,2290.999999999998,0.0
"[5506, 5491, 4365, 3712, 1675, 1272, 408]",889.7699999999999,7.000000000000005,0.09410768135608427,0.43567238489576754,1687.0000000000014,0.0
"[2857, 1589]",169.52,2.000000000000001,0.37934381411710816,0.6294502343767944,106.00000000000142,0.9999999999999998
"[5592, 2570, 1675]",271.34,3.0000000000000018,0.2662643909184992,0.42142235578737663,125.99999999999906,0.9999999999999998
"[6926, 5610, 4065, 3353, 2802, 2448, 1675, 8]",329.34,7.999999999999995,0.20486346145912748,0.42631091888114026,219.00000000000125,0.9999999999999998
"[5890, 4225, 3972, 3885, 3712, 2564, 2374, 958, 560, 408, 190]",1069.97,10.999999999999998,0.08092777251115613,0.4200098468282055,3719.0,0.0
"[3712, 3184, 2167, 408]",859.33,4.000000000000003,0.09870389268613322,0.6458014703715215,1503.999999999999,0.0
[3712],576.74,1.0,0.18126826311543887,0.8325546111576978,617.9999999999999,0.0
"[6666, 3712]",609.25,2.000000000000001,0.17721610139956823,0.6270215770226848,621.9999999999993,0.0
"[5548, 2167, 1272, 408]",758.52,4.000000000000003,0.09255776136723048,0.645590188560856,1082.000000000001,0.0
"[6872, 5983, 5177, 3712, 2068, 1687, 1272, 1114, 915, 408, 144]",1007.17,10.999999999999998,0.07015658230055255,0.25021621387122583,2366.9999999999986,0.0
"[6859, 5630, 3712, 408]",843.51,4.000000000000003,0.10274953940147813,0.057499005608725895,1364.0,0.0
"[6872, 6680, 3712, 2068, 1687, 1272, 1114, 915, 408, 144]",999.04,9.999999999999996,0.07189558580317279,0.30180854617757535,2348.999999999999,0.0
[4225],379.77,1.0,0.2251678012236975,0.8325546111576978,313.9999999999986,0.0
"[5804, 5548, 3871, 3712, 2856, 2735, 2234, 1555, 1457, 1445, 1272, 408, 157, 58, 30]",1051.19,15.000000000000002,0.06406686654845173,0.3155680495278328,3042.9999999999995,0.0
"[6644, 5983, 5750, 5630, 5521, 5506, 5486, 5269, 5066, 3833, 3571, 3443, 2634, 2448, 2167, 2015, 1846, 1783, 1681, 1272, 459, 408, 145]",971.22,22.999999999999996,0.07054323015712638,0.2257608466601908,2181.0000000000005,0.0
"[6880, 6751, 5195, 2754, 1272, 915, 511]",615.59,7.000000000000005,0.11758176888933514,0.45807996423215624,662.0000000000008,0.0
"[3712, 915, 822, 787, 408, 144]",933.4699999999999,6.000000000000004,0.08554186481348203,0.6294502343767944,2061.9999999999995,0.0
"[6872, 6680, 5508, 4436, 3169, 2374, 2234, 2167, 2068, 2013, 1853, 1687, 1272, 1117, 1114, 979, 958, 915, 727, 408]",1144.03,19.999999999999993,0.05421190152666289,0.36046273418065167,4146.999999999999,0.0
"[5506, 3988, 2062, 915]",478.4,4.000000000000003,0.15788608188025388,0.45714331044065726,322.0000000000007,0.0
"[6554, 5630, 3885, 3871, 3833, 3738, 2735, 2374, 2234, 2167, 2013, 1853, 1687, 1117, 958, 933, 408, 196, 58, 30]",1171.26,19.999999999999993,0.057721203325396875,0.4226362125122469,5027.000000000001,0.0
"[3885, 408]",739.53,2.000000000000001,0.11199392140407449,0.6294502343767944,980.9999999999995,0.0
"[7050, 5506, 4233, 4225, 3988, 3885, 3712, 3008, 2949, 2735, 2374, 2234, 2013, 1925, 1853, 1272, 1117, 958, 915, 449, 408, 196, 58, 30]",1217.23,24.0,0.056006068526013086,0.33544012653445354,6075.999999999998,0.0
"[5630, 4349, 3885, 2735, 2374, 2234, 2013, 1853, 1117, 958, 408, 196, 58, 30]",1137.67,14.0,0.06006727677432577,0.47392119252197795,4448.999999999999,0.0
"[5109, 4225, 2564, 915, 538, 408, 30]",954.18,7.000000000000005,0.07279520614714852,0.6270219386752728,2176.0000000000005,0.0
