n_nodes,influence,communities,nodes
87.0,105.27,530,"[524, 1039, 2066, 22, 25, 3614, 544, 4641, 5665, 2083, 4654, 4143, 3633, 5681, 2616, 5695, 66, 2115, 1605, 71, 3146, 2635, 586, 4174, 4692, 6238, 612, 6268, 3198, 4226, 4237, 3729, 1186, 2217, 2732, 2221, 3247, 5303, 1212, 2249, 2767, 2265, 746, 1771, 750, 762, 252, 4861, 255, 1799, 2830, 1815, 1304, 4891, 5404, 1825, 1828, 4396, 3386, 5946, 331, 1883, 1886, 2915, 3433, 4458, 2924, 366, 2939, 3454, 3461, 5516, 912, 2452, 1955, 5032, 2484, 1463, 1978, 1980, 4029, 1473, 3523, 3536, 3538, 6101, 1495]"
56.00000000000001,66.18,295,"[5504, 5764, 5509, 3462, 2693, 2824, 5385, 3209, 4998, 3086, 4862, 5518, 5391, 275, 6038, 2841, 1050, 2075, 925, 1956, 805, 1447, 2732, 3507, 2615, 3257, 2880, 5697, 5956, 4297, 5323, 588, 4814, 1742, 976, 5841, 2901, 4821, 4695, 2647, 4313, 3925, 4957, 1886, 5982, 3816, 1000, 6250, 3179, 5996, 5610, 3574, 888, 5754, 380, 2174]"
7.000000000000005,7.83,29,"[1987, 4777, 4110, 3407, 1046, 3639, 2714]"
92.0,114.87,613,"[1540, 525, 2576, 531, 553, 1580, 2096, 6192, 5685, 4665, 2109, 3136, 5697, 2131, 3162, 1119, 2656, 119, 1657, 5243, 2691, 4227, 2181, 2698, 2188, 5116, 147, 2741, 3779, 3268, 196, 1221, 711, 3785, 3279, 3797, 1238, 5340, 4316, 2277, 4338, 1782, 3837, 778, 2840, 3865, 2859, 301, 2863, 4917, 828, 1341, 3395, 1860, 2884, 3398, 2889, 1875, 855, 4446, 355, 1894, 3945, 4458, 373, 1928, 5527, 5017, 6049, 4515, 4005, 1960, 1456, 1969, 434, 5555, 2996, 456, 6095, 1489, 1496, 2528, 2019, 2532, 4579, 2534, 1514, 1515, 6123, 6131, 1523, 4604]"
9.999999999999996,11.98,48,"[5024, 2240, 4770, 68, 4518, 4744, 2698, 237, 730, 5499]"
20.999999999999996,26.86,142,"[1155, 2307, 5291, 4395, 1585, 5427, 1971, 704, 3776, 329, 1098, 1227, 969, 594, 979, 4446, 4836, 3058, 3958, 5116, 127]"
48.0,55.45,229,"[2433, 653, 3342, 2959, 3603, 5143, 797, 415, 672, 1697, 546, 1828, 4388, 1958, 4009, 2090, 1321, 2349, 1457, 1791, 3636, 53, 3258, 3643, 1851, 4666, 445, 959, 2625, 2636, 1997, 4813, 3800, 2523, 5596, 6112, 3553, 5472, 2403, 4582, 1262, 3824, 498, 3571, 2420, 5621, 4860, 1535]"
8.999999999999996,14.23,97,"[3456, 5993, 6076, 2066, 2644, 5335, 1752, 5468, 5471]"
88.0,108.09,542,"[4098, 5647, 3606, 25, 5657, 4125, 4138, 5681, 1586, 6202, 577, 587, 2131, 6228, 2136, 5214, 4200, 1649, 5748, 117, 6286, 656, 1172, 3224, 3225, 159, 1707, 1199, 5812, 2743, 5312, 1731, 5833, 2251, 719, 4818, 5844, 1238, 733, 2275, 3303, 2283, 3820, 1773, 4850, 2304, 2306, 2834, 2326, 4382, 4895, 3358, 1314, 3875, 1331, 4406, 5946, 2364, 2371, 4934, 4423, 849, 869, 5993, 4461, 1399, 1407, 4991, 2946, 3466, 3485, 5031, 5554, 4018, 1989, 2504, 4049, 985, 3041, 1506, 5606, 1511, 4586, 3053, 2029, 499, 506, 3579]"
1.0,1.0,1,[4819]
