n_nodes,influence,obj,nodes
0.83,0.0,0.9447348767737117,"[6272, 1153, 2950, 6139, 4680, 88, 1642, 1131, 3628, 4426, 3882, 4914, 2419, 1716, 5142, 2744, 283, 3966]"
0.83,0.0,0.9484690067214339,"[6112, 2626, 1092, 1432, 2405, 135, 3817, 3114, 1807, 5950, 3057, 434, 1810, 3032, 4728, 5883, 2621, 5534]"
0.17,0.02,0.6071695294996267,"[5121, 4616, 523, 2572, 5647, 3093, 2584, 4639, 6178, 1063, 5692, 3652, 69, 6213, 5743, 4211, 1662, 3710, 2187, 143, 2195, 6298, 165, 3751, 2731, 1707, 3762, 2747, 1217, 2753, 4289, 4297, 205, 4302, 4307, 222, 1247, 2788, 5862, 2284, 240, 3834, 1793, 2828, 3341, 2839, 5917, 1310, 1826, 1830, 4392, 4906, 1325, 2872, 3395, 4420, 2376, 4940, 853, 1879, 2906, 4963, 3439, 1905, 5491, 883, 2949, 6037, 6040, 414, 3487, 934, 4519, 5035, 4019, 446, 4040, 3536, 3031, 5591, 2014, 5610, 1519, 3583]"
0.96,0.0,0.9648991784914115,"[4675, 1157, 1968, 5880, 3359]"
0.26,0.01,0.7289021657953697,"[4737, 2435, 3130, 5894, 263, 2312, 4238, 6158, 6159, 5393, 654, 3603, 662, 663, 2840, 2071, 3993, 5788, 2973, 2462, 5022, 6173, 674, 1187, 5884, 4390, 934, 3369, 1837, 1711, 6064, 47, 3506, 2228, 5045, 5303, 1721, 5434, 3259, 444, 1595, 1214, 3903, 6205, 1601, 3906, 451, 1986, 2117, 2118, 5191, 2127, 3540, 5973, 5462, 1238, 2903, 734, 4071, 1640, 3816, 1642, 3565, 1646, 3055, 2672, 2930, 4594, 2291, 3189, 3955, 1271, 1401, 3194, 3964]"
0.17,0.02,0.6661687826736371,"[4613, 2580, 3606, 537, 5661, 5151, 4129, 6186, 566, 5689, 591, 3159, 6232, 5721, 1134, 1654, 1659, 6269, 4742, 1670, 6288, 6290, 4781, 3248, 2741, 3769, 5309, 4296, 3273, 1225, 3791, 723, 213, 3292, 4321, 1770, 5866, 2291, 245, 254, 3839, 5376, 4881, 2325, 4894, 5921, 3882, 2347, 2349, 1844, 4918, 3389, 317, 5441, 4931, 1349, 2891, 2384, 2388, 1884, 1375, 4962, 3434, 881, 2424, 3451, 1406, 6025, 1940, 1942, 2967, 1434, 5548, 2486, 6078, 3530, 4560, 1491, 6106, 6116, 4592, 6132, 5623, 504]"
0.18,0.02,0.7102315160567587,"[3584, 3595, 2573, 5133, 528, 1043, 2076, 5661, 3105, 1060, 6182, 2606, 2616, 6206, 2112, 6219, 4200, 4713, 6248, 5739, 2156, 5741, 6261, 3706, 6270, 132, 659, 4760, 1198, 5809, 4820, 3289, 5850, 1757, 1253, 2288, 5879, 3321, 3834, 3846, 284, 1820, 3882, 5931, 1322, 811, 2871, 2361, 832, 1348, 5447, 4936, 1352, 2891, 3919, 1876, 5982, 2912, 355, 868, 1386, 3946, 6002, 5492, 5500, 1930, 5013, 2459, 4000, 1953, 5033, 1451, 4013, 4532, 4020, 5045, 444, 1983, 2500, 4036, 6110, 2527, 1020]"
0.79,0.0,0.9185959671396564,"[5763, 4870, 4233, 6027, 3723, 5906, 5268, 5270, 2329, 538, 2715, 6172, 2465, 5545, 3260, 464, 343, 5720, 3415, 111, 1520, 4223]"
0.49,0.01,0.8140403286034354,"[5382, 6023, 5258, 4619, 2832, 2323, 3604, 3988, 6291, 1686, 6168, 3747, 2215, 1065, 2858, 3881, 6190, 5811, 312, 2488, 3771, 2748, 3388, 5185, 1731, 4549, 3143, 4425, 4170, 332, 4814, 2254, 5457, 4177, 3413, 4697, 219, 1373, 1118, 1120, 4833, 4194, 2021, 999, 5354, 1258, 2797, 4846, 502, 3447, 3324, 4292]"
0.16,0.02,0.6116504854368932,"[4608, 523, 2572, 5647, 3093, 2584, 4639, 6178, 1063, 5692, 3652, 69, 6213, 5743, 4211, 1662, 3710, 3712, 2187, 143, 2195, 6298, 165, 3751, 2731, 1707, 3762, 2747, 1217, 2753, 4289, 4297, 205, 4302, 4307, 222, 1247, 2788, 5862, 2284, 240, 3834, 1793, 2828, 3341, 2839, 5917, 1310, 1826, 1830, 4392, 4906, 1325, 2872, 3395, 4420, 2376, 4940, 853, 1879, 2906, 4963, 3439, 1905, 5491, 883, 2949, 6037, 6040, 414, 3487, 934, 4519, 5035, 4019, 446, 4040, 3536, 3031, 5591, 2014, 5610, 1519, 3583, 1538]"
