n_nodes,influence,obj,nodes
0.49,0.04,0.6920154213870062,"[546, 74, 687, 7298, 3590, 2183, 6795, 6285, 530, 1043, 7194, 4634, 154, 4637, 4765, 7330, 1488, 2738, 822, 1211, 5822, 2624, 4801, 6850, 2119, 3271, 712, 4813, 5328, 6227, 6867, 1622, 4182, 855, 4701, 5344, 97, 2147, 3684, 1764, 228, 7271, 103, 3817, 5226, 4202, 99, 6774, 1654, 1145, 1275, 511]"
0.82,0.01,0.5127798431336665,"[513, 7073, 4484, 1612, 7565, 2318, 6030, 1295, 750, 5467, 3508, 7092, 3380, 2359, 4472, 2457, 1621, 2875, 7280]"
0.49,0.04,0.6985175102662737,"[7298, 3590, 2183, 6795, 6285, 530, 1043, 154, 4634, 7194, 4765, 4637, 546, 7330, 3879, 2856, 1321, 687, 6959, 2738, 822, 1211, 5822, 2624, 4801, 6850, 2119, 3271, 712, 74, 4813, 1488, 5328, 6227, 6867, 1622, 4182, 855, 4701, 5344, 97, 2147, 3684, 1764, 228, 7271, 103, 3817, 5226, 99, 1145, 2986]"
0.85,0.01,0.4810292604765509,"[2624, 97, 2147, 516, 4701, 3590, 2119, 3684, 2150, 5679, 4634, 6227, 1622, 4182, 7194, 4637]"
0.95,0.02,0.34279643694801554,"[257, 546, 65, 1167, 7055, 759]"
0.47,0.04,0.7028759692181092,"[7298, 3590, 2183, 6795, 6285, 530, 1043, 154, 4634, 7194, 4765, 4637, 546, 3879, 2856, 1321, 7330, 687, 6959, 2738, 1211, 5822, 822, 4801, 6850, 3271, 712, 74, 2624, 2119, 4813, 1488, 5328, 6867, 168, 5344, 6227, 1622, 4182, 1764, 228, 103, 3817, 1145, 2986, 4701, 6643, 2000, 2147, 3684, 97, 7271, 99, 5226]"
0.81,0.04,0.4592015850090905,"[5146, 1612, 1622, 4182, 4701, 170, 65, 2132, 90, 115, 225, 99, 136, 756, 1270, 1145, 1645, 166, 973, 822]"
0.99,0.01,0.21236581298077373,"[170, 973]"
0.98,0.02,0.2514997192580519,"[138, 170, 2737]"
0.52,0.07,0.408258446889351,"[1551, 846, 530, 555, 43, 561, 2104, 1593, 2105, 2107, 2109, 65, 90, 108, 115, 119, 99, 1145, 638, 656, 145, 148, 669, 1725, 1747, 788, 1269, 811, 128, 136, 648, 139, 1167, 137, 147, 138, 849, 237, 6774, 1654, 5774, 1759, 288, 869, 170, 2027, 398, 511, 888]"
0.63,0.05,0.6293967631782388,"[128, 257, 7298, 391, 1416, 136, 1551, 1167, 145, 788, 7194, 822, 5822, 2624, 65, 4801, 6850, 836, 326, 2119, 3271, 712, 4813, 846, 5328, 6227, 6867, 2006, 1622, 4182, 855, 4701, 225, 97, 5347, 2147, 756, 2203]"
0.7,0.06,0.46244389684355236,"[132, 2055, 138, 654, 398, 530, 154, 669, 157, 546, 170, 555, 43, 564, 1593, 65, 579, 1609, 6227, 1622, 4182, 90, 864, 99, 101, 115, 1654, 118, 1145, 638, 3441]"
0.95,0.02,0.3419174912855494,"[6370, 170, 145, 116, 2327, 7298]"
0.78,0.04,0.533307421170595,"[145, 1954, 546, 170, 43, 4658, 564, 822, 1593, 2624, 65, 1486, 5328, 849, 90, 4701, 97, 2147, 3684, 7271, 115, 1145, 2812]"
0.79,0.04,0.5134261818779988,"[1615, 530, 170, 4658, 822, 546, 2624, 65, 5328, 43, 849, 90, 4701, 97, 564, 2147, 3684, 7271, 115, 1145, 1486, 1593]"
0.86,0.03,0.46857993053661495,"[2624, 65, 4801, 7194, 6850, 836, 99, 391, 1416, 170, 3886, 1167, 1551, 822, 5822]"
0.74,0.06,0.4211950230516066,"[132, 2055, 138, 654, 530, 154, 669, 157, 546, 166, 170, 43, 1194, 4658, 564, 2741, 1719, 1593, 65, 1609, 90, 99, 115, 1654, 118, 1145, 638]"
0.83,0.04,0.445005946916474,"[128, 257, 669, 286, 546, 166, 171, 1323, 555, 43, 945, 564, 1719, 311, 3385, 1593, 101, 1145]"
0.73,0.06,0.39311711410870653,"[546, 43, 1593, 1622, 101, 1604, 90, 1609, 65, 139, 654, 115, 1654, 118, 99, 154, 157, 669, 166, 1145, 170, 396, 1167, 132, 655, 147, 128, 1270]"
0.47,0.07,0.5792626727365138,"[128, 257, 7298, 132, 391, 139, 398, 654, 401, 1554, 920, 282, 4449, 154, 157, 286, 546, 669, 166, 295, 1194, 2040, 170, 555, 43, 1719, 564, 822, 1884, 1593, 4701, 1759, 97, 2147, 3684, 869, 7271, 65, 4202, 2027, 215, 5226, 6643, 1270, 1269, 1654, 1145, 118, 638, 225, 99, 239, 115, 756]"
0.78,0.05,0.4388602585851211,"[128, 257, 669, 286, 546, 166, 171, 1323, 555, 43, 945, 564, 311, 1719, 1593, 3385, 1740, 90, 225, 101, 115, 1270, 1145]"
0.67,0.06,0.42554293856038816,"[546, 43, 1593, 1622, 1604, 139, 101, 115, 1654, 1609, 90, 654, 118, 99, 1145, 154, 65, 669, 396, 157, 1167, 655, 147, 128, 1270, 5011, 170, 166, 1001, 1002, 1003, 510, 3071, 132]"
0.75,0.05,0.3896665881432977,"[128, 132, 139, 396, 654, 1167, 154, 669, 157, 546, 166, 170, 43, 1593, 65, 1604, 1609, 1622, 90, 99, 101, 115, 1654, 118, 1145, 886]"
0.83,0.03,0.4968372039072625,"[128, 346, 65, 7055, 2653, 3626, 3392, 1167, 1145, 6227, 138, 4182, 2150, 2130, 2119, 6795, 4249, 2624]"
0.8,0.04,0.5071827379286888,"[132, 2055, 138, 654, 530, 154, 669, 5822, 2624, 5328, 170, 849, 4701, 2285, 2147, 3684, 7271, 65, 115, 1145, 90]"
0.66,0.06,0.42551291614227393,"[128, 257, 132, 139, 396, 654, 1167, 655, 147, 5011, 154, 669, 157, 546, 166, 170, 43, 1593, 65, 1604, 1609, 90, 99, 101, 1001, 1002, 1003, 115, 1654, 118, 1270, 1145, 510, 3071, 1041]"
0.88,0.04,0.311908016581379,"[128, 546, 132, 166, 170, 139, 396, 43, 654, 1167, 157, 154, 669]"
0.83,0.04,0.44815044656165204,"[546, 43, 1593, 1622, 286, 171, 1323, 555, 101, 945, 564, 1719, 313, 3385, 1145, 128, 166, 669]"
0.67,0.06,0.4936341077276063,"[128, 546, 132, 166, 170, 139, 396, 43, 654, 1167, 157, 154, 669, 2311, 286, 802, 168, 555, 427, 171, 17, 564, 822, 5822, 1601, 714, 206, 2130, 1747, 3684, 172, 111, 6895, 242]"
0.76,0.05,0.40212318767178734,"[128, 257, 132, 139, 396, 654, 1167, 655, 147, 5011, 154, 7271, 157, 546, 166, 43, 65, 1593, 170, 1604, 1609, 90, 99, 101, 1270]"
0.36,0.05,0.7365429413683036,"[546, 43, 1593, 1622, 101, 1604, 427, 1323, 555, 5328, 65, 4765, 4637, 4701, 5663, 154, 7073, 2624, 7330, 4516, 4006, 166, 6952, 3684, 7271, 97, 2147, 5246, 4651, 945, 1454, 128, 2609, 2738, 5555, 7092, 822, 1211, 5822, 5183, 1601, 4801, 6850, 836, 326, 2119, 3271, 712, 967, 3017, 4813, 1485, 6605, 5072, 6227, 6867, 6099, 855, 4182, 3540, 3541, 5344, 228, 4586, 4588]"
0.74,0.06,0.44873705598070723,"[128, 546, 132, 166, 170, 139, 396, 43, 654, 1167, 157, 154, 669, 215, 5226, 6643, 1270, 1269, 1654, 1145, 118, 638, 5700, 99, 239, 115, 756]"
0.48,0.07,0.6034681034775999,"[128, 257, 132, 139, 396, 654, 655, 147, 5011, 154, 669, 157, 286, 546, 166, 295, 1194, 43, 170, 555, 564, 822, 1719, 1593, 65, 1604, 1609, 215, 1884, 4701, 1759, 4449, 97, 99, 2147, 3684, 869, 7271, 225, 4202, 2027, 5226, 239, 6643, 115, 1269, 1270, 1654, 2040, 1145, 118, 756, 638]"
0.69,0.05,0.5626176119751163,"[2055, 298, 3684, 7271, 5328, 770, 4701, 65, 797, 90, 415, 555, 101, 171, 1332, 638, 187, 3775, 1740, 6360, 2907, 2656, 1507, 255, 215, 225, 295, 170, 973, 849, 369, 1270]"
0.79,0.04,0.5540724517673536,"[128, 7298, 132, 139, 396, 654, 1167, 4634, 2285, 115, 1145, 154, 2392, 2624, 65, 2147, 3684, 7271, 662, 920, 4701, 5822]"
0.71,0.06,0.4471021402008627,"[128, 257, 132, 137, 139, 396, 654, 1167, 655, 147, 5011, 157, 669, 546, 166, 170, 43, 1593, 65, 1604, 1609, 90, 99, 101, 1001, 1002, 1003, 115, 1145, 5917]"
