n_nodes,influence,nodes
3,858.9,"[483, 2013, 1687]"
1,611.29,[2013]
6,990.21,"[483, 2374, 2634, 4411, 60, 2013]"
26,1148.96,"[775, 4626, 3091, 915, 4886, 1687, 1052, 34, 3618, 2728, 2483, 60, 2374, 4168, 2634, 1743, 1360, 6096, 1362, 1366, 475, 2013, 1375, 4066, 483, 3556]"
33,1168.01,"[775, 4626, 3091, 915, 4886, 1687, 1052, 34, 3618, 2728, 2483, 60, 2374, 4168, 2634, 1743, 1360, 6096, 1362, 1366, 2329, 475, 6492, 2013, 5597, 1375, 1761, 2273, 483, 3556, 3173, 3433, 1791]"
7,1032.3,"[2273, 483, 2374, 2634, 1687, 4411, 60, 2013]"
19,1126.36,"[3091, 915, 1687, 1052, 34, 3618, 2728, 60, 2374, 4552, 4168, 2634, 1743, 1360, 1362, 214, 1751, 2013, 483]"
5,982.29,"[483, 2374, 2634, 60, 2013]"
27,1152.94,"[775, 4626, 3091, 915, 4886, 1687, 1052, 34, 3618, 2728, 2483, 60, 2374, 4168, 2634, 1743, 1360, 6096, 1362, 1366, 475, 2013, 1375, 4066, 483, 3556, 1810]"
21,1129.43,"[3091, 915, 4886, 1687, 1052, 34, 3618, 2728, 2483, 60, 2374, 4552, 4168, 2634, 1743, 1360, 6096, 1362, 214, 1751, 2013, 483]"
2,810.25,"[483, 2374]"
28,1156.15,"[775, 4626, 3091, 915, 4886, 1687, 1052, 34, 3618, 2728, 2483, 60, 196, 2374, 4552, 4168, 2634, 1743, 1360, 6096, 1362, 1366, 475, 2013, 1375, 4066, 483, 5577]"
10,1068.47,"[483, 2374, 775, 2634, 3091, 915, 2483, 1687, 4698, 60, 2013]"
24,1142.87,"[775, 4626, 915, 1687, 1052, 34, 3618, 2728, 2483, 60, 2374, 4552, 4168, 2634, 1743, 1360, 6096, 1362, 214, 1751, 3161, 2013, 483, 1113]"
11,1075.55,"[483, 2374, 2634, 4626, 915, 6196, 3091, 2483, 1687, 1362, 60, 2013]"
15,1103.81,"[483, 2374, 775, 2634, 60, 1743, 1360, 4626, 1362, 915, 3892, 214, 1687, 1052, 2013]"
40,1176.8,"[775, 1810, 3091, 4626, 915, 4886, 1687, 1052, 34, 3618, 2728, 2483, 60, 196, 2374, 4552, 4168, 2634, 3402, 6603, 1227, 1743, 1360, 6096, 1362, 214, 1751, 1366, 5848, 730, 475, 4698, 2013, 6492, 1375, 483, 3556, 3433, 1791, 3470]"
8,1057.53,"[483, 2374, 775, 2634, 915, 1687, 4505, 60, 2013]"
16,1110.37,"[2273, 483, 485, 2374, 775, 2634, 1052, 1743, 1360, 1362, 915, 214, 1687, 60, 2013, 2605]"
13,1086.87,"[2273, 483, 2374, 2728, 4168, 2634, 60, 1743, 3091, 915, 1687, 1052, 2013]"
18,1119.62,"[34, 483, 2374, 2728, 4552, 4168, 2634, 60, 1743, 1360, 1362, 3091, 915, 214, 1687, 1052, 2013, 4867]"
38,1175.57,"[775, 4626, 3091, 915, 3771, 1687, 1052, 34, 3618, 2728, 2483, 60, 196, 2374, 4552, 4168, 2634, 3402, 6603, 1227, 1743, 1360, 6096, 1362, 214, 1751, 1366, 5848, 730, 475, 4698, 2013, 6492, 1375, 483, 3556, 3433, 1791]"
4,932.18,"[2374, 2634, 60, 2013]"
17,1111.55,"[483, 2374, 4552, 2728, 4168, 2634, 60, 1743, 1360, 1362, 3091, 915, 214, 1687, 1052, 2013, 3612]"
31,1163.15,"[775, 1810, 3091, 4626, 915, 4886, 1687, 1052, 34, 3618, 2728, 2483, 60, 2374, 4168, 2634, 1743, 1360, 1362, 1366, 4698, 475, 6492, 2013, 1375, 1761, 4578, 2273, 483, 3556, 5355]"
33,1172.67,"[775, 4626, 3091, 915, 1687, 1052, 34, 3618, 2728, 2483, 60, 196, 2374, 4552, 4168, 2634, 1743, 1360, 6096, 1362, 1366, 475, 6492, 2013, 321, 1375, 1761, 2273, 483, 3556, 3173, 3433, 3070, 1791]"
7,1023.14,"[483, 2374, 915, 1045, 1687, 60, 2013]"
19,1128.6,"[915, 1687, 1052, 5666, 34, 2728, 3892, 60, 2374, 4552, 4168, 2634, 1743, 1360, 1362, 214, 1751, 2013, 483, 464]"
22,1136.11,"[775, 4626, 3091, 915, 4886, 1687, 2329, 1052, 34, 3618, 2728, 60, 2374, 4168, 2634, 1743, 1360, 6096, 1362, 1366, 475, 6492, 2013]"
14,1091.93,"[2273, 483, 2374, 2728, 4168, 2634, 1052, 1743, 3091, 915, 1687, 60, 2013, 3012]"
