n_nodes,influence,nodes
1,653.31,[2374]
3,939.61,"[408, 2374, 959]"
54,1252.46,"[4225, 408, 285, 6942, 29, 30, 6689, 34, 2979, 4780, 2993, 6578, 5556, 2489, 58, 4538, 443, 958, 959, 5440, 6079, 3905, 194, 63, 4164, 2374, 5191, 6214, 969, 6730, 2634, 5580, 2763, 5961, 71, 2377, 76, 3149, 3663, 6735, 2011, 5083, 2013, 3293, 2273, 6117, 1510, 5100, 1647, 2543, 6129, 2550, 6646, 4858]"
37,1221.43,"[4225, 408, 796, 1052, 29, 30, 34, 5027, 5029, 2489, 4538, 4411, 58, 443, 958, 6591, 5440, 3905, 194, 959, 4164, 2374, 5191, 6214, 969, 6730, 2634, 1871, 207, 3025, 2013, 99, 1510, 2543, 6129, 2550, 6646]"
19,1163.76,"[1430, 408, 30, 34, 2979, 2489, 58, 443, 958, 959, 5440, 194, 2374, 5191, 71, 2634, 5707, 1497, 2013]"
21,1189.18,"[408, 796, 29, 1052, 285, 30, 2489, 58, 443, 958, 959, 5440, 194, 2374, 5191, 4356, 2634, 5707, 1497, 2013, 5604, 2413]"
6,1009.66,"[2374, 408, 1052, 30, 959, 5238]"
53,1249.55,"[4225, 4617, 408, 1052, 29, 6942, 796, 285, 30, 34, 2993, 6578, 4401, 5556, 2489, 4538, 58, 443, 958, 959, 5440, 6079, 3905, 194, 63, 4164, 2374, 5191, 6214, 969, 6730, 2634, 5580, 2763, 5961, 2377, 1871, 207, 3027, 3409, 470, 2011, 5083, 2013, 2273, 6117, 1510, 1257, 5100, 1647, 2543, 6129, 2550]"
10,1122.42,"[2374, 71, 5191, 2377, 4271, 30, 408, 58, 2013, 958, 959]"
25,1200.69,"[4225, 408, 1052, 29, 30, 34, 2979, 2489, 58, 443, 958, 959, 5440, 194, 2374, 5191, 71, 2634, 5707, 1497, 2013, 5604, 2413, 4599, 5996]"
28,1208.19,"[4225, 408, 796, 1052, 29, 30, 34, 2979, 2489, 58, 443, 958, 63, 5440, 3905, 194, 959, 4037, 2374, 5191, 1340, 2377, 2634, 1497, 2013, 5604, 2413, 3455]"
11,1135.39,"[2374, 5191, 71, 969, 4271, 958, 408, 58, 2013, 30, 959, 3712]"
19,1164.51,"[4225, 5015, 408, 29, 30, 34, 3692, 2489, 58, 958, 5440, 194, 2374, 5191, 71, 2634, 5707, 1497, 2013, 2430]"
33,1218.05,"[4225, 408, 1052, 29, 6942, 30, 34, 2979, 2489, 58, 1930, 958, 959, 63, 3905, 194, 4037, 2374, 5191, 2634, 6730, 1229, 1871, 207, 3025, 1497, 2013, 99, 1510, 2543, 6129, 2550, 6646]"
13,1141.32,"[3712, 2374, 71, 5191, 969, 4271, 30, 408, 58, 2013, 958, 959, 6898]"
38,1228.04,"[4225, 408, 1052, 796, 30, 29, 6942, 34, 2979, 2489, 58, 443, 958, 63, 5440, 3905, 194, 959, 3780, 6591, 4164, 2374, 5191, 6214, 969, 6730, 2634, 1871, 207, 3025, 2013, 99, 1510, 2543, 6129, 2550, 4599, 2124]"
51,1248.68,"[4225, 5015, 408, 29, 30, 34, 5339, 4780, 2993, 6578, 4401, 5556, 2489, 4538, 58, 443, 958, 959, 5440, 6079, 3905, 194, 63, 4164, 2374, 5191, 6214, 969, 6730, 2634, 5580, 5961, 2377, 1871, 207, 3025, 3409, 3027, 470, 2011, 5083, 2013, 2273, 6117, 1510, 1257, 5100, 1647, 2543, 6129, 2550]"
8,1086.36,"[4225, 2374, 2406, 4271, 30, 408, 58, 2013, 959]"
7,1085.3,"[2374, 4271, 30, 408, 58, 1052, 2013, 958]"
24,1194.93,"[4225, 408, 1052, 29, 30, 34, 2979, 2489, 58, 443, 958, 959, 5440, 194, 2374, 5191, 71, 2634, 5707, 2013, 5604, 5996, 2413, 4599]"
2,859.64,"[408, 2374]"
20,1177.3,"[4356, 408, 796, 29, 1052, 285, 30, 2489, 58, 443, 958, 959, 5440, 194, 2374, 5191, 2634, 5707, 1497, 2013, 733]"
5,968.4,"[2374, 2406, 408, 1052, 30]"
44,1240.49,"[4225, 408, 1052, 796, 29, 30, 34, 2979, 1321, 2489, 58, 443, 1340, 958, 63, 5440, 194, 959, 4037, 2374, 5191, 2377, 2634, 2763, 5580, 1871, 207, 3025, 3409, 3027, 980, 2512, 470, 2011, 5083, 2013, 2273, 6117, 102, 1510, 3303, 5100, 2543, 6129, 2550]"
45,1247.54,"[4225, 408, 1052, 796, 29, 30, 34, 2979, 1321, 2489, 58, 443, 1340, 5694, 63, 958, 3905, 194, 959, 4037, 2374, 5191, 2377, 2634, 2763, 5580, 1871, 207, 3409, 2512, 3027, 980, 470, 2011, 5083, 2013, 2273, 6117, 102, 1510, 3303, 5100, 2543, 6129, 2550, 1093]"
9,1096.26,"[2374, 71, 5191, 969, 30, 408, 58, 2013, 958, 6685]"
60,1258.92,"[4225, 7, 408, 796, 29, 30, 34, 2979, 5288, 42, 3116, 4780, 428, 4016, 2993, 2994, 180, 4020, 5556, 4790, 2489, 58, 6969, 4538, 958, 6079, 959, 3905, 194, 6851, 6591, 2374, 5191, 6214, 713, 71, 969, 2377, 5961, 5580, 6730, 2634, 76, 3149, 3663, 2011, 5083, 2013, 3293, 2273, 6117, 1510, 5100, 1647, 2543, 6129, 2550, 6646, 4858, 4501]"
14,1143.63,"[4225, 285, 4037, 2374, 5191, 3821, 29, 30, 4599, 408, 58, 2013, 958, 959]"
31,1216.07,"[4225, 408, 796, 1052, 29, 30, 34, 2489, 58, 443, 958, 63, 5440, 3905, 194, 959, 4037, 2374, 5191, 2634, 6730, 207, 3025, 1497, 2013, 99, 2353, 2543, 6129, 2550, 6646]"
43,1233.78,"[4225, 408, 29, 30, 34, 2979, 2489, 58, 443, 958, 959, 5440, 3905, 194, 2374, 5191, 71, 4809, 6730, 2634, 2377, 2763, 5580, 1871, 207, 3025, 3409, 3027, 980, 2512, 470, 2011, 5083, 2013, 2273, 6117, 102, 1510, 3303, 5100, 6129, 2550, 5324]"
16,1161.67,"[4225, 194, 408, 2374, 5191, 71, 2634, 5707, 2013, 958, 5432, 2489, 58, 1052, 29, 30]"
33,1219.22,"[4225, 408, 1052, 285, 29, 30, 34, 2979, 2489, 58, 958, 959, 5440, 3905, 194, 4164, 2374, 5191, 71, 6214, 2634, 969, 6730, 1871, 207, 3025, 2013, 99, 1510, 2543, 6129, 2550, 6646, 128]"
7,1061.49,"[2374, 4271, 958, 408, 58, 1052, 2013]"
36,1220.32,"[4225, 5015, 408, 29, 30, 34, 2979, 2489, 58, 443, 958, 63, 5440, 3905, 194, 959, 3780, 4164, 6591, 2374, 5191, 6214, 969, 6730, 2634, 2124, 4077, 207, 3025, 2013, 99, 1510, 2543, 6129, 2550, 4599]"
44,1239.48,"[4225, 408, 796, 1052, 29, 30, 34, 2979, 1321, 2489, 58, 443, 1340, 5694, 958, 959, 3905, 194, 63, 4037, 2374, 5191, 1093, 2377, 2634, 2763, 207, 2512, 3409, 24, 980, 470, 2011, 5083, 2013, 2273, 6117, 102, 1510, 3303, 5100, 2543, 6129, 2550]"
