n_nodes,influence,nodes
1,650.67,[2374]
2,800.53,"[3712, 2374]"
11,1123.61,"[3712, 4356, 2374, 5191, 2665, 3885, 145, 963, 1687, 408, 60, 190]"
9,1114.99,"[3712, 4356, 2374, 5191, 2665, 145, 2550, 1687, 408, 60]"
16,1155.49,"[3712, 4356, 3396, 2374, 5191, 7, 2665, 3885, 145, 564, 958, 1687, 408, 5817, 60, 190]"
19,1167.84,"[3712, 4356, 145, 1687, 408, 743, 3885, 60, 958, 190, 963, 3396, 2374, 5191, 4556, 4054, 3171, 2790, 2665, 2550]"
52,1233.68,"[3712, 4356, 145, 1687, 408, 4516, 554, 4652, 3885, 430, 5934, 6577, 4657, 1458, 307, 6587, 60, 190, 958, 4927, 577, 1344, 3396, 4933, 2374, 5191, 1482, 4556, 6220, 2777, 7001, 1498, 350, 734, 6112, 5218, 1635, 483, 6244, 2790, 4070, 5609, 3050, 2665, 4718, 6894, 2672, 3950, 6002, 3952, 4466, 2550]"
24,1175.24,"[3712, 4356, 145, 1687, 408, 2329, 554, 3885, 564, 60, 958, 3396, 2374, 5191, 4556, 4054, 2777, 1498, 350, 227, 483, 2790, 2665, 3050]"
6,1029.34,"[3712, 2374, 2665, 1687, 408, 2]"
25,1183.04,"[3712, 4356, 145, 1687, 408, 554, 3885, 564, 60, 190, 958, 3396, 2374, 5191, 4556, 4054, 2777, 1498, 350, 227, 483, 2790, 2665, 3050, 2550]"
3,889.81,"[3712, 2374, 1687]"
40,1213.62,"[3712, 4356, 145, 1687, 408, 5675, 4652, 3885, 430, 5934, 6577, 6587, 60, 3901, 958, 190, 4927, 577, 1344, 3396, 4933, 2374, 5191, 4556, 6101, 4054, 2777, 7001, 1498, 350, 6112, 1635, 227, 483, 5609, 3050, 2665, 2550, 3065, 893]"
7,1083.12,"[3712, 4356, 2374, 5191, 2665, 2550, 1687, 408]"
8,1091.26,"[3712, 2374, 2665, 3885, 145, 1687, 408, 60, 190]"
19,1163.38,"[3712, 4356, 145, 1687, 408, 2329, 554, 3885, 564, 60, 958, 190, 2374, 5191, 4556, 4054, 2790, 2665, 2550]"
7,1040.18,"[3712, 4356, 2665, 2550, 1687, 408, 60]"
28,1195.94,"[3712, 4356, 145, 1687, 408, 3885, 430, 5934, 564, 60, 958, 190, 2367, 3396, 2374, 5191, 4556, 4054, 2777, 1498, 350, 2810, 483, 2790, 4070, 2665, 3050, 2550]"
32,1203.2,"[3712, 4356, 145, 1687, 408, 3885, 430, 5934, 564, 60, 190, 958, 3396, 2374, 5191, 4556, 4054, 2777, 1498, 350, 5218, 1635, 227, 483, 2790, 4070, 5609, 2665, 2928, 2550, 2810, 6164]"
47,1225.31,"[3712, 4356, 145, 1687, 408, 5675, 4652, 3885, 430, 5934, 6577, 6587, 60, 3901, 958, 190, 1344, 577, 4927, 3396, 4933, 2374, 5191, 4556, 6101, 4054, 2777, 7001, 350, 734, 96, 6112, 5218, 1635, 483, 6244, 2790, 2665, 3050, 4718, 6894, 2672, 3950, 6002, 3952, 4466, 2550]"
