n_nodes,influence,nodes
2,813.55,"[3712, 2374]"
1,634.05,[2374]
3,887.76,"[3712, 2374, 1687]"
4,931.58,"[3712, 517, 2374, 1687]"
7,1037.36,"[3712, 517, 2374, 1687, 58, 27, 30, 286]"
22,1149.43,"[3712, 517, 7, 1687, 30, 5666, 3885, 430, 4013, 947, 4278, 55, 58, 60, 5181, 1598, 6721, 2374, 1362, 1106, 2013, 3193, 858]"
54,1225.47,"[3712, 517, 1687, 30, 5666, 1706, 1067, 3885, 430, 2735, 6065, 4405, 4278, 58, 60, 5181, 1598, 3133, 959, 6721, 6978, 4419, 2884, 1093, 196, 2374, 3653, 1994, 2897, 6994, 6355, 1106, 4181, 1362, 5975, 3799, 2900, 469, 5466, 7003, 3548, 6999, 2013, 5977, 5470, 1887, 1891, 4452, 994, 2404, 5096, 3050, 5084, 3955]"
10,1086.81,"[3712, 517, 2374, 3827, 2109, 30, 1687, 58, 60, 2013, 1598]"
19,1148.36,"[3712, 517, 7, 1687, 30, 286, 5666, 3885, 430, 4013, 4278, 55, 58, 60, 5181, 2374, 1362, 1106, 2013]"
59,1230.91,"[3712, 3073, 517, 7, 1687, 30, 5666, 6441, 1706, 1067, 3885, 430, 2735, 6065, 4278, 58, 60, 5181, 1598, 959, 6721, 6978, 4419, 2884, 1093, 196, 2374, 3653, 6994, 6355, 1106, 4181, 2262, 1362, 2900, 7000, 469, 5466, 3548, 7003, 6999, 5977, 5470, 1887, 1500, 2013, 1252, 1891, 4452, 994, 3430, 5096, 3050, 5084, 2923, 2547, 4086, 6519, 3773]"
24,1161.62,"[3712, 517, 7, 1687, 30, 286, 5666, 3885, 430, 5454, 4278, 55, 58, 60, 5181, 1598, 6721, 2374, 1362, 4181, 7000, 1498, 7004, 2013]"
41,1209.71,"[3712, 517, 7, 1687, 30, 5666, 6441, 1706, 1067, 3885, 430, 2735, 6065, 4278, 58, 60, 3133, 1598, 5181, 959, 6721, 6978, 4419, 2884, 1093, 196, 2374, 3653, 2120, 6994, 1362, 4181, 469, 7000, 5466, 7003, 1500, 5470, 1887, 2013, 6381]"
