n_nodes,influence,nodes
1,653.81,[2374]
2,854.16,"[408, 2374]"
3,927.96,"[408, 699, 2374]"
15,1119.5,"[4225, 194, 4356, 2374, 2183, 3366, 2344, 1457, 1721, 408, 2489, 699, 1853, 959, 31]"
8,1066.07,"[4225, 4356, 2374, 2183, 1677, 408, 1853, 286, 959]"
10,1084.65,"[4225, 4356, 2374, 2183, 31, 3387, 408, 699, 2972, 1853, 959]"
42,1201.73,"[4225, 4356, 2183, 3091, 408, 31, 546, 3366, 1706, 1457, 5177, 1721, 2489, 4410, 1853, 699, 1215, 1981, 571, 959, 194, 193, 3395, 2374, 5319, 6469, 6470, 5191, 2389, 2261, 6742, 1366, 3428, 5989, 6759, 4712, 105, 3946, 3822, 5617, 1272, 255]"
21,1148.13,"[4225, 4356, 2183, 408, 31, 546, 1706, 1457, 1973, 2489, 1721, 699, 5177, 3387, 1853, 6125, 959, 194, 2374, 5319, 6470, 6871]"
44,1203.89,"[4225, 4356, 2183, 4233, 408, 31, 546, 3366, 1706, 1457, 2489, 1721, 3387, 699, 1981, 4414, 571, 1853, 959, 194, 193, 3395, 6469, 2374, 5319, 6470, 5191, 2389, 2261, 6742, 1366, 3929, 6358, 3428, 5989, 6759, 6119, 4712, 105, 3946, 3822, 5617, 1272, 255, 5293]"
13,1098.39,"[4225, 1477, 2374, 43, 2489, 1853, 1457, 408, 1721, 699, 31, 286, 959]"
52,1217.37,"[4225, 4356, 2183, 3091, 408, 31, 546, 3366, 1706, 1457, 2489, 1721, 5177, 4410, 1981, 699, 1215, 1853, 571, 959, 194, 193, 3395, 2374, 5319, 6469, 6470, 5191, 2389, 2261, 6742, 1366, 6359, 3925, 982, 1376, 480, 5475, 3428, 5989, 6759, 4712, 105, 2279, 6123, 110, 1933, 5617, 5875, 1272, 3326, 5503]"
9,1069.68,"[4225, 4356, 2374, 2183, 4434, 408, 959, 699, 1853, 31]"
7,1046.48,"[4225, 4356, 2374, 1855, 408, 959, 1853, 31]"
18,1129.58,"[4225, 4356, 2183, 408, 31, 546, 3366, 2344, 1457, 2489, 699, 1981, 1853, 959, 194, 2374, 5964, 472]"
5,980.19,"[2374, 408, 6937, 699, 959]"
14,1110.58,"[4225, 194, 4356, 2374, 2183, 3366, 2344, 2489, 1457, 408, 699, 31, 1853, 959]"
39,1197.48,"[4225, 4356, 408, 31, 546, 1706, 1457, 2993, 1973, 2489, 1721, 699, 5177, 3387, 1853, 4543, 959, 193, 194, 3395, 6469, 2374, 5319, 3369, 5191, 2389, 2261, 6742, 1366, 3428, 5989, 6759, 4712, 105, 3946, 3822, 5617, 1272, 255]"
4,968.24,"[2374, 408, 699, 31]"
26,1158.09,"[4225, 4356, 2183, 408, 31, 546, 1706, 1457, 1973, 2489, 1721, 5177, 3387, 1853, 699, 959, 4414, 193, 194, 3395, 3781, 2374, 5319, 3528, 5191, 1095]"
16,1121.82,"[4225, 194, 4356, 2374, 2183, 3366, 2344, 2489, 1457, 408, 1721, 699, 31, 1853, 959, 2946]"
24,1151.34,"[4225, 4356, 2183, 408, 31, 546, 3366, 1706, 6571, 1457, 1721, 2489, 699, 1853, 959, 194, 3395, 2374, 5319, 3528, 3910, 6863, 3574, 1272]"
29,1170.78,"[4225, 4356, 1548, 408, 31, 546, 1706, 1457, 2993, 1973, 2489, 1721, 3387, 5177, 699, 4414, 4543, 1853, 959, 194, 3395, 6469, 2374, 5319, 5191, 2389, 2261, 6742, 5826]"
17,1121.88,"[4225, 194, 2946, 4356, 2374, 2183, 3366, 2344, 1457, 1721, 408, 2489, 699, 1853, 959, 31, 6289]"
27,1161.22,"[4225, 4356, 2183, 4233, 408, 31, 546, 3366, 1706, 5293, 1457, 2489, 1721, 699, 1853, 959, 194, 3395, 6469, 2374, 5319, 6470, 5191, 2389, 2261, 6742, 4465]"
11,1096.36,"[4225, 4356, 2374, 2183, 2344, 1457, 408, 2489, 699, 31, 1853, 959]"
7,1030.36,"[4225, 4356, 2374, 2183, 408, 286, 959]"
20,1138.04,"[4225, 4356, 408, 31, 546, 1706, 1457, 2993, 1973, 2489, 1721, 699, 5177, 3387, 1853, 4543, 959, 194, 2374, 6470, 5487]"
25,1157.6,"[4225, 4356, 2183, 408, 31, 546, 1706, 1457, 1973, 5177, 1721, 2489, 1853, 4414, 699, 959, 193, 194, 3395, 3781, 2374, 5319, 3528, 5191, 1095]"
28,1164.99,"[4225, 4356, 2183, 4233, 408, 31, 546, 3366, 2993, 1973, 5177, 1721, 3387, 2489, 699, 1853, 4543, 4414, 959, 194, 3395, 6469, 2374, 5319, 5191, 2389, 2261, 6742]"
38,1191.71,"[4225, 4356, 408, 31, 546, 3369, 1706, 1457, 2993, 1973, 5177, 1721, 699, 2489, 3387, 1853, 4543, 959, 193, 194, 3395, 6469, 2374, 5319, 5191, 2389, 2261, 1366, 3428, 5989, 6759, 4712, 105, 3946, 3822, 5617, 1272, 255]"
31,1178.86,"[4225, 4356, 408, 31, 546, 3369, 1706, 1457, 2993, 1973, 5177, 1721, 699, 2489, 3387, 1853, 4543, 959, 193, 194, 3395, 6469, 2374, 5319, 5191, 2389, 2261, 6742, 1366, 3428, 6759]"
48,1213.65,"[4225, 4356, 2183, 4233, 6416, 408, 31, 546, 3366, 1706, 5293, 1457, 2489, 1721, 699, 1853, 959, 194, 3395, 6469, 2374, 5319, 6470, 5191, 3528, 2389, 2261, 6742, 1366, 6359, 3925, 982, 1376, 480, 5475, 3428, 5989, 6759, 4712, 105, 2279, 6123, 110, 5617, 5875, 1272, 5503, 5918]"
6,1012.37,"[4225, 4356, 2374, 2183, 408, 959]"
45,1205.22,"[4225, 4356, 2183, 4233, 408, 31, 546, 3366, 1706, 5293, 1457, 1721, 2489, 3387, 699, 1853, 1981, 959, 571, 4414, 194, 193, 3395, 6469, 2374, 5319, 6470, 5191, 2389, 2261, 6742, 1366, 3929, 6358, 2264, 3428, 5989, 6119, 4712, 105, 3946, 3822, 5617, 1272, 255, 6865]"
19,1136.17,"[4225, 4356, 2183, 4233, 408, 31, 546, 3366, 5293, 1457, 1721, 2489, 699, 1853, 959, 194, 2374, 5319, 6470, 6125]"
19,1134.16,"[4225, 4356, 2183, 4233, 408, 31, 546, 3366, 1457, 2489, 4878, 699, 4410, 571, 1853, 1215, 959, 194, 2374]"
35,1186.22,"[4225, 4356, 408, 31, 546, 3369, 1457, 2993, 1973, 2489, 1721, 699, 5177, 3387, 1853, 4543, 959, 193, 194, 3395, 6469, 2374, 5319, 5191, 2389, 2261, 3428, 5989, 6759, 4712, 105, 3946, 3822, 5617, 1272]"
