n_nodes,influence,nodes
3,924.84,"[408, 517, 2374]"
24,1167.92,"[3712, 4225, 4356, 517, 137, 1163, 4372, 408, 2969, 32, 2851, 3885, 1853, 3007, 194, 2374, 4189, 350, 2147, 233, 3433, 2665, 236, 877]"
15,1124.49,"[3712, 4225, 194, 4356, 517, 2374, 137, 1163, 1853, 3885, 533, 408, 4189, 350, 3007]"
1,678.16,[2374]
14,1113.36,"[3712, 4225, 194, 4356, 517, 2374, 137, 1163, 3885, 3726, 533, 408, 1853, 3007]"
9,1100.99,"[3712, 4225, 194, 4356, 517, 2374, 1163, 3885, 408, 1853]"
21,1161.26,"[3712, 4225, 4356, 517, 1163, 3726, 4372, 533, 408, 3885, 1853, 3007, 194, 2374, 4189, 350, 2147, 4935, 3433, 2665, 236, 877]"
2,868.58,"[408, 2374]"
20,1157.91,"[3712, 4225, 2564, 517, 4356, 1163, 2573, 4372, 533, 408, 2846, 1853, 194, 2374, 4935, 4189, 350, 3433, 2665, 236, 877]"
7,1057.07,"[3712, 194, 4356, 517, 2374, 1163, 3885, 408]"
25,1176.46,"[3712, 4225, 4356, 517, 7, 1163, 2573, 4372, 408, 2969, 32, 2851, 3885, 1853, 3007, 194, 2374, 42, 350, 2147, 233, 3433, 2665, 236, 877]"
10,1111.49,"[3712, 4225, 194, 4356, 517, 2374, 1163, 3885, 408, 1853, 6029]"
33,1199.7,"[3712, 4225, 4356, 517, 137, 1163, 533, 408, 31, 2850, 2851, 1321, 2877, 1853, 2494, 705, 194, 3778, 1221, 2374, 6982, 5319, 1094, 1093, 6349, 208, 3801, 350, 3433, 2665, 236, 877, 3566]"
8,1080.62,"[3712, 4225, 194, 4356, 517, 2374, 3885, 408, 1853]"
6,990.43,"[3712, 4225, 194, 4356, 517, 408]"
19,1156.46,"[3712, 4225, 2564, 517, 4356, 1163, 2573, 4372, 533, 408, 3877, 1853, 194, 2374, 5319, 350, 3433, 2665, 3193]"
4,975.15,"[3712, 517, 2374, 408]"
22,1163.88,"[3712, 4225, 4356, 137, 1163, 3726, 4372, 533, 917, 408, 3885, 1853, 3007, 194, 2374, 4189, 350, 2147, 233, 2665, 236, 877, 2279]"
