n_nodes,influence,communities,nodes
2.000000000000001,6.1,11,"[4659, 4332]"
17.000000000000004,77.25,78,"[3840, 4353, 5664, 6305, 160, 1313, 2210, 7177, 6028, 5548, 5166, 2480, 5650, 2706, 2324, 5525, 2103]"
16.0,147.52,225,"[1542, 3334, 2311, 1801, 1083, 6251, 6668, 3020, 143, 656, 1553, 1378, 788, 853, 4920, 3227]"
66.0,268.15,509,"[1921, 5893, 3591, 3464, 649, 5513, 268, 1677, 4748, 3340, 5388, 1937, 3727, 4366, 4495, 7442, 2195, 5007, 2709, 2451, 1688, 2456, 7196, 3227, 5533, 5790, 1822, 4769, 1441, 6422, 2213, 4903, 4392, 1324, 1327, 3888, 1329, 6959, 4920, 1083, 2880, 5185, 2753, 6340, 3783, 6527, 2768, 2386, 1747, 853, 5846, 6359, 5337, 1756, 2396, 2909, 738, 7527, 3440, 3441, 6259, 7539, 3189, 885, 6906, 767]"
94.0,327.26,677,"[1542, 6668, 1553, 6277, 5255, 5261, 143, 656, 5266, 1747, 5846, 6359, 5337, 1756, 738, 6906, 767, 2307, 6405, 3334, 2311, 6406, 1801, 780, 3340, 5388, 4366, 3856, 1299, 788, 7448, 2842, 2331, 796, 1822, 807, 1870, 4966, 2407, 2424, 2426, 4988, 1405, 7038, 1921, 7049, 4489, 7052, 5006, 911, 6036, 7060, 404, 4503, 6039, 3994, 1439, 2976, 2975, 4004, 4006, 4009, 4522, 4012, 5549, 5038, 2991, 943, 434, 7092, 1972, 3512, 2490, 7611, 3004, 5058, 5062, 7123, 5075, 2004, 3032, 6621, 4574, 5089, 4066, 7141, 5606, 2029, 6128, 5619, 4600, 6140, 5118, 3583]"
85.0,329.41,700,"[1542, 6668, 1553, 33, 34, 2595, 545, 38, 5163, 6703, 2104, 2109, 6722, 3662, 1617, 7249, 3155, 7257, 4185, 6244, 7282, 3188, 4726, 121, 2681, 5759, 143, 656, 1171, 2720, 5795, 3237, 166, 1200, 5302, 6326, 7371, 3278, 4815, 5335, 4826, 6364, 3302, 2279, 6889, 5881, 2809, 3334, 2311, 1801, 2322, 796, 1322, 2369, 6992, 849, 2899, 4445, 4263, 2400, 1898, 7531, 7022, 2931, 1918, 3455, 1928, 5512, 1419, 7563, 3468, 419, 4004, 2981, 6055, 6569, 1973, 950, 6069, 456, 6600, 3025, 4566, 5628, 5629]"
99.0,284.5,523,"[7170, 5130, 2140, 6751, 6277, 5255, 143, 5779, 6818, 2723, 5299, 4277, 6845, 1739, 6364, 3293, 5342, 3809, 6406, 3334, 2311, 1801, 780, 4373, 795, 2844, 4896, 6947, 1841, 1852, 6467, 2884, 3907, 2374, 3399, 7499, 845, 1870, 6994, 5971, 2387, 5462, 4952, 3929, 5466, 6498, 3429, 4966, 2407, 870, 6511, 2426, 4988, 7038, 1920, 1921, 386, 7052, 911, 404, 5529, 3485, 2975, 4522, 5038, 2991, 6064, 943, 1972, 2490, 1979, 7611, 957, 3004, 4545, 7618, 5058, 5062, 2503, 7123, 5075, 2004, 3031, 3032, 1500, 6621, 4574, 5089, 4066, 7141, 5606, 2029, 6128, 5619, 4600, 6140, 5118, 3583, 1233]"
85.0,260.24,464,"[7170, 5130, 6751, 6277, 5255, 143, 5779, 6818, 2723, 5299, 4277, 6845, 1739, 1233, 6364, 3293, 5342, 3809, 6406, 3334, 2311, 1801, 780, 4373, 795, 2844, 4896, 6947, 1841, 1852, 6467, 2884, 3907, 2374, 3399, 7499, 845, 1870, 6994, 5971, 2387, 5462, 4952, 3929, 5466, 6498, 3429, 4966, 2407, 870, 6511, 2426, 4988, 7038, 1920, 1921, 386, 7052, 911, 404, 5529, 3485, 2975, 4522, 5038, 2991, 6064, 943, 1972, 2490, 1979, 7611, 957, 3004, 4545, 7618, 5058, 5062, 2503, 7123, 5075, 2004, 3031, 3032, 1500]"
78.0,293.43,553,"[3096, 540, 4637, 4643, 1578, 6717, 5250, 6282, 7309, 6800, 656, 1173, 7332, 4266, 2738, 5306, 6912, 2309, 2825, 3855, 788, 4373, 795, 6428, 2844, 7453, 4385, 6947, 5412, 5415, 7466, 6956, 7469, 816, 1329, 3891, 5939, 3381, 3382, 823, 4920, 3387, 2880, 1347, 6469, 837, 3399, 2888, 6992, 2386, 4445, 7519, 2400, 1898, 7531, 7022, 2931, 1918, 3455, 1920, 1928, 5512, 1419, 7563, 3468, 419, 4004, 2981, 6055, 6569, 1973, 950, 6069, 957, 456, 6600, 3025, 4566]"
1.0,2.79,9,[2412]
