n_nodes,influence,obj,nodes
0.17,0.11,0.950504551927198,"[902, 990, 30, 439, 331, 1146, 34, 915, 255, 934, 2665, 2564, 690, 1687, 773, 747, 1183, 2374, 2377, 207, 1350, 2, 1527, 1457, 511, 236, 666, 502, 1405, 1052, 1272, 5191, 1806, 4606, 3885, 1404, 546, 1498, 1643, 3192, 1289, 1163, 408, 1072, 286, 230, 29, 4356, 2634, 517, 2013, 1425, 220, 1853, 959, 483, 59, 60, 768, 1274, 1221, 410, 1709, 82, 1018, 7, 428, 2090, 469, 877, 699, 1065, 1089, 1362, 4225, 579, 1195, 190, 508, 160, 3712, 720, 1287, 2993]"
0.24,0.11,0.9498341897796981,"[1065, 3988, 1535, 207, 4606, 29, 34, 546, 2090, 1072, 60, 1089, 773, 2374, 1806, 2634, 5191, 2665, 82, 230, 1643, 3192, 1183, 1146, 1163, 699, 1687, 1709, 1221, 720, 220, 3712, 4225, 2, 902, 747, 915, 877, 1052, 1272, 690, 1498, 2013, 236, 990, 483, 1853, 190, 59, 408, 30, 666, 1274, 517, 768, 4356, 1289, 286, 3885, 1350, 2377, 331, 1362, 1404, 1405, 1425, 410, 934, 428, 1457, 439, 959, 469, 502, 1527, 1018, 511]"
0.06,0.12,0.9569966564927714,"[2, 2564, 517, 7, 534, 538, 1052, 31, 34, 546, 1065, 1535, 59, 5181, 579, 5191, 2634, 82, 1117, 2665, 105, 1643, 3192, 1146, 3712, 4233, 1163, 1687, 666, 1183, 1194, 1195, 1709, 1200, 690, 2234, 699, 194, 196, 1221, 1736, 733, 230, 236, 1272, 1274, 1277, 255, 4355, 4356, 773, 775, 1287, 1289, 1806, 796, 286, 2856, 3885, 1853, 1350, 2374, 2377, 331, 1362, 3934, 350, 1405, 902, 1425, 915, 3988, 408, 936, 430, 1457, 439, 955, 958, 962, 469, 1498, 2013, 990, 482, 483, 1510, 6129, 1011, 2550, 502, 508, 4606, 511, 764]"
0.07,0.12,0.9584099720113939,"[2, 517, 511, 533, 538, 1052, 30, 5666, 546, 1065, 2090, 1067, 59, 5181, 579, 5191, 2634, 82, 1117, 105, 2665, 1643, 3192, 1146, 3712, 4233, 1163, 1687, 666, 1183, 1194, 1195, 1709, 1200, 690, 2234, 699, 194, 196, 1221, 1736, 230, 236, 1272, 1274, 764, 1277, 255, 4355, 4356, 773, 775, 1287, 1289, 1806, 796, 286, 2856, 3885, 1853, 1350, 2374, 2377, 331, 1362, 3934, 350, 1405, 902, 1425, 915, 3988, 408, 936, 430, 1457, 439, 955, 958, 962, 469, 1498, 2013, 990, 482, 483, 1510, 6129, 1011, 2550, 502, 508, 4606, 1535]"
0.13,0.11,0.9530073216560594,"[2, 2564, 517, 7, 534, 538, 1052, 31, 34, 546, 1065, 59, 5181, 579, 5191, 2634, 82, 1117, 2665, 105, 1643, 3192, 1146, 3712, 4233, 1163, 1687, 666, 1183, 1194, 1195, 1709, 1200, 690, 2234, 699, 194, 196, 1221, 1736, 733, 230, 236, 1272, 1274, 1277, 255, 4355, 4356, 773, 1287, 775, 1289, 1806, 796, 286, 2856, 3885, 1853, 1350, 2374, 2377, 331, 1362, 350, 3934, 1405, 902, 1425, 915, 3988, 408, 936, 430, 1457, 439, 955, 958, 962, 469, 1498, 2013, 990, 483, 6129, 2550, 1535, 1876]"
0.99,0.01,0.7963692973482591,"[699, 220]"
0.05,0.11,0.9681736205084093,"[2, 2564, 1052, 30, 546, 38, 1065, 2090, 1067, 44, 1535, 60, 5181, 1093, 2634, 1117, 2665, 1643, 1146, 3712, 666, 1183, 1709, 2735, 690, 699, 196, 1221, 733, 734, 230, 5864, 2281, 747, 1274, 764, 1277, 255, 768, 4355, 4356, 1287, 1289, 1806, 796, 286, 2856, 3885, 4910, 1853, 322, 2374, 1350, 2377, 331, 1362, 345, 3934, 350, 1386, 877, 886, 1405, 4990, 902, 1421, 7054, 1425, 915, 3988, 408, 934, 936, 428, 942, 430, 1457, 439, 955, 958, 962, 469, 1498, 2013, 990, 482, 483, 1510, 6129, 1011, 502, 1018, 508, 4606, 511, 3263]"
0.26,0.11,0.954407121070043,"[3712, 4225, 2, 1018, 4356, 902, 4233, 1274, 1163, 145, 915, 1687, 408, 666, 1052, 30, 1183, 286, 1194, 1195, 1709, 3885, 1200, 690, 2234, 699, 3192, 2374, 1853, 190, 194, 1221, 1350, 60, 2377, 2634, 720, 5181, 1498, 220, 2013, 990, 1117, 483, 230, 958, 747, 236, 877, 1643, 2550, 1272, 1146, 59, 1535, 196, 1093, 5191, 331, 207, 469, 959, 733, 734, 3934, 482, 1510, 2665, 962, 6129, 1011, 502, 886, 1230, 1277]"
0.15,0.11,0.9622502058687211,"[3712, 1018, 4356, 517, 1146, 268, 4233, 1421, 782, 7, 915, 30, 1687, 666, 3231, 1052, 408, 1183, 38, 934, 902, 34, 936, 286, 546, 1272, 1404, 1065, 2550, 60, 1274, 1093, 734, 747, 2636, 690, 699, 877, 1853, 886, 2856, 5181, 196, 1221, 1362, 2374, 3934, 2634, 469, 350, 1498, 2013, 1405, 990, 1350, 1117, 733, 483, 230, 3988, 2665, 1289, 3040, 439, 1643, 2377, 1277, 1535, 6129, 502, 430, 1806, 1457, 796, 955, 331, 958, 962, 1425, 482, 1510, 1011, 508, 4606, 511, 764]"
0.72,0.07,0.9476332401650344,"[2, 1018, 2564, 4356, 902, 7, 1146, 4233, 1421, 408, 1052, 286, 1183, 30, 690, 699, 60, 1853, 190, 1350, 5191, 2374, 2377, 2634, 2013, 2665, 2550, 1274, 6882]"
