n_nodes,influence,obj,nodes
0.07,0.12,0.9519074997382738,"[439, 194, 734, 286, 82, 775, 3712, 2013, 1510, 482, 1018, 533, 350, 196, 483, 3988, 2374, 1709, 1687, 408, 666, 1194, 1404, 2564, 2665, 144, 1093, 1221, 955, 322, 934, 145, 4355, 2550, 1052, 546, 3885, 1067, 2735, 2090, 936, 747, 1117, 773, 230, 538, 1643, 30, 31, 1183, 517, 990, 902, 699, 6129, 331, 877, 410, 1277, 511, 733, 1498, 656, 1163, 4233, 60, 34, 469, 1806, 1274, 430, 768, 229, 1065, 7, 1425, 4356, 5191, 1457, 5181, 2, 690, 4606, 1535, 958, 4225, 1272, 2234, 534, 236, 962, 207, 942, 5515]"
0.21,0.11,0.9488789945372651,"[656, 2, 60, 331, 1806, 699, 533, 196, 5191, 886, 428, 144, 105, 350, 1350, 286, 58, 1018, 517, 6129, 236, 1072, 2013, 902, 5515, 962, 508, 915, 34, 934, 534, 2856, 2377, 1052, 31, 538, 502, 439, 483, 2665, 322, 145, 3934, 1200, 5181, 936, 3712, 1289, 1709, 1510, 1065, 194, 482, 2564, 2735, 3885, 734, 1277, 1687, 1272, 2090, 1067, 1274, 1362, 546, 4225, 4355, 160, 4356, 3988, 1221, 30, 2374, 229, 4233, 1163, 82, 408, 1146, 990]"
0.33,0.1,0.9483767296542773,"[1498, 3885, 410, 2, 3712, 30, 2550, 229, 1806, 1535, 2564, 1011, 2377, 408, 1221, 666, 2665, 1457, 886, 955, 34, 59, 1065, 902, 2374, 1067, 255, 690, 1405, 942, 20, 2013, 1687, 190, 958, 699, 1425, 517, 439, 934, 5191, 196, 220, 1146, 2993, 959, 773, 2634, 1404, 144, 2856, 331, 533, 1853, 747, 1463, 286, 3192, 428, 322, 990, 656, 1052, 4233, 1287, 7, 546, 1089]"
0.4,0.09,0.9221485181159018,"[934, 1404, 902, 144, 482, 2377, 666, 1643, 5515, 1183, 1274, 1089, 517, 3712, 775, 2993, 508, 2550, 1687, 1072, 734, 220, 1527, 656, 1221, 196, 82, 236, 2013, 286, 3192, 699, 1052, 546, 1195, 105, 747, 4355, 322, 1287, 533, 483, 7, 2, 4356, 2374, 1806, 1853, 4606, 255, 1065, 955, 1018, 4225, 1457, 5191, 190, 1200, 1277, 1405, 1067]"
0.5,0.08,0.9247098616399554,"[286, 2377, 934, 82, 350, 2665, 511, 734, 1289, 2550, 666, 733, 796, 29, 2735, 7, 4606, 255, 322, 2374, 1853, 483, 1065, 955, 1404, 408, 2013, 6129, 1287, 3934, 4225, 699, 2090, 1709, 1072, 190, 1146, 3712, 534, 1183, 2856, 1052, 30, 1163, 502, 1806, 1200, 533, 2993, 1089, 546]"
0.93,0.02,0.819352301437197,"[2374, 2735, 2665, 2564, 1183, 1274, 1052, 934]"
0.98,0.01,0.8227059701675838,"[1183, 2374, 546]"
0.09,0.12,0.9506445337714781,"[1163, 483, 958, 30, 511, 534, 3712, 230, 1535, 190, 5515, 322, 194, 430, 3934, 1277, 2634, 955, 220, 699, 934, 5666, 331, 517, 2374, 207, 4606, 656, 1089, 1274, 2735, 82, 2090, 408, 1405, 7, 1643, 410, 502, 31, 747, 768, 5191, 1183, 775, 5181, 350, 508, 4225, 3885, 1289, 4356, 59, 2550, 1350, 1221, 1853, 196, 469, 255, 959, 1052, 1018, 734, 1463, 2013, 1425, 20, 286, 546, 666, 1117, 482, 1200, 796, 877, 1421, 3192, 439, 886, 4355, 533, 2, 538, 2234, 1498, 2856, 1065, 58, 892, 1457, 936]"
0.04,0.12,0.9482462191326271,"[236, 699, 915, 666, 902, 229, 30, 1853, 1498, 796, 207, 517, 1089, 3192, 959, 5191, 1052, 322, 1221, 1195, 1183, 1535, 7, 775, 2374, 220, 58, 408, 533, 892, 546, 1289, 286, 734, 1425, 1146, 4356, 4225, 502, 690, 1072, 1117, 747, 2665, 410, 962, 190, 2993, 1277, 5666, 230, 1643, 1274, 34, 2377, 2735, 82, 4233, 2013, 1194, 1018, 483, 59, 942, 2856, 430, 955, 534, 1421, 4606, 3712, 511, 877, 2, 1067, 2550, 2234, 145, 934, 160, 936, 3934, 538, 2090, 5181, 1687, 350, 3885, 2634, 6129, 20, 29, 579, 1011, 773, 194, 1350]"
0.22,0.11,0.9460008367766125,"[720, 190, 733, 410, 30, 534, 236, 934, 1510, 1687, 2735, 656, 1277, 2856, 747, 3712, 196, 3934, 2564, 5191, 2013, 1287, 773, 1289, 2377, 1052, 1089, 3885, 483, 546, 31, 2489, 1146, 1200, 408, 286, 902, 2550, 690, 775, 768, 2374, 194, 2234, 2, 1350, 1457, 915, 1405, 511, 229, 699, 502, 1404, 1065, 1221, 5515, 1535, 1643, 4606, 4225, 1274, 517, 942, 1421, 1498, 2993, 1272, 1072, 331, 1018, 220, 1093, 230, 20, 4356, 2634, 482, 58]"
0.93,0.02,0.8131243130471377,"[517, 3885, 2013, 286, 1643, 4225, 4356, 1274]"
0.28,0.1,0.9439462461898881,"[720, 1018, 1221, 1146, 331, 2665, 959, 82, 534, 160, 877, 194, 990, 511, 2374, 1643, 350, 2013, 1065, 483, 3885, 2, 733, 1089, 286, 934, 3192, 690, 1404, 408, 5191, 4606, 255, 1527, 666, 31, 469, 1457, 915, 1052, 220, 410, 734, 1067, 2489, 902, 699, 3988, 1425, 1806, 2377, 958, 508, 190, 1362, 1687, 3934, 4225, 1011, 955, 5181, 60, 747, 1183, 1274, 1277, 230, 962, 322, 768, 428, 546, 1350]"
