n_nodes,influence,obj,nodes
0.29,0.48,0.683230018946289,"[2562, 2180, 1797, 1670, 1928, 906, 3852, 2957, 1677, 15, 3603, 148, 2454, 1658, 1944, 794, 1181, 3618, 3364, 2468, 426, 4012, 3116, 1461, 2614, 565, 2361, 3257, 1467, 3129, 1852, 575, 1983, 1346, 963, 4034, 2759, 2120, 3402, 332, 3533, 2252, 1359, 3160, 1499, 2779, 603, 3038, 2143, 3039, 2523, 994, 2146, 740, 2660, 998, 609, 3945, 1132, 2796, 110, 367, 1264, 3185, 884, 2548, 1269, 1526, 2424, 2298, 1147, 1788]"
0.24,0.5,0.7313182433389644,"[2059, 2579, 542, 1568, 3643, 577, 1095, 3659, 78, 3162, 90, 94, 104, 3689, 617, 633, 2173, 2199, 2734, 1716, 2237, 1213, 194, 2755, 2256, 3801, 1255, 3816, 1260, 1266, 1784, 1799, 2313, 3337, 1803, 1293, 272, 1309, 290, 2339, 1827, 2857, 3373, 2872, 2873, 2367, 2879, 2372, 844, 1871, 2896, 1362, 3410, 2919, 2419, 378, 3453, 386, 3977, 1420, 3981, 1945, 926, 928, 2977, 423, 2985, 1463, 4026, 2507, 1998, 3543, 996, 486, 491, 501, 3579]"
0.48,0.48,0.6739072910879971,"[1153, 2434, 3459, 516, 130, 1671, 1545, 1677, 3343, 1040, 1297, 1809, 148, 280, 1435, 288, 1958, 1579, 3634, 1077, 2230, 3766, 568, 2364, 3264, 4033, 1859, 3527, 3911, 3785, 3529, 3018, 3703, 2509, 1618, 89, 3039, 2018, 1250, 3684, 2916, 2663, 2921, 746, 2537, 1645, 3566, 494, 3565, 3315, 503, 1914, 3582]"
0.32,0.5,0.6778405280402207,"[3841, 2947, 3717, 2825, 2319, 1680, 1168, 2835, 3350, 2840, 3352, 3610, 2076, 1950, 1826, 1954, 34, 1957, 805, 1319, 1704, 3626, 427, 429, 2553, 2350, 1968, 3122, 3636, 824, 3897, 185, 3261, 3007, 3776, 2753, 3264, 1987, 3780, 2117, 3138, 1351, 3908, 1225, 2378, 2684, 844, 2248, 1102, 1362, 3029, 2775, 3547, 2911, 3168, 991, 2914, 2661, 2918, 3820, 109, 3438, 1902, 2286, 1900, 3317, 1526, 2681, 1660]"
0.23,0.48,0.6698033493094389,"[1540, 3594, 2575, 2067, 3108, 50, 1587, 54, 3638, 1593, 1087, 1604, 3140, 1612, 3662, 2646, 1625, 2656, 608, 613, 105, 3178, 2690, 3717, 3727, 657, 149, 3748, 2214, 1703, 2217, 2225, 2226, 1204, 1207, 2744, 184, 2749, 1727, 1739, 2255, 1233, 3287, 728, 2788, 3812, 3815, 1256, 3819, 240, 3312, 255, 790, 2339, 3368, 1325, 3390, 1351, 842, 3918, 3412, 2906, 3938, 3939, 2934, 2437, 907, 1942, 3486, 3491, 2981, 4015, 4017, 434, 451, 999, 1524, 2556]"
0.86,0.37,0.5957648244119744,"[3842, 1443, 4038, 2043, 3400, 617, 1607, 2793, 1854, 2545, 1587, 1364, 3736, 2587, 734]"
0.94,0.1,0.3760038330842824,"[3777, 4002, 3111, 2860, 3056, 1937, 1630]"
0.81,0.34,0.5777990729608844,"[642, 1667, 3983, 3474, 2582, 1943, 3866, 3994, 2349, 2734, 302, 3392, 4036, 3922, 2131, 1366, 3682, 1773, 623, 1531]"
0.88,0.34,0.55168020455244,"[1559, 1157, 2566, 1224, 3306, 3583, 2124, 3886, 1010, 735, 1367, 3358, 3391]"
0.11,0.52,0.7079580774169207,"[1035, 2578, 3606, 2589, 31, 3113, 49, 2105, 3137, 2627, 3143, 74, 2124, 1110, 2147, 3685, 1133, 3693, 1135, 3184, 2158, 1648, 3186, 3713, 134, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282, 1773, 248, 251, 1789, 2817, 2823, 2311, 1290, 2316, 782, 1810, 789, 3356, 3868, 803, 806, 1845, 3384, 1337, 2362, 3905, 833, 2371, 1348, 3909, 3907, 2897, 2400, 1890, 2914, 2919, 3946, 385, 901, 2949, 3474, 921, 416, 1447, 937, 1970, 959, 2497, 453, 3017, 3531, 1488, 991, 3551, 3552, 3554, 486, 1516, 3053, 3069]"
0.98,0.09,0.2946280701362308,"[2161, 738, 3797]"
0.79,0.39,0.5888807385904048,"[1152, 510, 2571, 2828, 782, 3983, 1550, 531, 2326, 1826, 2606, 3374, 1459, 3644, 3658, 1995, 3920, 3539, 1620, 2034, 3964, 126]"
0.82,0.31,0.5584850596541084,"[1152, 2562, 3971, 130, 3464, 1165, 3853, 655, 1819, 3100, 2972, 2206, 544, 226, 104, 1773, 1265, 893, 3838]"
0.01,0.53,0.7505976803610952,"[2059, 2579, 542, 1568, 3643, 577, 1095, 3659, 78, 3162, 90, 94, 104, 3689, 617, 633, 2173, 1665, 2734, 1716, 2237, 1213, 194, 2755, 2256, 3801, 1255, 3816, 1260, 1266, 1784, 1799, 2313, 3337, 1803, 1293, 272, 1309, 290, 2339, 1827, 2857, 3373, 2872, 2873, 2367, 2879, 2372, 844, 1871, 2896, 1362, 3410, 2919, 2419, 378, 3453, 386, 3977, 1420, 3981, 1945, 926, 928, 2977, 423, 2985, 1463, 372, 3960, 3962, 2947, 2950, 908, 2959, 2450, 1941, 1947, 414, 2976, 2468, 933, 4007, 424, 1963, 3500, 950, 440, 1980, 958, 4038, 968, 1994, 3537, 3541, 2534, 1511, 3052, 1518, 3568]"
0.91,0.31,0.5299027254504403,"[1559, 2211, 2566, 1224, 3306, 3583, 2124, 3886, 1010, 3296]"
0.77,0.41,0.6050916215974995,"[2566, 1292, 919, 3225, 1689, 3226, 2460, 542, 2464, 2852, 3623, 2860, 1917, 3509, 2499, 2760, 1992, 3916, 3032, 999, 1391, 1269, 636, 637]"
0.18,0.51,0.7348770005486762,"[2059, 2579, 542, 1568, 3643, 577, 1095, 3659, 78, 3162, 90, 94, 104, 3689, 617, 633, 2173, 2199, 2734, 1716, 2237, 1213, 194, 2755, 2256, 3801, 1255, 3816, 1266, 1260, 1784, 1799, 2313, 3337, 1803, 1293, 272, 1309, 2339, 1827, 290, 2857, 3373, 2872, 2873, 2367, 2879, 2372, 844, 1871, 2896, 1222, 3410, 2919, 2419, 378, 3453, 386, 3977, 1420, 3981, 1945, 926, 928, 2977, 423, 2985, 1463, 4026, 2507, 1998, 3543, 996, 486, 491, 501, 3579, 1958, 2995, 3511, 1467, 2498, 979]"
0.81,0.35,0.5799295833359668,"[147, 2331, 1570, 37, 3500, 3522, 3906, 69, 2375, 3400, 3792, 2514, 3145, 1370, 865, 3327, 104, 1773, 1265, 3838]"
0.7,0.44,0.6452644034453496,"[2323, 3093, 1176, 3869, 2079, 3618, 3621, 2725, 3753, 812, 1072, 1587, 2358, 573, 1987, 3785, 714, 333, 730, 1379, 104, 1771, 493, 3823, 2928, 2163, 372, 2549, 2809, 1917, 895]"
0.92,0.32,0.5289293734990195,"[1152, 1387, 2571, 2828, 782, 3983, 1550, 3209, 2126]"
0.66,0.41,0.6209477433234422,"[1152, 2562, 3971, 130, 3464, 1165, 3853, 655, 1941, 1819, 3100, 2972, 2206, 544, 1699, 3492, 3621, 3113, 3116, 3885, 2604, 949, 3894, 2231, 2745, 1851, 571, 1729, 2501, 2245, 2759, 1740, 3153, 2276, 893]"
0.59,0.47,0.6378397448897571,"[2566, 3591, 525, 526, 3098, 3108, 41, 558, 1593, 58, 2623, 1606, 2639, 1615, 1624, 2152, 1133, 3186, 3190, 2679, 2685, 649, 1174, 1687, 1702, 1705, 2218, 1711, 186, 699, 3770, 3773, 2759, 2238, 2766, 212, 1751, 2777, 3814, 755, 2806, 249]"
0.74,0.41,0.5845587108102912,"[3589, 2184, 3978, 1038, 1553, 3522, 3906, 69, 3400, 3792, 2514, 470, 1370, 1141, 3327, 1511, 3176, 1641, 2375, 3817, 2793, 748, 3566, 1016, 890, 2431, 2684]"
0.1,0.52,0.7059600318739307,"[3606, 2589, 31, 3113, 49, 2105, 3137, 2627, 3143, 74, 2124, 1110, 2147, 3685, 1133, 3693, 1135, 3184, 2158, 1648, 3186, 3713, 134, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282, 1773, 248, 251, 1789, 2817, 2823, 2311, 1290, 2316, 782, 1810, 789, 3356, 3868, 803, 806, 1845, 3384, 1337, 2362, 3905, 833, 2371, 1348, 3909, 3907, 2897, 2400, 1890, 2914, 2919, 3946, 385, 901, 2949, 3474, 921, 416, 929, 1447, 2472, 937, 1970, 959, 2497, 453, 3017, 3531, 1488, 991, 3551, 3552, 3554, 486, 1516, 3053, 3069, 3866]"
0.2,0.5,0.7063916058567716,"[3606, 2589, 31, 3113, 49, 2105, 3137, 2627, 3143, 74, 2124, 1241, 2147, 3685, 1133, 3693, 1135, 3184, 2158, 1648, 3186, 3713, 134, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282, 1773, 248, 251, 1789, 2817, 2823, 2311, 1290, 2316, 782, 1810, 789, 3356, 3868, 803, 806, 1845, 3384, 1337, 2362, 3905, 833, 2371, 1348, 3909, 3907, 2897, 2400, 1890, 2914, 922, 4000, 1441, 2990, 4018, 3474, 1460, 2486, 965, 967, 1507, 485, 2029, 2030, 1533, 3170, 3866, 3551]"
0.92,0.14,0.4382144858533825,"[936, 1796, 1158, 2062, 1940, 1949, 422, 3126, 59]"
0.58,0.46,0.6634997929593469,"[2821, 263, 3976, 1805, 785, 146, 3477, 3094, 2583, 3990, 2713, 2203, 1053, 285, 289, 2595, 1060, 2598, 936, 1965, 2477, 3380, 309, 3384, 3641, 3513, 1085, 701, 1858, 1221, 205, 3022, 1235, 340, 2777, 3933, 249, 3814, 755, 2806, 3705, 1146, 3619]"
0.09,0.51,0.7041201687523938,"[2589, 31, 3113, 49, 2105, 3137, 2627, 3143, 74, 2124, 1110, 2147, 3685, 1133, 3693, 1135, 3184, 2158, 1648, 3186, 3713, 134, 1162, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282, 1773, 248, 251, 1789, 2817, 2823, 2311, 1290, 2316, 782, 1810, 789, 3866, 3356, 3868, 803, 806, 1845, 3384, 1337, 2362, 3905, 833, 2371, 1348, 3909, 3907, 2897, 2400, 1890, 2914, 2919, 3946, 385, 901, 2949, 3474, 921, 416, 929, 1447, 2472, 937, 1970, 959, 2497, 453, 3017, 3531, 1488, 991, 3551, 3552, 3554, 486, 1516, 3053, 3069, 889]"
0.33,0.49,0.6616057710121026,"[3968, 2049, 3586, 2307, 4, 3719, 3212, 269, 654, 2576, 1682, 3731, 2323, 533, 2071, 2072, 1177, 1050, 279, 3612, 3229, 2206, 3741, 3744, 3232, 794, 2843, 290, 1573, 3492, 2347, 2732, 1072, 563, 2872, 3644, 2876, 3393, 3266, 67, 1604, 2117, 1093, 1734, 1857, 3398, 1230, 1358, 599, 1753, 1883, 2268, 350, 1247, 2660, 1381, 1133, 3182, 2414, 625, 3444, 2294, 3319, 1400, 1785, 1275, 380, 3198]"
0.66,0.45,0.6422741614747407,"[1035, 2578, 3606, 2589, 31, 3113, 49, 2105, 3137, 2627, 3143, 74, 2124, 1110, 2147, 3685, 1133, 3693, 1135, 3410, 2158, 1648, 3186, 3713, 134, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282]"
0.87,0.35,0.5625713989281704,"[1157, 2566, 3391, 1224, 3306, 2059, 2124, 3886, 1010, 735, 1367, 3358, 3583, 3628]"
0.8,0.38,0.6104392021227062,"[1028, 2058, 38, 2728, 1453, 316, 3134, 2246, 3145, 1354, 1611, 2380, 2637, 1744, 988, 226, 104, 1773, 1265, 3838, 3428]"
0.7,0.4,0.6155010531752512,"[2336, 2721, 450, 3618, 2404, 3685, 1190, 1602, 2401, 649, 172, 3944, 3676, 3933, 3454, 2911, 3168, 991, 2914, 2661, 2918, 3820, 109, 3438, 1902, 2286, 1900, 3317, 1526, 2681, 1660]"
0.91,0.32,0.5318019581744131,"[2571, 1387, 2828, 782, 3983, 1550, 2227, 1011, 1144, 3964]"
0.74,0.36,0.6177053253303535,"[2690, 3717, 1158, 1934, 3343, 1176, 3100, 3869, 2079, 3618, 3621, 2725, 3753, 812, 1587, 2358, 573, 1085, 1987, 714, 333, 2386, 1379, 104, 1771, 3823, 2928]"
0.65,0.46,0.648918282363973,"[2323, 3093, 1176, 3869, 2079, 3618, 3621, 2725, 3753, 812, 1663, 1072, 1587, 2358, 573, 1987, 3785, 714, 3799, 730, 606, 2655, 1379, 104, 1771, 493, 3823, 2928, 2163, 372, 2549, 2677, 2809, 2938, 1917, 895]"
0.87,0.35,0.5709802259868306,"[1152, 2562, 3971, 130, 1607, 3400, 617, 734, 2545, 1587, 1364, 3736, 2587, 1854]"
0.76,0.42,0.6207493877678589,"[2561, 2439, 1416, 1799, 1166, 3599, 2194, 2578, 3732, 1308, 2974, 1951, 3489, 3364, 2088, 2985, 2345, 1516, 1007, 496, 370, 372, 373, 2811, 511]"
0.77,0.4,0.621002181227984,"[3736, 1443, 1587, 3509, 1854, 2499, 4038, 1607, 3400, 2760, 1992, 3916, 1364, 3032, 999, 617, 2793, 1391, 2545, 1269, 1274, 2043, 636, 1917]"
0.74,0.42,0.5900615525816235,"[3075, 3085, 1048, 1568, 2551, 2602, 2096, 3633, 3641, 2630, 3663, 81, 87, 1117, 2142, 614, 3176, 1209, 3817, 2793, 748, 3566, 1016, 890, 2684, 2431, 1370]"
0.91,0.34,0.5555912931044655,"[1155, 2956, 1552, 1172, 2934, 3479, 1115, 3420, 2589, 3723]"
0.5,0.47,0.6695085472128406,"[1152, 2562, 3971, 130, 2659, 1165, 3853, 655, 1941, 1819, 3100, 2972, 2206, 544, 1699, 3492, 3621, 3113, 931, 933, 169, 1577, 1323, 2345, 1962, 2739, 1324, 2355, 3509, 691, 1337, 3002, 3902, 4030, 3651, 200, 1483, 715, 2815, 2894, 2516, 1621, 1877, 1364, 1240, 1881, 3548, 2271, 2272, 762, 483]"
0.7,0.43,0.648613165445221,"[3329, 1032, 337, 654, 493, 1176, 2163, 3869, 2079, 3618, 3621, 2725, 3753, 812, 1587, 2358, 573, 1987, 714, 333, 372, 730, 1379, 104, 1771, 3823, 2928, 2549, 2809, 1917, 895]"
0.11,0.52,0.7065775175630264,"[0, 3458, 2308, 2828, 782, 3983, 1550, 531, 2326, 1826, 2627, 3143, 74, 2124, 1110, 2147, 3685, 1133, 3693, 1135, 3184, 2158, 1648, 3186, 3713, 134, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282, 1773, 248, 251, 1789, 2817, 2823, 2311, 1290, 2316, 1810, 789, 3356, 3868, 803, 806, 1845, 3384, 1337, 2362, 3905, 833, 2371, 1348, 3909, 3907, 2897, 2400, 1890, 2914, 2919, 3946, 385, 901, 2949, 3474, 921, 416, 1447, 937, 1970, 959, 2497, 453, 3029, 3531, 1488, 991, 3551, 3552, 3554, 486, 1516, 3053, 3069]"
0.53,0.46,0.6673829235486713,"[2690, 3717, 1158, 1934, 3343, 1176, 3100, 3869, 2079, 3618, 3621, 2725, 3753, 812, 1587, 2358, 573, 1085, 1987, 714, 333, 3603, 1379, 104, 1771, 3823, 2928, 1337, 3002, 3902, 4030, 3651, 200, 1483, 715, 2815, 2894, 2516, 1621, 1877, 1364, 1240, 1881, 3548, 2271, 2272, 762, 483]"
0.15,0.51,0.678914879117395,"[897, 1796, 1158, 2062, 1940, 1949, 2072, 1050, 3612, 1573, 1072, 563, 3644, 67, 1604, 2117, 1093, 599, 2660, 1133, 3182, 625, 3198, 3719, 3212, 654, 1682, 3731, 1177, 3229, 2206, 3741, 3744, 3232, 2732, 3266, 1734, 1230, 1235, 1753, 2268, 1247, 2294, 3319, 1785, 1275, 2307, 269, 2323, 279, 794, 2843, 290, 2347, 2872, 2876, 3393, 1857, 3398, 1358, 1883, 2506, 1381, 2414, 3444, 1400, 380, 3968, 3492, 2475, 4019, 2490, 1467, 1984, 968, 1993, 3017, 3536, 3539, 3540, 981, 3030, 3542, 987, 3561, 1002]"
0.93,0.27,0.4784476646076111,"[3329, 2371, 57, 654, 2224, 3294, 1690, 671]"
0.21,0.51,0.6973327734892001,"[1035, 2578, 3606, 2589, 31, 3113, 49, 2105, 3137, 2627, 3143, 74, 2124, 1110, 2147, 3685, 1133, 3693, 1135, 3184, 2158, 1648, 3186, 3713, 134, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282, 1773, 248, 251, 1789, 2817, 2823, 2311, 1290, 2316, 782, 1810, 789, 3356, 3868, 803, 1845, 3384, 1337, 2362, 3905, 833, 2371, 1348, 3909, 3907, 2897, 2400, 1890, 2914, 2919, 3946, 385, 901, 2949, 3474, 921, 416, 1447, 937, 1970, 959, 2497, 453, 3017, 3531]"
0.71,0.42,0.6346900251835781,"[2628, 294, 3661, 3184, 2867, 979, 2295, 1690, 671, 1072, 1587, 2358, 573, 1987, 3785, 714, 333, 730, 1379, 104, 1771, 493, 3823, 2928, 2163, 372, 2549, 2809, 1917, 534]"
0.24,0.51,0.7255143079413786,"[2323, 3093, 1176, 3869, 2079, 3618, 3621, 3659, 78, 3162, 90, 94, 3689, 617, 633, 2173, 2199, 2734, 1716, 2237, 1213, 194, 2755, 104, 2256, 3801, 1255, 3816, 1260, 3033, 1784, 1799, 2313, 3337, 1803, 1293, 272, 1309, 290, 2339, 1827, 2857, 3373, 2872, 2873, 2367, 2879, 2372, 844, 1871, 2896, 1362, 3410, 2919, 2419, 378, 3453, 386, 3977, 1420, 3981, 1945, 926, 928, 2977, 423, 2985, 1463, 4026, 2507, 1998, 3543, 996, 486, 491, 501, 3579]"
0.84,0.39,0.603919121846137,"[0, 3329, 1032, 654, 2928, 1810, 2163, 372, 2549, 895, 1176, 2809, 2139, 3100, 1917, 2111, 2970]"
0.35,0.49,0.6641690768211692,"[147, 2331, 1570, 37, 3500, 3522, 3906, 69, 2375, 3400, 3792, 2514, 3145, 1370, 865, 3327, 104, 1773, 1265, 2316, 3773, 1810, 789, 3356, 3849, 803, 806, 1845, 3384, 1337, 2362, 3905, 833, 2371, 1348, 3909, 3907, 2897, 2400, 1890, 2914, 2919, 3946, 385, 901, 2949, 3474, 921, 416, 1447, 937, 1970, 959, 2497, 453, 3017, 3531, 1488, 991, 3551, 3552, 3554, 486, 1516, 3053, 3069]"
0.48,0.48,0.6701954499872477,"[1035, 2578, 3606, 2589, 31, 3113, 49, 2105, 3137, 2627, 3143, 0, 2124, 1110, 2147, 3685, 1133, 3693, 1135, 3184, 2158, 1648, 3186, 3713, 134, 666, 1692, 189, 202, 203, 1748, 1236, 2273, 2787, 2282, 1773, 248, 251, 1789, 2817, 2823, 2311, 2921, 746, 2537, 1645, 3566, 494, 3565, 3315, 503, 1914, 3582]"
