n_nodes,influence,obj,nodes
0.24,0.36,0.844579903538027,"[5882, 766, 3473, 3090, 1171, 3985, 1556, 5526, 5783, 1175, 6040, 5012, 5915, 412, 1821, 926, 1055, 2080, 2721, 5410, 2851, 1443, 2341, 3112, 5801, 1962, 5418, 2984, 4269, 2350, 4142, 4912, 560, 2097, 2992, 1840, 4405, 694, 6070, 1593, 5695, 835, 3012, 4548, 5962, 2892, 1998, 5454, 1872, 5335, 2392, 5595, 1244, 222, 5216, 3168, 2018, 5987, 2019, 4071, 5352, 1896, 1385, 236, 4465, 1522, 4467, 3313, 2805, 6261, 4727, 248, 121, 1654, 2555, 4350, 4007]"
0.71,0.14,0.8284235705551413,"[1669, 1163, 1400, 3473, 1171, 5915, 4579, 3117, 2726, 4142, 179, 1076, 4149, 1084, 695, 2622, 5715, 5461, 4474, 2350, 1531, 5352, 248, 5987, 1872, 3313, 1654, 5335, 5882, 3677]"
0.13,0.39,0.7546034669204938,"[4738, 2439, 6157, 3473, 3090, 4627, 5017, 2726, 5915, 4384, 1442, 4517, 2341, 530, 2984, 2602, 1962, 3755, 2350, 560, 6070, 695, 5562, 4287, 2811, 714, 1216, 835, 3397, 5703, 459, 4562, 87, 216, 4168, 5340, 3682, 5737, 5855, 5216, 3425, 4727, 2019, 4839, 1896, 233, 6249, 121, 5099, 4071, 5265, 1171, 1522, 4467, 5783, 153, 4465, 2721, 766, 5882, 5801, 4269, 694, 236, 2798, 2805, 2808, 1821, 5418, 4405, 4921, 2378, 3407, 4944, 2392, 1385, 4474, 4485, 4492, 3985, 2450, 2455, 6040, 412, 926, 5375, 2018, 3582]"
0.97,0.04,0.2803296998699183,"[2019, 3473, 408, 5882]"
0.86,0.11,0.5653613752856053,"[1062, 4071, 3112, 3212, 2798, 3473, 5265, 4465, 1171, 4627, 1556, 153, 5882, 2811, 1821]"
0.95,0.06,0.3452654352468023,"[4168, 3473, 3313, 248, 5855, 5564]"
0.89,0.09,0.5108582859453092,"[4738, 2926, 826, 1171, 3212, 1556, 4238, 5265, 2798, 4627, 4465, 5882]"
0.96,0.05,0.3143720064953788,"[4238, 3473, 3313, 5564, 5855]"
0.97,0.03,0.2871256156500194,"[1669, 1163, 5222, 5265]"
0.9,0.09,0.4803322017327939,"[2726, 4071, 236, 4465, 3313, 6261, 1654, 4727, 248, 3579, 5855]"
0.96,0.05,0.2745401363768394,"[3454, 4467, 5783, 5882, 5855]"
0.97,0.05,0.23951704356453096,"[3212, 3313, 5564, 5855]"
0.17,0.38,0.7817164958822405,"[6157, 3090, 4168, 87, 5216, 3682, 5737, 4727, 6249, 121, 5461, 1669, 3212, 5801, 3755, 695, 714, 3287, 2697, 5340, 4238, 1171, 5783, 2721, 5265, 5352, 4269, 694, 1157, 4287, 1216, 216, 1163, 233, 4839, 2798, 5855, 2808, 5882, 2811, 766, 153, 5145, 4350, 2892, 4484, 6031, 2455, 408, 2472, 4548, 1998, 4056, 3579, 4485, 2439, 4492, 2450, 5915, 412, 1821, 4384, 4517, 2984, 1962, 4465, 4467, 6070, 835, 4474, 1896, 3425, 2378, 2392, 3397, 4944, 4921, 5562, 459, 4562, 2019, 3582, 5099, 1522]"
0.67,0.2,0.8191418977737976,"[4738, 6157, 412, 1171, 1821, 2084, 5773, 1872, 222, 5987, 5352, 3473, 1896, 2798, 2721, 1443, 5233, 4653, 370, 6261, 1654, 121, 1404, 5216, 3313, 2097, 4467, 4071, 4465, 2892, 5335, 5882, 1244, 5855]"
0.39,0.32,0.8803341926924455,"[1669, 3212, 4238, 5265, 3090, 1171, 3473, 5012, 5526, 5783, 1175, 6040, 5915, 412, 1821, 926, 1055, 2080, 2721, 5410, 2851, 1443, 2341, 540, 4007, 2984, 3112, 5801, 5418, 1962, 4142, 2350, 560, 2097, 4912, 1840, 2992, 4405, 694, 6070, 835, 5962, 2892, 1872, 5335, 2392, 222, 5216, 5987, 4071, 5352, 1896, 1385, 236, 4465, 3313, 4467, 6261, 2805, 248, 121, 4350]"
0.66,0.2,0.8209413448635865,"[4484, 5773, 6157, 3473, 1171, 412, 1821, 2721, 1443, 2084, 4653, 2097, 2892, 1872, 5335, 1244, 222, 5855, 5216, 5987, 4071, 5352, 1896, 2798, 5233, 370, 4465, 3313, 4467, 6261, 1654, 121, 5882, 1404, 5157]"
0.94,0.05,0.3759782520008056,"[4484, 2697, 3212, 6157, 5737, 4364, 5265]"
0.92,0.08,0.4030530622463636,"[1669, 3212, 3473, 5265, 1171, 1556, 3090, 408, 5882]"
0.29,0.35,0.8502339624190458,"[3454, 4467, 5783, 3473, 3090, 5882, 1171, 1556, 5012, 5526, 1175, 6040, 5915, 412, 1821, 926, 1055, 2080, 2721, 5410, 2851, 1443, 2341, 4007, 5801, 5418, 2984, 1962, 4269, 4142, 2350, 1822, 2097, 4912, 1840, 2992, 4405, 694, 6070, 1593, 5695, 4548, 3012, 4168, 5962, 2892, 1998, 1872, 5335, 2392, 5595, 1244, 222, 3168, 5216, 248, 2019, 5987, 4071, 1896, 1385, 5352, 236, 4465, 3313, 1522, 6261, 2805, 4727, 1654, 121, 4350]"
0.97,0.04,0.2801548816288092,"[4484, 5564, 4839, 5855]"
0.26,0.35,0.8597639967592955,"[4627, 1556, 1062, 3112, 4652, 560, 2097, 5695, 87, 5216, 6261, 3212, 1171, 4287, 1244, 2798, 766, 5335, 5855, 3168, 4465, 1669, 1157, 2697, 1163, 2805, 4238, 5783, 694, 5352, 236, 222, 5882, 3313, 4350, 5801, 4269, 153, 2721, 5265, 4727, 248, 121, 3891, 1654, 1796, 4484, 3473, 3985, 5915, 412, 1821, 926, 835, 2892, 4467, 1896, 5987, 1385, 5454, 2392, 1872, 1442, 2341, 2984, 1962, 2992, 6070, 3012, 4548, 1998, 2018, 2019, 4071, 1522]"
0.93,0.07,0.3448583211180277,"[3212, 4238, 5265, 3090, 1171, 5012, 3473, 5882]"
