n_nodes,influence,obj,nodes
0.97,0.27,0.8532394735617809,"[730, 339, 546, 939]"
0.74,0.44,0.9322869369293174,"[777, 523, 273, 540, 796, 547, 551, 683, 939, 565, 312, 60, 447, 195, 326, 76, 718, 209, 596, 727, 344, 348, 609, 232, 618, 492, 115]"
0.36,0.5,0.934700916685672,"[770, 387, 259, 900, 393, 265, 269, 397, 14, 273, 537, 543, 287, 33, 34, 415, 552, 938, 811, 298, 429, 174, 939, 558, 561, 564, 822, 183, 952, 955, 322, 706, 964, 325, 453, 967, 456, 458, 586, 720, 722, 850, 339, 345, 90, 89, 862, 479, 224, 480, 869, 614, 122, 234, 875, 363, 368, 625, 241, 369, 504, 761, 506, 891, 636]"
0.56,0.48,0.9384726611888607,"[137, 267, 398, 658, 283, 924, 287, 543, 290, 40, 940, 943, 817, 306, 307, 434, 691, 313, 956, 700, 63, 706, 67, 450, 322, 838, 715, 595, 254, 90, 730, 480, 484, 358, 103, 625, 499, 756, 245, 502, 375, 757, 761, 381, 638]"
0.33,0.51,0.9380518304649716,"[257, 646, 903, 392, 137, 10, 907, 522, 134, 7, 144, 401, 785, 147, 148, 405, 663, 792, 665, 794, 25, 156, 159, 160, 32, 801, 807, 297, 681, 939, 813, 686, 685, 433, 945, 435, 949, 822, 57, 828, 831, 706, 965, 326, 331, 972, 715, 844, 333, 849, 467, 725, 600, 217, 218, 861, 478, 738, 482, 102, 103, 232, 106, 875, 497, 502, 633, 509]"
0.25,0.51,0.9421632580471446,"[128, 900, 645, 778, 266, 780, 909, 910, 531, 148, 19, 918, 791, 279, 537, 155, 541, 287, 288, 543, 677, 167, 40, 426, 811, 814, 560, 817, 563, 182, 311, 696, 825, 54, 574, 575, 192, 326, 711, 70, 600, 972, 332, 975, 976, 977, 209, 339, 724, 469, 598, 850, 594, 473, 857, 217, 980, 605, 350, 862, 87, 481, 867, 485, 361, 362, 106, 366, 879, 750, 112, 495, 757, 506, 381, 510]"
0.97,0.3,0.8955497327447386,"[41, 796, 14, 774]"
0.62,0.45,0.9253590601255443,"[897, 3, 773, 777, 9, 524, 525, 908, 780, 912, 785, 274, 660, 662, 414, 288, 802, 163, 36, 682, 300, 442, 704, 321, 578, 709, 198, 711, 968, 838, 976, 343, 861, 226, 866, 614, 109, 765, 127]"
0.92,0.41,0.9261534505691459,"[198, 231, 232, 874, 140, 780, 460, 405, 533]"
0.42,0.49,0.9370819059122043,"[384, 896, 772, 5, 390, 7, 389, 403, 788, 20, 410, 926, 799, 673, 418, 680, 808, 810, 939, 426, 812, 685, 686, 169, 49, 301, 947, 820, 435, 951, 56, 954, 327, 456, 76, 849, 977, 723, 852, 598, 599, 346, 604, 605, 478, 482, 611, 739, 869, 873, 632, 240, 241, 113, 115, 376, 250, 252, 254]"
1.0,0.15,0.679285707476326,[222]
0.89,0.38,0.9191037283441007,"[321, 519, 264, 616, 43, 428, 237, 493, 685, 80, 276, 188]"
0.6,0.47,0.9350764960259825,"[769, 645, 397, 654, 911, 528, 147, 275, 405, 792, 537, 155, 798, 928, 33, 549, 165, 936, 938, 432, 178, 53, 958, 454, 838, 326, 586, 331, 210, 731, 477, 227, 485, 357, 615, 489, 618, 127, 494, 124, 895]"
