seed_set,spread,seed,communities,fairness,budget,time
"[904, 774, 773, 746, 314, 234, 136, 134, 4]",326.67,8.999999999999996,0.11236028877981408,0.5353213011769832,420.9999999999995,0.9999999999999998
"[780, 525, 269, 166, 112]",323.55,5.0000000000000036,0.10271104760536687,0.5245312200604372,484.0000000000002,0.9999999999999998
"[765, 86]",303.79,2.000000000000001,0.11813365893719496,0.7153311143577145,359.0000000000005,0.9999999999999998
[951],34.74,1.0,0.794474074483471,0.8325546111576978,6.999999999999828,4.0
[86],311.24,1.0,0.1029676850754685,0.8325546111576978,355.9999999999998,0.0
"[454, 453]",154.91,2.000000000000001,0.36349890614738745,0.8325546111576978,60.0,2.0
[160],353.96,1.0,0.09192006434170508,0.8325546111576978,546.0000000000003,0.0
"[983, 981, 977, 976, 967, 965, 963, 960, 958, 952, 949, 948, 947, 939, 936, 921, 920, 918, 917, 911, 899, 898, 879, 839, 832, 824, 819, 806, 804, 797, 794, 736, 690, 684, 668, 665, 649, 647, 644, 583, 564, 558, 495, 490, 487, 476, 468, 466, 463, 461, 453, 449, 445, 444, 442, 438, 434, 431, 430, 423, 415, 411, 409, 408, 398, 391, 390, 387, 368, 354, 322, 320, 318, 309, 301, 298, 286, 277, 173, 160, 129, 0]",517.49,82.0,0.055877024061094405,0.0840319527335599,4086.9999999999995,0.0
[372],113.34,1.0,0.5071561418040025,0.8325546111576978,44.99999999999971,2.0
"[899, 649, 647, 129]",311.83,4.000000000000003,0.11916775027542514,0.7214678355305973,329.99999999999943,0.9999999999999998
"[503, 454]",74.1,2.000000000000001,0.6768756767072616,0.7303762108243088,30.000000000000576,4.0
"[983, 981, 977, 976, 967, 965, 963, 960, 958, 953, 952, 949, 948, 947, 942, 939, 936, 934, 921, 920, 918, 917, 911, 899, 826, 824, 693, 682, 678, 668, 665, 649, 647, 644, 579, 564, 495, 487, 476, 468, 466, 463, 461, 453, 449, 445, 444, 442, 438, 435, 434, 432, 431, 430, 423, 415, 411, 409, 408, 398, 391, 390, 387, 379, 372, 311, 307, 191, 187, 166, 165, 160, 87, 65, 62]",512.02,75.0,0.05616859266003349,0.06030620804734099,4302.0,0.0
"[952, 824, 573, 570, 564, 558, 499, 314, 309, 213, 166, 165, 160, 115, 105, 86, 72, 65, 62, 60, 42, 37, 4]",463.99,22.999999999999996,0.06134995544439481,0.35009839279532884,3256.000000000001,0.0
"[976, 952, 866, 848, 840, 824, 789, 659, 599, 594, 589, 579, 573, 570, 564, 558, 463, 461, 336, 314, 309, 213, 187, 160, 129, 86, 83, 75, 70, 65, 62, 60, 57, 47]",473.98,33.99999999999999,0.05848810392157411,0.10417067601623664,3139.0000000000005,0.0
[454],68.45,1.0,0.7089260892495584,0.8325546111576978,13.999999999999655,4.0
"[952, 861, 789, 332, 160, 156, 129, 121, 87, 86, 62, 47]",447.77,11.999999999999998,0.06716602585720122,0.2955848731545998,2479.0000000000005,0.0
"[183, 160]",381.99,2.000000000000001,0.08785730754426813,0.7153311143577145,848.0000000000005,0.0
"[405, 160, 86, 62]",418.33,4.000000000000003,0.07477114979132415,0.6105251492819666,1464.0000000000002,0.0
"[951, 454, 453]",169.29,3.0000000000000018,0.33579977682047357,0.7151927835675382,66.99999999999983,2.0
"[977, 976, 967, 965, 963, 960, 958, 952, 949, 948, 947, 921, 920, 918, 917, 911, 839, 832, 826, 824, 796, 693, 682, 678, 668, 665, 649, 579, 564, 533, 530, 502, 463, 461, 453, 449, 438, 434, 415, 411, 409, 408, 398, 360, 322, 318, 311, 307, 213, 191, 187, 166, 165, 160, 156, 129, 65, 62]",498.13,58.00000000000001,0.05768523624285571,0.13601515493328087,3973.9999999999995,0.0
"[644, 372]",105.77,2.000000000000001,0.5381796418149637,0.7214678355305973,49.999999999999424,3.0
"[951, 768]",29.81,2.000000000000001,0.8435923232249115,0.7162947803777163,11.000000000000057,5.0
"[983, 981, 977, 976, 967, 965, 963, 960, 958, 952, 949, 948, 947, 921, 920, 918, 917, 911, 879, 839, 832, 826, 824, 796, 736, 693, 682, 678, 668, 665, 649, 647, 644, 579, 564, 533, 530, 509, 468, 466, 463, 461, 453, 449, 444, 438, 434, 415, 411, 409, 408, 398, 391, 390, 387, 372, 368, 354, 332, 322, 318, 311, 307, 261, 191, 187, 166, 165, 160, 65, 62]",509.06,71.0,0.05850813856257553,0.12397114787831132,4187.999999999999,0.0
"[977, 967, 965, 963, 958, 952, 949, 948, 947, 857, 839, 832, 826, 824, 823, 693, 682, 678, 579, 573, 570, 564, 558, 463, 461, 453, 449, 438, 434, 360, 338, 322, 318, 314, 311, 309, 213, 191, 187, 160, 86, 81, 65, 62, 60, 57, 47]",486.56,47.0,0.055640361228665336,0.15752440394419587,3551.9999999999995,0.0
"[952, 861, 332, 160, 156, 129, 121, 87, 86, 62, 47]",446.04,10.999999999999998,0.06516634415982336,0.31093690854701217,2473.0,0.0
"[967, 965, 963, 960, 958, 952, 949, 948, 947, 921, 920, 891, 857, 839, 832, 826, 824, 693, 682, 668, 579, 564, 463, 461, 453, 449, 438, 434, 415, 411, 409, 405, 360, 322, 318, 311, 307, 282, 213, 191, 187, 166, 165, 160, 95, 86, 65, 62, 47]",489.01,49.0,0.05480984385502763,0.07175652472461314,4104.0,0.0
"[405, 160, 62]",408.68,3.0000000000000018,0.07831847527546898,0.7152951847736314,1108.0000000000005,0.0
