n_nodes,influence,obj,nodes
0.12,0.27,0.7208982961252388,"[1544, 1554, 530, 24, 3097, 546, 555, 43, 564, 65, 579, 1608, 74, 1100, 2130, 1622, 90, 608, 98, 99, 2151, 107, 619, 623, 115, 1654, 632, 638, 128, 643, 136, 137, 138, 139, 654, 1167, 145, 147, 669, 157, 3236, 166, 168, 170, 171, 172, 1712, 690, 2741, 189, 701, 1220, 710, 714, 1747, 215, 2270, 735, 225, 237, 239, 753, 248, 257, 263, 1806, 278, 1305, 1323, 818, 847, 346, 349, 864, 371, 378, 380, 903, 3463, 392, 1418, 398, 401, 2469, 427, 1510, 495, 2042, 1022]"
0.06,0.27,0.7308846560524647,"[1551, 1554, 546, 43, 566, 1593, 65, 579, 74, 1622, 90, 608, 99, 107, 620, 623, 115, 1654, 632, 1145, 638, 128, 643, 136, 138, 139, 141, 654, 145, 147, 148, 152, 154, 157, 669, 3236, 166, 168, 170, 171, 172, 690, 184, 189, 190, 701, 710, 714, 1747, 215, 2270, 735, 225, 230, 239, 753, 245, 1270, 248, 1275, 257, 1806, 296, 1323, 818, 1330, 326, 330, 847, 349, 864, 3424, 371, 374, 378, 391, 392, 1929, 3463, 398, 401, 1939, 415, 2979, 2469, 428, 4017, 945, 449, 1510, 1001, 1002, 495, 2042, 1022]"
0.21,0.25,0.7268141905563539,"[1544, 530, 1554, 3096, 3097, 546, 43, 555, 65, 579, 1608, 74, 1100, 2130, 1622, 90, 608, 98, 99, 2151, 107, 619, 623, 115, 1654, 638, 128, 643, 136, 138, 139, 654, 145, 669, 157, 3236, 166, 168, 170, 171, 172, 1712, 690, 2741, 189, 701, 2751, 1220, 710, 714, 1747, 215, 2270, 735, 225, 237, 239, 753, 248, 263, 1806, 278, 1305, 796, 1323, 818, 847, 346, 349, 864, 371, 378, 903, 392, 398, 401, 428, 945, 2042, 4100]"
0.2,0.25,0.7478162211079065,"[546, 555, 43, 564, 65, 579, 1608, 74, 1100, 2130, 1622, 4188, 98, 99, 2151, 619, 107, 623, 115, 1654, 632, 638, 128, 643, 136, 138, 139, 654, 1167, 147, 152, 157, 669, 166, 170, 171, 1712, 690, 2741, 701, 1220, 1747, 215, 2270, 735, 225, 239, 753, 245, 759, 257, 1806, 1305, 802, 295, 296, 1323, 818, 308, 3408, 852, 344, 346, 349, 864, 360, 365, 374, 888, 378, 903, 3463, 392, 3467, 398, 401, 2469, 426, 427, 428, 945]"
0.19,0.25,0.715762221704289,"[257, 898, 643, 3463, 137, 138, 141, 398, 1167, 1551, 530, 326, 147, 3097, 3229, 145, 45, 154, 546, 3236, 166, 170, 171, 1622, 378, 374, 6862, 690, 7326, 1001, 2042, 1022, 65, 579, 263, 380, 864, 401, 1544, 1747, 245, 371, 128, 136, 215, 139, 90, 654, 1806, 2270, 735, 148, 248, 43, 99, 1275, 1323, 818, 225, 566, 278, 107, 620, 296, 189, 239, 669, 1654, 1270, 632, 638, 1145, 753, 237, 288, 701, 710, 608, 115, 74, 714, 623]"
0.11,0.27,0.7386263439604528,"[1551, 1554, 546, 43, 566, 1593, 65, 579, 74, 1622, 90, 608, 92, 99, 2130, 623, 115, 1654, 632, 98, 638, 2151, 107, 619, 137, 1167, 166, 168, 171, 172, 1712, 690, 2741, 189, 701, 643, 136, 1220, 138, 139, 2042, 710, 654, 145, 147, 128, 714, 4304, 157, 3236, 1747, 170, 669, 215, 2270, 735, 225, 237, 239, 398, 753, 248, 903, 257, 263, 1806, 278, 1305, 1323, 818, 847, 346, 349, 864, 371, 374, 378, 380, 3739, 3463, 1418, 401, 2469, 427, 428, 945, 1510, 495, 1022, 222]"
0.25,0.25,0.7362216910933521,"[257, 903, 392, 136, 138, 139, 398, 1167, 401, 145, 1305, 295, 3096, 157, 3097, 546, 43, 555, 945, 638, 166, 579, 1608, 1100, 74, 2130, 1622, 170, 90, 608, 98, 2151, 669, 99, 619, 107, 115, 623, 65, 1654, 1022, 222, 128, 643, 263, 654, 1806, 278, 3236, 168, 1323, 853, 172, 1712, 690, 428, 189, 714, 1747, 215, 1220, 735, 239, 753, 248, 225, 710, 701, 818, 847, 346, 349, 864, 378, 371, 2042]"
0.95,0.05,0.4836310843962025,"[65, 239, 99, 170, 398, 638]"
0.08,0.27,0.7322910950153567,"[128, 257, 643, 903, 136, 137, 138, 139, 6797, 398, 1167, 654, 145, 24, 1305, 3097, 157, 669, 546, 3236, 10, 166, 170, 43, 945, 65, 579, 1608, 74, 2130, 1622, 90, 608, 99, 623, 115, 371, 1654, 632, 1145, 638, 690, 1332, 5046, 1851, 449, 206, 847, 2001, 1747, 245, 977, 215, 984, 346, 349, 2270, 735, 841, 248, 225, 1510, 1275, 107, 620, 365, 495, 239, 753, 1270, 148, 230, 1806, 369, 1418, 1001, 1323, 818, 278, 189, 2042, 1022, 263, 710, 237, 701, 380, 864, 401, 1544, 714, 566, 296]"
0.22,0.25,0.7178787513553835,"[128, 257, 65, 99, 903, 1544, 139, 398, 1551, 654, 945, 24, 579, 147, 3097, 1608, 1305, 157, 1100, 669, 546, 2130, 3236, 90, 166, 43, 1323, 170, 564, 623, 115, 632, 1622, 74, 638, 1269, 608, 98, 2151, 796, 619, 1654, 168, 172, 2741, 189, 710, 714, 2270, 237, 145, 735, 239, 753, 215, 1747, 1712, 690, 263, 1220, 248, 701, 278, 225, 818, 847, 2042, 3096, 378, 371, 643, 136, 138, 864, 346, 349, 392, 1806, 401]"
