hv,seed-spread,seed-spread-communities,seed-spread-fairness,seed-spread-budget,seed-spread-time
0.09544817557386365,0.10680651004811775,0.09544817557386365,0.09772137686325466,0.10318663181567836,0.014274200396263797
0.09786473488988234,0.10911386923294651,0.09786473488988234,0.10014678831793103,0.10559993315050796,0.014274200396263797
0.10257873839764929,0.11410629776394,0.10257873839764929,0.10430388171000539,0.11058735302507008,0.01151121992640815
0.10545430850931846,0.11659724030568921,0.10545430850931846,0.10928256724228526,0.11292795536141322,0.01151121992640815
0.11045499691080676,0.12142112935182564,0.11045499691080676,0.11384433235765469,0.11740380760906727,0.009411981318992357
0.11492949784621408,0.12540643928672515,0.11492949784621408,0.11682198459535492,0.12128690100996369,0.010167172374752334
0.11968958719212677,0.1300225162751203,0.11968958719212677,0.12089872636809897,0.12555168984154302,0.010167172374752334
0.12324526275788103,0.13348644211718086,0.12324526275788103,0.1186923499728829,0.12892403398796426,0.010167172374752334
0.12469910239365176,0.13486627512029437,0.12469910239365176,0.12011871971510209,0.1303911420501989,0.010167172374752334
0.1255723605912486,0.13576430795358052,0.1255723605912486,0.12162560773732708,0.13116489800086098,0.010167172374752334
0.12870786177144544,0.13893726294933484,0.12870786177144544,0.12558822203895859,0.13395092954969154,0.010167172374752334
0.1307439031640888,0.1410659496178885,0.1307439031640888,0.13107426533135788,0.13601793270223572,0.010167172374752334
0.13214751767777275,0.14236324653269178,0.13214751767777275,0.1336814448780686,0.13738601886243618,0.010167172374752334
0.133748657803316,0.14377795075007077,0.133748657803316,0.1350433228730617,0.13835609118696474,0.010232804981602037
0.13443162311200554,0.14446491650155674,0.13443162311200554,0.13534669779592864,0.13897606343241875,0.010232804981602037
0.13596022436966423,0.1460049816020379,0.13596022436966423,0.13683358842148083,0.1402943863486356,0.013463119162185112
0.1369391033133121,0.14700444381545427,0.1369391033133121,0.1301342933399331,0.14120982829451917,0.013463119162185112
0.1381594131748059,0.1483232097367676,0.1381594131748059,0.13142231272464588,0.14227242967476886,0.005148315878856496
0.1384945941179242,0.14860242003962637,0.1384945941179242,0.1307295910573157,0.14249310021603923,0.005148315878856496
0.13945789280326853,0.1496167279932069,0.13945789280326853,0.1327059834997911,0.14324771370148667,0.005148315878856496
0.14012488304209925,0.1502912963487121,0.14012488304209925,0.13448613757117098,0.14384746392204434,0.005148315878856496
0.14063757783780145,0.15072547410133028,0.14063757783780145,0.13421918496904875,0.1442747660782969,0.005148315878856496
0.14189627299222465,0.15180597226153406,0.14189627299222465,0.13152714487940959,0.14514459463208673,0.005148315878856496
0.14235836070505978,0.1522616897820549,0.14235836070505978,0.13201260708024812,0.14558115047405817,0.005148315878856496
0.14319745835257974,0.15316696858194168,0.14319745835257974,0.13528684243769146,0.1462720008945344,0.0
0.1435537437278945,0.153380257571469,0.1435537437278945,0.13545544783783284,0.14646036125708534,0.0
0.14425524313681587,0.15406677045004244,0.14425931253507662,0.13950624566640138,0.1470836360856038,0.0
0.14521104444846678,0.15501525615624112,0.14521511384672753,0.1384947842047994,0.14788353486650999,0.0
0.1467879151509675,0.15649367393150296,0.14679198454922826,0.1388979730561858,0.14901787790365092,0.0
0.1476404916561032,0.15729317860175487,0.14764456105436388,0.13907112589434834,0.14962774029926326,0.0
0.1484667309278503,0.1581504953297481,0.148470800326111,0.13981843737565083,0.15030996210973857,0.0
0.1489998335257563,0.15865625530710445,0.14900390292401705,0.14018936135799961,0.15082129898628835,0.0
0.15039551923412298,0.15985322671950186,0.15039958863238376,0.14187562981736296,0.15171737244265404,0.0
0.15092697176770337,0.16022221907727144,0.1509310411659641,0.14216734842146997,0.15201587588767454,0.0
0.15119364527073562,0.16048973959807528,0.15119771466899634,0.14239096827345954,0.15229222252605817,0.0
0.15173007332736874,0.1609911972827625,0.15173414272562952,0.1293456887274328,0.15260937111430317,0.0
0.1521063979060079,0.16121260968015852,0.15211046730426864,0.13984410410249415,0.15283119002856504,0.0
0.15251422721622873,0.16159227285592978,0.15251829661448946,0.13273762207521356,0.15318050099299435,0.0
0.152807401878909,0.16184027738465892,0.15281147127716976,0.13372002678049374,0.15342285882858034,0.0
0.15287959572391685,0.16188644211718084,0.1528836651221776,0.1349104326911902,0.1534979247197659,0.0
0.15304498392327145,0.16205178318709307,0.1530490533215322,0.13435831459037495,0.1536873660261626,0.0
0.15321979039951092,0.16219173506934614,0.15322385979777164,0.13857422106282047,0.15379474224681822,0.0
0.15335628408978175,0.16232674780639683,0.15336035348804244,0.13644277118689901,0.15393247617029782,0.0
0.15355942439216416,0.1625006510048118,0.15358324813202084,0.1366805636831556,0.15400348340707526,0.0
0.15364698105650637,0.16256457684687234,0.15367080479636308,0.13582514422639763,0.1540610026204607,0.0
0.153873177251908,0.16275048117746954,0.15389700099176465,0.1402460484526163,0.15434607967622155,0.0
0.15389665468671193,0.16275271723747523,0.15392047842656859,0.14074807883350213,0.15436499277270416,0.0
0.15409110761725175,0.16295171242570056,0.15411493135710846,0.14103041737749591,0.15456749808384382,0.0
0.15418256734009894,0.16301736484574014,0.15420342017633212,0.14066753909492333,0.1552064468861769,0.0
0.1543760817590085,0.16322224738182847,0.15439693459524173,0.14050666399338735,0.1553766323700546,0.0
0.1543932061955103,0.16322670534956127,0.15441405903174354,0.14088797597762953,0.15539565786655024,0.0
0.15458156188604386,0.16333324370223604,0.1546024147222771,0.14083350449649149,0.1554732788393966,0.0
0.15462524140489575,0.1633759835833569,0.15464609424112896,0.14087402332090945,0.15550896469184672,0.0
0.15469485841485753,0.16340233512595526,0.1547157112510907,0.13846385616364432,0.15554114217100237,0.0
0.1547392791429668,0.1634454571185961,0.15476013197920002,0.1385171090675563,0.15558905500685405,0.0
0.15478077879170865,0.1634832720067931,0.1548016316279419,0.1385489188999855,0.15562502723255317,0.0
0.15482398655242366,0.16349279649023493,0.15484483938865687,0.13854408723245076,0.1556415521495475,0.0
0.1551526924338475,0.1636924568355505,0.1551526924338475,0.1377144884814342,0.1549403980561565,0.0
0.15520733466512127,0.16375029719784884,0.15520733466512127,0.1377823810641536,0.15499806804597427,0.0
0.15523389623516537,0.163773959807529,0.15523389623516537,0.13782613216790437,0.1550362967434045,0.0
0.15529954668672485,0.1638166996886499,0.15529954668672485,0.13838587035796188,0.15511655178358402,0.0
0.15534997663557462,0.16388591848287576,0.15536429566018267,0.13842237456159062,0.15517931202343924,0.0
0.15539456013644914,0.163933597509199,0.15540986414492663,0.13847677225508515,0.15522413750993763,0.0
0.15555225891979504,0.16408955561845456,0.15556756292827253,0.13981826786498303,0.15537222841619164,0.0
0.15557025614826572,0.1641082224738183,0.1555855601567432,0.13983392309045267,0.15538637920598336,0.0
0.15561088717649443,0.16414602320973676,0.15562619118497192,0.13986229778088075,0.1554036168299371,0.0
