n_nodes,influence,communities,nodes
2.000000000000001,755.56,0.14341180152794786,"[3712, 1052]"
30.000000000000004,1157.12,0.050904386157781034,"[4356, 1928, 5515, 4118, 1687, 7064, 4761, 796, 30, 31, 160, 32, 545, 4397, 1719, 4539, 1853, 6461, 959, 2373, 3398, 2374, 1478, 1488, 1117, 2013, 6113, 353, 2790, 2550]"
6.000000000000004,879.04,0.06637096033922374,"[4356, 5515, 1687, 796, 1853, 30]"
33.0,1174.38,0.049886474729540664,"[4356, 1928, 5515, 4118, 1687, 7064, 796, 30, 31, 160, 32, 545, 1320, 4397, 1719, 4539, 1853, 2633, 6461, 959, 2499, 2373, 2374, 6363, 1117, 2013, 6113, 353, 105, 2550, 2683, 1404, 5887]"
30.000000000000004,1135.27,0.048598052734315056,"[2180, 4356, 901, 5515, 2198, 1687, 4761, 30, 31, 160, 32, 2649, 5665, 6313, 6461, 6462, 959, 1853, 4801, 2499, 2373, 2374, 1478, 4938, 207, 5074, 4955, 1245, 1117, 2013]"
4.000000000000003,940.11,0.08972563450459559,"[3712, 2374, 1687, 30]"
1.0,654.5,0.14487097711853547,[2374]
1.0,440.09,0.13990693552878952,[1687]
18.000000000000004,1099.15,0.05501346613671487,"[4356, 2374, 1928, 522, 5515, 6666, 6992, 2013, 1117, 2198, 1687, 5081, 1242, 796, 1853, 30, 959, 836]"
33.99999999999999,1179.8,0.05152035636187546,"[3712, 4356, 5515, 2198, 1687, 7064, 4761, 4118, 30, 31, 32, 545, 1320, 4397, 1719, 4539, 6461, 1853, 959, 2499, 2373, 2374, 2633, 6363, 1117, 2013, 6113, 353, 105, 2550, 2683, 1404, 5887, 4829]"
33.99999999999999,1169.32,0.04907069835777733,"[4356, 1928, 5515, 4118, 1687, 7064, 796, 30, 31, 160, 32, 545, 1320, 4397, 1719, 4539, 6461, 1853, 959, 2499, 2373, 2374, 2633, 6363, 1117, 2013, 6113, 353, 105, 2550, 2683, 1404, 5887, 4806]"
8.999999999999996,1080.64,0.06415383341376368,"[3712, 2374, 5515, 1853, 1117, 1687, 796, 2013, 30]"
32.00000000000001,1185.47,0.05232791220280042,"[3712, 4356, 5515, 2198, 1687, 7064, 4118, 30, 31, 160, 32, 545, 3878, 1320, 4397, 1719, 4539, 6461, 1853, 959, 2373, 2374, 6363, 1117, 2013, 6113, 353, 105, 2550, 2683, 1404, 5887]"
21.999999999999996,1120.52,0.050749007156342674,"[4356, 5515, 1687, 7064, 4761, 4118, 30, 31, 32, 5665, 6313, 1853, 959, 2374, 1483, 207, 5081, 3035, 3677, 2013, 1117, 5346]"
3.0000000000000018,672.26,0.08177233270351791,"[5515, 30, 1687]"
4.000000000000003,867.04,0.08018343601508393,"[1687, 3526, 2374, 30]"
