n_nodes,influence,obj,nodes
0.98,0.0,0.9977595220313666,"[5967, 4713, 5510]"
1.0,0.0,0.9992531740104555,[3939]
1.0,0.0,0.9992531740104555,[5947]
0.99,0.0,0.9985063480209111,"[5947, 1606]"
1.0,0.0,0.9992531740104555,[1606]
0.93,0.08,0.9036594473487678,"[5984, 2561, 2018, 2805, 4727, 4025, 5882, 5855]"
0.99,0.0,0.9985063480209111,"[3939, 1768]"
0.99,0.02,0.9828230022404779,"[4912, 5526]"
0.93,0.09,0.90067214339059,"[3587, 3755, 5265, 3090, 2805, 4727, 408, 5882]"
0.94,0.08,0.90739357729649,"[4751, 5265, 3090, 2805, 4727, 408, 5882]"
0.99,0.01,0.9940253920836445,"[3939, 3115]"
0.82,0.15,0.8371919342793129,"[1163, 3212, 4912, 2805, 4751, 5265, 3985, 3090, 1654, 2710, 408, 5531, 2341, 2990, 1443, 2984, 5801, 3755, 4727]"
0.99,0.0,0.9985063480209111,"[1606, 6079]"
0.94,0.08,0.9380134428678117,"[3755, 4912, 5265, 530, 2805, 4727, 2173]"
0.8,0.16,0.8155339805825242,"[1163, 3212, 4912, 2805, 3985, 2726, 5265, 4751, 3090, 2710, 1556, 4761, 3677, 5855, 2018, 5776, 2173, 1443, 4727, 5801, 3755]"
0.82,0.15,0.8416728902165795,"[3587, 1836, 4751, 3090, 5265, 3985, 2710, 1654, 408, 5531, 2341, 2990, 1443, 2984, 5801, 3755, 4912, 2805, 4727]"
0.81,0.15,0.8394324122479462,"[4272, 3587, 1669, 3212, 4751, 1556, 2710, 5783, 153, 4761, 1443, 2990, 3677, 5855, 2341, 5801, 4912, 4727, 2805, 3755]"
0.77,0.18,0.7901418969380134,"[1163, 3212, 4751, 5265, 3985, 3090, 2710, 408, 5531, 1443, 2341, 2984, 5801, 3755, 2990, 4912, 4465, 1522, 4467, 2805, 1654, 4727, 6261, 344]"
0.82,0.16,0.8088125466766243,"[3587, 756, 4751, 5265, 3090, 2710, 5783, 6040, 153, 408, 926, 2721, 2726, 1443, 5801, 3755, 4912, 2805, 4727]"
0.97,0.04,0.941747572815534,"[2721, 3090, 2805, 5855]"
0.92,0.08,0.9215832710978342,"[2726, 3755, 4912, 5265, 530, 2805, 4727, 2173, 5855]"
0.74,0.19,0.7610156833457804,"[1163, 3212, 4751, 5265, 3090, 2710, 408, 5531, 1443, 2341, 2984, 5801, 3755, 2990, 4912, 5562, 2892, 1879, 344, 6128, 4465, 1522, 4467, 2805, 1654, 4727, 6261]"
0.67,0.24,0.6594473487677371,"[3587, 4751, 3090, 530, 1556, 2710, 926, 1443, 4517, 2984, 5801, 2472, 3755, 2732, 4912, 2992, 694, 4287, 2371, 835, 3397, 714, 4944, 1872, 5855, 5352, 5867, 5099, 6128, 4465, 4467, 2805, 4727, 4350]"
0.77,0.19,0.7759522031366691,"[3587, 1163, 4839, 4751, 5265, 530, 3090, 4465, 2710, 3985, 408, 1654, 344, 1443, 2341, 2984, 5801, 3755, 4912, 1522, 4467, 2805, 6261, 4727]"
0.83,0.15,0.8125466766243465,"[1163, 3212, 4751, 5265, 530, 2710, 408, 6040, 153, 926, 2721, 1443, 2726, 5801, 3755, 4912, 2805, 4727]"
0.99,0.02,0.9902912621359223,"[4272, 4912]"
0.17,0.38,0.2128454070201643,"[3587, 3090, 1556, 1055, 3616, 2080, 2084, 3108, 1575, 2602, 5686, 1083, 3168, 6261, 4727, 2173, 1163, 3212, 4751, 5265, 2710, 5783, 153, 4761, 2727, 5801, 3755, 2732, 694, 695, 4287, 714, 216, 1244, 5855, 5352, 5867, 2805, 766, 4350, 5915, 5410, 2341, 1835, 814, 2350, 4912, 1840, 1334, 4921, 835, 3397, 5962, 2892, 4941, 4944, 1872, 2909, 5984, 3428, 4465, 4467, 3448, 3985, 3473, 6040, 408, 3486, 926, 1443, 4517, 935, 2472, 2984, 2985, 2992, 5562, 2004, 4056, 5593, 2018, 5099, 6128, 2388]"
0.75,0.2,0.755041075429425,"[3587, 1163, 4751, 5265, 530, 3090, 2710, 408, 1443, 2984, 5801, 3755, 4912, 5562, 2892, 1879, 344, 4839, 4727, 6128, 4465, 1522, 4467, 6261, 1654, 2805]"
0.76,0.18,0.789395070948469,"[1163, 3212, 4751, 5265, 3090, 3985, 2710, 408, 5531, 1443, 2341, 2984, 5801, 3755, 2990, 4912, 344, 4465, 1522, 4467, 2805, 1654, 4727, 6261, 4288]"
0.83,0.15,0.8469006721433906,"[3587, 1173, 3212, 766, 4751, 5265, 3090, 2990, 1556, 2710, 153, 4761, 2341, 5801, 3755, 4912, 2805, 4727]"
0.85,0.14,0.8618371919342793,"[1443, 2984, 5801, 1163, 3212, 3755, 2990, 4751, 4912, 5265, 3090, 2805, 2710, 4727, 408, 5531]"
0.44,0.32,0.4764749813293503,"[3587, 1159, 1163, 3212, 766, 4751, 5265, 530, 3985, 3090, 2710, 5783, 6040, 408, 153, 4761, 926, 3616, 6178, 2851, 3108, 2341, 1443, 1575, 4517, 5801, 2602, 3755, 2732, 2985, 2984, 1456, 4912, 2992, 694, 695, 5686, 1083, 1872, 4056, 1244, 5855, 3168, 5216, 5984, 2019, 3428, 5352, 3306, 236, 5867, 3313, 4467, 6261, 2805, 4727, 3582]"
0.92,0.08,0.9275578790141897,"[3587, 4727, 3212, 3755, 4751, 4912, 5265, 530, 3799]"
0.54,0.28,0.5758028379387603,"[3587, 1163, 4751, 5265, 530, 3090, 2710, 408, 1443, 4517, 1575, 2984, 5801, 2602, 3755, 2985, 4912, 2992, 5686, 5562, 1083, 2892, 1998, 1872, 4944, 4562, 1879, 344, 216, 1244, 5855, 5216, 5984, 4839, 5352, 5867, 5099, 6128, 4465, 1522, 4467, 6261, 2805, 4727, 121, 4350, 775]"
0.48,0.32,0.4443614637789395,"[3587, 1163, 1422, 4751, 5265, 3473, 766, 3090, 1556, 2710, 5783, 153, 5915, 4761, 926, 1055, 2080, 3616, 1443, 3108, 2341, 4517, 1078, 1575, 2984, 5801, 2602, 3755, 2732, 2985, 1834, 2992, 695, 694, 4912, 2472, 835, 3397, 714, 4944, 1872, 1244, 5855, 3168, 5352, 5867, 5099, 4465, 4467, 2805, 4727, 2173, 4350]"
0.59,0.25,0.6609410007468259,"[3212, 4751, 5265, 530, 4727, 5923, 2341, 1443, 2710, 2726, 3090, 5801, 2805, 2988, 3755, 1455, 2864, 2992, 4912, 5946, 5436, 4944, 1872, 5205, 216, 1244, 5855, 5216, 5984, 3168, 3428, 5352, 3306, 5867, 236, 4465, 4467, 121, 5712, 2173, 766, 4371]"
0.9,0.09,0.9200896191187453,"[3587, 3755, 3090, 5265, 2805, 4727, 408, 3500, 4751, 5564, 2334]"
0.82,0.15,0.8379387602688574,"[3587, 1163, 3212, 3090, 1556, 2710, 5783, 153, 1443, 2341, 5801, 3755, 2990, 4912, 1731, 3677, 5855, 4727, 2808]"
0.69,0.23,0.6833457804331591,"[3587, 4751, 3090, 530, 1556, 2710, 926, 4517, 2984, 2472, 2732, 694, 1443, 4287, 2371, 5801, 835, 3755, 4912, 3397, 2992, 714, 4944, 5352, 5855, 1872, 2341, 5400, 216, 1244, 4727, 2805]"
0.81,0.16,0.818521284540702,"[3587, 1163, 4751, 5265, 3985, 3090, 1556, 2710, 4761, 1443, 2726, 5801, 3755, 4912, 3677, 5855, 2018, 2805, 4727, 2173]"
