n_nodes,influence,obj,nodes
0.46,0.01,0.8,"[256, 5763, 5623, 2950, 2055, 2826, 2187, 3986, 3859, 4500, 1685, 2710, 4119, 3354, 6055, 4265, 4394, 5675, 3631, 4784, 691, 1333, 2357, 4279, 182, 5177, 3387, 2365, 2110, 5826, 1731, 837, 839, 5705, 334, 3408, 210, 3411, 2004, 4565, 3284, 5463, 3928, 4958, 2145, 2531, 868, 4709, 1130, 4075, 879, 2671, 3057, 3062, 3447]"
0.85,0.0,1.0,"[4770, 5285, 1542, 5831, 40, 3465, 3942, 3468, 5806, 1969, 465, 1014, 2871, 1241, 2042, 3231]"
0.33,0.01,0.8,"[3850, 5773, 4623, 5648, 2065, 1039, 3731, 276, 1168, 1173, 2199, 1432, 3481, 2323, 541, 669, 2206, 4769, 5282, 3490, 4516, 5286, 39, 936, 1708, 3895, 1080, 5689, 2748, 700, 2367, 832, 960, 3906, 3011, 706, 1222, 199, 4039, 2247, 73, 3785, 5837, 590, 3663, 5197, 2644, 1110, 1111, 3672, 4697, 4951, 1883, 3294, 1634, 4451, 4452, 3298, 1000, 2536, 872, 3948, 4463, 756, 2936, 2937, 3324, 4349]"
0.51,0.01,0.8,"[5381, 6278, 2567, 2056, 5001, 5768, 6027, 4107, 1677, 4377, 5157, 937, 5039, 3639, 5431, 1852, 2877, 2749, 3647, 3649, 2753, 5955, 1602, 4679, 840, 1097, 1483, 4245, 3920, 1873, 6100, 2901, 6102, 1621, 5080, 2138, 1245, 228, 4459, 4845, 751, 5233, 1141, 1782, 4597, 1912, 4213, 2682, 125, 895]"
0.96,0.0,1.0,"[5219, 586, 396, 2258, 5980]"
0.86,0.0,1.0,"[1281, 2306, 5635, 4522, 5163, 4268, 2895, 4561, 6196, 4127, 3418, 2524, 2044, 2174, 5023]"
0.53,0.01,0.8,"[5258, 3728, 4241, 5906, 1809, 6295, 5018, 5146, 2970, 4899, 6052, 3492, 2853, 678, 3461, 5806, 1330, 2484, 5557, 4663, 1466, 4282, 188, 61, 1086, 3899, 6208, 706, 325, 965, 5703, 4938, 462, 2383, 1873, 1235, 5976, 1756, 1632, 1891, 4472, 2029, 1006, 6127, 4206, 2417, 5239, 4728]"
0.48,0.01,0.8,"[1935, 5263, 3601, 2834, 664, 1048, 29, 5535, 5030, 3627, 3499, 2860, 1076, 2484, 3384, 2746, 3487, 1983, 323, 3398, 71, 1992, 586, 5964, 3405, 4302, 4044, 335, 3536, 2258, 4562, 599, 2391, 985, 2394, 3932, 4958, 4962, 5219, 1891, 4326, 2666, 3434, 2155, 4333, 5619, 1141, 4214, 5365, 1656, 2677, 3708, 1021]"
0.56,0.01,0.8,"[1542, 5144, 665, 4639, 4770, 674, 802, 5285, 3110, 1831, 40, 2727, 3882, 1194, 557, 4783, 2738, 1331, 3380, 2611, 4791, 2108, 4163, 5831, 3527, 4040, 971, 3531, 4051, 6228, 3287, 3038, 1250, 4963, 4196, 6118, 3303, 489, 3947, 2795, 3827, 1400, 1914, 891, 915]"
0.87,0.0,1.0,"[5635, 5381, 6278, 4522, 5163, 4268, 2044, 2895, 4561, 6196, 5023, 3418, 2524, 2174]"
0.41,0.01,0.8,"[3850, 5773, 4623, 5648, 2065, 1039, 3731, 276, 1168, 1173, 2199, 1432, 3481, 2323, 669, 541, 2206, 4769, 5282, 3490, 4516, 5286, 39, 936, 1708, 3895, 1080, 5689, 2748, 700, 2367, 832, 960, 3906, 3011, 706, 1222, 199, 4039, 2247, 73, 3785, 5837, 590, 3663, 5197, 2644, 1110, 1111, 3672, 4697, 4951, 1883, 3294, 1634, 4451, 4452, 3298, 2536, 872]"
0.57,0.01,0.8,"[1542, 915, 5144, 665, 4639, 4770, 674, 802, 5285, 3110, 1831, 40, 2727, 3882, 1194, 557, 4783, 2738, 1331, 3380, 4791, 2108, 4163, 5831, 3527, 4040, 971, 3531, 4051, 6228, 3287, 3038, 1250, 4963, 4196, 6118, 3303, 489, 3947, 2795, 3827, 1400, 1914, 891]"
