heuristic,model,graph,seed,k,spread,community,fairness,budget,time
CELF,WC,gnutella_di,0,0,0.01818066359739641,0.011363433514999622,0.0030442682854771325,0.017528929577474806,0.003636132719479281
CELF,WC,gnutella_di,0,1,0.032919860295284965,0.023960092910958908,0.00551227880777826,0.031629684596141905,0.003636132719479281
CELF,WC,gnutella_di,0,2,0.04400184156215271,0.03370175610919725,0.009285388004200682,0.04216542929571072,0.003636132719479281
CELF,WC,gnutella_di,0,3,0.05388047309096682,0.0424960504779469,0.011418351641484043,0.051483361798244115,0.003636132719479281
CELF,WC,gnutella_di,0,4,0.06297753611684394,0.05023672576279072,0.015753184369936685,0.05999614743784383,0.003636132719479281
CELF,WC,gnutella_di,0,5,0.07246999523733925,0.05775936929606444,0.020645857524184363,0.06881513111663112,0.003636132719479281
CELF,WC,gnutella_di,0,6,0.08211473249722179,0.06682219130892439,0.026057021814080233,0.07770355962947283,0.003636132719479281
CELF,WC,gnutella_di,0,7,0.09125380219082393,0.07586296268519815,0.03151015058702176,0.08605772042481936,0.003636132719479281
CELF,WC,gnutella_di,0,8,0.0999981108112399,0.08445379849629159,0.03456158098122672,0.09398571942794481,0.003636132719479281
CELF,WC,gnutella_di,0,9,0.10893197332909986,0.09201052904091936,0.03765126721536009,0.1020188564492319,0.003636132719479281
CELF,WC,gnutella_di,0,10,0.11689323702174949,0.09927824375091676,0.04040116908675222,0.10911799673976487,0.003636132719479281
CELF,WC,gnutella_di,0,11,0.12460355612001907,0.10640688006696339,0.043052705150384674,0.11593578450104283,0.003636132719479281
CELF,WC,gnutella_di,0,12,0.12894976980473094,0.11038463299697084,0.047559196866126516,0.11974643040533837,0.003636132719479281
CELF,WC,gnutella_di,0,13,0.13973533894268933,0.12135182792810027,0.05542196459916597,0.12912238445805202,0.003636132719479281
CELF,WC,gnutella_di,0,14,0.14425856485156374,0.12529393058790522,0.06104754439850447,0.13303755908716736,0.003636132719479281
CELF,WC,gnutella_di,0,15,0.14917450388950626,0.13021010517362624,0.06687229696834066,0.13725594142816508,0.003636132719479281
CELF,WC,gnutella_di,0,16,0.15646632798856963,0.13708799559579993,0.07401336078037658,0.14325712899886547,0.003636132719479281
CELF,WC,gnutella_di,0,17,0.16205192887759962,0.14200312694786416,0.08075746872027803,0.14781237632584138,0.003636132719479281
CELF,WC,gnutella_di,0,18,0.16536629623749804,0.14491888178207996,0.08667436439663198,0.15049060297513944,0.003636132719479281
CELF,WC,gnutella_di,0,19,0.17009461819336402,0.14907644815878687,0.0932107933277573,0.1542760855268111,0.003636132719479281
CELF,WC,gnutella_di,0,20,0.1768690268296555,0.1551602957667416,0.09706085191830743,0.1596541261394906,0.003636132719479281
CELF,WC,gnutella_di,0,21,0.182100158755358,0.16040614577681309,0.10000946164508508,0.1637679289160139,0.003636132719479281
CELF,WC,gnutella_di,0,22,0.18696788379107798,0.16514679403313678,0.10271770413634371,0.16755959225601086,0.003636132719479281
CELF,WC,gnutella_di,0,23,0.19026351801873315,0.16838534523914664,0.10455969192538064,0.17005777652865464,0.003636132719479281
CELF,WC,gnutella_di,0,24,0.19375645340530245,0.17174735857645584,0.10649072220413719,0.17267943452977647,0.003636132719479281
CELF,WC,gnutella_di,0,25,0.1991692173360851,0.1775401204039225,0.10947918273093027,0.17667331859520835,0.003636132719479281
CELF,WC,gnutella_di,0,26,0.20062243213208447,0.17909615536235682,0.1102808083386049,0.17773474060453423,0.003636132719479281
CELF,WC,gnutella_di,0,27,0.20632081282743298,0.18429685311985466,0.11344658866265714,0.18185425704448746,0.003636132719479281
CELF,WC,gnutella_di,0,28,0.21094897602794094,0.19018346236174186,0.11614672560373968,0.18516897587143827,0.003636132719479281
CELF,WC,gnutella_di,0,29,0.21405656453405303,0.19300008142310698,0.12155932023168162,0.18737144151169244,0.003636132719479281
