heuristic,model,graph,seed,k,spread,community,fairness,budget,time
CELF,WC,facebook_combined_un,0,0,0.036117850953206236,0.01154181512362236,0.0060477675970079334,0.03444802153914171,0.0
CELF,WC,facebook_combined_un,0,1,0.06691839564248578,0.023768614395133975,0.015017592441627012,0.06307918751120084,0.0
CELF,WC,facebook_combined_un,0,2,0.09694439217628126,0.043378417880133885,0.026580532239453173,0.08993826037395405,0.0
CELF,WC,facebook_combined_un,0,3,0.1199251547412726,0.057977192612406754,0.03824997604182849,0.11014237990195953,0.0
CELF,WC,facebook_combined_un,0,4,0.1411311958405546,0.08407878935114399,0.05105899520336616,0.12807787022160622,0.0
CELF,WC,facebook_combined_un,0,5,0.14958452587274076,0.09108539064718402,0.06021356134939318,0.1351418218053753,0.0
CELF,WC,facebook_combined_un,0,6,0.15738101015102748,0.10113389250938112,0.06857709238042027,0.14159824762146034,0.0
CELF,WC,facebook_combined_un,0,7,0.166073136915078,0.1103310049783074,0.07237959354742197,0.14873522858036023,0.0
CELF,WC,facebook_combined_un,0,8,0.17224822975984155,0.11896960499194481,0.075058952764417,0.15378939031234826,0.0
CELF,WC,facebook_combined_un,0,9,0.17667318643228522,0.1236703724059299,0.07697576647924091,0.15736588606286248,0.0
CELF,WC,facebook_combined_un,0,10,0.17990195592968558,0.12606159732248898,0.0784366676954798,0.15995698679786868,0.0
CELF,WC,facebook_combined_un,0,11,0.1801685813320129,0.1262501386892298,0.07855277670971,0.16016951566013174,0.0
CELF,WC,facebook_combined_un,0,12,0.18258046546174794,0.12794269724896115,0.07970122128064072,0.16208436150838618,0.0
CELF,WC,facebook_combined_un,0,13,0.1855896013864818,0.13007653644241252,0.08730649816346844,0.16445513939396156,0.0
CELF,WC,facebook_combined_un,0,14,0.18824902203515723,0.13456102018010607,0.09487228719020077,0.16651579918429477,0.0
CELF,WC,facebook_combined_un,0,15,0.18980633820252538,0.1356777689562898,0.09567314331265664,0.1677174605246066,0.0
CELF,WC,facebook_combined_un,0,16,0.19277410250061894,0.13782681420523382,0.09834073849683905,0.16999406385888277,0.0
CELF,WC,facebook_combined_un,0,17,0.19487016588264422,0.13991847050970063,0.10495215484070697,0.17158101836300163,0.0
CELF,WC,facebook_combined_un,0,18,0.19487016588264422,0.13991847050970063,0.10495215484070697,0.17158101836300163,0.0
CELF,WC,facebook_combined_un,0,19,0.19526924981431046,0.1402065643136278,0.10581730148035666,0.17188120970955692,0.0
CELF,WC,facebook_combined_un,0,20,0.2007102005446893,0.14416404457463292,0.11004641360380572,0.17591492255249624,0.0
CELF,WC,facebook_combined_un,0,21,0.2007102005446893,0.14458207547280538,0.11061773315946925,0.17591492255249624,0.0
CELF,WC,facebook_combined_un,0,22,0.20102305025996534,0.14480980038944252,0.11079427388683624,0.17614411683800066,0.0
CELF,WC,facebook_combined_un,0,23,0.20269878682842288,0.14603203662746178,0.11221010403848163,0.17736464734839824,0.0
CELF,WC,facebook_combined_un,0,24,0.20302995791037384,0.14685746146374803,0.11239888691678175,0.17760497824505983,0.0
CELF,WC,facebook_combined_un,0,25,0.2055646199554345,0.14869952307015927,0.11384782387749628,0.1794330568478373,0.0
CELF,WC,facebook_combined_un,0,26,0.20591639019559296,0.14960588717571174,0.11404776439155317,0.17968578422605846,0.0
CELF,WC,facebook_combined_un,0,27,0.20963958900717997,0.15232681366873957,0.11622437517714684,0.18235328329940448,0.0
CELF,WC,facebook_combined_un,0,28,0.20963958900717997,0.15232681366873957,0.11670811722545703,0.18235328329940448,0.0
CELF,WC,facebook_combined_un,0,29,0.20974154493686556,0.152401008342768,0.11682454793156859,0.18242504894296055,0.0
CELF,WC,facebook_combined_un,0,30,0.21192525377568705,0.15403159947475586,0.11816671934468981,0.18395692025864224,0.0
CELF,WC,facebook_combined_un,0,31,0.21323384501114134,0.1558251383437424,0.11939126571583045,0.18486134941761526,0.0
CELF,WC,facebook_combined_un,0,32,0.21417665263679128,0.15651759107587043,0.12061045492557215,0.18551009016007128,0.0
CELF,WC,facebook_combined_un,0,33,0.21439230007427582,0.1566790420611882,0.12082591672817675,0.18565665371069012,0.0
CELF,WC,facebook_combined_un,0,34,0.21620121317157714,0.15800651985036157,0.12188133464939596,0.18687470694879682,0.0
CELF,WC,facebook_combined_un,0,35,0.21804709086407525,0.15936297771481467,0.1229542412071904,0.18810825924473912,0.0
CELF,WC,facebook_combined_un,0,36,0.21804709086407525,0.15938053866415358,0.1229542412071904,0.18810825924473912,0.0
CELF,WC,facebook_combined_un,0,37,0.22038677890566974,0.16112056534046876,0.12430779728384873,0.189649039517231,0.0
CELF,WC,facebook_combined_un,0,38,0.22038677890566974,0.16143217964217027,0.12431423718629943,0.189649039517231,0.0
CELF,WC,facebook_combined_un,0,39,0.22053176528843774,0.16154065800793077,0.12439874271870206,0.18974296667746957,0.0
