heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
CELF,IC,wiki-vote_di,0,0,0.09490093405038212,1.0,0.0001415227851684121,0.8501882535186376,0.1674453888423022,0.9722760203715659,0.0
CELF,IC,wiki-vote_di,0,1,0.11557175205208038,0.99,0.0002830455703368242,0.9067776692722306,0.370391199467891,0.945628003730005,0.0
CELF,IC,wiki-vote_di,0,2,0.13558448910274554,0.98,0.00042456835550523637,0.9221089470642547,0.3461956225050822,0.9193745068502976,0.0
CELF,IC,wiki-vote_di,0,3,0.14363005943956977,0.97,0.0005660911406736484,0.9187797139792186,0.5428566895593427,0.8972096693207087,0.0
CELF,IC,wiki-vote_di,0,4,0.14782337956410982,0.96,0.0007076139258420605,0.9253158783156663,0.5645760604157097,0.8890682160533677,0.0
CELF,IC,wiki-vote_di,0,5,0.1497947919615058,0.95,0.0008491367110104727,0.9276297493616646,0.5573445668470418,0.8779857972885733,0.0
CELF,IC,wiki-vote_di,0,6,0.15495895839230117,0.94,0.0009906594961788847,0.9355300615263572,0.5419435556578278,0.8671544365540492,0.0
CELF,IC,wiki-vote_di,0,7,0.1574624964619304,0.93,0.0011321822813472968,0.9404114185232207,0.7767552610686737,0.8562154795208379,0.0
CELF,IC,wiki-vote_di,0,8,0.16019530144353242,0.92,0.001273705066515709,0.9433423334385579,0.7345725324356303,0.8480740262534969,0.0
CELF,IC,wiki-vote_di,0,9,0.16107274271157657,0.91,0.001415227851684121,0.944972560221725,0.7855076896921105,0.8160461946775698,0.0
CELF,IC,wiki-vote_di,0,10,0.16338522502122843,0.9,0.0015567506368525334,0.9450336381407939,0.7497837861287742,0.8119216698945556,0.0
CELF,IC,wiki-vote_di,0,11,0.16290263232380411,0.89,0.0016982734220209455,0.9471286602395104,0.7566120766528499,0.8118140735958683,0.0
CELF,IC,wiki-vote_di,0,12,0.16321256722332295,0.88,0.0018397962071893576,0.9472254144445119,0.7721714103716117,0.8117782081629725,0.0
CELF,IC,wiki-vote_di,0,13,0.16290970846306255,0.87,0.0019813189923577695,0.9460736833677608,0.7660252976289116,0.808191664873395,0.0
CELF,IC,wiki-vote_di,0,14,0.1631007642230399,0.86,0.0021228417775261818,0.9455140413216125,0.8594210124638342,0.804856179614088,0.0
CELF,IC,wiki-vote_di,0,15,0.16586187376167563,0.85,0.0022643645626945937,0.947059599179862,0.8376371006186142,0.7905458718886738,0.0
CELF,IC,wiki-vote_di,0,16,0.166810076422304,0.84,0.002405887347863006,0.9455870656240786,0.8228917815909187,0.7840183631016426,0.0
CELF,IC,wiki-vote_di,0,17,0.16805406170393433,0.83,0.002547410133031418,0.9469865818083728,0.8057598268364798,0.7812925902015637,0.0
CELF,IC,wiki-vote_di,0,18,0.1685281630342485,0.82,0.00268893291819983,0.9461214442779071,0.7879731791941997,0.7797145111541497,0.0
CELF,IC,wiki-vote_di,0,19,0.16819558448910274,0.81,0.002830455703368242,0.9470275967881575,0.7703906487058101,0.7775984506132989,0.0
CELF,IC,wiki-vote_di,0,20,0.16928247947919617,0.8,0.0029719784885366544,0.9479486011373365,0.7889660715198639,0.7768452765224876,0.0
CELF,IC,wiki-vote_di,0,21,0.16802575714690066,0.79,0.0031135012737050667,0.9447800245991577,0.7843169307180149,0.7768094110895918,0.0
CELF,IC,wiki-vote_di,0,22,0.16852391735069347,0.78,0.0032550240588734786,0.9468481418751128,0.8362155165919548,0.7765583530593214,0.0
CELF,IC,wiki-vote_di,0,23,0.16985140107557317,0.77,0.003396546844041891,0.9468831662818042,0.8202330798720745,0.7732228678000144,0.0
CELF,IC,wiki-vote_di,0,24,0.16974525898669687,0.76,0.003538069629210303,0.9464589996827633,0.8045245632724267,0.7699949788393946,0.0
CELF,IC,wiki-vote_di,0,25,0.17012170959524484,0.75,0.003679592414378715,0.9475115804803402,0.7998823121162824,0.7698156516749157,0.0
CELF,IC,wiki-vote_di,0,26,0.16984007925275968,0.74,0.003821115199547127,0.9479426530229403,0.7914636600552974,0.7639337206800086,0.0
CELF,IC,wiki-vote_di,0,27,0.17147042173789978,0.73,0.003962637984715539,0.94857810189056,0.7808351437603533,0.7624273724983861,0.0
CELF,IC,wiki-vote_di,0,28,0.17011321822813472,0.72,0.004104160769883952,0.9464363536392699,0.81343267921519,0.7611362169141381,0.0
CELF,IC,wiki-vote_di,0,29,0.17291961505802433,0.71,0.0042456835550523635,0.9493938669446438,0.8039695609918686,0.7610644860483466,0.0
CELF,IC,wiki-vote_di,0,30,0.17222332295499576,0.7,0.004387206340220775,0.9484199155607907,0.826370013426027,0.7512014920020085,0.0
CELF,IC,wiki-vote_di,0,31,0.17298754599490518,0.69,0.004528729125389187,0.9481067594774356,0.816338818495292,0.7502331253138226,0.0
CELF,IC,wiki-vote_di,0,32,0.17265072176620436,0.68,0.0046702519105576,0.9469698171326156,0.8060771700721355,0.7452836955742056,0.0
CELF,IC,wiki-vote_di,0,33,0.17341494480611377,0.67,0.004811774695726012,0.9501036114972741,0.7957803376056007,0.7447815795136647,0.0
CELF,IC,wiki-vote_di,0,34,0.17388338522502125,0.66,0.004953297480894424,0.9484227116164262,0.8207010855081673,0.7438132128254789,0.0
CELF,IC,wiki-vote_di,0,35,0.17394282479479195,0.65,0.005094820266062836,0.9475182663956627,0.8387201400677521,0.7436697510938957,0.0
CELF,IC,wiki-vote_di,0,36,0.1738607415793943,0.64,0.0052363430512312485,0.9490012815999607,0.8276917358046162,0.742342730076752,0.0
CELF,IC,wiki-vote_di,0,37,0.17539767902632322,0.63,0.00537786583639966,0.9510135048596403,0.8480812111115883,0.7367477225450112,0.0
CELF,IC,wiki-vote_di,0,38,0.17537928106425135,0.62,0.005519388621568072,0.9490928869111106,0.8367400747242177,0.7366401262463238,0.0
CELF,IC,wiki-vote_di,0,39,0.1760076422303991,0.61,0.005660911406736484,0.9474747155765016,0.8511851470377142,0.7363532027831576,0.0
CELF,IC,wiki-vote_di,0,40,0.175188225304274,0.6,0.005802434191904897,0.9473541943859777,0.8501390929614372,0.7350979126318055,0.0
CELF,IC,wiki-vote_di,0,41,0.17487829040475517,0.59,0.005943956977073309,0.9499208540686866,0.8399617706625991,0.7350620471989098,0.0
CELF,IC,wiki-vote_di,0,42,0.1754726861024625,0.58,0.006085479762241721,0.950132105947124,0.8570900469177015,0.7349903163331182,0.0
CELF,IC,wiki-vote_di,0,43,0.17608123407868667,0.57,0.006227002547410133,0.950501171037174,0.8549666480148475,0.7349544509002224,0.0
CELF,IC,wiki-vote_di,0,44,0.17775120294367394,0.56,0.006368525332578545,0.9503062131068207,0.8455624547224014,0.7234416469406786,0.0
CELF,IC,wiki-vote_di,0,45,0.17779507500707614,0.55,0.006510048117746957,0.9496702287292305,0.8362907583900524,0.7164478875260024,0.0
CELF,IC,wiki-vote_di,0,46,0.17691621851118028,0.54,0.006651570902915369,0.9499434510697413,0.8491975734324271,0.7163044257944193,0.0
CELF,IC,wiki-vote_di,0,47,0.17718935748655534,0.53,0.006793093688083782,0.9505662401871078,0.864023028085545,0.7161250986299404,0.0
CELF,IC,wiki-vote_di,0,48,0.17810925559015,0.52,0.006934616473252194,0.949193978849572,0.8750644922842167,0.7148698084785883,0.0
CELF,IC,wiki-vote_di,0,49,0.17749080101896406,0.51,0.007076139258420606,0.9482762569370071,0.8743613682651072,0.7139373072232982,0.0
CELF,IC,wiki-vote_di,0,50,0.17854514576846872,0.5,0.0072176620435890175,0.9501262058900253,0.8713758670995673,0.7139014417904024,0.0
CELF,IC,wiki-vote_di,0,51,0.17869657514859894,0.49,0.00735918482875743,0.9498196400168754,0.8666457675882167,0.7124309590416756,0.0
CELF,IC,wiki-vote_di,0,52,0.1780583073874894,0.48,0.007500707613925842,0.949811648610493,0.8807809341757624,0.7112115343232193,0.0
CELF,IC,wiki-vote_di,0,53,0.17803566374186244,0.47,0.007642230399094254,0.9486642884893989,0.8734396251614387,0.7109963417258447,0.0
CELF,IC,wiki-vote_di,0,54,0.17885366544013587,0.46,0.007783753184262666,0.9468393214609374,0.8659932630648385,0.7086292231547235,0.0
CELF,IC,wiki-vote_di,0,55,0.178812623832437,0.45,0.007925275969431078,0.9487831103361546,0.8618546418737799,0.708557492288932,0.0
CELF,IC,wiki-vote_di,0,56,0.1789371638833852,0.44,0.00806679875459949,0.9508017021103868,0.8551496705060219,0.7051502761638333,0.0
CELF,IC,wiki-vote_di,0,57,0.17956694027738465,0.43,0.008208321539767903,0.9497471566327714,0.848388185926224,0.7012409439781938,0.0
CELF,IC,wiki-vote_di,0,58,0.18059156524200395,0.42,0.008349844324936314,0.9513121391680621,0.8445914164670417,0.7012050785452981,0.0
CELF,IC,wiki-vote_di,0,59,0.18049532974808946,0.41,0.008491367110104727,0.9479690145311854,0.8384385799900428,0.7009898859479233,0.0
CELF,IC,wiki-vote_di,0,60,0.18030993489951883,0.4,0.00863288989527314,0.9498292006571627,0.8343919035102889,0.700882289649236,0.0
CELF,IC,wiki-vote_di,0,61,0.17997028021511463,0.39,0.00877441268044155,0.947957952148649,0.828762714365803,0.7007746933505488,0.0
CELF,IC,wiki-vote_di,0,62,0.18076988395131616,0.38,0.008915935465609964,0.9515551526151164,0.8397811678120608,0.7006312316189656,0.0
CELF,IC,wiki-vote_di,0,63,0.18146476082649307,0.37,0.009057458250778375,0.9496903217733164,0.8340267764128046,0.6962915142385768,0.0
CELF,IC,wiki-vote_di,0,64,0.18121143504104162,0.36,0.009198981035946787,0.9487623925597102,0.8429518103388147,0.6962197833727852,0.0
CELF,IC,wiki-vote_di,0,65,0.1821582224738183,0.35,0.0093405038211152,0.9488293782288546,0.8371625877977162,0.6956459364464529,0.0
CELF,IC,wiki-vote_di,0,66,0.1819261251061421,0.34,0.009482026606283611,0.9495309603803895,0.8342209267932508,0.6955024747148698,0.0
CELF,IC,wiki-vote_di,0,67,0.1819162185111803,0.33,0.009623549391452024,0.9492846830012983,0.8470740998162927,0.6952872821174951,0.0
CELF,IC,wiki-vote_di,0,68,0.18279790546277952,0.32,0.009765072176620437,0.9509339162246588,0.843478508225975,0.695143820385912,0.0
CELF,IC,wiki-vote_di,0,69,0.1838140390602887,0.31,0.009906594961788848,0.9524340440255725,0.8383946893056542,0.6922387203213543,0.0
CELF,IC,wiki-vote_di,0,70,0.18338805547693177,0.3,0.01004811774695726,0.949270899451395,0.834668389876017,0.6922028548884585,0.0
CELF,IC,wiki-vote_di,0,71,0.18305830738748938,0.29,0.010189640532125671,0.9463012060067639,0.8431186140439981,0.690696506706836,0.0
CELF,IC,wiki-vote_di,0,72,0.1838253608831022,0.28,0.010331163317294084,0.950720423441243,0.8500099695654727,0.6903737178107741,0.0
CELF,IC,wiki-vote_di,0,73,0.1839682988961223,0.27,0.010472686102462497,0.9493578073010355,0.8460298409083258,0.6866795782225091,0.0
CELF,IC,wiki-vote_di,0,74,0.18330314180583074,0.26,0.010614208887630908,0.9502720879919908,0.8516237324791665,0.6866078473567176,0.0
CELF,IC,wiki-vote_di,0,75,0.18407161052929524,0.25,0.01075573167279932,0.9510833099260255,0.8649024674670449,0.6865002510580303,0.0
CELF,IC,wiki-vote_di,0,76,0.18404472120011323,0.24,0.010897254457967733,0.9506090026864498,0.8605271372688457,0.6864643856251345,0.0
CELF,IC,wiki-vote_di,0,77,0.1842400226436456,0.23,0.011038777243136145,0.95060797570388,0.8722322155695017,0.6837744781579513,0.0
CELF,IC,wiki-vote_di,0,78,0.18438862156807248,0.22,0.011180300028304557,0.9507900769235184,0.8675723805317795,0.6835592855605768,0.0
CELF,IC,wiki-vote_di,0,79,0.1848584772148316,0.21,0.011321822813472968,0.9500992640071955,0.8639645261545784,0.6804389928986443,0.0
CELF,IC,wiki-vote_di,0,80,0.18454854231531276,0.2,0.011463345598641381,0.9506849893504373,0.8741494990111267,0.6801879348683739,0.0
CELF,IC,wiki-vote_di,0,81,0.18529153693744693,0.19,0.011604868383809794,0.9497767897028033,0.8808051867814718,0.6800803385696865,0.0
CELF,IC,wiki-vote_di,0,82,0.1843037078969714,0.18,0.011746391168978205,0.9491925843306417,0.8904722065438628,0.6796499533749372,0.0
CELF,IC,wiki-vote_di,0,83,0.18476931786017547,0.17,0.011887913954146618,0.95124354022,0.8858843983929015,0.6794347607775626,0.0
CELF,IC,wiki-vote_di,0,84,0.18569487687517688,0.16,0.01202943673931503,0.9513677476191533,0.8919831937215102,0.677784950864357,0.0
CELF,IC,wiki-vote_di,0,85,0.1853141805830739,0.15,0.012170959524483441,0.95047440139191,0.9010547980627045,0.6777132199985654,0.0
CELF,IC,wiki-vote_di,0,86,0.1860161335975092,0.14,0.012312482309651854,0.9504499316663853,0.8975946450784436,0.6776773545656696,0.0
CELF,IC,wiki-vote_di,0,87,0.1861958675346731,0.13,0.012454005094820267,0.9508718419258633,0.8935432998132122,0.6774980274011908,0.0
CELF,IC,wiki-vote_di,0,88,0.1859807529012171,0.12,0.012595527879988678,0.9513244768120275,0.889035972796748,0.677462161968295,0.0
CELF,IC,wiki-vote_di,0,89,0.18736060005660912,0.11,0.01273705066515709,0.9504893018886085,0.885523315771117,0.670755326016785,0.0
CELF,IC,wiki-vote_di,0,90,0.18726294933484292,0.1,0.012878573450325502,0.9478225934304468,0.8933603180838865,0.6703608062549316,0.0
CELF,IC,wiki-vote_di,0,91,0.1874780639682989,0.09,0.013020096235493914,0.95051076490434,0.8888662401469296,0.6703249408220358,0.0
CELF,IC,wiki-vote_di,0,92,0.18756297763939994,0.08,0.013161619020662327,0.9533275814908058,0.8840707504698446,0.67028907538914,0.0
CELF,IC,wiki-vote_di,0,93,0.1873153127653552,0.07,0.013303141805830738,0.951599469392558,0.890699252009608,0.6691772469693709,0.0
CELF,IC,wiki-vote_di,0,94,0.18792386074157938,0.06,0.013444664590999151,0.9510197300129524,0.8856525529393413,0.6691413815364751,0.0
CELF,IC,wiki-vote_di,0,95,0.1880682139824512,0.05,0.013586187376167564,0.9498500350373703,0.8929378947223732,0.6679936876838104,0.0
CELF,IC,wiki-vote_di,0,96,0.1882465326917634,0.04,0.013727710161335975,0.9490178635954674,0.8991450658187916,0.6654472419482103,0.0
CELF,IC,wiki-vote_di,0,97,0.18882394565525049,0.03,0.013869232946504387,0.9520790161991523,0.8937979125716409,0.6613944480309877,0.0
CELF,IC,wiki-vote_di,0,98,0.18849844324936316,0.02,0.014010755731672798,0.9512980537280846,0.8916204637755984,0.6611075245678215,0.0
CELF,IC,wiki-vote_di,0,99,0.18799037645060854,0.01,0.014152278516841211,0.9499695897648912,0.8968939137084342,0.6610716591349257,0.0
CELF,IC,wiki-vote_di,1,0,0.08946362864421172,1.0,0.0001415227851684121,0.873076928909448,0.1674453888423022,0.9733519833584391,0.19999999999999996
CELF,IC,wiki-vote_di,1,1,0.11892867251627512,0.99,0.0002830455703368242,0.9130007988886661,0.370391199467891,0.9470984864787318,0.0
CELF,IC,wiki-vote_di,1,2,0.1371921879422587,0.98,0.00042456835550523637,0.9206266848679283,0.3461956225050822,0.9193745068502976,0.0
CELF,IC,wiki-vote_di,1,3,0.14224172091706766,0.97,0.0005660911406736484,0.9240156054701812,0.5428566895593427,0.8873466752743706,0.0
CELF,IC,wiki-vote_di,1,4,0.14579677328049817,0.96,0.0007076139258420605,0.9322057905532476,0.5645760604157097,0.8792052220070297,0.0
CELF,IC,wiki-vote_di,1,5,0.15008491367110105,0.95,0.0008491367110104727,0.9337452839441431,0.5573445668470418,0.8681228032422351,0.0
CELF,IC,wiki-vote_di,1,6,0.15378148881969997,0.94,0.0009906594961788847,0.9424949784675593,0.5419435556578278,0.857291442507711,0.0
CELF,IC,wiki-vote_di,1,7,0.1540659496178885,0.93,0.0011321822813472968,0.9392485539094528,0.5247244339105397,0.8569686536116491,0.0
CELF,IC,wiki-vote_di,1,8,0.15738324370223605,0.92,0.001273705066515709,0.9410729769677052,0.561290000777422,0.8426583458862349,0.0
CELF,IC,wiki-vote_di,1,9,0.1605802434191905,0.91,0.001415227851684121,0.9370554916634517,0.5682651091031248,0.8204935083566458,0.0
CELF,IC,wiki-vote_di,1,10,0.16030002830455703,0.9,0.0015567506368525334,0.9389909892978384,0.5587549636773972,0.8200272577290008,0.0
CELF,IC,wiki-vote_di,1,11,0.16051514293801303,0.89,0.0016982734220209455,0.940279113843209,0.548109962867576,0.8191306219066063,0.0
CELF,IC,wiki-vote_di,1,12,0.1621044438154543,0.88,0.0018397962071893576,0.9389893834186135,0.5371494973201223,0.8141094613011979,0.0
CELF,IC,wiki-vote_di,1,13,0.16325077837531843,0.87,0.0019813189923577695,0.9396219797552685,0.5424624985850179,0.8036367548956316,0.0
CELF,IC,wiki-vote_di,1,14,0.1646971412397396,0.86,0.0021228417775261818,0.9413022821684616,0.5338262563720587,0.8014130980560935,0.0
CELF,IC,wiki-vote_di,1,15,0.16491791678460233,0.85,0.0022643645626945937,0.9412213468419347,0.5251167943128099,0.7973244387059752,0.0
CELF,IC,wiki-vote_di,1,16,0.16567223322954996,0.84,0.002405887347863006,0.9406355409689218,0.5489755305861106,0.796714726346747,0.0
CELF,IC,wiki-vote_di,1,17,0.16552504953297478,0.83,0.002547410133031418,0.9408702153536918,0.5531856436171758,0.7965353991822681,0.0
CELF,IC,wiki-vote_di,1,18,0.16645060854797625,0.82,0.00268893291819983,0.9438824689575687,0.5466068707007691,0.787784233555699,0.0
CELF,IC,wiki-vote_di,1,19,0.16696292103028587,0.81,0.002830455703368242,0.9423934480884043,0.561238181990884,0.7874614446596371,0.0
CELF,IC,wiki-vote_di,1,20,0.16701811491650156,0.8,0.0029719784885366544,0.9419702596301747,0.5552338140547753,0.7848791334911412,0.0
CELF,IC,wiki-vote_di,1,21,0.16812340786866686,0.79,0.0031135012737050667,0.944247425496193,0.5639621159922603,0.7845204791621835,0.0
CELF,IC,wiki-vote_di,1,22,0.16915510897254457,0.78,0.0032550240588734786,0.9419250637132855,0.5585670316582767,0.7841976902661215,0.0
CELF,IC,wiki-vote_di,1,23,0.16895131616190207,0.77,0.003396546844041891,0.9417068171071855,0.5638897947606698,0.7765583530593214,0.0
CELF,IC,wiki-vote_di,1,24,0.16967874327766772,0.76,0.003538069629210303,0.940202385771413,0.5590543609401517,0.7760203715658848,0.0
