heuristic,model,graph,seed,k,spread,community,fairness,budget,time
CELF,IC,CA-HepTh_un,0,0,0.0015327622134753416,0.00031473865215454684,0.00025665396483816636,0.0015095206378919325,0.0006131048853901367
CELF,IC,CA-HepTh_un,0,1,0.002645623987034036,0.0005473344301470135,0.00048378640708526485,0.0025966415839974574,0.0008356772401018755
CELF,IC,CA-HepTh_un,0,2,0.003830064829821718,0.0008532507978592166,0.0007148881905396651,0.0037375524754824827,0.0010725654086594118
CELF,IC,CA-HepTh_un,0,3,0.004556610326464459,0.0010833691282078873,0.0008597441273523461,0.0044280601204541754,0.00121787450798796
CELF,IC,CA-HepTh_un,0,4,0.005915813845797639,0.0015553037002816064,0.001123889036365851,0.00569888571884382,0.001489715211854596
CELF,IC,CA-HepTh_un,0,5,0.006651574438527438,0.0017808828926625117,0.0012695097431035076,0.006378485711203341,0.0016368673304005556
CELF,IC,CA-HepTh_un,0,6,0.007464470942347767,0.0021129720947668748,0.0014293477377944838,0.007119096892401765,0.0017994466311646213
CELF,IC,CA-HepTh_un,0,7,0.007667955545265109,0.0022135209300072917,0.0014717537966601507,0.007302447449540855,0.0018401435517480897
CELF,IC,CA-HepTh_un,0,8,0.00837196110210697,0.002605590022239876,0.001753293218794819,0.00792756675020614,0.001980944663116462
CELF,IC,CA-HepTh_un,0,9,0.009355915721231766,0.002913734767440528,0.0021075781315867395,0.008791150668045047,0.0021777355869414213
CELF,IC,CA-HepTh_un,0,10,0.009632021301227136,0.00306218758825038,0.0021702668191003623,0.009031705259714105,0.0022329567029404952
CELF,IC,CA-HepTh_un,0,11,0.010818962722852514,0.003640573133439456,0.002629827173549296,0.010048734994923307,0.0024703449872655707
CELF,IC,CA-HepTh_un,0,12,0.011058369993053948,0.0037567125708753485,0.002716912916249095,0.010251655883415811,0.0025182264413058575
CELF,IC,CA-HepTh_un,0,13,0.011961808288955775,0.004149162564055704,0.0029516947140233035,0.011007423463256585,0.0025182264413058575
CELF,IC,CA-HepTh_un,0,14,0.012076302384811298,0.004284210703721506,0.003160495342017213,0.011101996586895662,0.0027197360500115764
