heuristic,model,graph,seed,k,spread,community,fairness,budget,time
CELF,WC,CA-HepTh_un,0,0,0.0038457976383422087,0.0009800014929916463,0.0006439610809610187,0.003781552753610201,0.0007691595276684415
CELF,WC,CA-HepTh_un,0,1,0.007516751562861773,0.002457858187678837,0.0014364255822159316,0.007334575750202511,0.0015033503125723544
CELF,WC,CA-HepTh_un,0,2,0.010607189164158369,0.003925357000115249,0.002248468589008462,0.010281253596722781,0.0021214378328316733
CELF,WC,CA-HepTh_un,0,3,0.01436456355637879,0.005765340788898817,0.0033399703055849044,0.01381459538575761,0.0028729127112757575
CELF,WC,CA-HepTh_un,0,4,0.016447267886084742,0.006755598515794662,0.003864607003353564,0.015749567411428907,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,5,0.01945739754572818,0.008476780728335201,0.0049224139503206065,0.018505178269216088,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,6,0.021924380643667515,0.009880904473887751,0.005556743279412698,0.020726160482549806,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,7,0.023292787682333872,0.010631175419916022,0.0059043022701342355,0.02194088109718707,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,8,0.026808555221116,0.01250330292906423,0.006794964942654658,0.025017516530122855,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,9,0.02794421162306089,0.013068326901529367,0.007081730669163901,0.02599789942761268,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,10,0.029959261403102566,0.014394941242861475,0.008069247924801086,0.02771776072792581,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,11,0.03196943736976152,0.015877975379492915,0.008612060121376143,0.029412797311479662,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,12,0.03358110673767076,0.016683220647687354,0.009045670758024153,0.030753162789391324,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,13,0.03697328085204908,0.019010441617233143,0.00997639266248608,0.03354379484802022,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,14,0.03704297291039592,0.019259583401523797,0.010581564826207025,0.03360050136478354,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,15,0.04019775410974762,0.02091410464453671,0.0114834267978506,0.03613665032175401,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,16,0.04130731650845103,0.02149804195380095,0.011802861160533442,0.03701751340311994,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,17,0.04263523963880528,0.022333415603402962,0.012187586137984808,0.03805739563858368,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,18,0.0436547811993517,0.022895683347797898,0.012479381615732503,0.038845044554287236,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,19,0.04571775874044918,0.024267780599969303,0.013066509151319246,0.040418654768108186,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,20,0.0478969668904839,0.02586145029606541,0.014231720368391432,0.04205964162999504,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,21,0.04856734197730956,0.026227711436875495,0.014433133588347778,0.042557211213843024,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,22,0.04988841166936791,0.02723990570437185,0.015399374707174871,0.04352314369235909,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,23,0.052713290113452195,0.02915940771105923,0.016955547964411233,0.04556176067282392,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,24,0.052713290113452195,0.02915940771105923,0.016955547964411233,0.04556176067282392,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,25,0.054852674230145865,0.030707817403306387,0.01831467719905316,0.047067192107289935,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,26,0.054852674230145865,0.030707817403306387,0.01831467719905316,0.047067192107289935,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,27,0.05590820791849965,0.03129938742012901,0.01867543234870957,0.04779339711467187,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,28,0.05738021532762213,0.032127622076811024,0.01917352412855008,0.048792894306885076,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,29,0.05837395230377403,0.03270416173804841,0.019917259698627968,0.049460748892502446,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,30,0.05939745311414679,0.033282835028119406,0.020276392277892775,0.05013887407603907,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,31,0.06016589488307478,0.033725940621908236,0.02054652297854951,0.05064109649145512,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,32,0.06307703172030563,0.035428404532982904,0.021563512952214956,0.05251227439685588,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,33,0.06307703172030563,0.03594433248486192,0.02156681259690693,0.05251227439685588,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,34,0.0639969668904839,0.036480885593696034,0.02242648999077684,0.05308915484281708,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,35,0.06494134058809908,0.0370424892380262,0.022768095586223266,0.05367092399038417,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,36,0.0661460639036814,0.03774109027691663,0.02320148411614998,0.05440255112858028,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,37,0.0661460639036814,0.03774109027691663,0.02320148411614998,0.05440255112858028,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,38,0.0667195531373003,0.038113159156988485,0.023952295171314593,0.05474154502149302,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,39,0.06820959712896504,0.03928870067888947,0.024637096511267012,0.055610067193966835,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,40,0.06883265802269044,0.039908797097173127,0.02487092565713006,0.05596523272012539,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,41,0.06945762908080574,0.04027847267460086,0.02510512031876328,0.05631682913395587,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,42,0.07067899976846492,0.04101349718437264,0.025562086942434312,0.05699327576256176,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,43,0.07171302384811298,0.04173429140339074,0.02595276182626426,0.0575582552519814,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,44,0.07269260245427182,0.042422387137760566,0.026872042505439037,0.05808517841381394,0.0032894535772169478
CELF,WC,CA-HepTh_un,0,45,0.07320197962491316,0.04272670372520258,0.02709294571694888,0.05835629640929022,0.0032894535772169478
