heuristic,model,graph,seed,k,spread,community,fairness,budget,time
CELF,IC,wiki-vote_di,0,0,0.09490093405038212,0.08068365937758178,0.015890723803563912,0.09226990248804996,0.0
CELF,IC,wiki-vote_di,0,1,0.1153650438720634,0.10455674171367446,0.042537599506539625,0.11162133780683801,0.0
CELF,IC,wiki-vote_di,0,2,0.13497752618171527,0.12437801250845283,0.049327355028599466,0.12965255405838438,0.0
CELF,IC,wiki-vote_di,0,3,0.14278172940843475,0.13154835611693386,0.0767157480859112,0.136654560654741,0.0
CELF,IC,wiki-vote_di,0,4,0.1468073167279932,0.1357411973962712,0.08198327066165337,0.14023358239150788,0.0
CELF,IC,wiki-vote_di,0,5,0.14868015850551938,0.1378034431709521,0.08302708885092175,0.14187791087274454,0.0
CELF,IC,wiki-vote_di,0,6,0.15353447495046701,0.143457222213475,0.08565785436538495,0.14608735291441818,0.0
CELF,IC,wiki-vote_di,0,7,0.1558627653552222,0.14635023439181552,0.11816585423544124,0.1480808711997894,0.0
CELF,IC,wiki-vote_di,0,8,0.15837694593829607,0.14914655581486594,0.1200127022333503,0.1502130824496052,0.0
CELF,IC,wiki-vote_di,0,9,0.15917541749221625,0.1501387402740033,0.12202071913145777,0.15086467212274007,0.0
CELF,IC,wiki-vote_di,0,10,0.1612566515709029,0.15211443067635635,0.12358119469879572,0.1525544711713488,0.0
CELF,IC,wiki-vote_di,0,11,0.1612566515709029,0.1524181739834015,0.12359231526472605,0.1525544711713488,0.0
CELF,IC,wiki-vote_di,0,12,0.1612566515709029,0.1524326419073349,0.12362347656563555,0.1525544711713488,0.0
CELF,IC,wiki-vote_di,0,13,0.1612566515709029,0.1524326419073349,0.12362347656563555,0.1525544711713488,0.0
CELF,IC,wiki-vote_di,0,14,0.1612566515709029,0.1524326419073349,0.13401431106047793,0.1525544711713488,0.0
CELF,IC,wiki-vote_di,0,15,0.16336180300028305,0.15442664310453247,0.1357967786474902,0.1542186899435458,0.0
CELF,IC,wiki-vote_di,0,16,0.16415829323521086,0.1551797939685761,0.13645220391592974,0.15484315291376036,0.0
CELF,IC,wiki-vote_di,0,17,0.16519080101896405,0.1561586664161278,0.13728415720897402,0.15564984359453216,0.0
CELF,IC,wiki-vote_di,0,18,0.16557956410982166,0.15652648351313192,0.13759049209763044,0.155952967817875,0.0
CELF,IC,wiki-vote_di,0,19,0.16557956410982166,0.15652666021768658,0.13759049209763044,0.155952967817875,0.0
CELF,IC,wiki-vote_di,0,20,0.1661830172657798,0.15719721913378176,0.13806697274869095,0.15642175755168364,0.0
CELF,IC,wiki-vote_di,0,21,0.1661830172657798,0.15719721913378176,0.13806697274869095,0.15642175755168364,0.0
CELF,IC,wiki-vote_di,0,22,0.1661830172657798,0.15719721913378176,0.13812369469918284,0.15642175755168364,0.0
CELF,IC,wiki-vote_di,0,23,0.1666210868949901,0.1576120198913403,0.13850127673602225,0.15676048300667772,0.0
CELF,IC,wiki-vote_di,0,24,0.1666210868949901,0.1576120198913403,0.13850127673602225,0.15676048300667772,0.0
CELF,IC,wiki-vote_di,0,25,0.16682381828474385,0.15780437836966563,0.13866343798879702,0.15691654880359596,0.0
CELF,IC,wiki-vote_di,0,26,0.16682381828474385,0.1578045562404702,0.13866343798879702,0.15691654880359596,0.0
CELF,IC,wiki-vote_di,0,27,0.16780837814888194,0.15881675740926227,0.13943221693185198,0.15766720419387814,0.0
CELF,IC,wiki-vote_di,0,28,0.16780837814888194,0.15881675740926227,0.13943477128919357,0.15766720419387814,0.0
CELF,IC,wiki-vote_di,0,29,0.16883730540617037,0.15989292913714667,0.14028417531132079,0.15845028418812748,0.0
CELF,IC,wiki-vote_di,0,30,0.16883730540617037,0.15989292913714667,0.14032533614850926,0.15845028418812748,0.0
CELF,IC,wiki-vote_di,0,31,0.16888417775261816,0.15993736912564638,0.1403695425696893,0.1584854493750938,0.0
CELF,IC,wiki-vote_di,0,32,0.16888417775261816,0.15993736912564638,0.1403695425696893,0.1584854493750938,0.0
CELF,IC,wiki-vote_di,0,33,0.16917053495612794,0.16029175728879472,0.1405974200017741,0.15869872294542894,0.0
CELF,IC,wiki-vote_di,0,34,0.16947970563260686,0.16058498178013314,0.14086038670793807,0.15892868817961214,0.0
CELF,IC,wiki-vote_di,0,35,0.16951834135295782,0.16062158983090102,0.14094820941175898,0.15895742039614888,0.0
CELF,IC,wiki-vote_di,0,36,0.16951834135295782,0.16062175490266536,0.14094820941175898,0.15895742039614888,0.0
CELF,IC,wiki-vote_di,0,37,0.1704348995188225,0.1615935542156969,0.14178946594966219,0.15963269253742973,0.0
CELF,IC,wiki-vote_di,0,38,0.1704348995188225,0.1615935542156969,0.14178946594966219,0.15963269253742973,0.0
CELF,IC,wiki-vote_di,0,39,0.17080697707330883,0.16194608829080623,0.1421294558273265,0.15990667303635947,0.0
CELF,IC,wiki-vote_di,0,40,0.17080697707330883,0.16194608829080623,0.1421294558273265,0.15990667303635947,0.0
CELF,IC,wiki-vote_di,0,41,0.17080697707330883,0.16194608829080623,0.1421294558273265,0.15990667303635947,0.0
CELF,IC,wiki-vote_di,0,42,0.17080697707330883,0.1619462038981937,0.14217182770413866,0.15990667303635947,0.0
CELF,IC,wiki-vote_di,0,43,0.17084892442683272,0.16198701352777117,0.14220884436653278,0.15993750243053534,0.0
CELF,IC,wiki-vote_di,0,44,0.1717841069912256,0.1628757233291029,0.1429995996312944,0.1606140524451099,0.0
CELF,IC,wiki-vote_di,0,45,0.1718082366260968,0.16289863852497016,0.14301977902194052,0.16063134007104016,0.0
CELF,IC,wiki-vote_di,0,46,0.1718082366260968,0.16289863852497016,0.14302141806640842,0.16063134007104016,0.0
CELF,IC,wiki-vote_di,0,47,0.1718082366260968,0.16289881481380364,0.1434768466074097,0.16063134007104016,0.0
CELF,IC,wiki-vote_di,0,48,0.17197161052929522,0.16305388833902076,0.1446466567496783,0.16074813114193,0.0
CELF,IC,wiki-vote_di,0,49,0.17197161052929522,0.16305388833902076,0.1446466567496783,0.16074813114193,0.0
