heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
CELF,WC,lastfm_un,0,0,0.01361096537250787,1.0,0.00013116474291710389,0.2347537428617784,0.1674453888423023,0.9772638181105449,0.19999999999999996
CELF,WC,lastfm_un,0,1,0.025322665267576077,0.99,0.00026232948583420777,0.32271543676319925,0.21171609885497356,0.9624983666535999,0.19999999999999996
CELF,WC,lastfm_un,0,2,0.035772560335781745,0.98,0.00039349422875131166,0.37280189991560053,0.25051254269471235,0.9342741408597935,0.0
CELF,WC,lastfm_un,0,3,0.04762591815320042,0.97,0.0005246589716684155,0.4025209657676867,0.2862562508802303,0.9114072912583301,0.0
CELF,WC,lastfm_un,0,4,0.05685598111227702,0.96,0.0006558237145855194,0.4477947591138056,0.31803906563665696,0.8958578335293349,0.0
CELF,WC,lastfm_un,0,5,0.0646379853095488,0.95,0.0007869884575026233,0.4562552758745809,0.31771397401764645,0.8775643538481641,0.0
CELF,WC,lastfm_un,0,6,0.07157004197271773,0.94,0.0009181532004197271,0.4907409631468056,0.34347462988095256,0.8550895073827257,0.0
CELF,WC,lastfm_un,0,7,0.0807791185729276,0.93,0.001049317943336831,0.5070313587092812,0.3454109434256477,0.8343133411733961,0.0
CELF,WC,lastfm_un,0,8,0.08638903462749213,0.92,0.001180482686253935,0.5108326453301506,0.3436355947781735,0.8187638834444009,0.0
CELF,WC,lastfm_un,0,9,0.09383263378803777,0.91,0.0013116474291710388,0.5382721180363907,0.3702134741224157,0.8032144257154057,0.0
CELF,WC,lastfm_un,0,10,0.10059679958027283,0.9,0.0014428121720881427,0.5404655980853826,0.3738361509792514,0.7870116294263687,0.0
CELF,WC,lastfm_un,0,11,0.10150314795383002,0.89,0.0015739769150052466,0.5439398147731939,0.3735674817889174,0.7742061936495492,0.0
CELF,WC,lastfm_un,0,12,0.10778462749213012,0.88,0.0017051416579223506,0.5560254804855658,0.37801259996439196,0.7600940807526461,0.0
CELF,WC,lastfm_un,0,13,0.11310335781741868,0.87,0.0018363064008394543,0.5746682503710856,0.4074248407211627,0.7506860054880439,0.0
CELF,WC,lastfm_un,0,14,0.11886017838405037,0.86,0.001967471143756558,0.5840811655791978,0.425145261222754,0.7436299490395923,0.0
CELF,WC,lastfm_un,0,15,0.11924580272822666,0.85,0.002098635886673662,0.5908802320727613,0.42668106169532816,0.7333071997909317,0.0
